year, INM-CM5-0, MPI-ESM1-2-LR, NorESM2-LM, IPSL-CM6A-LR, MIROC-ES2L, NorESM2-MM, CESM2-WACCM, ACCESS-ESM1-5, GFDL-ESM4, EC-Earth3-Veg, UKESM1-0-LL, CNRM-ESM2-1, CMCC-CM2-SR5, TaiESM1, CanESM5, INM-CM4-8
1.974000000000000000e+03, 3.951373849540339434e-01, -6.197630421490482600e-02, 3.313612085411538760e-02, 1.944493348829390011e-01, 3.811966654238144181e-02, -1.515243723708069312e-01, 7.615164901548752974e-02, 1.793961321712735091e-02, 5.416782338346477488e-01, -2.494617390997651632e-02, 1.283332549574943693e-01, 1.023678042470025362e-01, -7.704276946070684473e-02, -4.644951326304329053e-01, -1.657000165554632087e-01, 2.526139084070617158e-01
1.975000000000000000e+03, 5.551653432989088754e-01, 4.003834628454128186e-02, 9.149889309165161466e-02, 5.876629014025964992e-02, -5.251774130401221791e-02, -1.641477317253513812e-01, 9.514594062612981296e-02, 1.581398403175773570e-01, 6.463030133935314669e-01, -2.626383122016389196e-02, 2.544804927786455395e-01, 1.192759839585746766e-02, 7.184847373311466223e-02, -2.564962071981672365e-01, -1.563656956847308821e-01, 4.146954403999932870e-01
1.976000000000000000e+03, 2.904434180285886957e-01, 1.078944368005055054e-01, 1.429249943271596046e-01, -1.016317251215968220e-01, -1.791235985306537104e-01, 1.313746202247592643e-02, -3.073250998349785074e-02, 1.076323467834644082e-01, -1.991657393288747968e-01, -4.589490092502705454e-01, -1.755636156918861934e-01, 1.291027444687605219e-01, -2.568973602968366854e-01, 3.108467419489754219e-02, -7.152006890616288692e-02, 6.897640001311954906e-03
1.977000000000000000e+03, 3.656457832675610864e-01, 3.590052075023007772e-02, -2.692715948835921330e-02, -2.943075780201791919e-03, -2.574855617266668881e-02, -6.459967278766963472e-02, -4.183529622000077552e-02, 4.177902392522718500e-02, -2.686995960262129057e-01, -5.281147790099351147e-02, -9.101990818497725233e-03, -1.365941699653790142e-01, 1.533384485356024118e-01, 3.391629735006351232e-01, -7.890921487859695049e-02, 8.977261875088686505e-02
1.978000000000000000e+03, 5.028542459457434610e-01, -4.783797632316377779e-02, -1.147232327611879404e-02, 7.272794473247665148e-02, 4.590285143172678772e-02, -9.499308279214797868e-02, -1.081010558827748130e-01, 6.952272368516360102e-02, -5.669131256730367691e-02, 2.960803918847765281e-01, -1.912496583575611780e-02, 4.335131940108234716e-02, 1.963798731681667686e-01, -1.660895968200782613e-01, -6.560934265525049380e-02, 2.920675262541588268e-01
1.979000000000000000e+03, 3.219628801883978042e-01, 2.141053611536579970e-01, 1.874318277067211769e-01, -9.484510809094261197e-02, -1.292434687803632222e-02, -1.974183338852590064e-01, -5.695875580843783037e-02, -7.165005626563537844e-02, 1.066775678506174524e-01, 1.172639342160522458e-01, 1.191080699516073975e-02, 1.097399949093089654e-02, -2.309401546926243345e-02, -4.513742891480900243e-01, 1.485592230969682848e-01, 6.107736165929885525e-02
1.980000000000000000e+03, 4.968984925004210074e-01, -1.452282439670001847e-02, 6.859708691145306736e-03, -1.195471122383703899e-01, 2.881610700389647482e-03, -8.077695271219880943e-03, 1.187464239228622903e-01, -4.728096071749414431e-02, 4.998526013821388281e-01, -4.641218328960577399e-01, -4.501100923312283120e-02, 1.011443747692390843e-01, -4.495897983754658100e-01, -2.839181130885299886e-01, 1.397345768377200592e-01, 3.406732714994420985e-01
1.981000000000000000e+03, 3.081160814744580700e-01, 2.113067075929875027e-01, -2.424837374632618850e-02, -1.261305233791578384e-01, -1.377086138544054150e-01, 4.749995887036184000e-02, -3.939644792565165088e-01, 7.996527351325478927e-02, -4.856505035839055462e-01, -8.311048947941076515e-01, 2.594634574142370975e-01, -2.417329194939253981e-02, 4.791371978661781994e-01, 6.752276218571728883e-01, 5.167641649375102203e-02, 1.545723631417684485e-01
1.982000000000000000e+03, 1.277327313074441868e-02, 3.339320413362036749e-02, -2.348313964751283789e-01, 3.139515675920868110e-01, 7.828708812165472222e-03, 2.692167943789391948e-02, -1.419518236954213537e-02, 5.644020208694951191e-02, -4.345875026091987614e-01, 2.967553974876703804e-01, -8.700749181766891105e-02, 3.281249921771479949e-02, 5.822238171685444330e-01, -9.608892838636964862e-02, -1.614239991038142474e-01, 4.399302710718667186e-01
1.983000000000000000e+03, 5.806157742540237754e-01, 1.168875424121130178e-02, 9.917785689812915265e-03, 1.599312473147235791e-01, 8.906782455300089885e-02, 3.734592722875009624e-02, 7.842348049057062953e-02, -2.203804409515252860e-01, 1.737561317431413899e-01, 1.364833010821571435e-01, 1.073670119926980158e-02, 7.131577380969791879e-02, -3.809439904593037718e-01, -8.727878381661230422e-01, 1.088085054237576503e-02, 6.083689508408096636e-01
1.984000000000000000e+03, 2.528661242422267641e-01, -2.660566203470668412e-02, 1.145150116395430989e-01, 7.384130931221835614e-02, 2.254158055617205836e-02, 4.421501863086426537e-02, -2.913064042341712012e-01, -4.888892139174452062e-02, 3.210072392222703547e-02, 9.333166035351148082e-02, -5.382606465096886894e-02, -1.863135437243523818e-02, -2.036368271712286904e-01, -5.892924611562836562e-02, 8.042880230901693073e-02, 4.130901669237801443e-01
1.985000000000000000e+03, 3.240476611316203126e-01, -7.848889398985346710e-02, 6.131567512481897464e-02, 1.129348868072162365e-01, 2.803815901739214328e-02, 3.501233490470963272e-02, -8.346597840542985258e-02, 5.127649588717287515e-02, 5.600793394804836484e-02, 1.050117810267738178e-01, 2.551480246846667410e-01, 3.180876815535862295e-02, 2.602112857615010988e-01, 7.297048759681394881e-01, 2.094633543808115950e-01, 5.012583433262596255e-01
1.986000000000000000e+03, -2.345960028808101797e-02, -2.060412876482418942e-02, 2.020831264022374466e-02, -3.117310543725187576e-03, -6.267345154070946833e-02, -3.989965344450997070e-02, 1.247216381507749022e-01, -1.558974651646486687e-01, -1.539713018727033311e-01, -1.807593805853052460e-01, 1.912000675254117016e-02, 8.715230141718812926e-03, 2.606103597537440808e-01, -3.452199249049657248e-01, 1.057630541094457394e-01, 2.285888967123340665e-01
1.987000000000000000e+03, 3.499060734202056877e-01, -5.263201169106591221e-02, 3.424995365317066998e-02, -2.489666248842924146e-01, 5.535341650630914989e-02, 6.771841948248373544e-02, 4.720120727912112402e-02, -4.432551634890181252e-02, 1.406742773016455006e-01, -4.378938013994315009e-03, -1.494017026546264060e-01, 1.159248655436662112e-01, -2.455797599152678978e-01, -4.059539872653936676e-01, 2.515446389343664255e-02, 4.739839699385600125e-01
1.988000000000000000e+03, 4.214194085176030113e-01, -1.313389251973929861e-01, 1.289784881967524777e-01, -1.187912503654637436e-01, 6.707707130380938243e-02, 6.817186106879373486e-02, -1.845635021933263731e-01, 1.669630896145591833e-02, 1.362619297746770208e-01, -3.460174561347784117e-01, 1.289289438151432488e-01, -1.119451425613940572e-02, 8.442418574006634036e-02, -2.135672531445807210e-01, -9.994632577511602597e-03, 3.852121098380750785e-01
1.989000000000000000e+03, 1.222133755827664731e-01, -3.727879127843121854e-03, -3.581897357714190072e-02, -2.541550039395492067e-01, 1.452000339607619319e-03, -3.517668712553660010e-02, -7.663000231618041780e-02, -2.204895921423486449e-01, -3.178561697191666369e-01, 2.358897513782398647e-02, 1.977696395209654623e-01, 4.889084735811159016e-02, 3.842216992885912341e-01, 3.860295871703736115e-01, -1.148953311173426667e-01, 3.755745422639237274e-01
1.990000000000000000e+03, 3.351216043020673330e-01, 3.255631771111554967e-02, -1.782420950571639989e-02, 2.716729647221990396e-01, 6.230263613373450415e-02, -3.183781373735659059e-01, 6.675206011503441450e-02, -1.398815172054762926e-02, -6.899551717850516130e-01, -2.159506497441383566e-01, -3.882982580435099390e-02, -8.646153216026769561e-02, -1.866719203739191368e-01, -1.789493099801161835e-01, 2.067146730874575705e-02, 2.677281653327622246e-01
1.991000000000000000e+03, 1.643337846160672633e-01, -1.064736395831099164e-01, -1.244760000766047675e-01, 1.008169686707854756e-01, -1.144530982905454519e-01, -9.795318868457163208e-02, 6.093439590584162624e-02, 1.717139145007346990e-01, -3.818630775016422230e-01, -2.305984202500817037e-01, -2.689424871902530989e-01, 7.297244167417360483e-02, -2.027870661586489154e-01, -1.413774776189705151e-01, -2.525060820715448462e-01, 4.207944507442792914e-01
1.992000000000000000e+03, 5.207267393104253461e-01, -1.576480635506184447e-01, -3.505502926141814709e-05, -5.656740882458639180e-02, 1.496635292656418592e-01, 2.411596833301151988e-01, -1.663284403662721456e-01, 9.512175329864868377e-04, 5.617442075718360739e-01, 3.861555706669225763e-01, 3.162439836071305743e-01, 1.149425883914347579e-01, 2.074867932797432729e-02, 2.482123683219998322e-01, 2.121374006489864378e-02, 6.828914563713208707e-01
1.993000000000000000e+03, 4.737893744402293383e-01, -2.971172802785278580e-02, 2.410093374692014456e-01, 7.150460851744026847e-02, 2.239804772522860365e-01, 8.459703521112443836e-02, 5.160029320604918313e-02, -8.506150839747071701e-02, 2.083808130741670595e-01, 2.047286466379724668e-01, 3.430141548243058058e-01, 1.005642899073041219e-01, 4.162154447083901698e-01, -2.195261186949512555e-01, 1.418360070176022045e-02, 7.211783675217472434e-01
1.994000000000000000e+03, 5.830730091547499105e-01, -3.641639460742339407e-02, 1.128915658136341038e-01, -4.799976374755314523e-02, 1.226825696289277762e-01, -2.177476277589986409e-01, 1.879517849194067003e-01, 1.240336130159992722e-01, -2.990044217385082193e-01, 7.542971012983967771e-02, -3.598217276536602727e-01, 1.773551156786907779e-01, 2.639456496171244670e-01, -2.929616018078585737e-01, 4.972899462167215678e-02, 5.649889660333559105e-01
1.995000000000000000e+03, 4.021716752528904371e-01, 4.150888136636265435e-01, 2.636884796399995706e-02, 1.349037559763283933e-01, 1.608279841537145205e-01, 6.363902325931369841e-03, 2.191578351348162992e-02, -4.300034190545710261e-02, -7.171521358308780014e-02, -1.072266187996118586e-01, 6.100850941551334838e-02, -4.107573578064040859e-02, -2.124381072208174348e-01, 2.184555026104510189e-01, 8.895368980288824445e-02, 3.332764707834928175e-01
1.996000000000000000e+03, 4.371672266314113181e-02, 1.490710432749245695e-01, -1.607211161911283395e-02, -1.448336609154765586e-01, 2.027289645350516256e-01, -8.204255977399982358e-02, 1.152970732387950670e-01, -7.023328569559093848e-02, 6.013227417041132339e-02, -8.981444996298861005e-02, 2.949677921960881105e-02, -6.109945764122373321e-03, 1.125279681684177857e-01, 6.299144139660996233e-02, 5.550270927172097635e-02, 7.147692497874008621e-01
1.997000000000000000e+03, 4.235200099780126459e-01, -1.142009548264469876e-01, -4.027136091141362423e-02, 9.416058413556620266e-02, -4.233418624651272277e-02, -9.244074085593581395e-04, -9.777110780721671654e-03, 4.336127336695342477e-02, 6.369175472018075157e-02, -6.460947418758141714e-01, -6.130098988021550482e-02, -1.716128796646944621e-01, 9.065804385911001295e-02, -2.048820613693383141e-01, -4.680894163735436347e-02, 9.520575330136475667e-02
1.998000000000000000e+03, 3.712331861605989713e-01, 6.282287147995850585e-02, 1.481494873791616707e-01, 1.051981450593660744e-01, 5.548724226978814927e-02, 2.993002733403718474e-01, 1.169026498414534876e-01, -2.607016403062712914e-02, 5.829718191465033117e-02, -1.081169882112919534e-01, -3.026000791284102001e-02, 1.597104273721683121e-01, 2.104213171275279640e-02, 2.534828909484599935e-01, 2.389516639851751653e-02, 2.337412771836267777e-01
1.999000000000000000e+03, 4.591320411358438824e-01, 1.571564089471114145e-01, 1.321336576939264873e-01, 4.186715823445218837e-02, 2.024088802599165182e-01, 2.228159089707514584e-01, 2.111563110151065681e-01, -2.493206009338853335e-01, -1.577745436468902529e-01, 3.878579385641195421e-01, -1.706471941768124001e-01, 1.687326400502213164e-01, 2.542581069811493122e-01, -9.735221672519396574e-03, 1.286742936085818745e-01, 4.924296876231769315e-02
2.000000000000000000e+03, 6.230960171614766674e-01, 3.420608424770280043e-02, -5.709316206982725100e-02, -1.235819989010149417e-01, 1.219764385396301803e-01, 2.236488897841313606e-01, -1.051551303974851553e-01, -6.988468164131383248e-03, -9.686770576368097796e-02, 3.226425492770877979e-01, 2.089610505705634114e-01, 1.763371016034941466e-02, 1.544167489072851007e-01, 6.437129898550371376e-02, -5.942009367367767636e-02, 3.717263529718326520e-01
2.001000000000000000e+03, 2.447439312134132572e-01, -5.313281466204530096e-02, -2.157561347129923757e-01, 1.056131177369226126e-01, 1.282310378583061683e-01, 6.961088387315086945e-02, -2.101709365328201240e-01, -1.704490965049669238e-01, -4.505979068351100847e-01, -4.134012661164052083e-01, 1.226665837814505389e-01, 3.181914911524146624e-03, 1.119854620330180128e-01, 1.986515667575761979e-01, -2.629091517244352624e-02, 4.753447171634581081e-01
2.002000000000000000e+03, 3.373624078133466986e-01, -5.490866750898638904e-02, 2.030397642666944835e-01, -3.816375273225478676e-02, 4.998262014333378772e-02, 1.471611865468388791e-01, 1.243927006341393748e-01, -2.503338292992318137e-01, 2.530733881808319707e-02, -3.165171577442801309e-01, -3.490570464822748131e-01, 3.454957908747157691e-01, -1.260005799798921355e+00, -1.754524349565583091e-02, -6.203964684878381791e-02, 6.576336126505710755e-01
2.003000000000000000e+03, 1.917891469431267648e-01, -1.543430344423321887e-01, 2.784340735581903106e-02, 3.657679301360102636e-02, 4.750914209637691760e-02, -2.193188755198010320e-01, -2.300037859836338849e-01, -2.130305223339000464e-02, 8.472270000628556730e-02, -4.963857211046046602e-02, 7.277174120064083818e-02, -1.259530828806747771e-01, 2.054094828047798027e-01, -2.001434703141914684e-01, 3.072234015599855511e-02, 3.681645121319878644e-01
2.004000000000000000e+03, -6.047055286150145037e-02, -1.460365224482028379e-02, -1.465330574245894135e-01, 1.128296042340864308e-01, 1.477229154554403519e-02, -5.886748802734027564e-01, -7.611115004911239712e-02, -1.078439483356541939e-01, -5.156906768850223477e-01, -3.464266696436049675e-01, -6.708299232178657756e-02, -1.517078255632385575e-01, 9.017490628727424795e-01, -5.890068329034544442e-02, 2.421410925453724439e-01, 3.785438171317467848e-01
2.005000000000000000e+03, 4.458590432826087246e-01, 8.096609594904742579e-02, 8.506452003721609589e-02, -7.122664318950938656e-02, -1.177799453310715422e-01, -1.666483182655014994e-01, 7.744793541619328370e-02, -4.361891188937582625e-02, 1.296672603472550644e-01, 1.518880486533911445e-01, 1.318359185042091986e-01, 1.581122980923360677e-01, -2.110332956102738827e-02, 3.264463248941044116e-01, -4.385129323412268604e-02, 6.676787792789234954e-01
2.006000000000000000e+03, 3.704298217141224758e-01, -1.867677464879649845e-04, 4.369088642754917484e-02, -1.342525250285914462e-01, 1.652125298629831818e-01, 6.125529052313352651e-02, 7.189099804768668556e-02, -1.062036356972602680e-01, 1.283529491049903437e-01, -1.488645893206122228e-01, -2.354999788439705588e-01, -4.123724815762083717e-02, -4.258402603837782019e-01, 1.197095103354923196e-01, 8.456345800107374633e-02, 1.555824612680266894e-01
2.007000000000000000e+03, 5.175659773832558264e-01, 3.703464877552134493e-02, 2.944551698366144193e-02, 3.296585300255017170e-01, 1.582475155485892626e-01, 1.465262110145626739e-01, -1.054092278173858477e-01, 1.847883638370720893e-01, 1.574095643946384626e-01, -3.105184739320103193e-01, 1.271083245805323114e-01, -1.508508140425572353e-01, -1.255746021134357959e-01, -6.627654693884858783e-02, -4.343598233895698546e-02, 5.853774009932420919e-01
2.008000000000000000e+03, 6.306974957185588204e-01, 7.257467229232560102e-02, -5.569089591217573076e-01, 4.218530410105602452e-02, 5.012173783106221164e-02, -2.263383223072368000e-01, -4.517297743664300258e-01, -2.383853342860663832e-02, -1.020775936248855958e-01, 2.972596402322574827e-01, -6.709821436871202249e-02, -2.036109443881030379e-01, 2.329214351536979533e-01, -1.088276998044632182e-01, 7.366557336944599965e-02, 4.608983018656735986e-01
2.009000000000000000e+03, 1.296217636036416446e-02, -8.920778631765999278e-02, -3.830197040954404913e-02, -2.679940289478666138e-01, -5.964249907568108799e-02, -3.808016384966133195e-03, 4.434468064075468979e-02, -9.903538578415620186e-02, -3.478846228706228838e-01, 2.846026289860627001e-01, 7.064402639490370561e-02, 1.682305415842278162e-01, 1.082214718479488497e-01, 2.724644136008113615e-01, -5.746109313727302409e-02, 5.034958238673832298e-01
2.010000000000000000e+03, 4.746919480511391232e-01, -1.203995729507572193e-01, -2.629364108426775481e-01, -1.605745531825214234e-01, -1.298132206642250708e-01, -3.012031490108865173e-01, -2.975115029515012499e-01, -2.744420109554415732e-01, -3.696615846953094781e-02, -2.371877875915185674e-01, -4.673517238657582534e-02, -9.579835779113529681e-02, 1.953335172915450849e-02, -4.173597964003117333e-01, -3.764830174924210238e-01, 4.313809580269313271e-01
2.011000000000000000e+03, 5.005800110979530260e-01, -9.492048257085494711e-02, -2.506976101748219915e-02, 3.690674198244143223e-01, -2.873902753599084925e-02, 8.794276543724174888e-02, -1.358264160708098356e-01, -6.780706856518976811e-02, 6.778725907104544979e-02, -1.747724318130240706e-01, -8.188260563680106741e-02, -6.026510276151889750e-02, 1.536082646068961111e-01, -1.097693726720084945e-01, -1.777078931231979020e-01, 3.815116608260039066e-01
2.012000000000000000e+03, 2.536047865289620118e-01, -1.560169585003162440e-01, 5.929411820138896089e-02, -5.465069588112332621e-02, -9.559334404776054098e-04, 1.961996805432542346e-01, -7.285737673394099279e-02, -5.553507040362547914e-02, -5.484960228493503953e-01, -2.126189344170853479e-02, 1.049537234049347789e-01, 7.138492526766697377e-02, -1.840345783722093231e-01, 1.779297804886915968e-01, -2.382265164914606007e-02, 4.671043798797006041e-01
2.013000000000000000e+03, 3.592777301720703198e-01, -1.787382552291597315e-01, -2.318900991149452362e-01, -2.751556598743077342e-01, -1.700186103550683017e-02, -4.060780351979665359e-01, -1.332797048823008423e-01, -1.705582317176631835e-01, -1.284967919918865720e-01, 1.053884973160922472e-01, 1.409954259922232937e-02, -5.192275980352074882e-02, 2.443969127816438824e-01, 2.716471768616249838e-01, -8.959502098718422070e-02, 3.516259865110920035e-01
2.014000000000000000e+03, 2.920016086890109830e-01, 8.484936049814131853e-02, -1.090778176616826189e-01, 2.910294553579486077e-01, -2.569743244277917713e-02, -4.166373345784161741e-01, 7.960106177208131628e-03, -1.399545999466542678e-01, 3.384722314072009519e-01, -2.946195522929084126e-02, -4.693711266609186805e-01, -8.421708324393177569e-02, 3.843919962806046087e-01, 7.450690667283271784e-02, -9.265116598000310011e-02, 6.033229915986554337e-01
