year, MIROC-ES2L, CNRM-ESM2-1, NorESM2-MM, ACCESS-ESM1-5, CMCC-CM2-SR5, TaiESM1, INM-CM5-0, CESM2-WACCM, EC-Earth3-Veg, MPI-ESM1-2-LR, CanESM5, INM-CM4-8, UKESM1-0-LL, IPSL-CM6A-LR, GFDL-ESM4, NorESM2-LM
1.971000000000000000e+03, 1.651711796999999926e+00, 7.996818192187499230e-01, 4.399870383281249686e-01, 1.330562107687499829e+00, -1.321076423812499900e+00, 5.079004918593749140e-01, 3.521186572499999556e+00, 6.935049731249999516e-02, -2.223780503625000016e+00, 1.041370705124999851e+00, 3.887427937499999819e-01, 2.469716463374999726e+00, -1.458648404999999926e+00, 1.171618080749999846e+00, 9.785485293749998648e-02, 2.178186130546874710e-01
1.972000000000000000e+03, 1.395412319249999866e+00, 1.273990342499999873e+00, 2.427773552578124938e-01, 6.972887387812499727e-01, 2.489065770374999875e+00, 1.198969401374999855e+00, 3.444310920374999530e+00, 3.859392002343749462e-01, 6.894689194687499967e-01, -6.231262297499999825e-01, 2.879799458906249776e-01, 3.191354504999999619e+00, -1.603630237500000000e-01, -8.079813922499999856e-01, -3.417588595124999795e+00, -4.925307262499999811e-02
1.973000000000000000e+03, 1.454867903812499863e+00, 1.572194635312499811e+00, 7.129208629687499021e-01, -1.753491064921874898e-01, 2.815039605374999976e+00, -1.834718777437499782e+00, 3.785982292124999926e+00, -5.555782735312499998e-01, -7.830513835312499227e-01, -3.525018627656249515e-01, -2.094422295374999798e+00, 2.395687428000000008e+00, 7.591374869062499364e-01, -4.520162361093749692e-01, -7.328663974687499305e-01, 6.831821685937499167e-01
1.974000000000000000e+03, 4.962393167343749356e-01, 1.718778028499999833e+00, 8.866297125000000001e-02, 4.480842758906249390e-01, 7.219278402187498944e-01, -9.552333239999999392e-01, 4.521839620499999768e+00, 1.281487164187499861e+00, 3.559750727343749532e-01, -1.622874588749999847e-01, -2.171196933749999669e+00, 2.594293764749999731e+00, 1.262728171687499845e+00, 8.211397266562499020e-01, 2.534689985624999919e-01, -1.436477118749999830e-02
1.975000000000000000e+03, -2.694028580200194967e-03, 2.541233212874999925e+00, -5.741023474687499961e-01, 1.976340054937499868e+00, 3.238802326406249876e-01, -7.954086912187499081e-01, 3.037586939999999736e+00, 3.614547914999999834e-01, -1.300871210062499950e+00, 8.231101569140623908e-02, -1.532809743749999898e-01, 2.827410586874999687e+00, 2.740682891249999753e-01, 1.222698886312499900e+00, 8.426113694999999293e-01, 1.304160069937499999e+00
1.976000000000000000e+03, 5.011739000156250068e-01, 2.055686355562500012e+00, 9.097199774999998878e-01, 2.526823970999999780e+00, 2.471034423339843467e-02, 5.361945356249999683e-01, 3.256982152874999592e+00, -2.153715857578124837e-01, -1.010755100531249839e+00, 1.406604765937499835e+00, -4.390212791249999413e-01, 1.235854572187499834e+00, -9.890984916562499674e-01, -5.769845731054686760e-02, -1.330853569312499873e+00, 1.077244136999999879e+00
1.977000000000000000e+03, 2.813092750124999597e+00, 1.380402045562499902e+00, 8.421752241562499020e-01, 2.490675553828124722e-01, 8.909194862109375002e-02, 2.062031127749999637e+00, 3.689310162374999535e+00, 1.222573974187499912e+00, -1.503300794062499834e+00, -3.266326417499999524e-01, -1.750444730437499929e+00, -4.302191318906249395e-01, 5.691126993749999752e-01, 3.098895202968749985e-01, -1.288248433312499941e+00, 2.721756055781249795e-01
1.978000000000000000e+03, 2.122983563624999626e+00, 2.196961845749999753e+00, 4.097523910781249445e-01, 1.665683846437499893e+00, 8.954365716562499022e-01, -1.026604527468749861e+00, 4.077347830874999524e+00, 3.809595611249999569e-01, 2.550388507874999711e+00, 6.926219035312499717e-01, -9.274489377187499217e-01, 2.968565722874999757e+00, -1.491214129312499859e+00, 7.511187197812498884e-01, -6.110659887187499528e-01, 3.131067774374999835e-01
1.979000000000000000e+03, 1.563208599937499832e+00, 1.628479989562499952e+00, -8.534567969999999892e-01, 4.149918326249999456e-01, -2.087463926249999713e-01, -1.109172981937500024e+00, 3.706608643874999665e+00, 4.651801447499999687e-01, 6.082374728320311813e-02, 7.574448906562499806e-01, 2.345873113124999687e+00, -1.302144229687499877e+00, -5.307563002499999794e-01, -2.754626484374999573e-01, 9.537905519999999582e-01, 1.077430273312499853e+00
1.980000000000000000e+03, 1.201615345687499836e+00, 1.931973214499999925e+00, 2.667174754218749611e-01, 6.071361765820312145e-02, -5.442014151562499791e-01, -1.240570928812499973e+00, 2.402644565249999697e+00, 9.965302087499998684e-01, 1.918610819999999884e-01, -4.940304108749999368e-01, 7.000267657499998908e-01, 2.073080800124999623e+00, 2.363209289999999851e-01, 2.884187705624999820e-01, -4.161728003906249584e-02, 5.302973652187499276e-01
1.981000000000000000e+03, -8.791498290937499460e-01, 1.230007600687499814e+00, 5.622449346562499173e-01, 1.415836190812499895e+00, 2.103444794249999639e+00, 9.988404055312499752e-01, 3.254748763499999864e+00, -1.904124585937499781e+00, -2.154603823875000046e+00, 1.572335561812499893e+00, -4.059164555156249965e-01, -1.513397857499999832e-01, 2.865411774843749648e-01, 1.005011606531249990e+00, -3.071803499999999687e+00, 7.026554022187498916e-01
1.982000000000000000e+03, 1.832537373187499874e+00, 1.628945638312499833e+00, 1.827767799562499906e+00, 2.480926525874999733e+00, 1.292021173687499802e+00, 9.900480824999998708e-01, 5.247272083499999518e+00, 4.595206338281249692e-01, 1.887376382999999880e+00, 1.389063851437499997e+00, -2.014289688937499712e+00, 2.684733346124999809e+00, -8.379952874999999635e-01, 2.171970797624999783e+00, -2.344473210374999894e+00, -5.985097409179686995e-02
1.983000000000000000e+03, 3.941016717374999700e+00, 2.494940828624999885e+00, 1.410210094499999789e+00, 2.204230893749999920e-01, -7.147375706249999849e-01, -2.415773149874999692e+00, 1.101095700749999828e+01, 1.632440714062499909e+00, -1.834644864937499786e+00, 8.539525034999999598e-01, -8.752040102812499445e-01, 6.731654849999999080e+00, -9.729302554687498938e-01, 1.935267740999999875e+00, 1.244208655687499832e+00, 7.206118897499999010e-01
1.984000000000000000e+03, 1.975570625812499870e+00, 1.145016356062499963e+00, 1.455247444499999876e+00, 4.764757917656249897e-01, 2.520202673671874671e-01, -5.636612290429687117e-02, 4.378835193749999632e+00, -2.083996198124999921e-01, -1.163415567919921789e-02, -9.124058961562498959e-01, 1.093169693812499954e+00, 4.362754790249999459e+00, -8.046055004062498961e-01, 6.390738987187499776e-01, 2.894133556406249808e-01, 8.085842102812499377e-01
1.985000000000000000e+03, 1.738213073999999914e+00, 2.037034289812500010e+00, 9.443614727812499332e-01, 2.901337376624999909e+00, 1.678985632687499896e+00, 1.010310763218750019e+00, 5.219897357249999814e+00, -3.290433903281249628e-01, 1.372137272999999880e+00, -1.357903573312500001e+00, 2.033821313437500056e+00, 3.401839812374999550e+00, 1.294423699499999802e+00, 1.679015444062499807e+00, 2.066167271249999826e-01, 1.399660686562499867e+00
1.986000000000000000e+03, 4.741899245156249720e-01, 1.492848211499999911e+00, 5.353069080937499225e-01, 2.317882942124999790e+00, 1.885228855312499840e+00, -5.401687491562499055e-01, 2.104178498999999647e+00, 1.003877111250000009e+00, 1.392905084062499910e+00, 3.701975007656249650e-01, 1.590101170312499868e+00, 2.857043586374999666e+00, 1.667629377421874781e-01, 9.518166570937499626e-01, -4.674995189999999745e-01, 4.434399223593749606e-01
1.987000000000000000e+03, 3.185591300999999653e+00, 1.726980960937499976e+00, 1.352308273874999855e+00, 2.051264540250000046e+00, -4.083673016249999566e-01, -1.612508114249999958e+00, 3.859687344374999718e+00, 1.633275925312499766e+00, -5.453494071679686889e-02, 5.157534486093749981e-01, 9.574806181640624358e-02, 2.956359812624999694e+00, -1.946305063828124848e-01, -3.837095988749999464e-01, -1.631069513999999776e+00, 1.342495403999999892e+00
1.988000000000000000e+03, 3.524825038499999508e+00, 1.870623745312499864e+00, 1.493652256312499871e+00, 7.644116981249999832e-01, 2.126649408046874801e-01, -3.412422172968749834e-01, 5.143447687499999255e+00, 1.247742396914062468e-01, 1.796016590999999885e+00, 2.685242664843749960e-01, -4.680122946679687174e-02, 2.550687114374999620e+00, 2.181289931999999876e+00, -7.737283071562499615e-01, 1.069178681812499976e+00, 6.890889476249999479e-01
1.989000000000000000e+03, 2.937527893124999956e+00, 1.732991032687499766e+00, 9.267338342812498908e-01, -4.872247942499999818e-01, 2.308982152499999607e+00, 6.017142096562499987e-01, 2.058261467062499683e+00, 5.486003175937499421e-01, -1.282455417937499842e+00, 1.274186580187499862e+00, -1.423833153749999858e-01, 1.838406887999999961e+00, 8.149435185937499160e-01, 2.542872099374999806e-01, -2.041834660312499827e-01, 1.016927594999999851e+00
1.990000000000000000e+03, 2.347998097499999659e+00, 7.443588057187499052e-01, -4.238775625781249778e-01, 3.940996329843749479e-01, 7.975281937499999196e-02, 2.837711833593749566e-01, 4.341651785999999902e+00, -6.259464843749999730e-02, 4.490621382656249660e-01, 7.232157193359374514e-02, 1.376741405812499819e+00, 4.623330352500000018e+00, -1.059907836937499903e+00, 2.214099937124999862e+00, -2.018837155499999980e+00, 2.855464076249999983e-01
1.991000000000000000e+03, 3.049153360839843355e-02, 2.442982558499999790e+00, 1.160623226812499853e+00, 1.780136859937499816e+00, -8.130419963437499620e-01, -4.229657287031249879e-01, 5.220070805249999779e+00, 1.490563822499999969e+00, -1.624086876937499868e+00, 3.584561613749999709e-01, -8.721421849687499561e-01, 6.023709591749999426e+00, 1.765920036937499882e+00, 1.966758777562499949e+00, -2.700280778906249957e-01, 5.616182182499999120e-01
1.992000000000000000e+03, 3.582218341124999927e+00, 2.002816867499999987e+00, 2.102005225124999654e+00, 2.569313064374999733e+00, 2.570545432124999863e+00, 1.242778695187499949e+00, 1.003030369649999898e+01, 1.209853140187499898e+00, 4.265962922249999956e+00, 5.224157057812499616e-01, 5.750513839687499962e-01, 1.307088458549999821e+01, 2.304865965374999881e+00, 1.258527108374999814e+00, 3.385034573624999599e+00, 8.660531500312499409e-01
1.993000000000000000e+03, 4.689180969749999761e+00, 2.972681909999999927e+00, 1.686775394249999893e+00, 1.933944337687499848e+00, 2.944279799999999891e+00, -3.146028896249999929e-01, 8.738981365499999043e+00, 1.270795474687499871e+00, 7.309229914687499496e-01, -2.066968759921874732e-01, 1.790459356499999766e+00, 9.610667941499999145e+00, 1.509319858499999834e+00, 1.031504433468749982e+00, 1.008370436906249834e+00, 1.808506941187499883e+00
1.994000000000000000e+03, 4.386053981249999900e+00, 2.482208168624999711e+00, 2.213105783203124788e-01, 2.190180127499999685e+00, 1.565273468812499846e+00, -5.683988894062499408e-01, 7.865590859999999296e+00, 1.957482881999999869e+00, 6.945278143359374934e-02, 1.877923097437499855e+00, 1.030122885656249876e+00, 7.956036107999999274e+00, -3.536203128749999536e-01, 1.134272435062499973e+00, -2.975978161124999577e+00, 1.178827013249999833e+00
1.995000000000000000e+03, 3.114064942874999797e+00, 1.703516698687499886e+00, 1.147034167312499964e+00, 9.900518397187498820e-01, -2.403882568828124844e-01, 1.248659681835937452e-01, 5.019343179749999884e+00, 5.776360425000000021e-01, 7.251381064687499878e-01, 3.504243610124999631e+00, 9.541713861562499677e-01, 5.030800109999999492e+00, 7.064500083749999382e-01, 1.206397484437499834e+00, -3.557303915624999702e-01, 9.061780904999999775e-01
1.996000000000000000e+03, 2.727328627124999905e+00, 2.400891853499999673e+00, 3.491190724218749541e-01, 9.013299848437499318e-01, 1.061633570624999967e+00, -6.347805063749999421e-01, 2.400118728749999875e+00, 5.044100972343749101e-01, 2.766620327343749519e-01, 5.839202680312499671e-01, -5.920077737812499130e-01, 3.389671351124999621e+00, 6.096270278320312097e-02, 8.927188706249998829e-01, 1.697098999499999872e+00, 1.151175731062499930e+00
1.997000000000000000e+03, 2.741972972343749704e-01, 1.238630972062499946e+00, 7.570015388437499881e-01, 9.332664674062499666e-01, 1.839013340062499946e+00, -3.809662132499999632e-01, 1.942093929937499741e+00, 1.695984029437499929e+00, -2.818234349999999999e+00, -3.022234389843749813e-01, -5.131263519843749510e-01, 5.046377415749999429e+00, 1.343651272312499811e+00, 1.200779888062499801e+00, 2.783956442624999639e+00, 7.338129086249999267e-01
1.998000000000000000e+03, 2.632415122124999840e+00, 1.928760114937499770e+00, 2.763319087124999740e+00, -9.485969054062499684e-01, -7.337545177499998905e-01, 2.258507059874999889e+00, 4.678715945249999564e+00, 1.213366694062499862e+00, 1.502746943062499785e+00, 1.709996022421874928e-01, 5.605629325312500022e-01, 4.700121005249999762e+00, -1.454152184437499828e+00, 2.286613273499999988e+00, -9.639163797187498828e-01, 1.014152119031249910e+00
1.999000000000000000e+03, 3.976007387624999723e+00, 3.637185096374999649e+00, 2.566883067749999636e+00, 1.293435951328124889e-01, 2.498626352249999627e+00, -7.124383991249999548e-01, 3.517244326124999709e+00, 1.474628410687499835e+00, 2.038274787937500054e+00, 2.992362098624999689e+00, 1.504093259249999814e+00, 5.015469179249999243e+00, 9.329016476249999412e-01, 1.287865812937499799e+00, -3.010959653906249978e-01, 1.518094750499999979e+00
2.000000000000000000e+03, 2.783101521374999887e+00, 2.310993311624999880e+00, 1.686994298437499928e+00, 1.985742094499999943e+00, 1.642903397999999848e+00, -5.536536536249999640e-01, 2.475732940874999954e+00, 8.305702225312499021e-01, 3.763935178874999732e+00, 1.550537780062499982e+00, 1.242111388499999913e+00, 3.782340376874999688e+00, 1.947249326812499959e+00, 5.047262579531249793e-01, -1.685222738999999859e+00, 5.858696486249999058e-01
2.001000000000000000e+03, 1.292541517687499919e+00, 1.177799259937500009e+00, 1.215826255687499913e+00, -1.805778338062499877e+00, 5.471226835312499315e-01, 7.222377183749999485e-01, 3.498662230874999945e+00, 8.839479206249999388e-01, -1.952078399999999769e+00, 1.671046937437499880e+00, 3.515343481406249526e-01, 4.209199600499999860e+00, 3.937971768749999879e-01, 1.485255426749999996e+00, -1.647410459062499832e+00, 1.429889420812499923e+00
2.002000000000000000e+03, 2.104162730999999731e+00, 3.227860627874999722e+00, 1.811459006437499797e+00, -3.871697817656249430e-01, -1.869691585499999809e+00, 1.020855490031249868e+00, 3.081426907499999590e+00, 1.668434869687499766e+00, 3.247390774124999879e+00, 3.137339249999999968e-02, -7.691909881640623947e-02, 5.534920316249999139e+00, -4.961227813593749869e-01, 1.965745683562499790e+00, 7.716356594999999041e-01, 2.926476988874999741e+00
2.003000000000000000e+03, 2.629951618499999810e+00, 2.353909372875000017e+00, 6.705160914374999059e-01, 7.254593178749999538e-01, 1.103722920562499876e+00, -1.624843494562499879e+00, 3.270573922499999675e+00, 9.158295231562498806e-01, -1.517433480000000001e-01, -8.694612554062499665e-01, 4.640258778749999369e-01, 4.764156824249999644e+00, 2.509144347374999917e+00, 1.601879003999999940e+00, 1.334054226937499976e+00, 1.238520103312499954e+00
2.004000000000000000e+03, 1.934973353671874952e-01, 1.217721372187499984e+00, -2.377942514999999701e-01, -3.230558618906249624e-01, 2.477553159374999758e+00, -2.295509905546874729e-01, 1.460041409249999811e+00, 1.067027458499999915e+00, 1.343007248062499936e+00, 9.579092028749999210e-01, 9.970543099687498856e-01, 4.555452561749999241e+00, 8.222567909062499236e-01, 2.376632046374999696e+00, -3.084259973624999596e+00, 5.558085109687499470e-01
2.005000000000000000e+03, 4.154766062343749899e-01, 2.756759599124999571e+00, 8.861621543437498971e-01, -6.125813181562499432e-01, 2.213521941374999802e+00, 1.111326792187499857e+00, 5.691004791749999292e+00, 1.477651801499999973e+00, -1.787463066937499789e+00, 3.122981746874999853e+00, 9.608320880859373692e-02, 5.735825331749999201e+00, 1.275554700562499866e+00, 5.639191143749999746e-01, 9.264761876249999473e-01, 1.334935387124999817e+00
2.006000000000000000e+03, 4.015148491124999275e+00, 2.560416955874999623e+00, 2.276821099124999748e+00, 1.196754243749999835e+00, 3.378503418749999598e-01, -3.970991870156249659e-01, 5.196548891249999969e+00, 1.761746937187499862e+00, 5.983692994687499489e-01, 3.101526919124999893e+00, 3.028917250124999683e+00, 6.045082130249999963e+00, 7.355367944999999796e-01, 9.444422837812499472e-01, 2.614755454874999607e+00, 2.391664616999999993e+00
2.007000000000000000e+03, 3.634892330624999612e+00, 2.928773696624999978e+00, 2.318560966124999734e+00, 4.069310831999999323e+00, 1.325011771687499840e+00, -5.090125670156249171e-01, 4.404476918249999429e+00, 9.687410181562499112e-01, 1.661239610999999838e+00, 7.229679122812499026e-01, 1.015878591843749845e+00, 4.971850456499999460e+00, 1.577280431249999948e+00, 2.943981439874999939e+00, 1.074607801312499999e+00, 2.619804171374999768e+00
2.008000000000000000e+03, 3.350748535874999767e+00, 1.499756689687499867e+00, 1.516029635249999785e+00, 2.532319118999999841e+00, 4.656468713906249390e-01, 1.685618294062499967e+00, 5.104702262250000011e+00, 9.529433299687499748e-01, 3.762290132999999592e+00, -3.438910334179687278e-02, 8.515969121249998830e-01, 5.560495026749999958e+00, 1.115856889312499822e+00, 2.776893364124999763e+00, -1.243247177250000002e+00, 6.611885187187499513e-01
2.009000000000000000e+03, 2.672455987124999766e+00, 2.156384622374999616e+00, 2.139324139124999746e+00, 1.489102202812499831e+00, -8.686423664999999295e-01, -3.473966339999999819e-01, 4.068869327999999896e+00, 2.127680456624999827e+00, 2.843510453999999577e+00, 1.551464765999999829e+00, 1.001292206343749935e+00, 7.069724219249999386e+00, 4.801171218749999414e-01, 2.782089905624999804e-01, -1.349663315062499924e+00, 8.010242549999999628e-01
2.010000000000000000e+03, 4.743502222499999532e-01, 1.539814184999999780e+00, 4.655665531406249502e-01, 2.714505547499999616e-01, 6.756654521249999545e-01, -1.070905770562500026e+00, 4.781591797499999963e+00, 2.476375486874999865e-01, -2.858357257874999835e+00, 1.876714258499999843e+00, -4.020861680999999521e+00, 3.331275794999999817e+00, 5.419271275312499414e-01, -4.998012832968749541e-01, -4.571950386093749374e-01, 8.652151824609374819e-02
2.011000000000000000e+03, 2.085353970749999952e+00, 1.273959668812499890e+00, 2.553466470749999662e+00, 8.833359251249999211e-01, 1.725033366562499948e+00, -1.469601251999999914e+00, 5.357560866749999207e+00, 6.332636370937499981e-01, 5.475950459999999742e-01, -5.268729374999999576e-02, -7.058585235937498981e-01, 5.748045531749999881e+00, 8.167799362499998939e-01, 2.628673671374999632e+00, 1.838487698999999864e+00, 1.044317842874999958e+00
2.012000000000000000e+03, 2.818774403999999567e+00, 2.408266596374999846e+00, 1.440362329312499856e+00, 1.143450396562499805e+00, 1.703915487421874819e-01, -3.133541379374999991e-01, 2.951414573624999704e+00, 7.050996269999999511e-01, 2.221487737874999979e+00, 1.476871901437499801e+00, 2.685945511124999907e+00, 7.000331222249999819e+00, 2.476675078874999603e+00, 1.655057199937499890e+00, -4.000351208624999266e+00, 1.715244148687499859e+00
2.013000000000000000e+03, 3.087442399499999546e+00, 1.675556954999999792e+00, 2.149940160703124881e-01, 9.292021422187499713e-01, 2.739537001124999982e+00, 1.438167867187499782e+00, 3.419474842124999636e+00, 1.418552475187499828e+00, 1.516476929062499979e+00, 2.099722560749999634e+00, 7.704510884999999920e-01, 3.223420703999999581e+00, 2.669527573874999948e+00, 3.326719397343749773e-01, -4.469248659374999710e-01, 8.953856952187498885e-01
2.014000000000000000e+03, 3.299825287124999562e+00, 2.374997594624999930e+00, 1.595440732500000014e-01, -1.243017694335937368e-01, 1.043137583437499849e+00, 3.835338103124999454e-01, 5.127728962499999987e+00, 1.729404182249999922e+00, -1.020842678531249881e+00, 5.170645023750000124e-01, -6.683155315312498956e-01, 6.236833821749999451e+00, 6.933791370937499865e-01, 1.959448092187499935e+00, 2.134855635749999703e+00, 1.126561636687499979e+00
