year, ACCESS-ESM1-5, CMCC-CM2-SR5, GFDL-ESM4, CNRM-ESM2-1, MIROC-ES2L, CanESM5, TaiESM1, INM-CM4-8, EC-Earth3-Veg, INM-CM5-0, IPSL-CM6A-LR, NorESM2-MM, MPI-ESM1-2-LR, UKESM1-0-LL, CESM2-WACCM, NorESM2-LM
1.974000000000000000e+03, -2.524163262989426726e-01, 9.975916550971476726e-02, -2.774686836876257834e-01, 1.801703720095813033e-01, -9.670206585490814799e-02, -2.767044635694003718e-01, 2.819825389768788604e-01, -7.239553190598511101e-01, 7.995372778044405881e-02, 7.164654998759844018e-01, -3.746358644017709905e-01, -1.315498974718047054e-01, -1.358566655407301149e-01, 5.916997801360684983e-01, -9.919044200866551642e-02, -1.046053362648888818e-01
1.975000000000000000e+03, 2.798644824343350934e-01, -4.840157762861065083e-02, -7.335181602171771953e-01, 2.908379839086941976e-01, -4.260461204160407855e-01, 1.968770964176301541e-01, -5.938236777931706900e-01, 3.188396553634438857e-01, -6.866092268707898461e-01, -1.880416525753995372e-01, -2.171179815895390441e-01, -1.206575775002675655e-01, -4.948248954530178878e-01, -5.357904876449969267e-01, 2.622774761396887144e-02, 7.971051838496402697e-02
1.976000000000000000e+03, 6.753896134239819604e-01, 3.385281922529027598e-01, 1.060757515068552481e-01, 2.131057202641038761e-01, -1.639614451849095711e-01, 1.153108329105823754e-01, 4.254352077285999956e-01, 8.672613870704952710e-01, 5.255168863279351399e-01, -6.753151275724602609e-01, -2.131162982740686385e-01, -2.433586305208746900e-03, 1.207140978197950715e-01, 2.826841856616167381e-01, -5.345030965607908691e-01, 1.601329700775543097e-01
1.977000000000000000e+03, -1.243741865946060426e-01, 3.729830372329367982e-02, 5.077847477649783947e-01, 2.594812147121516310e-01, 5.604053639235864193e-01, -2.673203158896567677e-01, -6.594498499865933949e-01, -5.796130940744363969e-01, -9.253435188448630999e-01, 6.347065078769563717e-01, 1.986263501331375914e-01, 4.318647671996628939e-02, -4.976359409468553152e-01, 5.985087839036365986e-01, 3.759637999270455666e-02, 8.092459024054302064e-02
1.978000000000000000e+03, 7.251966622782713978e-01, 3.359273120023223980e-01, 4.211985489261294013e-01, 8.986856801040721265e-01, 3.919275942894547837e-01, 2.448256312697436876e-01, -5.210755795195574080e-01, 5.724897385935068250e-01, 1.369385718428607346e+00, 1.130679916753842162e+00, -1.915312978636258545e-01, 9.843199201653629604e-02, 7.646057927830183232e-01, 4.774021529897999883e-01, 7.161715587883678291e-02, -1.410955908685850302e-01
1.979000000000000000e+03, 1.896071668052432269e-01, -1.044549474632578273e-01, 2.940716606581550985e-01, -1.163531526644940445e-01, 3.702605865560432141e-01, 3.972816072085231798e-01, 5.259968707539063315e-01, -2.670434019794982738e-01, -6.386325940054762285e-01, -1.973708510042818942e-01, -2.414041310601553608e-02, -6.898118779087542007e-02, 4.570134708106519117e-01, -4.567245879165819922e-01, 1.640665818920995778e-01, -1.574119047266633875e-02
1.980000000000000000e+03, -7.265636620042245086e-01, 1.467218063207415268e-01, -2.134502325933738953e-01, -8.376899765207615478e-02, -2.569357283733107039e-02, 1.660844648756426012e-01, 4.460315025895351670e-01, 4.006938896996316557e-01, 2.498609456542980889e-01, 6.436628892873542673e-01, 3.276784915673012777e-01, -5.223542327571264327e-02, -6.825087770513371677e-01, -7.947846871863487039e-02, 1.483532435798386451e-01, 4.916176894058757463e-02
1.981000000000000000e+03, 2.079701581962164758e-01, 4.179608840216842425e-01, -4.962923138823570057e-01, -2.345848937346506694e-02, -3.387067611322757132e-01, -5.795697506365082158e-02, -1.218085780334304147e+00, -7.609882338788479528e-01, -8.903299683050751312e-02, 2.059581149629647612e-01, 3.553295771993212893e-01, -1.287422907603804900e-01, 2.278022784658519095e-01, -2.030961259661496210e-01, -3.610178798969186920e-01, 1.462996799533630710e-01
1.982000000000000000e+03, 2.052180330164182775e-01, -1.483429428603431910e-01, -2.174098857611605207e-01, 1.891687969936101388e-01, 5.300009818369405545e-01, -2.292013380721074078e-01, -1.391594544970767844e-01, -4.529459844039901428e-02, 3.110236719481633827e-01, 1.996340391948616677e+00, 1.538316928196730993e-01, 3.298038490731625694e-01, 1.042603969923585616e+00, -4.105956999703034294e-01, 4.312618981746273866e-02, -1.946939933899726471e-01
1.983000000000000000e+03, 1.262996782224560521e-01, -4.075582336867248842e-03, 5.489080323528892080e-01, -1.364177069809124898e-02, 8.795759290694067367e-01, 1.621664071693820208e-01, -9.246170172198389658e-02, 6.412515284243890390e-01, -1.450897697036489742e+00, 3.653320350324825716e-01, 1.359205780767459015e-01, 2.860359939860768752e-01, 2.460009049998053976e-01, -1.094281761938526720e-01, 7.755937429884945424e-03, -1.522497356634711640e-01
1.984000000000000000e+03, 1.642613605255813930e-02, -1.327708831766641166e-03, 3.518377257750321951e-01, 5.296294112484789540e-01, 6.630234034857428460e-01, 3.478306721554152992e-01, 7.885497076248877690e-02, 6.004156095101584878e-01, 6.865415794576860131e-01, 8.655215952893485776e-01, -4.708357041670388314e-03, 3.685982233956725529e-01, -2.243381904752891620e-01, -4.842956881164851568e-01, 1.567725039732933978e-01, 6.100235798620719241e-02
1.985000000000000000e+03, 8.842394293189083099e-01, 5.097124045980927498e-01, -4.753814807213462279e-01, 8.497211153889243362e-02, -1.205339677005892174e-01, 1.224715510808335600e-01, -9.711749057452921940e-01, 5.713126822811974703e-01, 4.303294876750934361e-01, 4.085985281814970560e-01, 6.582329031134164232e-01, 1.481517241897230830e-01, -8.208352546571821007e-01, 4.260404634234324917e-01, 1.077145820579831909e-01, 9.813422529006492201e-02
1.986000000000000000e+03, 4.264688501361498796e-01, 4.457370981101743679e-01, 3.634975122673561598e-01, 1.696929960361360026e-02, -3.166314053841105119e-02, 4.804020902186381115e-01, 4.164326279855516399e-01, 1.058457642915502372e+00, 1.011919462354723409e+00, 1.290664284962750541e+00, -7.769294612184295123e-02, 1.658404574680908405e-01, -7.573118425189104830e-01, 1.633093124914052063e-01, -1.289745209370454226e-01, 4.474224201629691672e-02
1.987000000000000000e+03, 6.436967249982358252e-01, 4.190992330624763833e-03, -5.006559937153268747e-01, 1.157090838359852020e-01, 6.969306385705413831e-01, 4.829327959931850600e-01, -1.730887149091095700e-01, 4.176431907639505114e-01, 4.933561440908570961e-01, 1.144103766871813477e+00, -5.176001004071394407e-01, 1.132808834801858483e-01, -4.609451907559257156e-01, 1.313242552605322078e-01, -4.036671001255509941e-03, 4.408890806627012160e-01
1.988000000000000000e+03, -2.002745654151973087e-02, 4.858138929212713064e-02, 1.638043189210358075e-01, 3.534899765998543719e-01, 5.420353868175198375e-01, 3.988809959076715095e-01, -1.703162277489597143e-01, -2.126241427842989473e-01, 5.666216411889667404e-01, 8.138199077821693939e-01, -3.944743644907431346e-01, -5.502650598923396197e-02, 3.455573469149421095e-01, 4.752374937346651174e-01, 7.070498163165689354e-02, -2.392050250087768629e-02
1.989000000000000000e+03, -2.132069777504976560e-01, 2.880468445510929731e-01, 2.845207500856479776e-01, 4.707910873346349973e-02, 7.138378611831465159e-01, 7.194106832373122276e-03, -3.092114523463160639e-02, -7.833735545948872225e-02, 3.317343945699267604e-01, 4.893447833764788535e-01, 3.895587284060704758e-01, 1.803798704018576837e-01, 9.218815687114595425e-01, -2.421246772078101128e-01, 5.481203115661524850e-01, 2.943068269890609934e-03
1.990000000000000000e+03, 1.978271830980757040e-01, 3.588892693817485879e-01, -5.437878126908033405e-01, 8.010609606605791078e-02, 2.941180931089692474e-01, 2.722178096081714349e-01, 3.611380360661996525e-01, 8.499920585980116350e-01, 7.529521938253357360e-01, 1.124745158312000060e+00, 2.501836676709113250e-01, 1.092770043144269433e-02, 6.328862085639421764e-01, -5.700147657101318766e-01, -5.008843814976166042e-01, 2.189817465478993974e-01
1.991000000000000000e+03, 3.529083884990005804e-01, -9.403951832157027291e-02, 2.283868176289110818e-01, -1.889143272696040265e-01, -2.797527766351650680e-01, 1.579182460301261914e-01, -3.592239764591906859e-01, 1.044043830645494664e+00, -6.848467282912572562e-01, 1.847300210107762020e+00, 1.355100380850335351e-03, 3.225698149598747455e-01, -1.115374678675920377e-02, 4.561807660064571834e-01, 2.330028021673558880e-01, 3.570222660386761226e-02
1.992000000000000000e+03, 3.830068648296734435e-01, 5.491297899782959790e-01, 3.619153389523511732e-01, 7.102010822561518610e-01, 4.574307388392500617e-01, 4.719595294913656036e-01, -2.763428799485177501e-01, 2.241319149480359929e+00, 3.307312270270776344e-01, 1.577296567737954902e+00, -1.444987207642280391e-01, 2.376660776617380288e-01, -8.075086821862512143e-02, 4.094169045351558345e-01, 3.394826618081115410e-01, -2.103261108851737227e-01
1.993000000000000000e+03, 4.865087770909710674e-01, 3.838543713643566280e-01, 8.116588576693560819e-01, 6.026738900200268728e-02, 8.286016543194850703e-01, 9.521486843508955022e-01, 7.889702094940662103e-02, 1.686647146009153664e+00, 9.960732316940298370e-01, 1.213870985881026598e+00, 2.791804444069367341e-01, 2.274277388417638712e-01, -5.150885258243985687e-01, 5.273166566471789718e-01, 5.515833152757066565e-02, 3.598008553301023649e-01
1.994000000000000000e+03, 3.281547617142860918e-01, 2.519671617245479167e-01, 4.520208958910999497e-01, -3.002923333476839596e-02, 8.509861111109313647e-01, 4.295904724870485691e-01, 4.098567023784308039e-01, 2.799308124224807681e+00, 3.439435758648076713e-02, 2.282079443936631424e+00, 1.905771983217922627e-01, 9.729230332390101377e-02, 2.476702041569920631e-01, 1.637959229897047175e-02, 1.972000012519905254e-01, 2.566253068318483099e-01
1.995000000000000000e+03, -2.182677631175767019e-01, 2.884717484318460867e-01, 5.166283370174001854e-01, 3.261027372498147558e-01, 1.286812124903315702e-01, 3.432987587063862089e-01, -1.671340116437342593e-01, 1.886946439190690716e+00, 7.052684079171953613e-01, 1.081674972359089049e+00, 1.323004877551201830e-01, 4.861611487096784145e-02, 1.161448385435581487e+00, 2.113604138643070673e-01, 2.320467230771758871e-01, 1.573981497606290747e-01
1.996000000000000000e+03, 2.116298319890428659e-01, 9.342885616770572887e-02, 5.038506309461257548e-02, 3.120504990953765767e-01, -1.354003123695874666e-01, 6.657119560629507493e-01, -7.895752540521094875e-02, 2.477718156296686569e-01, -6.076836342864404272e-02, 1.386437601325954061e+00, -1.252751465006704812e-01, -2.139704569642561782e-01, 2.636589691207400499e-01, -7.742909910941686569e-01, -3.143146897616261315e-01, 1.811634028971234045e-01
1.997000000000000000e+03, -6.654865805431486869e-02, 3.026765275595362792e-01, 6.571204873965100779e-01, 1.497476099086006152e-01, -4.102952340235999640e-01, 3.617296600653105432e-01, -5.408459104262388628e-01, 1.849851495707267590e+00, -6.771021797239488160e-01, 9.506016734924555012e-01, 4.077017608202677668e-01, 3.193128402293044510e-01, -5.003821360566869103e-01, -7.378998072367722039e-02, 3.114962101808724237e-01, 2.681297400634103170e-02
1.998000000000000000e+03, -4.745739857376116144e-01, 1.107902904722020410e-01, -5.645371130468853325e-03, -1.811048127634772853e-01, 3.431111021806975137e-01, 6.976161514705605526e-01, 9.869764585629983711e-02, 8.462674853254156249e-01, 4.103133488585654076e-01, 7.205972061674933427e-01, 1.876349248057119223e-01, 4.523668542929043523e-01, -3.982209287155744626e-01, -1.237184371681621764e+00, 2.711270099633499853e-01, -1.117220001058184982e-02
1.999000000000000000e+03, 1.715599160559519998e-01, 5.302340610955816325e-02, -2.719018707528132392e-02, 3.074927313052921996e-01, 5.909440177881107870e-01, 5.543755930558745826e-01, 2.917894656046189361e-01, 1.120836881295691256e+00, 3.988361856289395768e-01, 3.960316187143363975e-01, -1.186772164492484322e-01, 3.015571077976542669e-01, -3.780872195910621181e-01, 7.513616934951976578e-01, 7.230523913611346110e-02, 8.577458732433887456e-02
2.000000000000000000e+03, 3.602173974692118863e-01, 6.314808788019475871e-01, -7.664021159795839644e-01, 5.845885902773093751e-02, 5.002359436656546032e-01, -1.692641018050443646e-01, 1.097282003360863789e-01, 9.585628728432976642e-01, 5.320324384473698043e-01, 2.334590161755439319e-01, -2.063261811414054958e-01, -1.940216025884078099e-01, 5.103634718121640157e-01, 2.760720574853218201e-01, 1.432876205126663027e-01, 1.175169017528765632e-02
2.001000000000000000e+03, -9.256250878841261187e-01, -1.802590037090745223e-01, -3.109459717693563788e-02, -6.591317882993085187e-01, 2.198990379691948827e-01, 4.388714130721960149e-01, -6.365737717560757680e-01, 1.182391437821390001e+00, -2.088151189581632095e-01, 1.035995599834268699e+00, 2.006193379068425542e-01, 2.931950731052266335e-01, 9.003929143869238150e-01, 6.544978124562833566e-02, -3.468774773031307879e-02, 2.985211655792540109e-01
2.002000000000000000e+03, -2.669343634613135507e-01, -6.027383939642238370e-02, -3.210147223847281683e-01, 4.340122123314510971e-01, 1.924549832693729090e-01, 5.832442925844811416e-02, 1.097158631717665561e-01, 2.178475778153889930e-01, 9.240566007612700528e-01, -2.585739102701286596e-01, 1.033528265696848220e-01, 4.289793987513388501e-02, 4.891149956148677092e-01, -5.160289341356288917e-01, -3.621242953701030165e-02, 3.974491361401321643e-01
2.003000000000000000e+03, 3.449386922514478537e-01, 7.432119875860687674e-01, 6.737454544548947544e-01, -4.452804250899370930e-01, 4.909960672448318575e-01, 3.004893042244491386e-01, -1.773641870099272599e-01, 8.735554835856089717e-01, 8.350543373234957656e-01, -1.213616410799247675e-01, 2.328423353614928748e-01, -8.166937207876899529e-02, 5.955267153552340487e-02, 4.517304387275965505e-01, 3.039900599896672717e-01, 9.998931951401600349e-02
2.004000000000000000e+03, -1.446339694157581790e-01, 2.901651828208958728e-01, -6.740336861171892791e-01, 1.340864896927576044e-01, -3.212231432040147383e-01, 2.394592279218295261e-01, 6.367006473645939746e-01, 7.627777684720367102e-01, 7.829790367075818713e-02, 2.933158370768627898e-02, 8.382332081014462477e-02, 3.269420400520178793e-01, -9.677031781839580404e-02, -3.318634007783884954e-01, -5.824325940096190812e-02, -7.185572330453672552e-02
2.005000000000000000e+03, -2.443924687164922838e-01, 1.595020664921129594e-01, 4.263479536842095657e-02, 4.810577613905902550e-01, -4.339957282878633693e-01, -1.166948090367720403e-01, -2.796520744425440852e-01, 7.527040796599888672e-01, -2.191524497156537077e+00, 9.879565922297189884e-01, -4.340743718509421645e-01, -5.699208191325112055e-02, 9.493501114876649050e-01, 1.954375206144758070e-01, 3.593104661242835229e-02, 2.154013425248358093e-01
2.006000000000000000e+03, 4.436801708874230088e-01, 3.680988197154650976e-01, 5.093882535195229933e-01, -3.117930360509837406e-01, 2.724337826206894020e-01, 6.573414231255562123e-01, -8.875030877993875800e-01, 1.214031170381532077e+00, -2.815850375190063690e-02, 1.422253184275646509e+00, -1.105865865809721807e-02, -2.985797775955479488e-02, 7.249145371664462711e-01, 7.681572908633806929e-01, 9.165538011057484946e-02, 4.969067880778890028e-02
2.007000000000000000e+03, 8.154767036532800661e-01, -6.440437037065326054e-02, -8.191205165878976402e-01, 6.106043557151130674e-01, 6.638842306542716010e-01, 8.511088405425107917e-01, -1.091956043643364377e-01, 1.587417053619165630e+00, 1.251989980643968492e+00, 1.256276514112957488e+00, 5.428118411160359758e-01, -1.103261199605038156e-01, -1.266155005065329464e-01, 4.383215972723538689e-01, -2.000228139267737903e-01, 3.684698366293221450e-01
2.008000000000000000e+03, 5.065986911140167859e-01, 7.707217036998548210e-02, -1.163134461464142705e-01, 5.170079048391614807e-01, 4.166642826535495447e-01, 5.515549674643589473e-01, 4.407183577372389416e-01, 1.240577912411380490e+00, 2.914999921999614774e-01, 4.802625087989190189e-01, 3.528904866104223825e-01, -1.110318624243268326e-01, -1.260540902327937363e-01, -2.577781410792724937e-01, 5.136780315609420500e-01, 2.249357846654262416e-01
2.009000000000000000e+03, 3.826463018167974295e-01, 1.109538409794229297e-01, -2.318474109795600480e-01, 2.207653468194938906e-01, 4.721064388905467646e-01, 3.641617846486161492e-01, -1.205610491129892152e-02, 1.097888873554428324e+00, 2.176324432871311609e-01, 1.739208444029211709e+00, -1.874457304964790572e-01, 5.159330070163449522e-02, 2.389503661833688730e-01, -6.602036204464347691e-01, 1.601646037535894851e-01, 1.515182895652749939e-01
2.010000000000000000e+03, 8.019378733354423638e-02, 4.617879344995979296e-01, 3.949184425942970367e-01, -2.667649399076373051e-02, -7.122565804193194960e-01, -2.677310906505011578e-01, 5.702147219283713181e-02, 1.040158459261747659e+00, -1.615897085915160014e-01, 2.015824657271938936e+00, -5.384118898470179326e-01, -1.113996728878977188e-01, 6.001565699079098870e-01, -4.394226365904323472e-01, -5.179829103584487199e-02, -2.927609544302161027e-01
2.011000000000000000e+03, -1.374576664497957623e-01, -7.565274686420632444e-02, 4.015513641248069643e-01, -5.193912847843379366e-01, 1.424599282465405514e-01, 3.397599520022954178e-01, -9.168152551249654503e-02, 1.952435916597336396e+00, 4.458909250289270210e-01, 1.456033823868933652e+00, 5.369802300678668816e-01, 1.816728494672098793e-01, -3.682706810906823947e-01, -9.547492533882246876e-03, -3.735243888221560504e-01, -2.817313749945015156e-01
2.012000000000000000e+03, 7.891021916197022562e-03, 1.686429632055986005e-01, -5.962501951137904044e-01, 7.298128578513357612e-02, 2.544914977087247565e-01, 7.237476657653205692e-01, -2.788315024975095424e-01, 1.462247152170649933e+00, 1.100603109210275266e+00, 3.339591253980029872e-01, 1.002674753258855911e-01, 7.113188136967003861e-02, 1.957874787692919297e-02, 4.938533221246196314e-01, 1.048028636139243797e-01, 5.333470307492290674e-01
2.013000000000000000e+03, -2.174850723406260566e-01, 1.426279244342578412e-01, -4.820391230535218119e-01, -1.028848397549688440e-03, 6.334250673398579279e-01, 1.727366485806657581e-01, -6.472221380887506204e-01, 4.349860247550312864e-01, -6.251979314547128075e-01, 3.312554330995032825e-01, -1.113406696354269781e-01, -7.867609899105272586e-02, 1.210059795219522449e-01, 7.304986761164028453e-01, 2.455494698756730820e-01, -1.647187035938482147e-01
2.014000000000000000e+03, -6.339773088024376335e-01, 6.826888488812091205e-02, 2.363315487927690750e-01, 2.900199635951656307e-01, 1.967161697435659551e-01, -2.976170721188510782e-01, 1.375704222706195315e-02, 2.451625525021757568e+00, -4.559007742987643969e-03, 1.386598635070872332e+00, 3.214458530798693786e-02, -7.091649503348901318e-02, -8.979910605633639742e-02, 3.081453011230561034e-01, 2.893816627317739587e-01, 7.006779871254717462e-02
