year, CESM2-WACCM, INM-CM5-0, CMCC-CM2-SR5, MIROC-ES2L, INM-CM4-8, CNRM-ESM2-1, EC-Earth3-Veg, CanESM5, NorESM2-MM, ACCESS-ESM1-5, TaiESM1, NorESM2-LM, GFDL-ESM4, MPI-ESM1-2-LR, UKESM1-0-LL, IPSL-CM6A-LR
1.974000000000000000e+03, 2.176478472343390536e-01, -1.244108212060717443e-02, 1.068688703790165589e-01, 2.360092614779711606e-01, 1.985886549908451038e-01, 3.529337954463275251e-01, 1.738179731520767546e-01, -1.728537940774237669e-01, 2.804418149045744824e-01, 3.760812216840856426e-01, -1.865623249395166258e-02, 1.293292784183099065e-01, -1.212216941800476205e-01, 1.748879757470330116e-04, -2.750255835469996302e-01, 1.696159130704002482e-01
1.975000000000000000e+03, -1.058948944901297708e-03, -1.120989713063297033e-01, 1.716141831825157282e-01, 1.750605314097363752e-01, 2.415215812298329157e-01, 4.307952102664280303e-01, -3.319828358588147177e-01, 2.767462335243518062e-02, 2.419316819142225405e-01, 4.226248268468469904e-01, 4.967656175527920132e-02, 9.437760751416858496e-02, 4.936946688443227121e-02, 1.143391914050253394e-01, 9.108763335387856652e-02, 1.354824949650491051e-01
1.976000000000000000e+03, 3.514598074926397198e-01, 1.254212296364510815e+00, 1.008497579821569373e-01, 4.838106775081859601e-01, -1.282056244224679120e-01, 6.873034957858731309e-01, 3.299892347136697008e-03, -9.112400919900572049e-02, 3.576176655368773494e-01, 3.342928286847331454e-01, 2.261259689041293097e-01, -2.201024532019354399e-04, -2.182293825647654839e-01, 1.684924610351433427e-01, -1.025156917043739957e-01, 5.634818768021248453e-02
1.977000000000000000e+03, 3.930147807181096908e-01, 3.023246146210107899e-01, -7.048052865371380593e-02, 3.710329642636471248e-01, 1.757432933845113135e-02, 8.119791252885051325e-01, -2.183242056200622172e-01, -3.078519662380115873e-01, 3.041534554153476066e-01, 2.717356592531236514e-01, 2.953115422503045651e-02, 3.610473044208388771e-01, 1.938614500408583907e-01, -3.738786293223996804e-01, 8.106583427719070770e-03, -3.717208994517050974e-02
1.978000000000000000e+03, 2.338531642591587523e-01, 4.253147705394451639e-01, 1.422767294632270862e-01, 5.099642765465881578e-01, 8.223159398502681572e-02, 6.848819714332431419e-01, -6.217744185468654372e-01, -1.203871673487529187e-01, 1.698616973894543913e-01, -4.818930807724732673e-02, -4.196166951842602022e-01, 1.495191594663793089e-01, 1.848364562457241456e-01, -2.875643549745465766e-01, -3.328742378711465055e-01, 4.146175774203762487e-01
1.979000000000000000e+03, 2.385142741327839211e-01, 5.520613477064375552e-01, 1.117884930440744828e-01, 1.181660015488377596e-01, 7.220957024457577700e-02, 6.050205166362179199e-01, 4.572471145804145598e-01, 2.753840555703928640e-03, 1.013607394005666129e-01, -2.420413634036704380e-03, 1.493433731574574375e-01, 8.846555440503234280e-02, 2.304878369830608287e-01, -1.531394339970328367e-01, 7.254993342148796653e-02, 1.608290680167836773e-01
1.980000000000000000e+03, 1.429468633396862587e-01, 4.757679869985008136e-01, -1.162025620717713204e-01, 5.806474911298901143e-01, 3.367052757063309087e-01, 5.566286736514127753e-01, 2.987967319764475715e-01, -5.242229371796809367e-01, 2.507794978506268091e-01, 3.367798952920044164e-01, 1.385277434109577210e-01, 1.746083483360044153e-01, -8.472707189622906698e-01, 1.703274612245524178e-01, -2.431319456630623432e-01, 7.753656393037254846e-01
1.981000000000000000e+03, 9.290020675248344961e-02, 5.851211532574849272e-01, 3.098313036838435952e-01, -2.964866307071342688e-01, -2.101053254213003652e-01, 3.003096256732838976e-01, 4.213897096892184613e-01, -2.694127716353896251e-01, 2.295189824256457789e-01, 5.532627342075157051e-01, -2.078628738701202849e-01, 2.047461020609811500e-01, -2.708971467356776075e-01, 1.524864263562220323e-01, 5.011440557974669585e-02, 3.350515330363539879e-01
1.982000000000000000e+03, 2.587330029461036851e-01, 1.144906311466382665e+00, -5.470845817386644355e-02, 6.310968520797375844e-03, 2.618449680259527998e-02, 3.488847776494793385e-01, -6.575107513019903815e-02, -7.951543174865412233e-02, 3.620188326652785116e-01, 5.766069728688550944e-01, 6.489319928236931823e-01, 1.005673866630225621e-01, -7.445404410457076572e-02, 3.533117984324794791e-02, 2.121824120839188865e-01, 3.239795521805467482e-01
1.983000000000000000e+03, 4.550872723680995380e-01, 3.192663871359163075e+00, 3.058997848086209351e-02, 3.987621945039540039e-01, 7.973319371206756268e-01, 9.969747352494175985e-01, 4.758928098145357583e-02, 1.294963434873291075e-01, 1.845350007313705243e-01, 2.240676539343558482e-01, 2.440753410492848829e-01, 1.387326653605555349e-01, -6.179359947559786431e-03, 2.395860825058824528e-01, 5.229756884021295044e-02, 3.838868651470747073e-01
1.984000000000000000e+03, 3.337639658989801639e-01, 5.272032173248324127e-02, 7.423090823147187045e-01, -6.710337656877635171e-02, 4.683625248921794992e-01, 4.767508924593590325e-01, -3.128471986386008319e-01, 1.609922178612061550e-01, 2.117999548365122608e-01, 3.435875514508242579e-01, 7.316916912141460672e-02, 2.457139490085645250e-01, 3.266189099634195236e-01, 4.485458561143301215e-01, 2.920821302305718348e-01, 1.098604879900610537e-01
1.985000000000000000e+03, 4.118249123669991962e-01, 6.679108440259396984e-01, -1.058615892110430501e-01, 1.473323508203704391e-01, 2.697901957666684614e-01, 7.166682249260211135e-01, 3.621075254316202252e-01, -5.538607607671244132e-02, 9.344995046356104063e-02, -1.119522341317518849e-01, -5.905233262263399618e-01, 2.612647716563663014e-01, -4.906410113721804828e-02, -1.279076029301707274e-01, -3.465337427324468589e-01, -1.196432942148676487e-02
1.986000000000000000e+03, 1.828258174050136076e-01, 4.102154867952831352e-01, -4.128905307092692323e-01, -1.749890110640281160e-01, 2.240416189889899989e-01, 6.820408210750475986e-01, -1.954060487907114119e-01, -1.019771841290550846e-01, 2.002336086114044622e-01, 4.792591877758826668e-01, 3.225759040256937493e-01, 8.033136936732981903e-02, 2.174457190777849269e-01, 1.129794366774657388e-01, 3.486083559744041632e-02, 1.075847791839926737e-01
1.987000000000000000e+03, 1.819958835028816502e-01, 1.483972627788271992e-01, 6.385180915793091383e-02, 7.604247033978894788e-01, -8.306226735003288675e-02, 2.424222402420237177e-01, -1.111165119761405584e-01, 1.981110398836679332e-01, 1.888198633393125825e-01, 3.544789759091246939e-01, 5.673849010862958009e-01, 1.428830956863912927e-01, -1.070340094757349543e-02, 3.985931151800258671e-02, -4.599290477959278728e-02, 2.887556651329737378e-01
1.988000000000000000e+03, 2.351463067431922016e-01, 7.198743764314372573e-01, 8.910492459516723696e-02, 3.908983269822037809e-01, 2.022092091449862461e-01, 8.278643231167919225e-01, 4.472438392064633783e-01, -2.569942175523244887e-01, 2.367981329975852103e-02, 4.633759270012151044e-01, -1.087823159254754507e-01, -1.517255707382728358e-01, 7.209856287695898258e-02, 6.253496579002648659e-02, 4.350949012229974461e-02, 4.795822476377639143e-01
1.989000000000000000e+03, 1.110284438500443449e-01, -2.207054078011077836e-01, 1.891880701460507130e-01, 2.379738752062465490e-01, -4.314238558140346402e-01, 4.024387820263690130e-01, -2.756487940488190902e-01, 3.238126299268992425e-01, 1.000276106925548220e-01, 3.700494829424727516e-01, 2.410379756681034769e-01, 3.002498222078170964e-01, 6.810289589009382860e-02, -7.425524968349409005e-02, 9.515907580179158720e-02, 5.392255026640055959e-01
1.990000000000000000e+03, -2.825709903853173069e-02, 1.382245251652604312e-01, -1.203809624350095919e-01, 7.096941374648294554e-01, 4.910168752183185492e-01, 2.215553478636660134e-01, -4.773495308281202609e-01, 3.062581789874385119e-01, 2.907407346152661165e-01, 1.959621297501877857e-01, -3.067896309317048043e-01, 2.979785260731558361e-01, -1.051386203601703540e-01, -1.107171779330755335e-01, 1.191640531711884721e-01, 4.231760836061596032e-02
1.991000000000000000e+03, 1.500749028707594745e-01, 1.187223972835912411e+00, 4.562906953137927379e-01, 2.415228515580153945e-01, 6.621038749382691657e-01, 4.550532992152479528e-01, 1.358729753906448914e-02, -1.496744812205005881e-01, 2.508399522986978769e-01, 9.365134331113721122e-02, 3.554876085505394578e-01, 2.596329359094454725e-01, 9.831079918609401946e-02, 3.169155661673199176e-01, -2.228311205986193699e-01, 2.860531283576471240e-01
1.992000000000000000e+03, 1.565792180849222837e-01, 1.420394649694506128e+00, 1.821104304324056289e-01, 6.274913044584328192e-01, 1.172649524896101525e+00, 4.198741166897309585e-01, 7.850326099169039340e-01, -1.550231152329453466e-01, 3.897335455486980460e-01, 6.271072435005805579e-01, 5.240944839664063437e-01, 2.673645252102505032e-01, 1.683183780201831792e-01, 3.719099352081367549e-01, 9.352873914545919987e-02, 4.060456006853553901e-01
1.993000000000000000e+03, 4.752998161645034525e-01, 1.210792395267881627e+00, 1.833076491125175400e-01, 4.536200036119987233e-01, 6.655361892333969687e-01, 4.763022637485356814e-01, 4.227159926088748798e-01, 2.809597515198218320e-01, 2.433935075192115161e-01, 8.318637822444910346e-02, -3.800605116480220147e-01, 3.437196315300182770e-01, 2.329653807142900712e-01, 3.009704628113228364e-01, 1.079961591412664096e-01, 3.917920361052197320e-01
1.994000000000000000e+03, 3.228824677618927774e-01, 4.527672780752413639e-01, 1.930824354502581608e-01, 3.480827993085812699e-01, 2.738089785699515111e-01, 4.024781130068272317e-01, -7.432481409131970473e-02, 1.600068340467458716e-01, 2.357253266750346521e-01, 1.698532334074079053e-01, 3.464769308192488378e-02, 6.210318594896494654e-02, 1.211577600579858277e-01, 1.810026919285284419e-01, 1.122834997016698005e-01, 5.393143927634610479e-01
1.995000000000000000e+03, 1.401225425330797081e-01, 4.206261255632000595e-01, -3.543854813819552474e-01, 6.672376480933609466e-01, 2.457308363936394069e-01, 1.243235010475854246e-01, -1.776895538638673666e-01, 1.278962481935384532e-01, 4.786720775412242057e-01, 2.673232111198001748e-01, -2.273894840720618871e-01, 2.639088197970596572e-01, -9.832339595267304555e-02, -1.751131972340997378e-01, 7.830205462426949314e-02, 3.344138397121926287e-01
1.996000000000000000e+03, 2.973405571379790779e-01, 3.428293017372291418e-01, -3.522172711457068062e-02, 9.060629707943729239e-01, 2.492332700482106367e-01, 8.198884423441088476e-01, 1.730612189777272492e-01, -1.251984809001329690e-01, 3.674382617084605285e-02, 5.814621377453481621e-01, -1.418590578189456441e-01, 2.313441984831483555e-01, 3.668422019086276520e-01, 1.677428939325451701e-02, 1.799379068653741698e-01, 3.798174223791697113e-01
1.997000000000000000e+03, 4.744315666234891760e-01, -1.927293539197734162e-01, 1.614171725747174935e-01, -3.940318773952927733e-02, 6.787076838187122707e-01, 7.923843193517546846e-01, 1.923813298963184260e-01, -3.363902133874021455e-02, 4.099779648037321089e-01, 3.186364502836471768e-01, 9.095688249058371255e-01, 1.968267691643569850e-01, 3.308690338415843368e-01, 3.615183890885195206e-01, 5.421720873693388482e-02, 1.834052924710998511e-01
1.998000000000000000e+03, 1.079734942262296354e-01, 5.298726823898995963e-01, -3.768200875741919420e-01, 3.818403508890278464e-01, 4.569178134957564974e-01, 7.790153473134435735e-01, 3.590262831782394248e-01, 3.400134424571968350e-02, 1.229973061719207839e-01, 3.425278679768954671e-02, -1.571259765380685625e-01, 2.444955929765914582e-01, 5.383363353984526450e-02, 6.845533017982610158e-01, 3.658033590609256480e-01, 2.469202087569996873e-01
1.999000000000000000e+03, 1.559770020366525456e-01, -1.257470137306415381e-01, -1.277342041496019043e-01, 3.520191658771688603e-01, 6.759117341335560969e-01, 9.140442986119359237e-01, 1.672179132139896829e-01, 4.951742936740056306e-02, 5.398240438584475109e-01, 3.269091294292881256e-01, -1.019363630300545026e-01, 1.642314355569242101e-01, 1.317369739952375940e-01, 4.263942707411984556e-01, 8.101141639443733278e-02, 5.026116531529704057e-01
2.000000000000000000e+03, 4.929716759921010105e-01, 1.596832930251239069e-01, -4.710650965626444336e-02, 2.124267235795654699e-02, 3.053463731548648474e-01, 7.512967184579242286e-01, 6.058831402877989936e-01, 3.522367056376597971e-01, 4.266109888983106169e-01, 1.390230910439418655e-01, -2.547283021202614295e-01, 3.750124403613847024e-01, 1.370466919811604845e-01, 2.348296299303890000e-01, 5.282841303925529530e-01, 5.384690412282256977e-01
2.001000000000000000e+03, 2.818199924174052406e-01, 1.806395651666250768e-01, 5.221059998198688268e-01, 3.769192339854647578e-02, 3.708151359523250701e-01, 8.450588961968884538e-01, -2.617067930373042639e-01, 7.340946948114926429e-02, 1.202738524350937949e-01, 8.682845966553362493e-02, -2.905136634496144898e-01, 5.308043924921499457e-01, 1.790156532064480499e-01, -6.553811074012179730e-03, 2.075497723987019538e-01, -9.218665382935749275e-02
2.002000000000000000e+03, 2.633834734015134127e-01, 1.324090068073132953e-01, 2.565542229913065145e-02, 2.959692774510515045e-01, 3.876005459871985637e-01, 2.377487072167865090e-02, 1.513669647185304501e-01, -1.457141237749029483e-01, 2.263074232113120587e-01, 4.045326784536923959e-01, 4.127298301385261547e-01, 2.428328748123431136e-01, -5.454700671011484397e-02, -6.517052131349796440e-01, 5.426462333884921607e-01, 5.572828558649614017e-01
2.003000000000000000e+03, -1.515071595469367205e-01, 1.115116159754560465e+00, -2.306699197533547685e-01, 4.964124581654777990e-01, 4.156888872336362839e-01, 8.899222161822549770e-01, 3.746814539148370371e-01, 1.852152596901471271e-02, 1.709920293732794805e-01, 1.888327745387264056e-01, 5.069188656808415461e-01, 9.390404237410288069e-02, 2.544198543293847425e-01, 4.000791708120183809e-01, 5.191629257122323260e-01, 4.889344862690875315e-01
2.004000000000000000e+03, 2.836461408774351156e-01, 2.601833614171851772e-01, -7.341809027104859720e-01, 3.177281740532122423e-01, 2.161268909302133667e-01, 7.420879657717770472e-01, 5.352981490616416371e-01, 1.700792127298907663e-01, 1.605942857509300714e-01, 1.818069096091928238e-01, -5.481230527798922753e-02, 1.368993431373667635e-01, -1.565210019600315194e-01, 4.947915633373085598e-01, 5.254574524603206065e-01, 4.449762880343248739e-01
2.005000000000000000e+03, 2.571796898069176329e-01, 7.943542779795622621e-01, 4.937275854448054391e-01, 6.310574479836801309e-01, -2.636212421876150264e-02, 6.651056533646261260e-01, -4.914279627775722803e-01, 8.592730505186495227e-02, 3.315456027359951485e-01, 5.719817337140054025e-01, -3.209290392080004772e-01, 2.021243997301468143e-01, 1.498805082328036054e-01, 4.112116934016494807e-01, 4.988481343886867481e-01, 3.417359782854434980e-01
2.006000000000000000e+03, 3.441730217844964912e-01, 8.309318447070086489e-01, 2.688252599297597523e-01, 5.914853137923367088e-01, 1.352762642694666617e+00, 6.991727777186153014e-01, 1.669871403616789429e-01, 5.926787900635374085e-01, 9.763133507380430953e-02, 3.060055980168840950e-01, -4.601299650188900858e-01, 3.575170919845219175e-01, 5.797785815026893497e-01, -3.509377130933735711e-01, -1.418276551641006571e-02, 6.107613954019941449e-01
2.007000000000000000e+03, 3.545860467475189237e-01, 5.027105347786338108e-01, 4.031188272045440613e-01, 1.919851876854427597e-01, -3.312040315156688369e-02, 3.000705769591570093e-01, 2.212215676362194461e-01, 2.115914799915817601e-01, 4.170571583330832666e-01, 6.948528080046803002e-01, 2.686278876971830432e-01, 4.216257087063700615e-01, -1.603609246344655515e-01, 3.321415454937784451e-02, -2.715326810082500583e-02, -3.449101780100310294e-02
2.008000000000000000e+03, 5.906463669808981187e-01, 3.583530751720222507e-01, 2.404216732116317423e-01, 6.670481701932468033e-01, 9.355779922654576808e-01, 5.393741389401603969e-01, 1.338340571586882910e-01, 1.432873242615418652e-01, 3.125614055988839013e-01, 2.248592687812324964e-01, 1.067865071833234536e+00, 4.165826515538251229e-01, -1.794658963751500844e-02, 4.396724834046966124e-01, 5.252411711889657386e-01, 4.683495360582483058e-01
2.009000000000000000e+03, 1.727698244949320561e-01, 1.831878831174231156e-02, -1.076968311882368967e+00, 9.116160915014873689e-01, 1.618850368882947643e+00, 7.983310252699825638e-01, 4.062191229413272264e-01, 5.513100087753240036e-02, 4.007637440721433797e-01, 1.734708546395577755e-01, -2.412925398095824847e-01, 2.541286573829838399e-02, 3.110580282319181378e-01, 2.520467725663738112e-01, 2.964125898763865785e-01, 7.541434488083033072e-01
2.010000000000000000e+03, 2.352209327762095348e-01, -9.532367701327507103e-02, -1.689026929654473264e-01, 6.964661338432437399e-01, 1.361721879972253912e+00, 4.988060392828794209e-01, -2.492593037164226588e-01, 2.271602615227910071e-01, 4.143999221501248886e-01, 1.380618562035149446e-02, -1.727743727513335881e-01, 2.857469366528554988e-01, 1.735073359051665098e-01, -2.310459671854491262e-02, 5.005821047972042193e-01, 4.923622719313491269e-01
2.011000000000000000e+03, 3.369419767608165528e-01, -7.617020643510924449e-02, 4.822635011782533399e-02, 6.776293236051913471e-01, 7.432676100947591680e-01, 4.839657750070477937e-01, 4.525795340316772775e-01, 2.488624022884916298e-01, 4.034290452030790397e-01, 6.303500521618891073e-01, 2.425802258577834658e-01, 4.714744974857390525e-01, 4.528009083597543949e-01, 2.009546272118388488e-01, 2.744563912695357488e-01, 2.363004131402464125e-01
2.012000000000000000e+03, 4.757343712890687581e-01, 8.596875596773517758e-01, 4.491610911749161494e-01, 7.941455054942857528e-01, 2.820153781565205020e-01, 4.439417065968699894e-01, -1.791123097573459333e-01, 4.681615026952129499e-01, 2.413656998384021701e-01, 3.616630915844897265e-01, -4.862181151231358828e-02, 2.208516375096758189e-01, 2.815445660662806437e-01, 7.944678500747079930e-01, 2.214047018224270524e-01, 5.032550417182355407e-01
2.013000000000000000e+03, 4.543531878448761607e-01, 5.367622810135447287e-01, 6.280665131791183242e-01, 7.163288811835725189e-01, -1.471274099701646854e-01, 2.022388693239880464e-01, 1.846728744229901020e-01, 4.483944757956482285e-01, 3.349165227974741921e-01, 7.780173148980837894e-01, -6.285105585009650130e-03, 3.295155004446008729e-01, 3.219608909064832214e-01, 4.930080676549134511e-01, 5.854924190704446918e-01, 4.884294745956190842e-01
2.014000000000000000e+03, 2.440213137226242002e-01, 5.751596183294314102e-01, -5.887915209298193453e-01, 8.488540797335460963e-01, 2.075422225057138859e-01, 1.813763206242876014e-01, -2.052996797137446316e-01, 3.716248251755719378e-01, 6.161498464851077328e-01, 2.017316625450753242e-01, -3.363526809739123546e-01, 4.402579116496362910e-01, -4.466454092701341860e-01, 3.486891329623948987e-01, 8.476756974021664170e-01, 4.957507185189847787e-01
