year, GFDL-ESM4, INM-CM4-8, CNRM-ESM2-1, CanESM5, CESM2-WACCM, ACCESS-ESM1-5, MIROC-ES2L, IPSL-CM6A-LR, NorESM2-LM, INM-CM5-0, TaiESM1, UKESM1-0-LL, EC-Earth3-Veg, MPI-ESM1-2-LR, NorESM2-MM, CMCC-CM2-SR5
1.974000000000000000e+03, -6.698008451722806122e-02, -3.846228466361268760e-03, 1.377111701367041696e-01, -7.667703714564118311e-02, 2.005424542531683563e-01, 6.781618013557580427e-02, 2.638363495739985964e-01, -4.082645160456533501e-02, 1.138099985457442370e-01, 1.368696628625157286e-01, -8.479607414897863404e-02, 5.681721649650071926e-02, -5.409007731128676749e-02, 1.182727855632931258e-01, 1.008058920495772254e-01, -2.401316492152126836e-01
1.975000000000000000e+03, -2.559828659986638708e-02, 1.934498773547576322e-01, 8.278547612928827126e-02, 1.033482137100950708e-02, -2.713920827333229924e-02, 9.459019079937064367e-02, 2.450958509882242009e-01, -3.661014464758365061e-02, 2.398433007835640840e-01, 9.869330359985117873e-02, 3.517432942779395999e-01, 9.067613926399316349e-02, 1.598732336221646844e-01, 1.326510948731203510e-01, 1.208643865602417461e-01, -8.782126872603469858e-02
1.976000000000000000e+03, 4.307524129019381365e-02, 1.746928522186399491e-01, 5.510948296325756529e-02, -1.308174792104019601e-01, 3.774426515993156012e-02, 1.663011131827248634e-01, 5.333224467475909947e-01, 1.229211138975094264e-01, -2.515775104829766004e-02, -6.941250738572775358e-02, -4.336704444650537477e-02, -8.031217028152370929e-02, -5.242521099641721943e-02, 1.285966567964206241e-02, 2.075730270284524281e-01, 2.422600294893424988e-01
1.977000000000000000e+03, 5.823762070396328733e-02, 3.176843066857026193e-02, 2.857095475799709683e-01, -1.508250446522843013e-01, 2.227464621990830340e-01, 1.720852432854342862e-01, 4.031277252538033040e-01, 1.854540813744998129e-02, 1.085489840314528276e-01, 3.665976186109383417e-02, 9.744119606773998798e-02, 2.091495140495928662e-01, 1.720428453027082472e-01, 2.276179983878880708e-01, 5.373214377557216509e-02, -2.575755100067263215e-02
1.978000000000000000e+03, -1.183401799788992223e-02, -2.501563254336964803e-01, 8.322258959284936641e-02, 5.974801853971169890e-02, 1.233387509768104906e-01, 1.255312565443610917e-01, 3.197807783911830182e-01, -1.931238507064392956e-02, 1.694604082373737108e-01, 1.463630000869027281e-01, -2.444169576190973608e-02, -2.502052143351302452e-02, 1.013867791257712647e-01, 2.038751743751531648e-02, 2.148591871325375435e-01, 8.626922201669680323e-02
1.979000000000000000e+03, -4.177383629750058142e-02, -2.315428118736005958e-01, 8.479110583504399778e-02, -2.753489254919672460e-02, 1.348026880549917927e-01, 1.656970507991020747e-01, 3.874114129708035037e-01, 1.212959284316804942e-01, 6.382762108785297595e-02, -1.022103402684104434e-01, -2.406126398368042818e-01, 7.412109001096077454e-02, 1.367244428631228803e-01, -5.198293299518466637e-02, 1.781024249386626568e-01, -2.252366108566755398e-01
1.980000000000000000e+03, -1.034629192839932321e-01, 1.187421428780268406e-01, 2.674212326922358329e-01, -4.359538139531961981e-02, 1.742512205366963107e-01, 1.986217311447101841e-01, 4.023857692617950899e-01, 1.084106075655125595e-01, 1.886139049935012524e-01, 1.538374637591884697e-01, 8.299512513306546782e-03, 4.613034090258415904e-02, 1.070661074614457781e-01, -5.046980730685049488e-02, 4.472043891208064142e-02, 2.673980364187781289e-01
1.981000000000000000e+03, 1.132657114481377819e-01, 4.654301997325892976e-02, 8.067979520267409832e-02, -3.013103113927007026e-02, 1.540584641079690842e-01, 1.587964075726993329e-01, 4.997880785295110706e-01, 1.771971948423165244e-01, -4.721845212243971218e-02, 3.133909779093613235e-01, 1.717339700715639350e-01, -8.069191891694260654e-02, -9.306547769182679786e-02, 2.717785437572641238e-01, 1.643922458888013027e-01, -1.092570709503345588e-01
1.982000000000000000e+03, -4.774658718753824194e-02, -6.872797160415981821e-02, 2.287764740001668462e-01, -1.941188953174018683e-01, 4.242807684498136472e-02, 2.916665462343355775e-01, 4.974603659933922173e-01, 4.804500251389127313e-02, 5.568291803044004076e-03, 1.527037569346294810e-01, 2.876785510396764889e-01, 6.084388718433199339e-02, 2.943838923765933480e-01, 2.227862610167773982e-01, 1.061122892189124561e-01, 8.064017107092708025e-02
1.983000000000000000e+03, 6.361659969044365648e-02, 4.560137173287863166e-01, 1.526874302557712330e-02, 5.798814494004481818e-02, 2.030870809825274792e-01, 2.206581722118697575e-01, 4.168292706731802078e-01, -1.683974571362809730e-02, 1.742479137746579532e-01, 8.265342944298809114e-01, 9.581546122297766865e-02, -1.097965273012681611e-02, 1.500420577290822177e-01, 4.246330077486366872e-02, 1.988435687859756995e-01, 4.093797251624114453e-01
1.984000000000000000e+03, 2.970172009703074545e-02, 3.441815233448142219e-01, 2.384012205400933282e-01, 2.284760341088967056e-02, 1.546739860577731884e-01, 3.052778562055690204e-01, 3.935232449007268762e-01, 2.576230368171274904e-02, 2.408385394985872174e-01, -1.071080136882170686e-01, 1.402389793045818837e-02, 6.630914347027197508e-02, 3.018276803337309189e-01, -1.505865766702051134e-02, 4.468800317986001969e-02, -7.380971744601386164e-02
1.985000000000000000e+03, -3.388812384716605869e-02, 2.729508353872712664e-02, 2.805053731751074864e-01, 8.948503412275041202e-02, 8.523415165576947450e-02, 2.009014022773830122e-01, 3.348546781693443886e-01, -2.114143601546349810e-03, 1.799759217301265257e-01, 1.231133568745769874e-01, -2.118524599776662118e-02, -3.173988653923778130e-02, 3.244755600278438346e-01, -2.751231645687738508e-02, 2.065474396013748382e-01, 4.356084960079633500e-02
1.986000000000000000e+03, 6.017536165365433565e-03, 7.006613343183551446e-02, 1.830456180727742244e-01, 1.232327963683438193e-01, 9.824584233884522955e-02, 1.580887101865512123e-01, 3.452291609044546017e-01, 9.764496682172837949e-02, 1.079896387549781761e-01, 5.873114463973126698e-02, -3.867944401425099654e-02, 5.994413811293961003e-02, 2.267649763343282665e-01, -5.680758651961283906e-02, 4.457277227564376137e-02, -3.244965870572762839e-02
1.987000000000000000e+03, 7.908382752014440908e-02, 2.615648403979168313e-01, 2.254506990864721949e-01, -2.174922123907435667e-01, 1.588552217708229242e-01, 2.886378922139111181e-01, 3.861480422083374275e-01, 1.867902991722412420e-01, 1.901632609847670741e-01, -2.361558666716483679e-01, 1.352032951206225408e-01, 6.993528602116098891e-02, -4.264700431758752623e-03, 1.411424880506101931e-01, 9.843701839389647212e-02, -1.461878651946894314e-01
1.988000000000000000e+03, 2.860065656964570421e-02, -1.579811364858869083e-01, 1.090468403645728640e-01, 1.469030022316715391e-03, 7.538096388635416589e-02, 7.941581698518170029e-02, 4.267295450036430182e-01, 8.592045570182669720e-03, 3.803084454980304452e-02, 2.137869986616086626e-01, 2.046918171975489198e-01, 6.857257414663781893e-03, 1.482650174059714776e-01, -4.996052276799560661e-03, 1.580985656396816375e-01, 1.756289598179687772e-01
1.989000000000000000e+03, -8.799031651310276758e-02, -4.247370842194393703e-02, 1.050606323010675608e-01, -1.242219185913252463e-02, 2.603096151923916732e-02, 5.938601039756622596e-02, 3.165183488335644446e-01, 1.266401284136874916e-01, 1.668851052629227727e-01, -8.757394220655341510e-02, 3.724974037475899113e-02, 2.681684440666676772e-01, 3.284235363386378559e-02, 4.372925441555673698e-02, 9.899563573563927021e-02, -1.753060070992537300e-01
1.990000000000000000e+03, 5.251646949747303117e-02, 2.163560503967576487e-01, 1.462468983544213674e-01, 3.541326131054145314e-04, 1.188669109258889967e-01, 1.498318712954326004e-01, 3.095840255178201050e-01, 2.990034090128518840e-01, 8.728846083713374948e-02, 4.425006267677627503e-01, 3.601577466530512389e-02, 7.254279655417432415e-02, 2.531626657859221696e-01, -5.733042796129090429e-02, 4.023922220860703253e-02, -1.091575987981278639e-01
1.991000000000000000e+03, 6.840980770275395528e-02, 2.219793152048216145e-02, 2.700815155330067996e-01, 5.920073914985399255e-02, 8.583703574266443592e-02, 1.652094666909260656e-01, 2.459884679533509422e-01, 9.608298397016390435e-02, 9.699019442406692226e-02, 1.241314772983727749e-01, 1.252446181205168485e-01, 5.307045916912804528e-02, 2.454349444641959754e-01, 2.957698144457230338e-01, 1.039648261586693934e-01, -1.570219851897066698e-01
1.992000000000000000e+03, 4.434730458383656562e-04, 7.580413385947629701e-01, -6.868958648963052749e-02, 5.804174853052515570e-02, 2.398315566035261470e-01, 2.290459748324554512e-01, 4.210379978967691006e-01, 1.319877878595568030e-02, 1.558172272903051714e-01, 2.073926084651177559e-01, -1.775123961605508116e-01, -1.400616381458950942e-03, 1.803855007582528813e-01, -1.944999358059410488e-01, 1.054428185647081767e-01, 3.363738267660596470e-01
1.993000000000000000e+03, 7.912746433517788003e-02, 3.674030161546161799e-01, 2.341567737678339201e-01, 9.218917768111418998e-02, 5.813408520586160061e-02, 1.810778161280507392e-01, 2.739376359156511787e-01, 2.025475440773113478e-01, 1.024662699095953838e-01, 1.471468619068898587e-01, 1.475904557902287251e-01, -3.959741063371144398e-02, 1.503617943133073731e-01, 3.156105552993844210e-01, 5.766246045822710775e-02, 2.351203923240470783e-01
1.994000000000000000e+03, -2.016727364374544702e-03, 3.845416539203254103e-01, 1.154491438835854172e-01, 3.751970147081973989e-02, 5.936797098942368095e-02, -4.007389994482826040e-03, 4.621761258604431544e-01, 6.916914625590750432e-02, 9.639487590121190164e-02, 5.406296373493051366e-01, 1.140496238643594201e-01, 1.694382675783932812e-01, -3.460963222126323124e-01, 3.507586766276332008e-02, 2.259190463115663336e-02, -2.334349916385812518e-01
1.995000000000000000e+03, 1.062263582830334507e-01, 9.074093067008170976e-02, 2.378999368786064716e-01, 2.158673716149553667e-01, 7.270959391252852788e-02, 6.884623621319677089e-02, 2.869723488250928711e-01, 1.481205433751108802e-01, 8.517232035461556883e-02, 7.741513657722835784e-02, 4.933209407554366155e-02, 1.430287382007013885e-01, 3.461864092418363570e-01, 6.807349256359927769e-02, 1.080110693894815177e-01, 5.768765310838096932e-02
1.996000000000000000e+03, -1.042388352506562477e-02, -7.474000045671155834e-02, 3.089152613172430617e-01, -1.160456952798346042e-01, 3.463871141821835142e-02, 1.352666411406214242e-01, 2.532742223255597946e-01, 2.416285687572558849e-01, 3.854577507943447029e-02, 1.033272697698162622e-02, 1.906997171329346541e-01, 3.907808843028213325e-02, 3.118351734159879873e-01, -8.200887464086133172e-02, 1.060710768430436074e-02, 2.766793242130812305e-02
1.997000000000000000e+03, 2.254221999020620260e-01, 2.300924849420593610e-01, 2.127461741825288910e-01, -1.578964248122384229e-01, 2.105185623876942025e-01, 2.456980017698464636e-01, 2.888620967411159590e-01, 1.792212435369409246e-02, 8.603724938585312343e-02, 2.622758904367932797e-01, -2.651279099225468117e-01, 1.433170739668285232e-01, 1.508846594642496153e-01, 2.139105084027269899e-01, 7.178397732091877648e-02, 2.806214304851704644e-01
1.998000000000000000e+03, -5.390615636319254222e-02, 1.998544796513094385e-02, 2.500439949855192689e-01, 3.742058930724766197e-02, 2.225741908238488831e-01, 1.126362139855670991e-01, 4.031755603015962364e-01, 1.772620781282567004e-01, 1.089840885122310560e-01, -2.132323452444508383e-01, 1.919499093734839401e-01, 9.552251137234490930e-02, 3.385141002807534050e-01, -9.950309580447709579e-02, 2.198220103574254347e-01, -3.267776139469079077e-01
1.999000000000000000e+03, 6.489930038864064055e-02, 1.569343387887843153e-02, 1.128692727278638591e-01, 1.018723828347674609e-01, 4.777340757085390271e-02, 2.030695321127855835e-01, 2.480932581682717131e-01, 1.957167480011115512e-01, 7.544239448404893578e-02, -2.038064437903002457e-01, 1.950878215645244010e-02, 6.338108447347198804e-02, -6.534578917401803744e-02, 3.027920814661804183e-01, 1.295353205920538042e-01, 1.800549157971954861e-02
2.000000000000000000e+03, 3.822382326643468820e-03, 2.589511226759567616e-02, 1.889236734378413884e-01, -9.521971068781678871e-03, 1.026410154044852807e-01, 1.321374756097409842e-01, 3.590188967648705876e-01, 1.813955813443778042e-01, -2.679999878875245420e-02, -1.740301022233647910e-01, 1.224381368127927180e-02, 7.808349985557172523e-02, 2.989000570663564171e-01, -1.120399185982626569e-02, 8.494331370338242815e-02, -4.649212253637806380e-02
2.001000000000000000e+03, -5.597952044424351140e-03, -2.410583305168235643e-02, 1.369582235710672113e-01, 2.609199064479533064e-02, 7.660210500150838042e-02, 8.088878726102752270e-02, 4.762617827844949775e-02, 1.509525901641882786e-02, 1.199959264507540618e-01, -9.884994590915760493e-02, 1.686770275885072501e-01, -2.747541411099469269e-02, 1.484194088786010834e-01, 2.517453322145490197e-03, 2.828386085867867772e-02, -1.278719378433127996e-01
2.002000000000000000e+03, 8.230159946125921444e-02, -3.957421944409885567e-02, -1.506190131164197865e-01, 1.625880535391403814e-01, 3.683164821744096956e-02, 1.705494838100536925e-01, 4.307342510637543476e-01, 3.517563781086085334e-02, 1.295623586242825032e-01, 2.305793698733477060e-01, -5.540239843970395928e-02, 1.655266458682769226e-01, 2.512272075778805291e-01, -4.588733811817916758e-02, 8.509521840376672863e-02, 3.672638905719204372e-01
2.003000000000000000e+03, 8.352727484283274662e-02, 6.765808499787623331e-02, 3.449317442053011495e-01, 1.973533751093519140e-01, 8.194432438169681199e-02, -1.771562686209642579e-01, 3.642990178966205583e-01, -3.067862186640432295e-02, 2.953089191061340421e-02, 6.960380703473716124e-02, 6.941838738332563319e-02, 1.026404325163280673e-01, 2.775383060532980450e-01, 4.850820732919554346e-02, -3.429907538490562652e-02, -7.171018731039333072e-02
2.004000000000000000e+03, 1.474982467245955775e-01, 3.035451644222852963e-01, 8.137516878315895208e-02, -1.475978990296874238e-01, 8.931620468393003387e-02, -3.372719483518573647e-01, 3.216167056922752954e-01, 2.326781834662975945e-01, 1.801197919422642124e-01, 7.806707425811579282e-02, -1.789123591512629952e-01, 4.893112819743528769e-02, 4.792737754603407230e-01, 2.470381930569023887e-02, 4.807568051448366658e-02, -3.472249679320583704e-01
2.005000000000000000e+03, -6.913966752163866469e-03, 1.612052475287445163e-01, 2.732960434380493631e-01, -2.634996373442848386e-02, 3.024186129871288611e-02, 7.786172036201050028e-02, 1.221039138041480482e-01, 1.830580417045548358e-01, 1.883951220919031014e-02, 1.360842000591377943e-01, 1.808550979769978084e-01, 2.475815364093023607e-01, 2.761403559621636861e-01, 1.795258074673332926e-01, 1.392805645043805607e-01, -2.308727072714282236e-01
2.006000000000000000e+03, 3.781317497532109967e-02, -1.053265673468991304e-01, 3.305632206213046653e-02, 8.009000093543598708e-02, 8.507431997334666263e-02, 1.291048938784531697e-01, 2.832294637426321371e-01, 6.877461235020806973e-02, 1.284378479137987528e-01, 3.500810972624046613e-01, 1.493872773119710173e-01, 9.594018005224473622e-02, -1.677354094949998764e-01, 1.572568919732788562e-01, 1.825448139348370691e-01, 1.736884516635095743e-01
2.007000000000000000e+03, 1.638401783886294649e-01, 1.193103279325633537e-01, 1.126511027660792863e-01, 1.820525730639339229e-02, 6.912418366553015059e-02, 4.953037395497125184e-01, 1.242016458768939596e-01, 2.373550760261429818e-02, 8.190715581319221728e-02, 5.093242518800413787e-01, 6.023323926446295246e-02, 1.761622800761761809e-01, 2.720152575937807016e-01, -6.451605994826704535e-03, 2.801819995913231234e-02, 4.108241965282126151e-01
2.008000000000000000e+03, 1.555141929258105626e-01, 1.441293620557839994e-01, 1.236126560471231123e-01, 2.445705806321341741e-02, 1.412653614419309422e-01, 4.049185910774643071e-01, 2.321864395267968506e-01, 1.244085909703397247e-01, 3.743056733568963373e-02, -3.487124003630971414e-01, -2.499801833712721189e-01, 2.675422728612293910e-01, 3.329177950276785980e-01, -9.023035282189975376e-04, 1.061855758137924405e-01, -2.423556326283881068e-01
2.009000000000000000e+03, -3.925037198754088158e-02, -1.780694157832970470e-01, -9.893336387652787445e-02, 3.059048375904007896e-02, 1.611532492383916659e-01, 8.321944544948182976e-02, 2.014043786123742852e-01, 9.314609137085036461e-02, 4.347551002775170564e-03, -1.013169345045352998e-01, 2.165929749598356213e-01, 2.194693668084782001e-01, 2.351298593093941736e-01, 1.182443054626814288e-01, 9.627929513351395074e-02, -1.356029915348709036e-01
2.010000000000000000e+03, -1.319110535468525636e-01, -1.879919791658431760e-01, 2.485526032358141846e-01, 5.303350365707440450e-02, -1.306072938726832722e-01, -1.485749217781995035e-01, 5.799380554152425704e-01, 7.973049235040179095e-02, 7.560834084584978909e-02, -1.401706393747503832e-01, -5.014600469574902533e-03, 2.310653556836853584e-01, 1.264439715043596257e-01, 9.911086219342302162e-02, 7.656363133999685711e-03, -5.447317647146069503e-02
2.011000000000000000e+03, 1.177249790209956709e-01, 1.982624698521349704e-01, 2.504973531974250545e-01, -6.083417297231399901e-02, 9.779479677513933100e-02, -2.388435858973711190e-01, 4.433213593858791324e-01, 6.555220825848862010e-02, -1.248920660505162608e-02, 8.424682921034226668e-02, -1.510290406770422866e-01, 1.112161348338597811e-01, -1.054976542075222457e-01, 5.802409465943478978e-02, 2.118048435335926905e-01, 2.645936912622050552e-01
2.012000000000000000e+03, 6.727946916536652056e-02, 2.320073622103364652e-01, 2.020076327003354488e-01, 1.350834984772159297e-01, 7.858817092064741827e-02, 9.238068859877809902e-02, 3.713836943966595805e-01, 1.795315771826933582e-01, 1.277331864626524982e-01, 2.059268168158423784e-01, 1.638400881637724071e-01, 9.308783987924378056e-02, 3.943338824940985088e-01, 9.975219421780498474e-02, -9.056733002358277607e-03, 1.014196047029480019e-01
2.013000000000000000e+03, -4.043141530405047063e-02, -1.354371483705521517e-01, -3.709433105294335231e-02, 2.946567515166589324e-01, 4.606538344508817606e-02, 3.220692466908839369e-01, 4.750772053315754362e-01, 5.275321502032596921e-02, 1.220228817341695027e-01, -6.776046576793939846e-02, 1.457721767675592417e-01, 2.258694331835722768e-01, -8.082141297851891393e-02, 2.521757284167037705e-01, 6.791078821187315762e-02, 2.469055101670946176e-02
2.014000000000000000e+03, 4.000551182752699886e-02, -1.648360918403106792e-02, 1.227201147591076291e-01, -5.093897569829691774e-02, 1.366182695946108194e-01, 4.359823146707292318e-01, 3.398002935829134152e-01, 2.353065258028977924e-01, 1.823541057772531601e-02, -1.331829135943443931e-01, -2.854235034253718370e-02, 1.583321726346670344e-01, -5.709594317219330445e-02, 5.187539896783238680e-02, 1.200535974828654123e-01, -5.657120897749918775e-01
