year, GFDL-ESM4, INM-CM4-8, NorESM2-MM, UKESM1-0-LL, NorESM2-LM, EC-Earth3-Veg, CESM2-WACCM, TaiESM1, MPI-ESM1-2-LR, INM-CM5-0, ACCESS-ESM1-5, IPSL-CM6A-LR, CanESM5, MIROC-ES2L, CMCC-CM2-SR5, CNRM-ESM2-1
1.972000000000000000e+03, 2.318349915887484070e+00, 1.725252292179667357e+00, 2.057609135439247616e+00, 1.947879945311141725e+00, 2.007510843694226388e+00, 2.062223358071701984e+00, 2.262056072270291818e+00, 2.071198262822675940e+00, 2.232692804858506630e+00, 1.926237907805195215e+00, 2.614450391471913715e+00, 2.621390559347341664e+00, 1.964236862093889924e+00, 2.367102358012750152e+00, 2.265132829172303186e+00, 2.289278184213562550e+00
1.973000000000000000e+03, 2.490006825293789028e+00, 1.908094309100820452e+00, 1.835898372676943113e+00, 2.027252977620434660e+00, 1.923289704422897817e+00, 2.151923282567821172e+00, 1.960568994720231828e+00, 1.973630743769336560e+00, 2.296971951140518442e+00, 1.871805542957477142e+00, 2.488079120116909237e+00, 2.513727794257333503e+00, 2.089857256669721775e+00, 2.470898672090006798e+00, 2.294764818725252731e+00, 2.500537231349378775e+00
1.974000000000000000e+03, 2.100302933329242450e+00, 1.747858171939647765e+00, 1.915929154060295847e+00, 1.942545674461600091e+00, 1.964629155091793145e+00, 2.049629555847989337e+00, 2.078596847080994792e+00, 2.116862963413763232e+00, 2.146701778854075204e+00, 1.886413424239856029e+00, 2.143458069288035617e+00, 2.513425033165593181e+00, 2.146351812491080757e+00, 2.338218117126937390e+00, 2.056830692765527324e+00, 2.371000165121861514e+00
1.975000000000000000e+03, 2.301617038080894240e+00, 1.994099865790746717e+00, 1.888842521589422674e+00, 2.056637896578904723e+00, 1.874481463035614803e+00, 1.927904897685892349e+00, 1.971532978368803146e+00, 2.256730017883560535e+00, 1.972407357258532112e+00, 1.724307983491537133e+00, 2.215187738772705472e+00, 2.437878569253835170e+00, 2.067974660435072831e+00, 2.175464801105800650e+00, 2.100766862667463375e+00, 2.434537599153230314e+00
1.976000000000000000e+03, 2.327892033788139248e+00, 1.700958129716542366e+00, 1.967039330308211431e+00, 2.144512124445399071e+00, 1.970764838790530327e+00, 1.986404341014232910e+00, 2.101762236374471904e+00, 2.171519436908887712e+00, 2.072157912148118619e+00, 1.697645801543228528e+00, 2.415909599835584398e+00, 2.648198971617292674e+00, 1.997230539602489197e+00, 2.274565719023113441e+00, 2.090409362993810749e+00, 2.562770786235693876e+00
1.977000000000000000e+03, 2.554739060684358520e+00, 1.686172875113734149e+00, 2.081485077743892464e+00, 1.813862594163422548e+00, 1.998534627400113228e+00, 2.056768980188241169e+00, 2.134609460241224888e+00, 2.244198711896871590e+00, 2.123930974530682914e+00, 1.900299542619001691e+00, 2.539427310777319313e+00, 2.452477981465960521e+00, 2.065061326114479900e+00, 2.298727548391007680e+00, 2.035041162080948318e+00, 2.496122776769654106e+00
1.978000000000000000e+03, 2.273662242464342675e+00, 1.664417511557234608e+00, 1.921919046862681224e+00, 2.059828741768058968e+00, 1.949010925688205997e+00, 1.983791416197093316e+00, 2.105056327600483002e+00, 2.111942314458233660e+00, 2.029032092902379514e+00, 1.836345712865680158e+00, 2.198462277933169062e+00, 2.644304127469506938e+00, 2.140365477109516412e+00, 2.374422871400015289e+00, 2.115885358773697877e+00, 2.489316963778154257e+00
1.979000000000000000e+03, 2.419490340439927500e+00, 1.777061597558745598e+00, 2.129979983121303544e+00, 1.806471698161063122e+00, 1.806985293883959454e+00, 2.084926348592289091e+00, 2.150670722584380634e+00, 1.866693008926857633e+00, 2.060572604650193096e+00, 1.860145349823951300e+00, 2.322372817647636811e+00, 2.449003803110083588e+00, 1.912822860772399824e+00, 2.340203680864982871e+00, 1.984895794196108287e+00, 2.327373721425317399e+00
1.980000000000000000e+03, 2.252012063814950338e+00, 1.845734369623689863e+00, 2.007708035625068721e+00, 1.832610989725339978e+00, 1.924576672078266437e+00, 2.001275247951084246e+00, 2.039502263232315205e+00, 1.820526219928358946e+00, 2.275252647900448455e+00, 1.942595428775660604e+00, 2.292346384107874169e+00, 2.542708004473891670e+00, 2.016564864624430076e+00, 2.592856020354796787e+00, 2.032880899595659763e+00, 2.356817603920704940e+00
1.981000000000000000e+03, 2.609198602279432233e+00, 1.936277457736166552e+00, 1.820266433331672040e+00, 2.118949980264616340e+00, 1.692296386544523079e+00, 2.060256344345289925e+00, 1.953126268168134727e+00, 1.720383450122459079e+00, 2.287375283447560026e+00, 1.950153421843138668e+00, 2.450977544285653842e+00, 2.728055754658531562e+00, 1.918213511399704974e+00, 2.382053792253667091e+00, 2.045585641712779346e+00, 2.524782188728859289e+00
1.982000000000000000e+03, 2.412278485648150284e+00, 1.826392045116715046e+00, 1.969763719670022617e+00, 1.977131823067965755e+00, 1.916137403552072849e+00, 2.061784959325995370e+00, 2.208448800707202953e+00, 1.975595577599152497e+00, 2.050547695193372544e+00, 1.819771989627858577e+00, 2.313489258341239196e+00, 2.653007185077531194e+00, 2.159397376169841731e+00, 2.485913209467772944e+00, 2.065446921275774894e+00, 2.430225674376135903e+00
1.983000000000000000e+03, 2.503046794663472241e+00, 1.792159369687773784e+00, 1.937020485095096500e+00, 1.982755777728929081e+00, 2.013288663524750000e+00, 2.070330629544922640e+00, 2.167133145664713378e+00, 2.022609517531615442e+00, 1.950470836727545176e+00, 1.879808049568775674e+00, 2.453810190765176369e+00, 2.529831670635933616e+00, 2.007653328370177626e+00, 2.277661088720623894e+00, 2.110945178766093555e+00, 2.248758784753233098e+00
1.984000000000000000e+03, 2.380924400798109630e+00, 1.945462832748052096e+00, 1.958881080779959039e+00, 2.114230610579380443e+00, 2.015237355480814507e+00, 2.051016523167223937e+00, 2.401582990027103737e+00, 2.081487611941998050e+00, 1.977148681581121892e+00, 1.735409892196454695e+00, 2.399603945090478696e+00, 2.547448901910583707e+00, 1.889564248464333573e+00, 2.283795730937304480e+00, 2.166859740678740653e+00, 2.528374737358019875e+00
1.985000000000000000e+03, 2.249637053944445686e+00, 1.798294368841773183e+00, 1.872999230131845660e+00, 1.995244498978627989e+00, 1.971962848775076660e+00, 2.151085942398840434e+00, 2.104428443758584955e+00, 1.889446950478737008e+00, 1.975548508212505716e+00, 1.861720362332085044e+00, 2.342945808843682531e+00, 2.475022076943470761e+00, 1.918120280750101214e+00, 2.306263576344834920e+00, 2.067174891401532655e+00, 2.581781994466447294e+00
1.986000000000000000e+03, 2.588376381603604948e+00, 1.908486078098427630e+00, 2.114788271063319236e+00, 2.054844150405898073e+00, 1.984144431633659389e+00, 2.231937137635498392e+00, 2.031375176555764384e+00, 2.044742317568121859e+00, 2.051645746971221040e+00, 1.957952138160521605e+00, 2.365303750935871641e+00, 2.587367348510026588e+00, 1.847334219084664886e+00, 2.484964524487657922e+00, 2.086085937864591067e+00, 2.488514165287326385e+00
1.987000000000000000e+03, 2.239354904365142396e+00, 1.933084563738878492e+00, 1.801776799091030945e+00, 1.983249596536964310e+00, 1.953055741947955060e+00, 2.001480707289859495e+00, 1.939521899797787441e+00, 2.159205157772504879e+00, 2.076508489216647657e+00, 1.801974164893552999e+00, 2.366163064371098024e+00, 2.493703244708125766e+00, 2.143104872644762349e+00, 2.503915802698872373e+00, 2.115570411835366205e+00, 2.316421676858671397e+00
1.988000000000000000e+03, 2.326184915713570778e+00, 1.764797991875497907e+00, 1.958885906343393213e+00, 1.840489053179097612e+00, 1.812160377293329461e+00, 2.156899751263812171e+00, 2.132654421684583301e+00, 1.969888785647601948e+00, 2.146820525686869097e+00, 1.936064400065372837e+00, 2.459167309132494150e+00, 2.642369411029052539e+00, 1.986440565471201847e+00, 2.430928022435208558e+00, 2.132347617622035507e+00, 2.375032514535504458e+00
1.989000000000000000e+03, 2.174702125825783039e+00, 1.893561849882255954e+00, 2.024780012116805139e+00, 1.887296173550330414e+00, 1.796103432813450640e+00, 1.947542903898961120e+00, 2.033290049621312878e+00, 2.156564794707370947e+00, 2.128152022674004495e+00, 1.891254885844122269e+00, 2.322580794984733021e+00, 2.580517768904063036e+00, 1.980509957543503452e+00, 2.401334444643951738e+00, 2.266399058311376447e+00, 2.538214706132934317e+00
1.990000000000000000e+03, 2.628706959233463536e+00, 1.992845747952635360e+00, 2.082437959166945518e+00, 2.057692810507906422e+00, 1.926254240871496215e+00, 2.242199419094519808e+00, 2.075435700096483149e+00, 2.134766321975104741e+00, 2.367595687356993661e+00, 2.039375849540131735e+00, 2.443926609913511960e+00, 2.742569602284371744e+00, 2.225979960048006578e+00, 2.627797993542002164e+00, 2.152045772623643494e+00, 2.374585468095729013e+00
1.991000000000000000e+03, 2.516471593617779501e+00, 1.807406565296232559e+00, 1.992417694547014673e+00, 2.083053208236583576e+00, 1.914829989208205907e+00, 2.177033644918529021e+00, 2.038289696633107884e+00, 2.078901803515824653e+00, 2.050627773009695787e+00, 1.965762757647822712e+00, 2.451845350672885893e+00, 2.548647344564003436e+00, 2.063388000837854896e+00, 2.525173827283058170e+00, 2.002508036018796567e+00, 2.377687388552522929e+00
1.992000000000000000e+03, 2.368678060428995646e+00, 1.869012974865150944e+00, 2.020864776236377836e+00, 1.807594314309922900e+00, 1.957621557675295776e+00, 1.975106691220483990e+00, 2.138558163702192427e+00, 1.794275377413320438e+00, 2.013095949097819748e+00, 1.924865501618965968e+00, 2.466306092928653992e+00, 2.469289823021879826e+00, 1.958625402850630026e+00, 2.236980992428176052e+00, 2.199738319662099872e+00, 2.390675374323354863e+00
1.993000000000000000e+03, 2.349668608515059542e+00, 1.897646348876825151e+00, 2.107322286746086792e+00, 2.022199662209734683e+00, 1.982883558397870782e+00, 2.011598970638631911e+00, 2.179446995827479139e+00, 2.259718974606212960e+00, 2.200191317495198362e+00, 1.965467120065759410e+00, 2.401615692301200866e+00, 2.685040623837690710e+00, 2.025528917029348452e+00, 2.371910010969991767e+00, 2.208109925617776970e+00, 2.535396952559033856e+00
1.994000000000000000e+03, 2.450438353118220558e+00, 1.975045398763408899e+00, 2.100681702429531672e+00, 2.047131358886599362e+00, 1.831809613202892262e+00, 1.993053931165945203e+00, 2.065651851403517369e+00, 2.224299690082659708e+00, 1.985332568446815715e+00, 2.071037682940654268e+00, 2.198057895328286104e+00, 2.682028706213123836e+00, 1.878548173576269020e+00, 2.457935757361576545e+00, 1.961513469854747616e+00, 2.345613211318445579e+00
1.995000000000000000e+03, 2.662826905196364002e+00, 1.893550848705767065e+00, 1.841525861098155747e+00, 1.934670490371927842e+00, 1.923906149318939107e+00, 2.257526991160832885e+00, 2.123425720823222118e+00, 2.151773006390932608e+00, 2.081214462377372509e+00, 1.947626964021699436e+00, 2.157842595715462330e+00, 2.645455708028586983e+00, 1.888998552726228075e+00, 2.646298957874249069e+00, 2.058161462269188835e+00, 2.561983981378851194e+00
1.996000000000000000e+03, 2.454046352921405383e+00, 1.896096145459467142e+00, 1.915739662252292419e+00, 2.078217102241347813e+00, 1.976651162046130006e+00, 2.118504053741768534e+00, 2.153675534701374072e+00, 2.240681990696505643e+00, 2.157753258708581257e+00, 1.909684847432771893e+00, 2.482134842204507752e+00, 2.422240101256349476e+00, 2.048376067841150672e+00, 2.515739994396301249e+00, 2.112225369567082733e+00, 2.584859525511545630e+00
1.997000000000000000e+03, 2.509495452647322100e+00, 2.019000980715340621e+00, 2.084084219544646288e+00, 1.856471360053191910e+00, 2.111698989572633689e+00, 2.235375862320451379e+00, 2.195716843205193225e+00, 1.908358436889836751e+00, 2.244975381543206527e+00, 1.962575993612427627e+00, 2.519911811280401981e+00, 2.684316704412942123e+00, 2.166076092275068365e+00, 2.360922978343817924e+00, 2.090622452590695346e+00, 2.568261740049650133e+00
1.998000000000000000e+03, 2.456161031286938190e+00, 1.855402860903698548e+00, 2.061155837675830771e+00, 2.051063774257247285e+00, 1.876621105134929968e+00, 2.369142103761304075e+00, 2.001261636001702371e+00, 2.125305232361748065e+00, 2.331765612913714314e+00, 1.937460152504095756e+00, 2.558410328363141861e+00, 2.679791274846412552e+00, 2.009812975506112043e+00, 2.530816535870625383e+00, 1.940542939046519866e+00, 2.536260891778634896e+00
1.999000000000000000e+03, 2.529108412239811532e+00, 1.871424619690644775e+00, 1.817139271453465321e+00, 2.165526976832580441e+00, 1.805127326532238508e+00, 2.089644295824697018e+00, 2.299018474300086989e+00, 2.083607583169462263e+00, 2.196510085606832252e+00, 1.787946285975191119e+00, 2.527237960870628353e+00, 2.744420270760386860e+00, 2.033612627059992572e+00, 2.520382004232294637e+00, 2.026526210908214054e+00, 2.541546121891307131e+00
2.000000000000000000e+03, 2.517067719547678273e+00, 1.800829694290793315e+00, 1.962411485787268095e+00, 2.091938855216453952e+00, 1.947395833669951948e+00, 2.253259938213228786e+00, 2.264976715485219838e+00, 2.084510999574683776e+00, 2.307928569043018019e+00, 1.806676723760165304e+00, 2.184584245917404299e+00, 2.577247222049319664e+00, 1.963862183841199149e+00, 2.502285996557762182e+00, 2.078690939582791053e+00, 2.653433023018363368e+00
2.001000000000000000e+03, 2.374781937636635920e+00, 1.955382562070227648e+00, 2.004317069887419311e+00, 2.327378520376647941e+00, 1.898747155517455099e+00, 2.132544754747618843e+00, 2.010448199280533643e+00, 2.181915295942670863e+00, 2.138220420459083115e+00, 1.835725133127179998e+00, 2.313282231642229014e+00, 2.440704217215556415e+00, 2.111956305979697301e+00, 2.589919300156652060e+00, 2.012206201451928411e+00, 2.599570739652726559e+00
2.002000000000000000e+03, 2.419618212424037296e+00, 1.857372151882842992e+00, 1.823253636676171796e+00, 2.152076872904695737e+00, 1.790175793936876980e+00, 2.080200623504460111e+00, 2.089229159919549605e+00, 2.091796922337048947e+00, 2.196041636987225321e+00, 2.034525156318264916e+00, 2.582993100089097549e+00, 2.651757956455502274e+00, 1.840688192456540362e+00, 2.618743101113495619e+00, 2.227695855561150573e+00, 2.336923831235745652e+00
2.003000000000000000e+03, 2.589600189287295073e+00, 1.905065180810420422e+00, 2.003479632884049177e+00, 2.232338706566685982e+00, 2.008961885024129757e+00, 2.104700147283483869e+00, 2.166003646804675498e+00, 2.202428678900958836e+00, 2.128757541707466672e+00, 2.011450736894619507e+00, 2.225279488477313716e+00, 2.404431493752305915e+00, 1.837142012983239203e+00, 2.473731209781142582e+00, 2.003461226342559964e+00, 2.616004439847259277e+00
2.004000000000000000e+03, 2.304327363816615293e+00, 1.872440471755516755e+00, 2.032297941178121015e+00, 2.138389530583360898e+00, 1.955195510135625092e+00, 2.369357930977499915e+00, 2.160688170516139817e+00, 1.865540096861871167e+00, 2.152526449583484158e+00, 2.080498200504015571e+00, 2.352923497897299043e+00, 2.846965549682654917e+00, 1.981492711411991570e+00, 2.550842119810244224e+00, 1.835623023945133214e+00, 2.554633417735509227e+00
2.005000000000000000e+03, 2.619757420250487190e+00, 1.861504649284629442e+00, 2.067264123847617707e+00, 2.157694688678988726e+00, 1.854229699521412478e+00, 2.099839165638583527e+00, 1.930195324923589029e+00, 2.003268518744818039e+00, 2.090259160193305377e+00, 1.890912340011563275e+00, 2.558390951861665208e+00, 2.644518123118440478e+00, 2.087162379929645706e+00, 2.435194484503223400e+00, 1.960061662970967511e+00, 2.743223122648394519e+00
2.006000000000000000e+03, 2.342511178706804920e+00, 1.855062176165948484e+00, 1.873553478377115278e+00, 2.054690752262965159e+00, 1.866045578494123225e+00, 2.127439221236353095e+00, 2.146110228667225339e+00, 2.177816312182387914e+00, 1.957714959953712919e+00, 2.204730339113660786e+00, 2.593071752463957491e+00, 2.519923444374180921e+00, 1.934214214980105151e+00, 2.340699977709479462e+00, 2.269611140755924961e+00, 2.604192242981989924e+00
2.007000000000000000e+03, 2.471824224603935694e+00, 1.860488098280328684e+00, 2.031395313934520441e+00, 2.134348130946153610e+00, 1.861247681005119281e+00, 2.332826115082819118e+00, 2.178151271414674461e+00, 2.048181285442493671e+00, 1.989961999131247161e+00, 2.060136509445196218e+00, 2.562324501120913478e+00, 2.435554826116963945e+00, 2.032163633849389583e+00, 2.636299127842500312e+00, 2.033887155466789665e+00, 2.750400971984884535e+00
2.008000000000000000e+03, 2.547948031161544780e+00, 1.923698039929579995e+00, 2.008836544555089532e+00, 2.193241527040331373e+00, 1.961958566222837819e+00, 2.406066771252493020e+00, 2.229081192746912521e+00, 2.012825259136984624e+00, 2.401592773899245525e+00, 1.741282847656265398e+00, 2.615375371494645940e+00, 2.611376855605340719e+00, 2.135333209514710617e+00, 2.432155116037737042e+00, 2.056098315491429851e+00, 2.576097123727116411e+00
2.009000000000000000e+03, 2.532120372146200005e+00, 1.728829508293440842e+00, 1.991799988181738756e+00, 2.266307099934711466e+00, 2.069670842060243210e+00, 2.397745364141168789e+00, 1.916199693818230188e+00, 2.027969239845357929e+00, 2.146386564943823405e+00, 1.883221927152677555e+00, 2.464240124885270333e+00, 2.593052004311516612e+00, 2.155048081374792535e+00, 2.675735479489292690e+00, 2.038212968017766080e+00, 2.353186676107306585e+00
2.010000000000000000e+03, 2.444320463509003005e+00, 1.910639037900860870e+00, 1.873066764184465605e+00, 1.986951930904016006e+00, 1.995326046670098608e+00, 2.251601148921952955e+00, 1.990248864688368036e+00, 1.938494731805261440e+00, 2.177770402517506643e+00, 1.835337486148612918e+00, 2.248749270738847006e+00, 2.566119849987391621e+00, 2.166144639669103089e+00, 2.463573102260661063e+00, 1.931286669272779921e+00, 2.670721566245625844e+00
2.011000000000000000e+03, 2.513888172466714366e+00, 2.030552153233446955e+00, 1.946805013467042489e+00, 2.004449132175789572e+00, 1.908390428223157853e+00, 2.151352306197666042e+00, 2.145551714701471102e+00, 2.038122002096373286e+00, 2.283332678149000650e+00, 1.749907187239921891e+00, 2.196498296070314105e+00, 2.684835420295148101e+00, 2.033518562257361939e+00, 2.515233682549126826e+00, 2.080635062069319918e+00, 2.663818618914067127e+00
2.012000000000000000e+03, 2.455478244552228517e+00, 2.062339703914468192e+00, 2.067872373744150671e+00, 1.899897452487399274e+00, 2.049385128923899568e+00, 2.287099754388204342e+00, 2.050044302878233360e+00, 2.101576026262898189e+00, 2.416171396395616622e+00, 1.962789808179896900e+00, 2.409826865485140690e+00, 2.670220154983951932e+00, 1.983736382434537537e+00, 2.602109063649592269e+00, 2.237526926202839661e+00, 2.419002952381758220e+00
2.013000000000000000e+03, 2.418410246691506504e+00, 1.596364991409622291e+00, 1.964908423687626415e+00, 2.220313715439406810e+00, 1.900748893554915497e+00, 2.235618750183181014e+00, 2.255782806863495971e+00, 1.965843124623346094e+00, 2.052621644589127214e+00, 1.914422710475317091e+00, 2.470838033223056396e+00, 2.660720444692068476e+00, 1.852468792232858430e+00, 2.537105849127688995e+00, 2.289996700856552714e+00, 2.558178778698071199e+00
2.014000000000000000e+03, 2.509555937644543988e+00, 1.951198328564923257e+00, 2.178593819262300890e+00, 2.112200597644867894e+00, 1.983344671419896788e+00, 2.027748266950059719e+00, 2.092212804354860900e+00, 2.170248940464982290e+00, 2.177267653243799117e+00, 1.876500962025505315e+00, 2.629080062951566710e+00, 2.714395319237903337e+00, 2.071279359338153547e+00, 2.527557352420740422e+00, 1.976645491318731018e+00, 2.472036752172344531e+00
