year, TaiESM1, NorESM2-MM, MIROC-ES2L, NorESM2-LM, CMCC-CM2-SR5, CanESM5, INM-CM5-0, ACCESS-ESM1-5, CESM2-WACCM, IPSL-CM6A-LR, INM-CM4-8, MPI-ESM1-2-LR, CNRM-ESM2-1, UKESM1-0-LL, GFDL-ESM4, EC-Earth3-Veg
1.953000000000000000e+03, 1.846410476334557416e+02, 1.534220037659931108e+02, 1.216207946090003560e+02, 1.542660045847346737e+02, 1.203652700492387027e+02, 9.722362814061138181e+01, 1.303740129874761919e+02, 1.826814254931133803e+02, 1.510953860279612400e+02, 1.269484673284829910e+02, 1.247001685210750850e+02, 1.491171620730715688e+02, 1.275651658680719009e+02, 2.017939618218109956e+02, 7.432549558631990294e+01, 1.285699908510882210e+02
1.954000000000000000e+03, 1.842767589783190942e+02, 1.530931105452596341e+02, 1.212994704318229537e+02, 1.544637356714816292e+02, 1.199141305677908633e+02, 9.742196078643962665e+01, 1.305955754426837814e+02, 1.826591188008248139e+02, 1.511908084397681762e+02, 1.270779766057549836e+02, 1.245242346831548730e+02, 1.492303405996177048e+02, 1.274590704390613638e+02, 2.013702848966568126e+02, 7.420451774714018711e+01, 1.285867226499552487e+02
1.955000000000000000e+03, 1.840411408283854939e+02, 1.526477590135553726e+02, 1.211995411888491390e+02, 1.544143009125374419e+02, 1.207680993250645969e+02, 9.753225029135379032e+01, 1.301781294928117347e+02, 1.820003316163462159e+02, 1.513327653098307906e+02, 1.273025541574736650e+02, 1.241364638348808569e+02, 1.494447223736424633e+02, 1.271152379466022779e+02, 2.007737867354919956e+02, 7.417766462947950856e+01, 1.285637551289776184e+02
1.956000000000000000e+03, 1.839276656883536134e+02, 1.521857725205302074e+02, 1.211789179642653664e+02, 1.542757929829222405e+02, 1.209682166201188096e+02, 9.708795071254264997e+01, 1.300123979851323952e+02, 1.819759401352512782e+02, 1.511549517848399660e+02, 1.270682382895865885e+02, 1.246029679391768781e+02, 1.495110400339788157e+02, 1.270285429321436226e+02, 2.002780525329587533e+02, 7.446245453475931697e+01, 1.284772663052188761e+02
1.957000000000000000e+03, 1.832603689559537088e+02, 1.522631966268909878e+02, 1.210595304587379530e+02, 1.542315783833870455e+02, 1.200443004240756579e+02, 9.688429746917985597e+01, 1.299929832381994572e+02, 1.820987179701918421e+02, 1.511749641062961587e+02, 1.267767502938449127e+02, 1.245625991041735574e+02, 1.488528961413796878e+02, 1.270762669021105751e+02, 1.999268468194954380e+02, 7.470175256552660414e+01, 1.285916816243136793e+02
1.958000000000000000e+03, 1.836954833169529877e+02, 1.526046281627790790e+02, 1.208683205429173597e+02, 1.539332711434505256e+02, 1.208624876553877812e+02, 9.699967574661238245e+01, 1.301225978112867665e+02, 1.825007618313720457e+02, 1.506950768473454332e+02, 1.263332883321749875e+02, 1.238075814684021196e+02, 1.482281346456729239e+02, 1.267109967594533941e+02, 1.992256665903621524e+02, 7.421556373423362629e+01, 1.280596194903453977e+02
1.959000000000000000e+03, 1.831762251457409150e+02, 1.523564150111814399e+02, 1.207946530892442212e+02, 1.534346869980128076e+02, 1.210575272446844224e+02, 9.757718868082946528e+01, 1.301566945392276864e+02, 1.825529881350617813e+02, 1.500872296844357550e+02, 1.263871027024039648e+02, 1.239436475338385861e+02, 1.481015400942930285e+02, 1.263727346842910606e+02, 1.990166776251131466e+02, 7.447489424251729417e+01, 1.275950433237425869e+02
1.960000000000000000e+03, 1.821437537731531791e+02, 1.519293442312903721e+02, 1.205558297057265236e+02, 1.531935910847184630e+02, 1.211351498122480308e+02, 9.757933054681140561e+01, 1.307240058978161130e+02, 1.830643042875861397e+02, 1.503098688699698755e+02, 1.264654444110901181e+02, 1.241373215848266938e+02, 1.485675062400456454e+02, 1.260086905256998051e+02, 1.989458127795588780e+02, 7.423250451448708986e+01, 1.270524495286226028e+02
1.961000000000000000e+03, 1.823457522453678621e+02, 1.513009491036546592e+02, 1.205053413402076643e+02, 1.532574841022035628e+02, 1.207765962785621952e+02, 9.673113558060431671e+01, 1.308412317516494454e+02, 1.831939154372262806e+02, 1.503977010658787492e+02, 1.264467127093739549e+02, 1.241410992606863033e+02, 1.487026468760298599e+02, 1.260160695997739140e+02, 1.989753843925072658e+02, 7.425046376436128526e+01, 1.269255933341870843e+02
1.962000000000000000e+03, 1.821928158282763093e+02, 1.502642404999789107e+02, 1.202078142134393772e+02, 1.524226083849798101e+02, 1.211838721009808069e+02, 9.654015973739002732e+01, 1.304216517860743352e+02, 1.826785977847083018e+02, 1.497029299226684032e+02, 1.260885051797177425e+02, 1.245084357936671324e+02, 1.486392649760288407e+02, 1.255158899035757543e+02, 1.987918759953966230e+02, 7.415284871943369183e+01, 1.267600505968827633e+02
1.963000000000000000e+03, 1.815538198770281610e+02, 1.499350037390030650e+02, 1.203920206996886861e+02, 1.517397558654300269e+02, 1.208786752445162165e+02, 9.785716395748393381e+01, 1.306812073376211458e+02, 1.822224938206980482e+02, 1.486931784852853298e+02, 1.258499386350444524e+02, 1.249530184864132849e+02, 1.489159960526642976e+02, 1.259003232679179405e+02, 1.984866603606206183e+02, 7.352691488631992911e+01, 1.263992000796565662e+02
1.964000000000000000e+03, 1.811934344534203660e+02, 1.497458394869649112e+02, 1.207360434415462294e+02, 1.511127334878577528e+02, 1.209859427307640658e+02, 9.802374521805322161e+01, 1.310115190189546581e+02, 1.823449063894257733e+02, 1.476819858350073389e+02, 1.260612685907440351e+02, 1.254665118930288230e+02, 1.487160299177344882e+02, 1.259368331353660011e+02, 1.986683610673098599e+02, 7.374796737017760506e+01, 1.256325738908968930e+02
1.965000000000000000e+03, 1.800616000287374732e+02, 1.492568746820184344e+02, 1.209679411546239294e+02, 1.506550549212176975e+02, 1.198233453588502613e+02, 9.700371980371643588e+01, 1.310770014807289954e+02, 1.821891875589704739e+02, 1.472838180153396763e+02, 1.260761719416619684e+02, 1.258920458151415289e+02, 1.481509306568246132e+02, 1.259261905218538686e+02, 1.987834162657762533e+02, 7.384102274620609307e+01, 1.250249658359739158e+02
1.966000000000000000e+03, 1.798837591211479321e+02, 1.486751179210562270e+02, 1.207790681500695200e+02, 1.501096472367113392e+02, 1.200543465337610485e+02, 9.618644971514288500e+01, 1.308801278207951100e+02, 1.818637991498792701e+02, 1.467529429850681595e+02, 1.260795367022478928e+02, 1.259365828361404880e+02, 1.474073403562451574e+02, 1.255606345430164623e+02, 1.982346739471250885e+02, 7.381392973825732895e+01, 1.250081173099211753e+02
1.967000000000000000e+03, 1.805937386018101733e+02, 1.485062124686052698e+02, 1.206038637578119506e+02, 1.498449887552179405e+02, 1.207902338024179727e+02, 9.638960655588097381e+01, 1.305390897244279245e+02, 1.822106627253159274e+02, 1.461633673944009217e+02, 1.257941704348289420e+02, 1.252303350539738744e+02, 1.469695793469269631e+02, 1.252856887582388481e+02, 1.980767948468461555e+02, 7.271072589552419174e+01, 1.244915997145418345e+02
1.968000000000000000e+03, 1.802985635830314664e+02, 1.484250908332034271e+02, 1.206946538188332596e+02, 1.496438365625500353e+02, 1.200774035748282813e+02, 9.684416558149349896e+01, 1.310926325586281678e+02, 1.825247414888706885e+02, 1.456490253854504431e+02, 1.256684974616082826e+02, 1.254284398272298517e+02, 1.467470883406368500e+02, 1.247712509920717139e+02, 1.983072259482471509e+02, 7.285319852169637045e+01, 1.236245121162536549e+02
1.969000000000000000e+03, 1.794203420416017991e+02, 1.481038756453300209e+02, 1.208149087106785657e+02, 1.493262715799799309e+02, 1.206707867563267484e+02, 9.682642300976134209e+01, 1.306001274862261141e+02, 1.822157379513570561e+02, 1.454356486499325172e+02, 1.253478634044180637e+02, 1.255181828909588262e+02, 1.468464379765628962e+02, 1.244564007106030914e+02, 1.982263128445311509e+02, 7.271332284398309298e+01, 1.231041776784808377e+02
1.970000000000000000e+03, 1.798622929942870314e+02, 1.476836911733707609e+02, 1.208066052929646759e+02, 1.490230885750742118e+02, 1.205969365850818917e+02, 9.732177422369326791e+01, 1.310614679805987350e+02, 1.821079364065275286e+02, 1.453800736179431965e+02, 1.255561979663768994e+02, 1.256397223599808086e+02, 1.472722506150634558e+02, 1.243452354582726116e+02, 1.978460094799469289e+02, 7.238748282688089830e+01, 1.223449079114616893e+02
1.971000000000000000e+03, 1.795947005313922489e+02, 1.475935710626672517e+02, 1.206948432233634634e+02, 1.485337708617701651e+02, 1.200037385610437184e+02, 9.744383313712064876e+01, 1.316704458731371972e+02, 1.824409751505442898e+02, 1.455052242479019640e+02, 1.258706226772375487e+02, 1.258035503885697182e+02, 1.479359005376259120e+02, 1.236112749800138886e+02, 1.974234018547910523e+02, 7.268878074797652289e+01, 1.219301381998002540e+02
1.972000000000000000e+03, 1.798086372301522147e+02, 1.475326399281782983e+02, 1.207914107065858076e+02, 1.486646171540323280e+02, 1.198812996271596205e+02, 9.749219418649295221e+01, 1.320731637891329058e+02, 1.825969270275588769e+02, 1.456578313288316906e+02, 1.259735240709440376e+02, 1.258670709554111511e+02, 1.475731635488113227e+02, 1.229283028449702471e+02, 1.973605010908090946e+02, 7.226366855349834850e+01, 1.213843169008827800e+02
1.973000000000000000e+03, 1.800467105474129994e+02, 1.477307878192739850e+02, 1.209578940447329387e+02, 1.485132453305782860e+02, 1.203563449215772465e+02, 9.639847705289658109e+01, 1.320730156595596441e+02, 1.821085817381503773e+02, 1.452878465119714235e+02, 1.257373504206298378e+02, 1.258214452031908479e+02, 1.469980987191942177e+02, 1.236586426000713743e+02, 1.974703434801645585e+02, 7.225440309979909159e+01, 1.207981558280915664e+02
1.974000000000000000e+03, 1.801196145181038162e+02, 1.479108102505733200e+02, 1.209360361128622117e+02, 1.483888297796894449e+02, 1.206690641608075225e+02, 9.527836086206852428e+01, 1.321785492611871859e+02, 1.815307375681122721e+02, 1.456800895183675948e+02, 1.257166982721466155e+02, 1.260787271601709421e+02, 1.467970198741400054e+02, 1.236565026313901399e+02, 1.979258857063564392e+02, 7.239468619177667108e+01, 1.205523818801226241e+02
1.975000000000000000e+03, 1.802198096608398998e+02, 1.478242910180922820e+02, 1.208008462767921003e+02, 1.483131023585784476e+02, 1.209913467997852194e+02, 9.540819014941907028e+01, 1.327696617396348984e+02, 1.819066017555837504e+02, 1.459951608470508120e+02, 1.261384364410496204e+02, 1.261547631577938517e+02, 1.472263293691078729e+02, 1.237451734865591249e+02, 1.981907930889624936e+02, 7.257929150180989097e+01, 1.203145659031001315e+02
1.976000000000000000e+03, 1.799412760910664133e+02, 1.474565725658946747e+02, 1.206617387347256880e+02, 1.489495519438572444e+02, 1.206247023255447743e+02, 9.633474575786250682e+01, 1.329689173867796228e+02, 1.824110189837649330e+02, 1.459437809764438612e+02, 1.263844286813636160e+02, 1.257767313084563057e+02, 1.477585317439131245e+02, 1.239356336747551808e+02, 1.979167547998888210e+02, 7.260746300927044672e+01, 1.197572911133824363e+02
1.977000000000000000e+03, 1.803403576688716612e+02, 1.478199391572751722e+02, 1.208445964240171691e+02, 1.488723297882157226e+02, 1.206728474622780283e+02, 9.603162532377568539e+01, 1.330748849237533022e+02, 1.824406857111265481e+02, 1.460510781197366441e+02, 1.264955937546086204e+02, 1.253160626476536521e+02, 1.474143579404306195e+02, 1.237227009052774349e+02, 1.976955846148036926e+02, 7.184101182047004386e+01, 1.196714098827185921e+02
1.978000000000000000e+03, 1.806936808437430102e+02, 1.479663314374453762e+02, 1.210552264874407342e+02, 1.485940758429383663e+02, 1.215260064885866882e+02, 9.579082362094592895e+01, 1.333493405287217115e+02, 1.827924179340880642e+02, 1.457652991903548809e+02, 1.265259530564932788e+02, 1.252811035085539970e+02, 1.470110230560974571e+02, 1.234919214491154520e+02, 1.968226740552643150e+02, 7.152028209977795825e+01, 1.195780224886917154e+02
1.979000000000000000e+03, 1.810228316346022552e+02, 1.474590649305612544e+02, 1.211042890594965797e+02, 1.489997618662392256e+02, 1.213483334914513705e+02, 9.743061499681192572e+01, 1.336515667142448081e+02, 1.831270710791454235e+02, 1.456858298515841739e+02, 1.265374432427009026e+02, 1.258784577670923426e+02, 1.466156018699514334e+02, 1.228542594001479387e+02, 1.962648826552674848e+02, 7.165134484385070834e+01, 1.194828618830504041e+02
1.980000000000000000e+03, 1.806690623362392500e+02, 1.466442788334777561e+02, 1.211306714982397352e+02, 1.493244122797592581e+02, 1.215826174121863090e+02, 9.850622200345151214e+01, 1.338149708498854409e+02, 1.832921832316827135e+02, 1.459354940798084215e+02, 1.261756454309509792e+02, 1.253746888083329338e+02, 1.465888381383010994e+02, 1.229702787253494023e+02, 1.963600140421926596e+02, 7.201758803536367282e+01, 1.196772123044500660e+02
1.981000000000000000e+03, 1.801016471921928428e+02, 1.463330351784691175e+02, 1.210720129099883735e+02, 1.494179906977208816e+02, 1.214599508026934132e+02, 9.822715190450946920e+01, 1.333726716218059209e+02, 1.834496961007963023e+02, 1.455111807339413588e+02, 1.263004921264817284e+02, 1.249391887191880954e+02, 1.464088522122499683e+02, 1.232683942101466243e+02, 1.967440660444652281e+02, 7.168054052220210792e+01, 1.199484366258019179e+02
1.982000000000000000e+03, 1.801162046373561907e+02, 1.470310514486189106e+02, 1.209527020892522842e+02, 1.496261092282012726e+02, 1.215904466804065152e+02, 9.838700132110203356e+01, 1.330856659566215683e+02, 1.836621783997815101e+02, 1.453288895993954384e+02, 1.264933627940874885e+02, 1.251384628753215225e+02, 1.464255356828036838e+02, 1.233840341657440973e+02, 1.965620295765717174e+02, 7.103777575779128028e+01, 1.192952515288013586e+02
1.983000000000000000e+03, 1.797234312874857380e+02, 1.471933034948646082e+02, 1.212939073079304393e+02, 1.500383512407746025e+02, 1.218104578827871904e+02, 9.722672184450431132e+01, 1.340505177344043091e+02, 1.837412977662075662e+02, 1.460019237146630644e+02, 1.267441815151975248e+02, 1.255660095773214522e+02, 1.458397388066755695e+02, 1.235291653096098514e+02, 1.961315231942861317e+02, 7.107214012478389975e+01, 1.196143855436092167e+02
1.984000000000000000e+03, 1.798033964672170271e+02, 1.476430014406864757e+02, 1.216466227293103657e+02, 1.501934946522607675e+02, 1.220676349956197271e+02, 9.752213936460742616e+01, 1.350115313446451353e+02, 1.832556099815614061e+02, 1.459745043027492670e+02, 1.269492710186024595e+02, 1.265849181851743310e+02, 1.451187552805109533e+02, 1.231564349225137249e+02, 1.956997651863856618e+02, 7.117512666220162032e+01, 1.194931673029993675e+02
1.985000000000000000e+03, 1.802262322154502954e+02, 1.480668346070933126e+02, 1.219587510897746796e+02, 1.502581292043562655e+02, 1.222146881039130903e+02, 9.806683371083813938e+01, 1.350599611712347894e+02, 1.838948817132040006e+02, 1.454707706589724125e+02, 1.268613796793849957e+02, 1.271527280807782461e+02, 1.448024192767248337e+02, 1.227147467161606471e+02, 1.957829079116533819e+02, 7.111716795496559484e+01, 1.193781827382966725e+02
1.986000000000000000e+03, 1.800214681376326951e+02, 1.480958580022073363e+02, 1.221388415590967895e+02, 1.503998226313527198e+02, 1.222409518969571565e+02, 9.911093942114898425e+01, 1.354876004455906013e+02, 1.844368712103981238e+02, 1.458444042089830077e+02, 1.270116966628903157e+02, 1.270538430397883474e+02, 1.455137464297878296e+02, 1.229601877551172890e+02, 1.958474096292025024e+02, 7.143569562026222286e+01, 1.192142033096507419e+02
1.987000000000000000e+03, 1.793024872237440945e+02, 1.483821492036011591e+02, 1.220635113310606528e+02, 1.507512137088531858e+02, 1.223924282617763168e+02, 9.877685554674131652e+01, 1.348499770861076854e+02, 1.845973588955240814e+02, 1.466561071968727390e+02, 1.271282743222444935e+02, 1.271867583696163706e+02, 1.464310661750502334e+02, 1.226836453001512837e+02, 1.955225673896319734e+02, 7.135127926552627287e+01, 1.191953271070726998e+02
1.988000000000000000e+03, 1.788233941790425945e+02, 1.490474395174907443e+02, 1.222333893548917274e+02, 1.509315096831764436e+02, 1.227743227466325351e+02, 9.939213858117246048e+01, 1.352145070258019359e+02, 1.847213888169199549e+02, 1.470104888470842752e+02, 1.270797196062914765e+02, 1.275496082338259640e+02, 1.466028359075831986e+02, 1.225667804286518106e+02, 1.959085486760718311e+02, 7.155116566138630674e+01, 1.198460567352590971e+02
1.989000000000000000e+03, 1.784867359919909120e+02, 1.496159320026675630e+02, 1.225877012867112796e+02, 1.510258989081892480e+02, 1.232295856870138095e+02, 9.903390519503923883e+01, 1.354847319644685797e+02, 1.841484349096375013e+02, 1.469230598642400309e+02, 1.265770402281891478e+02, 1.274484996568422446e+02, 1.461741924608916179e+02, 1.227613812259449304e+02, 1.959422827183308016e+02, 7.183515671942785730e+01, 1.199519829121003625e+02
1.990000000000000000e+03, 1.785266780538359512e+02, 1.496512846029109767e+02, 1.229108151999954401e+02, 1.509560395109703848e+02, 1.238012710278815263e+02, 9.960477952951754332e+01, 1.352649768546745577e+02, 1.840586327297346543e+02, 1.468754695924944542e+02, 1.268585690475340471e+02, 1.276666145627533098e+02, 1.461901474955092510e+02, 1.227762441177169705e+02, 1.956145336494379308e+02, 7.192868579850239996e+01, 1.198546394749232462e+02
1.991000000000000000e+03, 1.785123003927981244e+02, 1.493610990968081467e+02, 1.230754382197855819e+02, 1.503649272825037997e+02, 1.232986721489416908e+02, 9.979240314351986285e+01, 1.355404189758650091e+02, 1.839885586697412521e+02, 1.470629539832431192e+02, 1.272673306946701075e+02, 1.281901833293558184e+02, 1.460408635399977584e+02, 1.229376254197863716e+02, 1.954520939250638207e+02, 7.167006280357631454e+01, 1.200389860199167202e+02
1.992000000000000000e+03, 1.781748475059595194e+02, 1.495353414519730961e+02, 1.233202510071133560e+02, 1.504700961364493139e+02, 1.235778449292792658e+02, 9.885672955070243972e+01, 1.364476507885494527e+02, 1.843174449832916935e+02, 1.474528067214284590e+02, 1.277044380635258420e+02, 1.302004293133840633e+02, 1.457989817244332187e+02, 1.228291960138945171e+02, 1.955232956937376514e+02, 7.189717379840047329e+01, 1.191744109989922435e+02
1.993000000000000000e+03, 1.789166857157581489e+02, 1.499607677633438527e+02, 1.239911951509431276e+02, 1.508904507810026132e+02, 1.241490976756260949e+02, 9.901060758062261868e+01, 1.379191056976565619e+02, 1.845223605211217546e+02, 1.473204265165046252e+02, 1.278192242916280605e+02, 1.321105411373469281e+02, 1.455082734321996156e+02, 1.228412759487753760e+02, 1.955050455572419423e+02, 7.245039879596551202e+01, 1.196211939397980188e+02
1.994000000000000000e+03, 1.790097488637422884e+02, 1.502580308314928743e+02, 1.244878376052574254e+02, 1.511771778355887363e+02, 1.243816344263406961e+02, 9.965137430135600027e+01, 1.385403589497886117e+02, 1.849941165184023930e+02, 1.476068257968160822e+02, 1.275438725252868721e+02, 1.330469537814091723e+02, 1.459028536687912379e+02, 1.233742990877878754e+02, 1.951274319767361476e+02, 7.150336776184668963e+01, 1.186010593367418693e+02
1.995000000000000000e+03, 1.783121817703494969e+02, 1.500756279336046362e+02, 1.248388118368437034e+02, 1.516666443075190500e+02, 1.243506594277018991e+02, 9.998832215199573170e+01, 1.385406363987156055e+02, 1.851762565167045977e+02, 1.479909900953755084e+02, 1.278689078740091816e+02, 1.334970409135236196e+02, 1.463297916871738664e+02, 1.233304145514475607e+02, 1.948502623941579373e+02, 7.122751107527871284e+01, 1.189232211126514756e+02
1.996000000000000000e+03, 1.779785714672044037e+02, 1.504194372667510322e+02, 1.250117775011350290e+02, 1.516199233640821546e+02, 1.248125206889066590e+02, 9.895508101050168648e+01, 1.383340961024510705e+02, 1.849535891674857453e+02, 1.478992772052893372e+02, 1.280818525633062279e+02, 1.334537791234443489e+02, 1.460791428447133455e+02, 1.231170138312807723e+02, 1.948633261969789601e+02, 7.174641102407363746e+01, 1.186958826316769233e+02
1.997000000000000000e+03, 1.774151892182089512e+02, 1.503594281514064903e+02, 1.251659728726219214e+02, 1.512039325944602695e+02, 1.253690671717415626e+02, 9.859997439803919406e+01, 1.376774711450954953e+02, 1.850853620303589651e+02, 1.478507565955091536e+02, 1.279641415961073534e+02, 1.338839014332749855e+02, 1.462796978179312362e+02, 1.224947158100557232e+02, 1.950119604562018196e+02, 7.192548826911134086e+01, 1.185457677630667064e+02
1.998000000000000000e+03, 1.785322774639794829e+02, 1.503790952762556117e+02, 1.251225593681895276e+02, 1.514564649954033939e+02, 1.254392724242593715e+02, 9.826654834008790829e+01, 1.376884431150600676e+02, 1.850227409632125273e+02, 1.481373350827656736e+02, 1.281138258259593954e+02, 1.347936174343773814e+02, 1.462188595724828986e+02, 1.223431773445354480e+02, 1.949279324821619639e+02, 7.190969304679899210e+01, 1.176667232567436798e+02
1.999000000000000000e+03, 1.786350810833183118e+02, 1.507953276871947992e+02, 1.255951250577642782e+02, 1.517896089334126088e+02, 1.253355074367721471e+02, 9.896172496936239327e+01, 1.383907984413805821e+02, 1.842077124798267960e+02, 1.486096174388459872e+02, 1.283440929664525356e+02, 1.355498940257665197e+02, 1.466350644451220830e+02, 1.227739373943956878e+02, 1.946926847983970958e+02, 7.161525738160634091e+01, 1.180198367569200570e+02
2.000000000000000000e+03, 1.774546556907507693e+02, 1.512037474672381734e+02, 1.257249456371770862e+02, 1.516595927755720083e+02, 1.256460538954847976e+02, 9.915465874229177246e+01, 1.386815369052652898e+02, 1.847897878700438810e+02, 1.485276608910427569e+02, 1.283114909608347602e+02, 1.358591767547078462e+02, 1.474322263231286740e+02, 1.225959510255169391e+02, 1.945924477871343754e+02, 7.135100314263412713e+01, 1.186630416937567816e+02
2.001000000000000000e+03, 1.773495730462110487e+02, 1.513877238322468770e+02, 1.262398760700493199e+02, 1.514045044687532595e+02, 1.263248129868118639e+02, 9.960601303535926832e+01, 1.392073161035729640e+02, 1.846757810722677959e+02, 1.490284776450509980e+02, 1.286003780877546774e+02, 1.360490651760031540e+02, 1.481114858582359659e+02, 1.227799373772153615e+02, 1.944748890821423117e+02, 7.103718534038168286e+01, 1.190059718190614859e+02
2.002000000000000000e+03, 1.782400813339614274e+02, 1.516733844266286724e+02, 1.262228532648155976e+02, 1.516342729383052585e+02, 1.270444393522775783e+02, 9.951185041930588682e+01, 1.398726318537399038e+02, 1.841189401583147287e+02, 1.498106497266387578e+02, 1.292606930192762036e+02, 1.367540530148314133e+02, 1.484316005304107478e+02, 1.232485381731713687e+02, 1.941901595908001923e+02, 7.094915880256432672e+01, 1.189920907824548948e+02
2.003000000000000000e+03, 1.781019582989366938e+02, 1.523299590350234212e+02, 1.263880451520466437e+02, 1.521532688870722154e+02, 1.265353075316391909e+02, 9.932475270806396850e+01, 1.405138908246860296e+02, 1.840876918280847860e+02, 1.501703491861044313e+02, 1.295051319472301827e+02, 1.372880585383273342e+02, 1.475438200153803905e+02, 1.239645574187137527e+02, 1.944547890664197496e+02, 7.141917038319779465e+01, 1.191156126810531788e+02
2.004000000000000000e+03, 1.773073634251275621e+02, 1.525878880091964334e+02, 1.265968433429744096e+02, 1.528069654145290599e+02, 1.264997488354038779e+02, 9.950699580731914295e+01, 1.404247160596097501e+02, 1.838549463716246635e+02, 1.504079471288632419e+02, 1.297063990680270251e+02, 1.378312186806299735e+02, 1.470296797898327270e+02, 1.239054512629958680e+02, 1.944078558752529204e+02, 7.099567269001498460e+01, 1.188615149166451914e+02
2.005000000000000000e+03, 1.765529301489727345e+02, 1.524256874961765504e+02, 1.265357852600202762e+02, 1.532504860806189697e+02, 1.274452382548606550e+02, 9.952760014067430916e+01, 1.406678893742538605e+02, 1.834201609434106786e+02, 1.506565186220964847e+02, 1.303571367070259157e+02, 1.386312837085585272e+02, 1.474601365509655011e+02, 1.239652983481167894e+02, 1.940950267506044042e+02, 7.139140018207336880e+01, 1.194966034695209913e+02
2.006000000000000000e+03, 1.766973897436780874e+02, 1.530228277391528309e+02, 1.264877694569834290e+02, 1.540543959142402457e+02, 1.282034869010901161e+02, 1.008348377946160497e+02, 1.411431839321483892e+02, 1.830311475503594920e+02, 1.508423368612944273e+02, 1.304333998423722960e+02, 1.396126871556284925e+02, 1.476971759805817896e+02, 1.241609765885309713e+02, 1.937219478995329212e+02, 7.159600591110145729e+01, 1.203586010569852363e+02
2.007000000000000000e+03, 1.769849446708940945e+02, 1.535724277833889744e+02, 1.269577385985350020e+02, 1.543477072034805531e+02, 1.281300360952405129e+02, 1.012539791069363559e+02, 1.411813963040801809e+02, 1.836087854207736143e+02, 1.513494951654834324e+02, 1.308166802349316242e+02, 1.400609132340666179e+02, 1.474373797487464230e+02, 1.250403396477596232e+02, 1.935973410049210202e+02, 7.218041462800734109e+01, 1.205145731752674152e+02
2.008000000000000000e+03, 1.769703984365147562e+02, 1.543798917147350380e+02, 1.274754222855443118e+02, 1.546902714627725572e+02, 1.280941250831431830e+02, 9.991266211711733547e+01, 1.412897935290166345e+02, 1.845149171670025794e+02, 1.513159337448194890e+02, 1.311834483306082291e+02, 1.405991643963762101e+02, 1.466572182522214121e+02, 1.248948685988296319e+02, 1.936715127077368379e+02, 7.237112060829363713e+01, 1.204208862417803516e+02
2.009000000000000000e+03, 1.759016059674263204e+02, 1.548717761773690142e+02, 1.270704213691407034e+02, 1.547721931507122974e+02, 1.281680158416592406e+02, 1.002295286551405695e+02, 1.421614089356884847e+02, 1.847344189906303029e+02, 1.517972525364243097e+02, 1.318072464326531019e+02, 1.415587325248972661e+02, 1.466874331463806129e+02, 1.246982224546923703e+02, 1.936895682989966474e+02, 7.202252550306903345e+01, 1.211906271001177231e+02
2.010000000000000000e+03, 1.755606550763670839e+02, 1.549678007693898394e+02, 1.270619823035396507e+02, 1.541071502949217233e+02, 1.283844055905976802e+02, 9.869180665071360181e+01, 1.420880549496025367e+02, 1.845936430334986085e+02, 1.519049792453826342e+02, 1.311275234249745267e+02, 1.422378654189056988e+02, 1.468309090996948214e+02, 1.236576542882546050e+02, 1.936213552484845479e+02, 7.120665549788883197e+01, 1.203822348802747797e+02
2.011000000000000000e+03, 1.752209652157028188e+02, 1.552588617280301833e+02, 1.268183241077420433e+02, 1.545265205201714878e+02, 1.285450927365787663e+02, 9.729237919588558725e+01, 1.428546168707668471e+02, 1.846192402295472164e+02, 1.518770912779299920e+02, 1.312507478721782661e+02, 1.418680045838019907e+02, 1.468242708213727497e+02, 1.236107859191416907e+02, 1.935635696272738357e+02, 7.163754036491833688e+01, 1.197251192807279807e+02
2.012000000000000000e+03, 1.743596087689714409e+02, 1.558047194833347362e+02, 1.263647680237339728e+02, 1.545046563883760484e+02, 1.283504852913731327e+02, 9.817813877187215610e+01, 1.434375275255480062e+02, 1.848461309705031113e+02, 1.517127375419113662e+02, 1.314309604402845082e+02, 1.423443916505609934e+02, 1.466665927118623074e+02, 1.240786903703976947e+02, 1.934312599095760277e+02, 7.127734605988909777e+01, 1.200659064348077720e+02
2.013000000000000000e+03, 1.744664742853024677e+02, 1.554639008237351163e+02, 1.265266614103948513e+02, 1.546791864533407761e+02, 1.285486440979997269e+02, 9.835715659551813417e+01, 1.436613630203843854e+02, 1.843485390860497262e+02, 1.517648338304474578e+02, 1.310185702454639909e+02, 1.430060880778361820e+02, 1.464479914007834793e+02, 1.239419585900145933e+02, 1.929659391441765308e+02, 7.013015108739513437e+01, 1.199157646580287775e+02
2.014000000000000000e+03, 1.748792963489647150e+02, 1.552347350824633736e+02, 1.268771026166691911e+02, 1.544280936456666211e+02, 1.294630917452716403e+02, 9.774976663313518088e+01, 1.438288475265671877e+02, 1.838139259394123144e+02, 1.517778786495149745e+02, 1.308626665743589683e+02, 1.436292356305770568e+02, 1.462763486222655160e+02, 1.238179075302648471e+02, 1.923854161040349595e+02, 7.047495501523793848e+01, 1.203919190039707701e+02
