year, UKESM1-0-LL, CESM2-WACCM, TaiESM1, CMCC-CM2-SR5, EC-Earth3-Veg, ACCESS-ESM1-5, CanESM5, GFDL-ESM4, INM-CM5-0, MIROC-ES2L, INM-CM4-8, NorESM2-MM, IPSL-CM6A-LR, CNRM-ESM2-1, NorESM2-LM, MPI-ESM1-2-LR
1.974000000000000000e+03, 1.015692075860928245e+00, 5.130932638822019998e-01, -2.237799849797194873e-01, 3.502035753621235981e-01, -2.205165779304774087e-01, 1.437447217345181050e-01, -1.161748469753973723e+00, 2.225761559637020881e-01, 1.287580829448703001e+00, -1.332332815394919323e-01, 1.376159877219573113e+00, 1.354415900677422846e-01, 2.843703481526836385e-01, -1.093826876438506041e-01, -2.732409865826618267e-01, -1.090606402836762079e-01
1.975000000000000000e+03, 5.351950974764213553e-01, -4.929164308116856102e-02, -4.528579508199192388e-02, 3.137406485517886812e-01, -6.829681333696023815e-01, 5.230643098468348295e-01, 2.808919203462374448e-01, 4.600829317445107591e-01, 1.119274502811251404e+00, -2.672365647037587277e-01, -7.943544363544056963e-02, -4.336563219121235546e-01, 6.428147637740935227e-01, 6.444810975322727842e-01, 4.089528960647357270e-01, 2.742615129014296937e-01
1.976000000000000000e+03, -5.878170404087124101e-01, -2.832464515635992053e-02, -1.095691578370314445e-01, -1.674143844941420878e-01, -7.429766068727242656e-01, 8.580115451236468571e-01, 2.586553383934457884e-01, -1.854207846648503188e-01, 1.226605306378403482e+00, -3.541430453867992489e-01, -2.671039790937436709e-01, 5.466784334031270232e-02, 3.492665631985565622e-02, 2.385464986089335937e-01, 3.674625616381892446e-01, 6.723882018505447089e-01
1.977000000000000000e+03, -3.416350620208702393e-02, 2.714061942694691656e-02, 5.497928720855540519e-01, 5.319428632711319382e-01, -4.052195431729651021e-01, -1.124756804969269941e-01, -3.578634644554825051e-01, -1.096207006840020259e+00, 9.826885933696483111e-01, 5.669658273643438662e-01, -1.082557504787611952e-01, 3.058857037251024868e-01, 1.993015815898894760e-01, -1.931910537137234152e-01, -3.084221915381640255e-01, -1.219657635056554251e-01
1.978000000000000000e+03, -1.057178754776927132e+00, -1.640393431545714154e-01, 2.329507834165910896e-01, 2.780531993274131253e-01, 1.038447439773801245e-01, 7.707969815790594037e-01, 9.839908428085757108e-02, -5.367147431765796339e-01, 1.414545918044405604e-01, 1.779823060132515733e-01, 1.492638937383966136e+00, -1.427234681080074841e-01, 3.392080013595297899e-02, -2.740012281982647235e-01, 6.320985307700124900e-02, -2.791770061085467880e-01
1.979000000000000000e+03, -6.208418741483245906e-02, 6.002982888638151715e-02, 2.080062456537786209e-01, 4.280252580688891362e-01, 7.192210826925352074e-02, 2.045195434794887801e-01, 1.388726931579367996e+00, 8.078240158400193938e-01, 1.850728414820957957e+00, 7.099570416308524645e-02, 4.941534760807508864e-01, -8.331904009574088166e-01, -3.260415099022040408e-01, 4.054825263536989549e-02, 3.721946382219723515e-01, 1.016211349276194449e-02
1.980000000000000000e+03, 3.746181798104573635e-01, 2.569896693471799276e-01, -6.112395791723503891e-01, -9.709760332522839044e-02, 3.953051391535641335e-01, 2.142594330277491632e-01, 4.909928351919061740e-01, 4.703083546664145742e-01, -6.020271011753060009e-01, -1.575025611173795914e-01, -2.185794623961919148e-01, -3.525232331799414975e-01, -1.604365239082301831e-01, 3.684999849708498476e-01, 1.734854269187843800e-01, -1.775310007035327542e-01
1.981000000000000000e+03, 6.490441080982289890e-01, -5.000683798897003207e-01, 6.669131528942050247e-02, 2.176802910289875881e-01, -1.053207527521857090e+00, 2.660501867589974423e-01, -1.570607917711838442e-01, -1.507350314148798942e+00, 4.668633611071253409e-01, -7.302007632157141437e-01, 1.700366896651789861e-01, 4.271080927849846276e-02, 2.735442821427612192e-01, 3.252084935452805303e-01, 1.333440990702794704e-01, -3.397179247513462674e-02
1.982000000000000000e+03, -4.749961512107294670e-01, 1.442719983826927233e-01, 2.868221893570411796e-01, 1.526729194352257346e-01, 6.542063270796288910e-01, 6.424650747405913354e-01, -8.124701056547717348e-01, -7.270387550361828710e-01, 5.348030732014600330e-01, 3.013100428586932833e-01, 8.972139957866770432e-01, 5.178349403766702164e-01, 3.542890437338002130e-01, 3.447421984807343964e-01, 2.805571932683006975e-01, 1.788839278714965952e-01
1.983000000000000000e+03, -2.964184428037957009e-01, 4.090230914278600860e-01, -4.141740532582369183e-01, 2.786523281585463474e-01, -8.479854789216760558e-02, -3.688211007797452812e-01, -5.123510785252647359e-01, 5.577864333011746112e-01, 2.543596035042866799e+00, 7.552790485168642265e-01, 2.004067981664481302e+00, 3.395582448592142644e-01, 5.200524140391944439e-01, 1.970613415083350417e-01, 3.042225913082463040e-01, 5.523975434717674077e-02
1.984000000000000000e+03, -2.637459093369547980e-01, -1.616772732416323910e-01, 1.706818774382697634e-01, 1.202091121673269508e-01, -8.459572633207504966e-01, -2.905214059221684075e-01, 1.543132000065425002e-01, -1.217197224193420357e-01, 1.124041266744143730e+00, 3.078439511955223251e-01, 2.146918738860268405e+00, 5.133489593767074366e-01, 2.082481640242881960e-01, -2.789511850242483715e-01, 6.904428475969433265e-02, -9.928263018390787176e-01
1.985000000000000000e+03, 9.328019805438627632e-01, -9.444913784758175723e-02, 2.309524465148649619e-01, 4.000034230519964318e-01, 2.103768833784717129e-01, 1.277660352220342244e+00, 9.277559123536658348e-01, 5.147800688958437121e-01, 2.089805453594173912e+00, 1.902652343766124965e-01, 1.404652486150209212e+00, 2.392083895805361959e-01, -2.073835125986837613e-01, -8.991031693072702724e-02, 4.111860328412686449e-02, -2.405198390663738361e-01
1.986000000000000000e+03, 1.703148092088820620e-01, 4.898176609275186610e-01, -4.497045218008856038e-01, 3.159524810198852673e-01, -7.378022034923941916e-03, 6.074421036183094147e-01, 4.983251774349440333e-01, 1.898415107401263957e-01, 3.060437781285589853e-01, -4.806541503208284771e-01, 5.585565377930273856e-01, 5.413814932420522169e-03, 7.399762650682721876e-01, 6.738851487507799276e-02, 3.255244525559777280e-01, 6.119819341831804760e-01
1.987000000000000000e+03, -1.295064387130420713e-01, 7.907537755308919891e-01, -4.653391083268992867e-01, 3.603542011087166319e-01, 5.733933129283915742e-01, 2.950084065378132947e-01, -1.403837392998867895e-01, -4.585323688901618566e-01, 2.813562329458329514e-01, 3.012218110391057246e-01, 8.175040008830983806e-01, 5.741662115163450597e-01, -1.311292798887206679e-01, 2.321446380393485942e-01, 2.960384004659502022e-01, 4.454198224357894254e-01
1.988000000000000000e+03, 1.076169231454478847e+00, 1.268939502585418877e-01, -1.954547182683624984e-01, 1.313608475144005527e-01, 7.655116320234153227e-01, -7.812066202670139847e-02, 1.605348092559107098e-02, 7.627265501212114884e-01, 1.242181329661080413e+00, 5.870051699764261555e-01, 9.063786103643550751e-01, 8.219183222537308486e-01, -5.193028068324727631e-01, 1.087822908900745039e-01, 3.588618497262438534e-01, 2.981214117208872416e-01
1.989000000000000000e+03, 1.048914276753285107e-01, -1.908680685145729833e-02, -2.349682454544624322e-01, 8.422826303852699592e-01, -9.631917660206924525e-01, -4.567390479510536339e-01, -4.487414889819235989e-03, 6.623713255652350362e-01, 3.600680981272305070e-01, 7.286664757663448011e-01, 4.047496619189121514e-01, 3.551547301038426863e-01, -2.254905744727682404e-01, 4.332168458104332931e-01, 1.512653683541849703e-01, 3.133843049275622517e-02
1.990000000000000000e+03, -8.122725368549006397e-01, 1.379888743350960734e-01, 1.432842966322020739e-01, 2.724693026514451444e-01, 7.134753543786603869e-01, -2.281134213211387374e-01, 3.178618171505848133e-01, 4.644027554637164545e-02, 9.890421120194424764e-01, 1.669355099687669930e-01, 1.321945158609307613e+00, -4.857477056836635720e-02, 9.491855728776346646e-02, -2.661663356198952224e-01, -1.236517029022471126e-01, -6.160752654615357926e-01
1.991000000000000000e+03, 7.394580338623146787e-01, 5.339907035479019015e-01, -9.008398476544179911e-02, -8.899065342278737745e-02, -1.373898374757011487e+00, 2.140810039576184209e-01, -3.504334652641095671e-01, 3.097439813025887681e-02, 5.230237574180059967e-01, -3.210910815551584196e-01, 1.646695635092830790e+00, 1.320357839842314362e-01, 7.437267682634292054e-01, 5.790486875057652139e-01, 1.735608723366545980e-01, 3.910982524034380819e-02
1.992000000000000000e+03, 7.313220404917160078e-01, 2.244993020672760853e-01, 1.006858625723407868e-01, 5.306601034493690916e-01, 1.091909600166255601e+00, 4.554937447094923320e-01, -5.590137387368736555e-01, 1.254310187903183715e+00, 3.438782688377485020e+00, 1.047720909639954234e+00, 4.246230985888632681e+00, 4.776681202928614312e-01, 5.698802245316838544e-01, -4.352094255873682482e-01, 5.432173473502267536e-01, 2.563430703430531477e-01
1.993000000000000000e+03, 1.770789294957362814e-01, 1.267881491721146170e-01, 1.789373077326230632e-01, 7.172334759948032490e-01, -1.478781044800606903e+00, 3.521124753404205610e-01, 3.217965718323551605e-01, 1.291768247821820370e-01, 2.795319717243296864e+00, 1.087802997221681389e+00, 2.936734900128146197e+00, 4.978750658625776815e-01, -1.253874448516424100e-01, 5.632167752021201013e-01, 3.737582508038511109e-01, -2.222010361803929135e-01
1.994000000000000000e+03, -9.580936356640102902e-01, 4.755622734343528113e-01, -2.701554952378674157e-01, 2.852607287104406697e-01, 2.917987821603842402e-01, 5.560916807687003027e-01, 3.319140861409352050e-01, -2.303808407210316656e+00, 2.030941489216513407e+00, 9.022811053022256056e-01, 1.969079180330152168e+00, 6.942385248819020471e-02, 7.731160816005457070e-02, 3.697939550566147759e-01, 4.515124242431322044e-01, 7.436583244463517151e-01
1.995000000000000000e+03, -8.929353397769133893e-02, 1.236098642153932448e-01, -4.785134363078433206e-01, 3.955241019753453768e-01, -1.742451587099588806e-01, -2.278157019900533542e-01, 1.970697759970000684e-01, -4.386662461043299710e-01, 1.264363536100999497e+00, 2.597619620213040270e-01, 1.175797948857433717e+00, 4.114249653159278708e-01, 2.278382609436563067e-01, 2.197544829045208759e-01, 3.335907624534962812e-01, 7.507357202061198942e-01
1.996000000000000000e+03, 7.616100970071539022e-02, 1.592342711107946895e-01, -2.799156985103928297e-01, 3.763009009541882777e-01, -7.050202149111901573e-01, -4.445538245897360380e-02, -1.465526564513655927e+00, 1.169822483223553755e+00, -2.131312206630016637e-01, 2.271285826522407014e-01, 9.102974278365777439e-01, 1.757299180307450859e-01, 1.502246633526241049e-01, 4.916297599909099508e-02, 2.426785077903752530e-01, -5.033579903909402020e-02
1.997000000000000000e+03, 2.184730577367886561e-01, 3.298917032756152334e-01, -9.172168092520896834e-03, 7.922412814267233427e-01, -1.694125138725817159e+00, 2.459055163257671817e-01, -2.481290337766638432e-01, 8.678879963902607075e-01, -3.845723511238858250e-01, -3.788149276680085054e-01, 1.692334045880961257e+00, -2.870840723279503570e-01, -1.828537418562106720e-01, -1.014142178242149139e+00, 7.857297700578436128e-02, -2.508830588630217018e-01
1.998000000000000000e+03, -7.223084185732459028e-01, 4.396926717675662122e-01, 7.733494554039689328e-01, 1.096270171533652998e-01, 3.457618161250680666e-02, -6.436368579119494671e-01, -4.977937551798344296e-01, -8.859571129346623941e-01, 1.320841910216824067e+00, 7.135998541619745783e-01, 1.871081528021374174e+00, 4.673684020416611351e-01, 5.133415606955860078e-01, 1.516112822417939321e-01, 3.702295722726299254e-01, 3.421599550248449750e-02
1.999000000000000000e+03, -2.243291726815890286e-01, 3.873826703475073963e-01, -5.691714557186444701e-01, 4.468268060481115911e-01, 9.171500840835600243e-01, -4.290181116944946638e-01, 2.612482075681959448e-01, -1.101163198038573737e-01, 1.791781990144725611e+00, 8.843376888159449889e-01, 1.618691910556338653e+00, 6.135269511271553844e-01, -4.200414989238249880e-02, 2.936680431438501437e-01, 1.095921539285440727e-01, 7.193947598060723703e-01
2.000000000000000000e+03, 4.563135855891063686e-02, 2.213971192323788695e-01, -6.429387526408666398e-01, 3.129890443363237962e-01, 1.063796937679434507e+00, 7.162882112817468006e-01, 4.925685844167432270e-01, -7.710257373359896693e-01, 8.954157223345182715e-01, 4.505035427432874107e-01, 8.336475479209061179e-01, 4.536297006191016279e-01, 6.534232624549564383e-02, -2.767867465171771624e-01, 6.397720412322329894e-03, 6.118265313788741055e-01
2.001000000000000000e+03, -1.818093975610607094e-01, 6.536813027855346014e-01, 4.014038769626599445e-01, 8.169191388313350455e-01, -7.565835594518807161e-01, -1.005113902122762415e+00, 5.958280660134999962e-02, -4.303520277623457679e-01, 1.324194015312213812e+00, 1.280299566863117300e-01, 9.343609390639453505e-01, 2.931662338779646992e-01, 4.430154963548880165e-01, -2.516733156857391407e-01, 2.446629901749402813e-01, 4.410757909615922179e-01
2.002000000000000000e+03, -5.818286186160964712e-01, 5.941802341572274271e-01, 3.117325855302738868e-01, 4.610595369065513816e-01, 3.010680589425696052e-01, -7.237818340367196956e-01, -2.131624319063355755e-01, 7.170697708195673536e-01, 1.470728548737927799e+00, 1.282542383419633947e-01, 1.903929658131512603e+00, 7.009300119486086000e-01, 7.939130662866242805e-01, 7.695564771974534590e-01, 6.974226089153506836e-01, 1.449534052348087354e-01
2.003000000000000000e+03, 7.968609302505681447e-01, 4.746689304699972523e-01, -5.539123147269279235e-01, -1.789541273581630731e-01, -1.057553649297800380e+00, -1.091248460643413770e-01, -3.229272088464212043e-02, 3.230585095137867846e-01, 6.391828330912421308e-01, 2.745905330489537555e-01, 9.774297932204147887e-01, 6.394684183253719345e-01, -8.237598116720185049e-02, 6.062289490276645543e-01, 5.212448065645519657e-01, -1.161208190548934205e+00
2.004000000000000000e+03, -1.447997237751627309e-01, 4.556401737449300993e-01, -1.543686248703711461e-01, 4.612447875576449752e-01, 7.962931731258517942e-01, -2.191426985451370990e-01, -3.106054066325402568e-02, -7.990834881070507656e-01, 1.605123510531629438e-01, -2.524278276640853358e-01, 1.729635538016081053e+00, -3.596824475253156822e-02, 8.257174407591907350e-01, -1.602886978601197887e-02, 4.627474695075995959e-01, 7.311071876554772753e-02
2.005000000000000000e+03, -3.479334870865631868e-01, 9.447148444648854893e-02, -6.813228548884009417e-01, 1.136970251875040194e+00, 1.251673652500282730e+00, -1.355535568128471313e+00, 2.248235833395975380e-01, 6.765857682564135889e-01, 1.347900452747880395e+00, -7.097422952002234720e-01, 2.519097740453583700e+00, 2.784364552325007680e-01, 5.162457210810713626e-01, 4.032484989670605952e-02, 6.633644245894356750e-01, 6.576758890563865201e-01
2.006000000000000000e+03, -4.820306115619141241e-01, 7.484199091393152203e-01, 4.302099469203371496e-01, 2.986886419833014727e-01, 5.225572341103239538e-01, 1.084659064457366429e-01, 1.296531513578174755e+00, 8.786441867877876621e-01, 8.115430815243045437e-01, 7.133716440340703846e-01, 1.426296964513775078e+00, 8.536943513517888382e-01, 1.095654244506388819e-01, 6.090936203952665995e-01, 9.496229914197844568e-01, 1.296373092536733829e+00
2.007000000000000000e+03, 3.103674467650051616e-01, 4.215410350488963953e-01, -1.012680930908356003e-03, 3.979171528802382118e-01, -7.256054517745192944e-01, 1.078187198680295111e+00, -4.282845597056482156e-01, 1.221382362055350113e+00, 3.276015343190489815e-01, 1.048149697482643194e+00, 1.354583189146429500e+00, 7.269772633186979416e-01, 5.442267706557539775e-01, 7.699919854158890908e-01, 5.820237628438621469e-01, -2.477143670704593792e-01
2.008000000000000000e+03, 2.002044584984328246e-01, 5.711000587755108576e-02, -2.959954044353636515e-01, 3.225934154945765686e-02, 1.278674371795338383e+00, 5.113254563116664819e-01, -8.228642880264714909e-01, -6.694238957134743817e-01, 2.096935761371839124e+00, 6.453542937003992064e-01, 1.555563377461491426e+00, 5.133481546862472822e-01, 6.002833015239423808e-01, -6.380846117904623860e-01, 4.275243333587577244e-01, -7.771513573469248648e-01
2.009000000000000000e+03, 2.104740491279003256e-01, 9.999027155363918729e-01, -8.530834086153733509e-01, -1.037328363449009777e-01, 3.849080336973553229e-01, 2.683086102929762018e-01, -8.786996560589618605e-04, -8.656506277251969639e-01, 1.029553479795189297e+00, -5.840376762802641092e-02, 2.046917380046486823e+00, 7.509485429551385760e-01, 2.244432317349523698e-01, 7.942870698749732172e-02, 1.970648536101927417e-01, 7.080648048557929286e-01
2.010000000000000000e+03, -1.006950569855150079e-02, -2.753573332983668132e-01, -3.444765156999831518e-02, 6.239695042417000570e-01, -2.066096951188348907e+00, 1.215504328359658104e-01, -2.584355037852140935e+00, -1.031820732366440563e+00, 6.502317780875793707e-01, -6.180320829495015156e-01, -4.531973007725453861e-02, -2.716459772269180228e-01, -6.135129574633781946e-01, -2.815900849577305243e-01, -2.822815834017157743e-01, 2.917297530789115800e-01
2.011000000000000000e+03, 7.178628227125849470e-02, 3.479863536599198115e-01, -6.480221361184490547e-01, 3.931360907464419574e-01, 6.530549761715079837e-01, 4.158146055175157563e-01, -2.605372448410909203e-01, 6.992624917644783000e-01, 2.242951939100768399e+00, -1.135938891851063781e-01, 1.763820970580913527e-01, 1.079271713112896824e+00, 1.405036519392466321e-01, -7.785045211840334323e-02, 4.623773747008333435e-01, -9.637297934044077030e-02
2.012000000000000000e+03, 4.121594511862003429e-01, 1.336424161214719020e-01, -6.285319973439904562e-01, -3.004923780358110807e-01, -6.390516393638675519e-01, 1.243111905942698436e-01, 7.887306890280617599e-01, -2.452933754701389191e+00, 7.185141464667211819e-01, 1.268788883757978880e-01, 1.826792462996513988e+00, 4.287158022825891535e-01, 5.847095751037733463e-02, 3.105748128256538010e-01, 2.513592910782712631e-01, 2.274978421993905375e-01
2.013000000000000000e+03, 9.998097331018182543e-02, 6.720303028507045029e-02, 3.825659912932182216e-01, 7.209849542178347059e-01, 7.955224856704027347e-01, -6.672641109026189454e-01, -4.840700893293487517e-01, -1.536950065286539768e-01, 1.089834028959588030e+00, 3.886232656093402960e-01, 9.657315944456531520e-01, -2.163331778280487006e-01, -3.269903876226506467e-01, 2.394521023566025808e-01, 2.825780864012571447e-01, 3.824068749478241047e-01
2.014000000000000000e+03, -6.095030887107748541e-01, 3.618075616530838090e-01, 3.320135558791777880e-02, 4.911350013499111711e-01, -7.290057549014691274e-01, -5.636849179547540611e-01, -8.809890077857271962e-01, 8.341179577394020050e-01, 5.129181611503730309e-01, 3.484739855160969291e-01, 1.235629553977926953e+00, -4.920136548012620827e-03, -1.406107216846097518e-01, 4.078878856318525203e-01, -2.183974063953010025e-01, -1.524717732387950997e-01
