year, CNRM-ESM2-1, UKESM1-0-LL, TaiESM1, NorESM2-MM, CanESM5, ACCESS-ESM1-5, INM-CM4-8, EC-Earth3-Veg, CESM2-WACCM, CMCC-CM2-SR5, IPSL-CM6A-LR, MPI-ESM1-2-LR, INM-CM5-0, NorESM2-LM, GFDL-ESM4, MIROC-ES2L
1.965000000000000000e+03, 1.365114135668099138e+00, 1.593349535696520158e+00, 1.094925284500978702e+00, 1.216994134886412171e+00, 2.540753470936227831e+00, 1.636764883254255176e+00, 2.256333976758898352e+00, 4.319159228051046462e+00, 1.640220942274894123e+00, 1.171318740516198220e+00, 1.205399157359238638e+00, 2.471871875660131668e+00, 2.700454676219707473e+00, 1.312169378750643434e+00, 1.130171966115710580e+00, 1.293896098531525540e+00
1.966000000000000000e+03, 1.352512400054565855e+00, 1.774501294149665398e+00, 1.018912700238401525e+00, 1.199056770163371421e+00, 2.686024836725050768e+00, 1.643135485775045757e+00, 2.070971025935356202e+00, 4.192938933592964545e+00, 1.750567680708005058e+00, 1.081216182875045284e+00, 1.231455291911517147e+00, 2.547070940250199644e+00, 2.378757307496529805e+00, 1.348126857440990367e+00, 1.098956967054103062e+00, 1.276722607716728852e+00
1.967000000000000000e+03, 1.357159396693959907e+00, 1.232664353749661990e+00, 1.037120157977744705e+00, 9.585361777693670593e-01, 2.674923656325592258e+00, 1.603020039200430125e+00, 2.258790188177314473e+00, 4.292821332836719073e+00, 1.589717538885786041e+00, 1.026238717887040686e+00, 1.260508563741250088e+00, 2.611698676410773245e+00, 2.807830989089761697e+00, 1.112584051052048162e+00, 1.105326264805396974e+00, 1.160553941479967710e+00
1.968000000000000000e+03, 1.260618929661769361e+00, 1.482899899095724061e+00, 1.246696372253749185e+00, 1.012127185346441527e+00, 2.649145615499703066e+00, 1.566138622260756730e+00, 2.171804565555587541e+00, 4.157531996495611892e+00, 1.504576756741444532e+00, 1.209312684855842202e+00, 1.459491370273121369e+00, 3.446762968975804142e+00, 2.357822597191243208e+00, 1.136001201168696628e+00, 1.129866319797471430e+00, 1.405839694718661548e+00
1.969000000000000000e+03, 1.551775193163243971e+00, 1.725356306026173847e+00, 1.125238226533157526e+00, 8.483605455212711588e-01, 2.724001497161684160e+00, 1.740439691809356315e+00, 1.985641943228026784e+00, 4.914805552027322832e+00, 1.515556775093049646e+00, 1.075953242987766068e+00, 1.534368637287159221e+00, 2.691551154434003834e+00, 2.369391242280487919e+00, 1.209961754254279764e+00, 1.103119709642839341e+00, 1.326380952372508748e+00
1.970000000000000000e+03, 1.625278588668183977e+00, 1.705747223748576236e+00, 1.083215295390569599e+00, 1.250193545718572219e+00, 2.630903438640998626e+00, 1.746843849757766076e+00, 1.977498974301929113e+00, 4.928596042184005377e+00, 1.527513822043721436e+00, 1.001059557062994321e+00, 1.357245529781196280e+00, 2.776232045653467484e+00, 2.761225131258154164e+00, 1.369121442440494274e+00, 1.107876660174299976e+00, 1.287772931500257512e+00
1.971000000000000000e+03, 1.733048064673330391e+00, 1.841939635990122115e+00, 1.235839986831068105e+00, 1.128468857826807392e+00, 2.555070637765930908e+00, 1.737522942549158955e+00, 2.082146643085633464e+00, 3.951289770020580683e+00, 1.253557175187038020e+00, 1.166652346157366349e+00, 1.341079808800286433e+00, 2.550390351491288676e+00, 2.388454551711976848e+00, 1.520835589119829745e+00, 1.111209204782139803e+00, 1.249845619672205421e+00
1.972000000000000000e+03, 1.249609680423034108e+00, 1.700970069149043695e+00, 1.075643793297047068e+00, 1.325404850379043875e+00, 2.633933858111912052e+00, 1.853151692229700220e+00, 1.879572468111630146e+00, 5.032591338913091406e+00, 1.564947310081260090e+00, 1.186495633690159979e+00, 1.371303021158871260e+00, 2.670432392096615537e+00, 2.574048144367793167e+00, 1.268694507716579878e+00, 1.105469810355379501e+00, 1.168579113838701389e+00
1.973000000000000000e+03, 1.410673804686830124e+00, 1.608013709851524586e+00, 1.150671075176590286e+00, 1.373971050081491674e+00, 2.599554838920618227e+00, 1.791717235548359710e+00, 1.874605168914154296e+00, 5.380790584487571415e+00, 1.687827759986009202e+00, 1.130969525738890091e+00, 1.425756679042729180e+00, 2.953347879772292739e+00, 2.711276421413886251e+00, 1.346677005497359358e+00, 1.182101015908048725e+00, 1.270955104889948784e+00
1.974000000000000000e+03, 1.595315257428952638e+00, 1.758637962046379677e+00, 1.160901051189721311e+00, 1.243878475460194144e+00, 2.707585737538676263e+00, 1.689883580992016965e+00, 1.956010510532839364e+00, 5.134313217391815343e+00, 1.434132672211898107e+00, 1.174375487633413151e+00, 1.213451374226005575e+00, 2.245314839319694666e+00, 2.592885420662518481e+00, 1.546510556059264907e+00, 1.047106387555856832e+00, 1.506241272447808033e+00
1.975000000000000000e+03, 1.421626771366364839e+00, 1.489905300274294797e+00, 1.155788519604351583e+00, 1.289477821753889142e+00, 2.668636156277252702e+00, 1.612727646410627935e+00, 2.242001305443348080e+00, 4.333866227816699279e+00, 1.575821321202568903e+00, 1.065980456501140816e+00, 1.272516676692190707e+00, 2.353242058487088340e+00, 2.332690835591683776e+00, 1.385051325314911264e+00, 1.066817587542630230e+00, 1.428997540047450387e+00
1.976000000000000000e+03, 1.501135049234129104e+00, 1.562527464387946541e+00, 1.205256180728874194e+00, 1.044768685221337812e+00, 2.648612647518795882e+00, 1.566773207972917969e+00, 2.138942417073503854e+00, 5.201348157545464090e+00, 1.554744977709185738e+00, 1.057172085391040461e+00, 1.477968958008152756e+00, 2.441817093328243704e+00, 2.467952997163394446e+00, 1.116214028030243499e+00, 1.088255472239538779e+00, 1.443184844826782109e+00
1.977000000000000000e+03, 1.631553176686786122e+00, 1.423700670473840857e+00, 1.095972520348557300e+00, 1.149474468652309511e+00, 2.672649411227017602e+00, 1.706450798029168769e+00, 1.825080516410972686e+00, 4.840383883454907554e+00, 1.835513375001096792e+00, 8.529853601678814012e-01, 1.231258929476747088e+00, 2.990294186174241364e+00, 2.268836358785155660e+00, 1.294761948622146219e+00, 1.166639763952874054e+00, 1.419602482985523828e+00
1.978000000000000000e+03, 1.674007025242697289e+00, 1.799859490598569645e+00, 1.046200514150827932e+00, 1.534696174568928262e+00, 2.712969763426791747e+00, 1.633305404244007830e+00, 1.742164815051120863e+00, 4.925384717752889330e+00, 1.885210294302482437e+00, 9.533509837002829279e-01, 1.322563564204543463e+00, 2.751836895535399119e+00, 2.627444847119149607e+00, 1.442449477539681446e+00, 1.156592399355371059e+00, 1.503936026829181927e+00
1.979000000000000000e+03, 1.386903021047762197e+00, 1.438176352281159032e+00, 1.136008740170773468e+00, 1.544372023283061113e+00, 2.652992010824462454e+00, 1.602979510939051222e+00, 1.978432768473515457e+00, 4.553150823981503947e+00, 1.648757259670603936e+00, 1.124985774412625927e+00, 1.403175720564104445e+00, 2.474282720264635582e+00, 2.616456079675267610e+00, 1.359906786077703433e+00, 1.268648781284176907e+00, 1.464898355657068718e+00
1.980000000000000000e+03, 1.539613510049909539e+00, 1.642038120173110016e+00, 1.251195233182525124e+00, 1.592580248084063843e+00, 2.648083247116441719e+00, 1.605566411068121813e+00, 1.990021539110565341e+00, 5.669466551582899250e+00, 1.666863823428850422e+00, 1.223525233246961497e+00, 1.399856040840138593e+00, 2.970631506083167839e+00, 2.518924904558915046e+00, 1.243600562362663808e+00, 1.057595984168119729e+00, 1.562861191736388822e+00
1.981000000000000000e+03, 1.569442441329197635e+00, 1.780747573346050938e+00, 1.136186080179683699e+00, 1.021476574208308508e+00, 2.521064760277915706e+00, 1.681687289632525673e+00, 1.909354146527841412e+00, 5.868808316460134122e+00, 1.623182619388228831e+00, 1.224734788439785671e+00, 1.352427998103472584e+00, 3.187031660102393360e+00, 2.459883707752385629e+00, 1.382566098318210202e+00, 1.176778010679639275e+00, 1.595657497794022106e+00
1.982000000000000000e+03, 1.473587431299666850e+00, 1.862805207025314269e+00, 1.061824598956328636e+00, 1.151496829290037605e+00, 2.660798607840431984e+00, 1.885984099124685454e+00, 2.099400686672971084e+00, 4.566879730746580712e+00, 1.762769648962106084e+00, 1.076414986885562586e+00, 1.245274123730027771e+00, 3.201408509384514822e+00, 2.526784048587275677e+00, 1.565427018973785112e+00, 1.141842455061991890e+00, 1.497575987229454064e+00
1.983000000000000000e+03, 1.630549056199716462e+00, 1.919573055549875562e+00, 1.140980239366975235e+00, 1.142886391426711112e+00, 2.636906325958416453e+00, 1.950760816833824407e+00, 2.212907919558193548e+00, 4.702999740248028360e+00, 1.631068852337691055e+00, 1.086467175821900444e+00, 1.335174029522614436e+00, 3.280016969968163387e+00, 3.129391183681394129e+00, 1.680431570314175227e+00, 1.126313260422999951e+00, 1.302787179201250645e+00
1.984000000000000000e+03, 1.724715487625519517e+00, 2.034181023384080689e+00, 1.167697133987336544e+00, 1.243830273773578465e+00, 2.645936112854052613e+00, 1.918742155895608370e+00, 2.132721684901283332e+00, 4.452684877227684801e+00, 1.776532908120785015e+00, 1.098845259800385499e+00, 1.427006791966652033e+00, 3.417957312288316452e+00, 3.026715399246935334e+00, 1.336513670319521951e+00, 1.108114800673190015e+00, 1.291521216974313768e+00
1.985000000000000000e+03, 1.637659226195448792e+00, 1.640218059729194655e+00, 1.076316841145494196e+00, 1.285903946444447277e+00, 2.753269690423957083e+00, 1.868520173630723979e+00, 2.095600423652849376e+00, 4.943681122607427980e+00, 1.798612406253765394e+00, 1.077730841937657447e+00, 1.254827802452089580e+00, 2.850243280916973987e+00, 2.512374611274102776e+00, 1.212721288222024407e+00, 1.129111392030631711e+00, 1.736837730570950589e+00
1.986000000000000000e+03, 1.569355836474832344e+00, 1.632920268640035699e+00, 1.149834095070118911e+00, 1.206033886602962291e+00, 2.750687480167483212e+00, 1.848020973263016398e+00, 2.434154257545419586e+00, 4.822510623956372200e+00, 1.422769297364300911e+00, 1.047635562238317330e+00, 1.289972699969478942e+00, 3.137738052411621847e+00, 2.403657137052734427e+00, 1.332822777211434717e+00, 1.162743002935749503e+00, 1.559701849723827971e+00
1.987000000000000000e+03, 1.714511158303383853e+00, 1.999221342193111095e+00, 1.252956842690240657e+00, 1.071961504902046780e+00, 2.752208169064223497e+00, 1.797970485867411261e+00, 2.029369507608725254e+00, 4.989815317149987273e+00, 1.566276385699317153e+00, 1.159469443433459590e+00, 1.458131546962135205e+00, 3.190971527813008191e+00, 2.557859108823175465e+00, 1.245315537770098624e+00, 1.107020349465878573e+00, 1.336435034368784747e+00
1.988000000000000000e+03, 1.644146532016191875e+00, 1.633820044671901117e+00, 1.243158967615980215e+00, 1.173348465233434057e+00, 2.609175217100167199e+00, 1.821623587116214749e+00, 2.068613370494059467e+00, 5.637404112369285514e+00, 1.685455384326535633e+00, 1.152713600932257165e+00, 1.231232010252190312e+00, 2.854901349750019524e+00, 2.712934087271854366e+00, 1.232032880988038981e+00, 1.126599498065925742e+00, 1.548023962883569027e+00
1.989000000000000000e+03, 1.687078964449483243e+00, 1.675623939271399854e+00, 1.221814328318569842e+00, 1.267659776099149260e+00, 2.784713775699179550e+00, 1.835881364132305960e+00, 2.085086083954823977e+00, 5.018408881310863379e+00, 1.690213209191376409e+00, 1.017556868308746587e+00, 1.396751304393997195e+00, 3.114068462893539557e+00, 2.912896123860123421e+00, 1.388727423943719064e+00, 1.111954695521864656e+00, 1.471438515089374732e+00
1.990000000000000000e+03, 1.652855136181287099e+00, 1.852196964853853656e+00, 1.159129695262554494e+00, 1.431699893946531965e+00, 2.868737601181485797e+00, 1.826922479034688962e+00, 2.452212826094450016e+00, 5.154053357047396311e+00, 1.169901920331372969e+00, 1.038194875314560672e+00, 1.331663479897657876e+00, 2.383915362498890911e+00, 2.789730891010773650e+00, 1.519752975927930461e+00, 1.261318026236965428e+00, 1.425904807058193002e+00
1.991000000000000000e+03, 1.836902379625798609e+00, 1.584290013227519944e+00, 1.235976995939162881e+00, 1.482411000132247025e+00, 2.711779292831104193e+00, 1.838407537353675014e+00, 2.114481773972459955e+00, 5.373004808489945994e+00, 1.567324254812263007e+00, 1.380417311703958649e+00, 1.333266601021053432e+00, 3.195453683031297842e+00, 2.953861603024800164e+00, 1.626144910222248718e+00, 1.306109474582320074e+00, 1.879268645384910119e+00
1.992000000000000000e+03, 1.772129518446853957e+00, 1.303495113327027166e+00, 1.056721363750271703e+00, 1.269572560418266827e+00, 2.637176493743020433e+00, 1.822876896235508193e+00, 2.544735449386219539e+00, 4.671066791877053426e+00, 1.779040919564737866e+00, 1.115271304703200128e+00, 1.447470394400618643e+00, 3.116591267702600199e+00, 2.793262397222950000e+00, 1.442467138717006048e+00, 1.078653579343739066e+00, 1.562102800915313283e+00
1.993000000000000000e+03, 1.432128548938506496e+00, 1.298928439023434356e+00, 1.157128745469465647e+00, 1.476718745012963518e+00, 2.736824872981921786e+00, 1.920693284312592564e+00, 2.429143007412379429e+00, 4.855835433181634464e+00, 1.868343273374313940e+00, 1.152283921792336185e+00, 1.297555012349576709e+00, 3.058395255954809766e+00, 2.958608629318562055e+00, 1.298811458351111670e+00, 1.256616417694427001e+00, 1.666090516206040428e+00
1.994000000000000000e+03, 1.578761384076583507e+00, 1.907200876986490767e+00, 1.246487511386968006e+00, 1.798971880536115897e+00, 2.714888380661220513e+00, 1.824546740824275926e+00, 2.617496591456912824e+00, 5.148125361691699986e+00, 1.651743173826587530e+00, 1.084695268894786846e+00, 1.513706364793163894e+00, 2.997160662861284575e+00, 2.901648759238947939e+00, 1.453135974318928492e+00, 1.225998966939766843e+00, 1.466949140188547274e+00
1.995000000000000000e+03, 1.570777806050234204e+00, 1.950946987989597092e+00, 1.144763005133619060e+00, 1.577275990024195718e+00, 2.775368990418292992e+00, 1.788236572261983737e+00, 2.667484490811014464e+00, 5.554955230160234514e+00, 1.885790765679947079e+00, 1.057935837276661406e+00, 1.674215588699564883e+00, 2.535112696508670105e+00, 2.697476031238051686e+00, 1.514155045463938309e+00, 1.256160986456776429e+00, 1.760983579851452818e+00
1.996000000000000000e+03, 1.648880217678148741e+00, 1.477149149283706553e+00, 1.139148394052989399e+00, 1.658335541295899773e+00, 2.786338592147668436e+00, 1.904012430385265242e+00, 2.157150934034484990e+00, 5.711986160786830524e+00, 1.741358196396027846e+00, 1.006643115959538370e+00, 1.563224701366653813e+00, 3.448243670613035050e+00, 2.772050049241112646e+00, 1.590255554014331052e+00, 1.237474614083538427e+00, 1.837271782811839005e+00
1.997000000000000000e+03, 1.758746317326120412e+00, 1.503311157903050921e+00, 1.165480173059381563e+00, 1.696213926330302213e+00, 2.732510168146815577e+00, 1.765282754126073828e+00, 2.195682132857191604e+00, 5.672754229001010451e+00, 1.955853606745386442e+00, 1.046753607567707967e+00, 1.507263731097988613e+00, 3.078610478356547997e+00, 2.559676630337306857e+00, 1.545596760112262436e+00, 1.320072331058776971e+00, 1.705141309952948880e+00
1.998000000000000000e+03, 1.878058369058744237e+00, 1.926986500404144653e+00, 1.259979746050476468e+00, 1.342194243057230230e+00, 2.768321295146466188e+00, 1.896918149571495293e+00, 2.364803056061424158e+00, 5.560401064651055769e+00, 1.846530986466370372e+00, 1.114535080114700039e+00, 1.469429450000269144e+00, 2.710036634837626135e+00, 2.775535524925553332e+00, 1.596659336864965084e+00, 1.268515418544711837e+00, 1.484680293938798190e+00
1.999000000000000000e+03, 1.953116292688870548e+00, 1.769619221015213739e+00, 1.244994886296378223e+00, 1.091676283503823397e+00, 2.803426913712268931e+00, 1.992457964478275168e+00, 2.613764122642126431e+00, 4.633701760404067116e+00, 1.800293138490112410e+00, 1.150822684694412956e+00, 1.471813375540982793e+00, 3.371525959528435035e+00, 2.859072757801616405e+00, 1.505281492387518627e+00, 1.348725994968009489e+00, 1.371291790344360884e+00
2.000000000000000000e+03, 2.016681184129003768e+00, 1.436362044149081418e+00, 1.086988102070028051e+00, 1.045576524010802588e+00, 2.779175858824717071e+00, 2.036860275394323683e+00, 2.340866773605584150e+00, 5.178292230776097682e+00, 1.884246890093304261e+00, 1.197764405808464883e+00, 1.459887009556915194e+00, 3.087349273660400240e+00, 2.817857612462265848e+00, 1.686933694136389494e+00, 1.323807220839805066e+00, 1.404847468872723493e+00
2.001000000000000000e+03, 1.664312543777020759e+00, 1.661715069935145062e+00, 1.097802393080994365e+00, 1.409685952762147698e+00, 2.884715568715368050e+00, 1.879979159489542972e+00, 2.228086214445798241e+00, 5.148954579424080968e+00, 2.011561269980954858e+00, 1.028245179258715947e+00, 1.361125330720785787e+00, 2.975510335098196624e+00, 2.802362349595952651e+00, 1.526540810561161532e+00, 1.308754888905222957e+00, 1.306942672712097853e+00
2.002000000000000000e+03, 1.462751019012658915e+00, 1.875432333102938998e+00, 1.199065362545157054e+00, 1.523473379082772361e+00, 2.811521170823009008e+00, 1.965873419256714216e+00, 2.158191502606852996e+00, 5.974806015129515480e+00, 2.081683302315285200e+00, 1.140763655803055165e+00, 1.515245657657026568e+00, 3.023380343582615204e+00, 2.933144564864602621e+00, 1.670314306598229548e+00, 1.420763747335008098e+00, 1.510413343214328741e+00
2.003000000000000000e+03, 1.947699804337328366e+00, 1.723656187772999449e+00, 1.115551261981877484e+00, 1.603002878106692952e+00, 2.877415963102707419e+00, 1.908578688214142449e+00, 2.365636250226927473e+00, 5.764651209150112976e+00, 1.998715374103531284e+00, 1.190452045824541338e+00, 1.491104717721334572e+00, 3.391205821007284626e+00, 3.310926139551870762e+00, 1.436878083011065899e+00, 1.304486226170531227e+00, 1.524192932188642713e+00
2.004000000000000000e+03, 1.975544390551515539e+00, 1.881587501486328140e+00, 1.261602012019841013e+00, 1.807582943856526292e+00, 2.833526872056153056e+00, 1.839779565371074233e+00, 2.598415643781987416e+00, 6.212024392276625839e+00, 1.634398986095936923e+00, 1.152913533025228032e+00, 1.697579956368681753e+00, 3.500203273711774532e+00, 2.960676898922953271e+00, 1.808442122467303070e+00, 1.290307334818103557e+00, 1.623711886212726885e+00
2.005000000000000000e+03, 1.764187816787954777e+00, 1.675815724632573112e+00, 1.247158777468022839e+00, 1.850355570525335169e+00, 2.858481628068677338e+00, 1.937400077285115430e+00, 2.233989561950310510e+00, 4.044753448484847524e+00, 1.714291797927562699e+00, 1.291676624418544916e+00, 1.774375450020871492e+00, 2.947041875453632276e+00, 2.951177458476577975e+00, 1.499187679146036567e+00, 1.331621835316618263e+00, 1.654671363024676545e+00
2.006000000000000000e+03, 1.853254977268339765e+00, 2.033218297085542581e+00, 1.067500970203969501e+00, 1.567235280542145670e+00, 2.844272192762088647e+00, 2.061694762612018117e+00, 2.184690819230376668e+00, 5.035800588568673852e+00, 1.591432692816257211e+00, 1.187759063216315969e+00, 1.754556789701408936e+00, 2.749185454002017970e+00, 3.016949863684304400e+00, 1.194587068282124021e+00, 1.222474356876290580e+00, 1.607293770701729407e+00
2.007000000000000000e+03, 1.930151604094917150e+00, 1.814613550461673386e+00, 1.194448166970752290e+00, 1.570599485464915901e+00, 2.839350561114469595e+00, 1.854205476761884297e+00, 2.298657406971134076e+00, 5.710240396294791410e+00, 1.539431895981476561e+00, 1.284211407713561570e+00, 1.587848370507184192e+00, 3.211984052052476279e+00, 3.168261962853266667e+00, 1.417970960121515578e+00, 1.257699307536406241e+00, 1.408468103175562147e+00
2.008000000000000000e+03, 2.037806263227492032e+00, 1.765422671083101802e+00, 1.216717395974310056e+00, 1.180286540541362506e+00, 2.863389684030277937e+00, 1.969398055226169397e+00, 2.206070835951310372e+00, 5.563117852190143431e+00, 2.094473205950612815e+00, 1.305012564131296404e+00, 1.435103372394385790e+00, 3.574408698274749607e+00, 2.823599764207969098e+00, 1.407854029038169141e+00, 1.291343221729252422e+00, 1.722532676062227042e+00
2.009000000000000000e+03, 2.081777214540016629e+00, 1.588147457567209653e+00, 1.195213683104572100e+00, 1.446090512379510473e+00, 2.895463274179896906e+00, 2.045862597097107827e+00, 2.488985227111715659e+00, 5.631299296889760164e+00, 1.798656003064393438e+00, 1.172892974723922510e+00, 1.721197423928134018e+00, 3.062266711392142682e+00, 3.154206511517756883e+00, 1.426585121231753961e+00, 1.340179184674502588e+00, 1.594205436667653686e+00
2.010000000000000000e+03, 1.840438858255689647e+00, 1.507012871801826304e+00, 1.277940284193722409e+00, 1.250704283468844435e+00, 2.972013475146646044e+00, 2.107520452776403541e+00, 2.577735790491691326e+00, 5.116947089270075466e+00, 1.881052750247643290e+00, 1.081931571875218712e+00, 1.782401552044825310e+00, 3.711755276647385582e+00, 2.624227412059771058e+00, 1.261875985538183809e+00, 1.311081201018166720e+00, 1.639134235150476737e+00
2.011000000000000000e+03, 1.989856008753895233e+00, 1.799039598946641894e+00, 1.360688859157851871e+00, 1.300373249467788650e+00, 2.897115770281894598e+00, 2.042394500897279475e+00, 2.645252474778766683e+00, 5.773090508756144601e+00, 1.779547257297288132e+00, 1.174756530928321219e+00, 1.650684518935501055e+00, 3.528933603901484251e+00, 2.902671019445260292e+00, 1.493785592399470508e+00, 1.376798437176070644e+00, 1.444854491444087730e+00
2.012000000000000000e+03, 1.800359698721013313e+00, 1.749230316035636390e+00, 1.282697825158216842e+00, 1.217475045258324728e+00, 2.870366881008345583e+00, 1.946426437853525870e+00, 2.763602463759514016e+00, 7.135381933936835175e+00, 2.002758697851305669e+00, 1.372755249852443127e+00, 1.775751346539600206e+00, 3.344485469396430322e+00, 3.189513738557591349e+00, 1.556924899575258259e+00, 1.459777423204269509e+00, 1.450347136046008734e+00
2.013000000000000000e+03, 1.615347427335159125e+00, 2.294276569125666576e+00, 1.130593515252179992e+00, 1.705697162715148485e+00, 2.831140669789629971e+00, 2.028674291297429377e+00, 2.558208920957782073e+00, 5.544943521198165470e+00, 1.880871299386835060e+00, 1.254470805420034196e+00, 1.745913003963883048e+00, 3.058584973483187142e+00, 3.056601304678901343e+00, 1.587840340949398410e+00, 1.446717800640560547e+00, 1.303639962913925032e+00
2.014000000000000000e+03, 1.623907223852510073e+00, 1.760381893634744621e+00, 1.239299034719480774e+00, 1.504135374100552758e+00, 2.967176305213968135e+00, 2.061472838160289811e+00, 2.590510459348509986e+00, 5.874049608223296026e+00, 1.492556912344370712e+00, 1.074797633181069356e+00, 1.511364020614453629e+00, 3.166293144356729261e+00, 3.223185869055259722e+00, 1.922443482394189385e+00, 1.333234396914179998e+00, 1.452569507771829915e+00
