year, GFDL-ESM4, MPI-ESM1-2-LR, CNRM-ESM2-1, MIROC-ES2L, TaiESM1, ACCESS-ESM1-5, INM-CM5-0, CanESM5, NorESM2-MM, EC-Earth3-Veg, UKESM1-0-LL, NorESM2-LM, IPSL-CM6A-LR, CMCC-CM2-SR5, INM-CM4-8, CESM2-WACCM
1.963000000000000000e+03, 2.873178159488736014e+02, 2.885772301354969613e+02, 2.879637908185652577e+02, 2.911733499861127825e+02, 2.894821877139955291e+02, 2.882354037185854736e+02, 2.886466444606082291e+02, 2.865327716886999383e+02, 2.879729344493632652e+02, 2.874010724715502079e+02, 2.877747800495817501e+02, 2.888873809597135960e+02, 2.868463659137798913e+02, 2.897522166357163087e+02, 2.878212813914197454e+02, 2.897669484736822483e+02
1.964000000000000000e+03, 2.871495517416187795e+02, 2.890342925284949160e+02, 2.875939551677622035e+02, 2.910230362195470093e+02, 2.891302972013479007e+02, 2.870747446400035869e+02, 2.879487211234380766e+02, 2.859005271220009377e+02, 2.883392951363629209e+02, 2.864829928486394124e+02, 2.873180256400636949e+02, 2.885474596513810184e+02, 2.853394324152648664e+02, 2.893285345352232412e+02, 2.880774809033495671e+02, 2.894582464507017221e+02
1.965000000000000000e+03, 2.869231125664425122e+02, 2.891732240980376787e+02, 2.878368716497921014e+02, 2.911988036864936475e+02, 2.893226346552228847e+02, 2.870975595133890010e+02, 2.879305251652987749e+02, 2.868317787772600695e+02, 2.885322920744708313e+02, 2.870426841556490558e+02, 2.877494742248940156e+02, 2.887419970879263360e+02, 2.855468211029627241e+02, 2.892451124895871999e+02, 2.877430514654736839e+02, 2.886189912580577470e+02
1.966000000000000000e+03, 2.875132349487796546e+02, 2.889072795731926249e+02, 2.876352926572501474e+02, 2.912657809045609270e+02, 2.892063428949393824e+02, 2.870280898365864459e+02, 2.882118538435914274e+02, 2.872844361700846889e+02, 2.877426985225536669e+02, 2.870124649767346341e+02, 2.874762097261060489e+02, 2.888441775763345731e+02, 2.865384192400833285e+02, 2.895925372855589899e+02, 2.876287667723869959e+02, 2.889511255934347673e+02
1.967000000000000000e+03, 2.877909966385792018e+02, 2.889363884934123234e+02, 2.888275262282554081e+02, 2.907317498868236498e+02, 2.893243721815370009e+02, 2.870952223039985256e+02, 2.878947439327215534e+02, 2.871577465189690770e+02, 2.871499603883684699e+02, 2.868171242946511938e+02, 2.875096513133904068e+02, 2.885179699503085544e+02, 2.864476763465274303e+02, 2.879487711365116525e+02, 2.882758186656797079e+02, 2.892614065291335805e+02
1.968000000000000000e+03, 2.872745870523621079e+02, 2.891200184070351042e+02, 2.879336274121505994e+02, 2.910359250163602383e+02, 2.893227775472140024e+02, 2.871799475415509164e+02, 2.880632818398943300e+02, 2.867668127130440894e+02, 2.876558679719361180e+02, 2.874051662325034044e+02, 2.869707273379980279e+02, 2.889538391438714484e+02, 2.864273102479406816e+02, 2.888323638114519554e+02, 2.877406307784146406e+02, 2.891804065311197860e+02
1.969000000000000000e+03, 2.875370920464364985e+02, 2.893501060381964294e+02, 2.881426891214970283e+02, 2.911281532758556523e+02, 2.894544742440428990e+02, 2.871105949104219803e+02, 2.879355238414796645e+02, 2.871073085206358542e+02, 2.888150311168202506e+02, 2.868891121663174317e+02, 2.872603438403006635e+02, 2.890248015029117141e+02, 2.861263894192587713e+02, 2.897662706453653527e+02, 2.877105721550756243e+02, 2.895649473561291529e+02
1.970000000000000000e+03, 2.874063944008578915e+02, 2.892985957448586305e+02, 2.876887592222864214e+02, 2.913071587814806662e+02, 2.895549761130671413e+02, 2.868284946834206153e+02, 2.877619970051868563e+02, 2.862562495937181097e+02, 2.878244940762894544e+02, 2.867738643280042083e+02, 2.873515037374746157e+02, 2.892760562341308628e+02, 2.861899185876588376e+02, 2.898399820306700576e+02, 2.880211254748542729e+02, 2.891632340267434529e+02
1.971000000000000000e+03, 2.872454708348377039e+02, 2.885985386444590972e+02, 2.873917509437824833e+02, 2.908363100255222662e+02, 2.890068336196284235e+02, 2.870119133698793803e+02, 2.876003374722619128e+02, 2.858038616494545749e+02, 2.874851566618698939e+02, 2.880984872433247688e+02, 2.866160419882286874e+02, 2.887884227801150132e+02, 2.861181424364659733e+02, 2.889872453917428174e+02, 2.885687282515233392e+02, 2.883581883129059520e+02
1.972000000000000000e+03, 2.874422080522255669e+02, 2.890168963620586169e+02, 2.872856816668252122e+02, 2.911058831838678316e+02, 2.893316880612118212e+02, 2.877093873880870092e+02, 2.875331829605319740e+02, 2.863113004938336985e+02, 2.881163714290364624e+02, 2.868940724419924209e+02, 2.868462250178903901e+02, 2.897591329673387577e+02, 2.867690028509488229e+02, 2.893510898513603138e+02, 2.875259703681431915e+02, 2.891535932843707428e+02
1.973000000000000000e+03, 2.875083607627668698e+02, 2.886207181829961996e+02, 2.882754953509482334e+02, 2.919379887636227977e+02, 2.893227401627429458e+02, 2.870286916609882724e+02, 2.880342451968610931e+02, 2.866938658545761882e+02, 2.882003990053283360e+02, 2.869413674479242786e+02, 2.872177791581843280e+02, 2.888293883111611535e+02, 2.863947424090790719e+02, 2.897919180154650007e+02, 2.878391240015719745e+02, 2.892017604449258101e+02
1.974000000000000000e+03, 2.877688299893994213e+02, 2.892492762411749823e+02, 2.885622578563813931e+02, 2.911281795875233342e+02, 2.891002615167477074e+02, 2.866926457764689644e+02, 2.880261641230957821e+02, 2.873896244263440849e+02, 2.882003146172810943e+02, 2.877424605031112037e+02, 2.869133473782352439e+02, 2.888130002765439599e+02, 2.865205674998707082e+02, 2.892834804911026936e+02, 2.880597474654396706e+02, 2.888876447712991080e+02
1.975000000000000000e+03, 2.872451325202955559e+02, 2.892434914331146842e+02, 2.880734685858395210e+02, 2.908816754769918020e+02, 2.904420240664160247e+02, 2.868967398073971822e+02, 2.877719295551860910e+02, 2.866762564001593319e+02, 2.882850432231291506e+02, 2.876077149718429382e+02, 2.876159297493821896e+02, 2.883750718389553640e+02, 2.864336799918558540e+02, 2.892821108241341790e+02, 2.885318790014637784e+02, 2.893625909119414814e+02
1.976000000000000000e+03, 2.880723144581531869e+02, 2.892576170888308980e+02, 2.874981061434820049e+02, 2.912791288912546293e+02, 2.885372695914018095e+02, 2.873464331051741851e+02, 2.880028593534235597e+02, 2.864448882014829110e+02, 2.886050420202160467e+02, 2.873257738358081497e+02, 2.874580714461309299e+02, 2.887116482473080623e+02, 2.859626651982148360e+02, 2.891857938984160228e+02, 2.882716277159665310e+02, 2.893675654769456855e+02
1.977000000000000000e+03, 2.885533009070687172e+02, 2.885193057952200775e+02, 2.870484344511965560e+02, 2.909505863071377689e+02, 2.890789837394304982e+02, 2.881913238543172611e+02, 2.883546697989855829e+02, 2.871234498331423879e+02, 2.891540153217848115e+02, 2.873485435527318828e+02, 2.870662093675872484e+02, 2.893656138164645313e+02, 2.862745783364529188e+02, 2.895837376722448084e+02, 2.875158689505066718e+02, 2.896197934515116117e+02
1.978000000000000000e+03, 2.876094223138648545e+02, 2.887331963482251922e+02, 2.872432324380732211e+02, 2.911694359012658424e+02, 2.893877726777670318e+02, 2.870630030525505276e+02, 2.883533365969054785e+02, 2.871900618346718943e+02, 2.885395112112710194e+02, 2.872961496522813150e+02, 2.869627302014186512e+02, 2.893479652386060934e+02, 2.865975876854844842e+02, 2.898851511605251972e+02, 2.881161853297739981e+02, 2.896228307014356460e+02
1.979000000000000000e+03, 2.877861290005239994e+02, 2.896674655048657314e+02, 2.879877196532780772e+02, 2.909162317829236031e+02, 2.895011017351909004e+02, 2.877883194624539556e+02, 2.879070999351402520e+02, 2.869180417081809082e+02, 2.895616277729722015e+02, 2.881898930264700311e+02, 2.868952032425104903e+02, 2.885369037141956596e+02, 2.863817202644286226e+02, 2.890235625338737009e+02, 2.882257067997069839e+02, 2.887873486960641003e+02
1.980000000000000000e+03, 2.875896696222985724e+02, 2.894273303456711233e+02, 2.884238855169708700e+02, 2.907848508679018664e+02, 2.894392103609325773e+02, 2.875045381886148448e+02, 2.880681590493960584e+02, 2.868919173373407716e+02, 2.889995996511554495e+02, 2.881344399571911481e+02, 2.866256648564179272e+02, 2.891723694684529846e+02, 2.866997099951576615e+02, 2.892996327017218618e+02, 2.882766726062545786e+02, 2.888791376752520819e+02
1.981000000000000000e+03, 2.879288236269725871e+02, 2.888748857166629591e+02, 2.879896752525606871e+02, 2.916538552280648560e+02, 2.890122058666366343e+02, 2.881649556881541230e+02, 2.878491133471081866e+02, 2.870825132514351026e+02, 2.881142681980530256e+02, 2.875952943175932432e+02, 2.870031920362060305e+02, 2.889721772423046104e+02, 2.859668762009190459e+02, 2.892156133891224954e+02, 2.881125072963163234e+02, 2.890509288248370581e+02
1.982000000000000000e+03, 2.875148570937648742e+02, 2.884807369621691464e+02, 2.884533391256391610e+02, 2.910170863558968222e+02, 2.887739853693994405e+02, 2.877296841676819668e+02, 2.878301006241774189e+02, 2.873266019814170136e+02, 2.883746070183975121e+02, 2.881939935584023829e+02, 2.867015913092212713e+02, 2.888691732326486203e+02, 2.859020892532433322e+02, 2.898452153231712600e+02, 2.879248610972746860e+02, 2.891814870542815470e+02
1.983000000000000000e+03, 2.871061948788876634e+02, 2.884482626193807278e+02, 2.876852591004901001e+02, 2.905904906732944255e+02, 2.885411055301825058e+02, 2.869329633685789531e+02, 2.873823580687933941e+02, 2.871186631299062242e+02, 2.883226452617623181e+02, 2.868975707457584576e+02, 2.870626274342653801e+02, 2.886983970211962287e+02, 2.860358441743652520e+02, 2.900298272031638476e+02, 2.864908218771017800e+02, 2.892033996473849697e+02
1.984000000000000000e+03, 2.870422105351780715e+02, 2.893553221181816753e+02, 2.876521693910350450e+02, 2.907433274189344274e+02, 2.886737287715291131e+02, 2.877374942362811225e+02, 2.874158473573772881e+02, 2.864358951725764655e+02, 2.879163853371973119e+02, 2.877103743882490789e+02, 2.877096024281067344e+02, 2.891803120776232845e+02, 2.862668820153628531e+02, 2.894393038737366624e+02, 2.876835910689138700e+02, 2.896263592131543305e+02
1.985000000000000000e+03, 2.875187783035735833e+02, 2.892977801845176486e+02, 2.876814719547693358e+02, 2.912609227622428989e+02, 2.892259974145208616e+02, 2.876412687860386086e+02, 2.881703905875947385e+02, 2.873029281252588021e+02, 2.885871196253871176e+02, 2.879766904968163885e+02, 2.877123434462822047e+02, 2.892265965685334663e+02, 2.858029873720164460e+02, 2.894085165705975555e+02, 2.881655179433575427e+02, 2.885484998239754191e+02
1.986000000000000000e+03, 2.879920773821543776e+02, 2.894648204302025079e+02, 2.881549209022762739e+02, 2.922971030810100501e+02, 2.893531719901152428e+02, 2.876563366953993750e+02, 2.881749593222597241e+02, 2.867236490459876563e+02, 2.885910003450114800e+02, 2.881784408427355970e+02, 2.876271785933819274e+02, 2.894348912572497170e+02, 2.868104474400237791e+02, 2.894734451030808486e+02, 2.878675312345778821e+02, 2.889184733358869153e+02
1.987000000000000000e+03, 2.879874937867417657e+02, 2.894451488236458090e+02, 2.881384401742668047e+02, 2.914735377807824079e+02, 2.897220655089112142e+02, 2.874821270035955649e+02, 2.881096456876294951e+02, 2.876435904389519465e+02, 2.882334395864932048e+02, 2.874958904774840676e+02, 2.874676115850819542e+02, 2.894100737329858930e+02, 2.872043815478083957e+02, 2.899365886737053302e+02, 2.880233913934331440e+02, 2.892565328124626376e+02
1.988000000000000000e+03, 2.879695685871495812e+02, 2.893458922643721962e+02, 2.880595529837988238e+02, 2.912242468526142147e+02, 2.898922371419806154e+02, 2.878307530249999218e+02, 2.886948418461553842e+02, 2.872429559868038496e+02, 2.886009434752071456e+02, 2.879942181123473688e+02, 2.871472618070204135e+02, 2.882928803772821880e+02, 2.871329823414073417e+02, 2.899457981090247927e+02, 2.883510789907355161e+02, 2.896156648372473228e+02
1.989000000000000000e+03, 2.869179624255222052e+02, 2.896199817863839598e+02, 2.881695960486278523e+02, 2.916373252473488265e+02, 2.894895031722273302e+02, 2.876578068021981949e+02, 2.885576681176108877e+02, 2.873661436979053292e+02, 2.889470882081702143e+02, 2.880582881174906902e+02, 2.873034818803604935e+02, 2.894111510044480724e+02, 2.865931174716350256e+02, 2.893774114798727624e+02, 2.882857086074797053e+02, 2.895816968285214443e+02
1.990000000000000000e+03, 2.879146500735811856e+02, 2.903242619800520288e+02, 2.887239422862520541e+02, 2.919693330078940789e+02, 2.907151021827837667e+02, 2.879880579615021361e+02, 2.881778093549822302e+02, 2.882195329815070295e+02, 2.897820214998830579e+02, 2.881771702623004785e+02, 2.873398225090359688e+02, 2.893928205051251439e+02, 2.870033819929752781e+02, 2.901420131601224739e+02, 2.886091911125923843e+02, 2.897406277503994261e+02
1.991000000000000000e+03, 2.882322878404031599e+02, 2.889566389533909501e+02, 2.882770409806308862e+02, 2.921619812858122032e+02, 2.893475138400520450e+02, 2.880252371421772182e+02, 2.879953190471114794e+02, 2.873264301052200267e+02, 2.894365931007723134e+02, 2.877353140723612341e+02, 2.872258635259282755e+02, 2.898787199817158466e+02, 2.862456933432594610e+02, 2.899314374151966263e+02, 2.883252184855716678e+02, 2.893566123179069791e+02
1.992000000000000000e+03, 2.875834526347812812e+02, 2.888504167897442585e+02, 2.878253536348258308e+02, 2.913682950712282604e+02, 2.879267838942360527e+02, 2.877051440912080125e+02, 2.878910859577829342e+02, 2.865277544875957005e+02, 2.890943659631916489e+02, 2.873651997374972211e+02, 2.873354243108760784e+02, 2.890634583117600869e+02, 2.864991070952217456e+02, 2.896603932215347754e+02, 2.872439123780738441e+02, 2.896452048059084632e+02
1.993000000000000000e+03, 2.874535725229162608e+02, 2.897628044017017146e+02, 2.880057314141603229e+02, 2.909067889468468024e+02, 2.896399365897121925e+02, 2.885815104655735581e+02, 2.879327077026571828e+02, 2.871276109733029784e+02, 2.894237417764646239e+02, 2.876341790866072756e+02, 2.872838883308281197e+02, 2.892078386557834051e+02, 2.875134687413736856e+02, 2.890402961202696588e+02, 2.873983217543629394e+02, 2.899011323225261663e+02
1.994000000000000000e+03, 2.879248402822061053e+02, 2.894046107060770510e+02, 2.888106187858623457e+02, 2.912425047249741397e+02, 2.898167751251961022e+02, 2.874856756636244768e+02, 2.883095533090422578e+02, 2.875795578353023529e+02, 2.895797309203285295e+02, 2.880724442710067592e+02, 2.871059680046251401e+02, 2.892635762736273932e+02, 2.865160078469813243e+02, 2.889729872428179647e+02, 2.879053088362854851e+02, 2.901544217659881042e+02
1.995000000000000000e+03, 2.876712680569514191e+02, 2.898022356443713079e+02, 2.886460708068970575e+02, 2.913185876174208033e+02, 2.897673690333684249e+02, 2.868961866762432464e+02, 2.885005748643571906e+02, 2.877315511947174400e+02, 2.888971822600332757e+02, 2.879512304343272149e+02, 2.872519663022210921e+02, 2.893834350858109588e+02, 2.870370380075004846e+02, 2.899487289012897122e+02, 2.879075114408552167e+02, 2.898126016854877207e+02
1.996000000000000000e+03, 2.883797364874462801e+02, 2.898754379251759588e+02, 2.885551363437371606e+02, 2.915037186556951383e+02, 2.899718631261686141e+02, 2.880552688628968667e+02, 2.886040290380801139e+02, 2.875661627059176908e+02, 2.894529491808710304e+02, 2.881324318499328001e+02, 2.882548547907439342e+02, 2.896564288931546685e+02, 2.871365017055028375e+02, 2.895909873500182243e+02, 2.884993486817417647e+02, 2.899091861234335852e+02
1.997000000000000000e+03, 2.881776234700751615e+02, 2.897047405241833076e+02, 2.887615365510656602e+02, 2.918998774251064106e+02, 2.899700549230011575e+02, 2.881707139740817070e+02, 2.884375017842843363e+02, 2.876674040341769114e+02, 2.890246234599315471e+02, 2.884447895502676147e+02, 2.879278280112743573e+02, 2.904224428347766889e+02, 2.871075408151721717e+02, 2.900301667898097548e+02, 2.891228461296468026e+02, 2.897456104313949936e+02
1.998000000000000000e+03, 2.880963950987217572e+02, 2.902353922304048979e+02, 2.885195849233146532e+02, 2.914226249633459247e+02, 2.898631512872311191e+02, 2.886067583260466449e+02, 2.888778765531477006e+02, 2.878657212950503208e+02, 2.894073695780023172e+02, 2.880640928002135865e+02, 2.881950610903055576e+02, 2.895645876672411987e+02, 2.872452556889991229e+02, 2.892050562462183620e+02, 2.885463400805331844e+02, 2.896493423047227225e+02
1.999000000000000000e+03, 2.882429144447057183e+02, 2.900146479015596128e+02, 2.879489457528140406e+02, 2.918388178868099203e+02, 2.900855190417258882e+02, 2.887736297022471490e+02, 2.885013817866710042e+02, 2.886605344069969874e+02, 2.889447229480676356e+02, 2.885236748129376565e+02, 2.882999621869125804e+02, 2.902843344832646721e+02, 2.869952072354583379e+02, 2.896700619759157007e+02, 2.888855585510036690e+02, 2.901192890298336806e+02
2.000000000000000000e+03, 2.886346709407130220e+02, 2.899624163383637665e+02, 2.884662212981788798e+02, 2.919164745820570488e+02, 2.901590184036346045e+02, 2.880281202971943344e+02, 2.887540081517713020e+02, 2.885174298657257168e+02, 2.888698506895782430e+02, 2.886513969336257333e+02, 2.885231304512652741e+02, 2.898048474366776759e+02, 2.871963123772907807e+02, 2.900246916241684403e+02, 2.887534254629991892e+02, 2.903517333050609182e+02
2.001000000000000000e+03, 2.881436654584861117e+02, 2.900496899651043918e+02, 2.886457623723092638e+02, 2.924847538352835841e+02, 2.901333363695991352e+02, 2.884272277466440073e+02, 2.887415161083793009e+02, 2.889435114355080145e+02, 2.892846604052290331e+02, 2.885142151673926492e+02, 2.887477644016321960e+02, 2.902597934862133116e+02, 2.872258340239002337e+02, 2.902955998002605611e+02, 2.892830406025130401e+02, 2.905591668552502824e+02
2.002000000000000000e+03, 2.890218476162213506e+02, 2.898520046019480674e+02, 2.889591765879817444e+02, 2.924084401161132405e+02, 2.905252073655204299e+02, 2.890554326192719827e+02, 2.889724255816800564e+02, 2.880263416898538935e+02, 2.895936091116226407e+02, 2.878754574778056963e+02, 2.889330253376342057e+02, 2.902414403675712151e+02, 2.874563612379525352e+02, 2.915119610026732744e+02, 2.885304209511992326e+02, 2.906208378720387486e+02
2.003000000000000000e+03, 2.888428605070978392e+02, 2.896071407202786077e+02, 2.889481899418146895e+02, 2.924420397797113651e+02, 2.902164761715460486e+02, 2.889215986633406033e+02, 2.887221528918271360e+02, 2.881278570225153999e+02, 2.896714002626013666e+02, 2.887375504396143242e+02, 2.885330115486354998e+02, 2.904410675338558576e+02, 2.873708835044969305e+02, 2.901231796241268057e+02, 2.889922220381383227e+02, 2.903408927404541373e+02
2.004000000000000000e+03, 2.879759155008624703e+02, 2.899127335572551942e+02, 2.890688230836074126e+02, 2.919762273208507395e+02, 2.895077870154224229e+02, 2.888671833833301434e+02, 2.885524935289170685e+02, 2.881810939040241237e+02, 2.894435717916275053e+02, 2.889133984810537186e+02, 2.881705924917754942e+02, 2.901330450450423655e+02, 2.871022940880390593e+02, 2.897531191745752608e+02, 2.884498331838517515e+02, 2.906056898617381421e+02
2.005000000000000000e+03, 2.886216266081153776e+02, 2.902709116481834712e+02, 2.894725559521789364e+02, 2.923504332501356657e+02, 2.905113401112519114e+02, 2.888042904920400247e+02, 2.892238017508400958e+02, 2.885021017333897930e+02, 2.900260590758822445e+02, 2.890814563654284939e+02, 2.881806819140063567e+02, 2.896561821350445598e+02, 2.879618003010726284e+02, 2.907862719865602799e+02, 2.888922139540101739e+02, 2.899264451654480581e+02
2.006000000000000000e+03, 2.885051700185185268e+02, 2.897123412688576991e+02, 2.890551524697626746e+02, 2.922874315316602178e+02, 2.904583371599100587e+02, 2.886019171905326175e+02, 2.889097646320799413e+02, 2.880932059211383489e+02, 2.901418873417543409e+02, 2.885496690825465862e+02, 2.886556609662230812e+02, 2.905615794392859357e+02, 2.873289764312282841e+02, 2.902473846509280975e+02, 2.890867349696763995e+02, 2.903464445483554641e+02
2.007000000000000000e+03, 2.890024772266177138e+02, 2.901838175073064008e+02, 2.886908460254579154e+02, 2.923395426793391607e+02, 2.899495269337802483e+02, 2.896059125448240934e+02, 2.889910762055177429e+02, 2.883611656710154421e+02, 2.892969358816828276e+02, 2.885950381796442912e+02, 2.882609431702788925e+02, 2.897622196217896544e+02, 2.873827661373169349e+02, 2.907336841085797801e+02, 2.889423235118911748e+02, 2.911243631428262688e+02
2.008000000000000000e+03, 2.885036575552269937e+02, 2.899122812186628266e+02, 2.885368732932930698e+02, 2.923005102398811914e+02, 2.894055219494583753e+02, 2.887178699635075532e+02, 2.886763951775097894e+02, 2.880289881239130523e+02, 2.895162004183856084e+02, 2.888260860865952964e+02, 2.888672169841486266e+02, 2.902500681083648146e+02, 2.864096995879600058e+02, 2.900842786135141296e+02, 2.886629979675988125e+02, 2.906417511450776487e+02
2.009000000000000000e+03, 2.887608086868087298e+02, 2.903852973517573446e+02, 2.890080028237259739e+02, 2.923709635339056376e+02, 2.900347123670058522e+02, 2.889407896416740869e+02, 2.886816517739162578e+02, 2.887321283145702751e+02, 2.894057477709403656e+02, 2.893549201846221308e+02, 2.889101618293862543e+02, 2.904617710853474364e+02, 2.874943125452636536e+02, 2.910265515674275321e+02, 2.880420344208341703e+02, 2.908164552390210247e+02
2.010000000000000000e+03, 2.881633416305972446e+02, 2.901862009173343608e+02, 2.886014559703803002e+02, 2.929431592156139459e+02, 2.909770966925898392e+02, 2.886967525837844732e+02, 2.890057089855418440e+02, 2.889483278962979966e+02, 2.888939326877333542e+02, 2.892433820072495223e+02, 2.888981018794297029e+02, 2.902766416671638581e+02, 2.881446374470200453e+02, 2.905773923545489765e+02, 2.892029086751775822e+02, 2.904883663114271712e+02
2.011000000000000000e+03, 2.887832143075905833e+02, 2.902918382972239897e+02, 2.891864517612473264e+02, 2.929652750497381248e+02, 2.908733404076416491e+02, 2.885236184516244293e+02, 2.885675932684393956e+02, 2.883938186723971171e+02, 2.892337587031706221e+02, 2.889998942441360441e+02, 2.888961017788374193e+02, 2.898567193794626178e+02, 2.877164727947013034e+02, 2.910170322353556003e+02, 2.899425196933003122e+02, 2.910140603480446089e+02
2.012000000000000000e+03, 2.886836473037591304e+02, 2.899787800665791906e+02, 2.890620133886846475e+02, 2.929506938045846596e+02, 2.909229234032196132e+02, 2.888243447658951482e+02, 2.887179420436528403e+02, 2.886742551955047134e+02, 2.900977156688558125e+02, 2.895051834492105627e+02, 2.891677659940011154e+02, 2.911993268689203092e+02, 2.880200230159385342e+02, 2.908311190351716391e+02, 2.892459031716098252e+02, 2.906487731088093369e+02
2.013000000000000000e+03, 2.891715817603195546e+02, 2.900227787084731403e+02, 2.895927089955961833e+02, 2.925274885343336564e+02, 2.910011079572173003e+02, 2.894444318464077242e+02, 2.889253170226533598e+02, 2.885824101759251903e+02, 2.899274595587648946e+02, 2.895364686119114026e+02, 2.888797869528436308e+02, 2.900807245018283425e+02, 2.882075773616825245e+02, 2.908474960047728928e+02, 2.888964230202572026e+02, 2.903805220026933966e+02
2.014000000000000000e+03, 2.891662861364652031e+02, 2.902112292910813380e+02, 2.884965026653973723e+02, 2.926423081538538327e+02, 2.912142155470783109e+02, 2.888828609958982838e+02, 2.886700186381452795e+02, 2.888263974529490383e+02, 2.906321428947587719e+02, 2.886813978611586435e+02, 2.894505023453345416e+02, 2.907915017623158178e+02, 2.877828472107775042e+02, 2.904469886164057471e+02, 2.891246034613635061e+02, 2.907658571842658830e+02
