year, CNRM-ESM2-1, INM-CM4-8, UKESM1-0-LL, MIROC-ES2L, TaiESM1, INM-CM5-0, GFDL-ESM4, CMCC-CM2-SR5, ACCESS-ESM1-5, NorESM2-MM, MPI-ESM1-2-LR, CESM2-WACCM, IPSL-CM6A-LR, EC-Earth3-Veg, CanESM5, NorESM2-LM
1.974000000000000000e+03, 1.393244937638482006e-01, 1.261264474380341914e-02, 8.530020924537269622e-02, 1.560272146685230399e-01, 4.465077508861389072e-02, 2.511968419516974818e-02, -1.012598917387921432e-01, 3.295298907790680798e-02, 3.719371184467955282e-02, -7.747934735546346645e-03, -8.026848041616389817e-02, 1.524790563785079732e-02, -6.613917954452218362e-02, 1.261242286002364488e-01, 8.741648098863736074e-03, 1.216787937120715618e-01
1.975000000000000000e+03, 1.243436411603694586e-01, 1.548489349751953348e-01, -3.338630735133372995e-02, 1.314217373938103006e-01, -1.179363258758958297e-02, -5.100424813407011121e-02, -2.957162379388118129e-02, 1.096186897443217172e-02, -7.920012603303463322e-03, 6.896885446458642099e-02, -1.924771476156085515e-02, -2.741388858148703644e-02, -3.784756509565236592e-03, -4.709644817857257526e-01, 1.822320595765818813e-02, 9.229972053011259447e-02
1.976000000000000000e+03, 1.045047814949099513e-01, 6.112192615746117608e-02, 1.106258001375912126e-02, 1.037577982232270324e-01, 7.250058688538249529e-02, -1.089346396471879133e-03, -4.121278554450356207e-02, -2.828618366939091369e-02, -2.841419888858073492e-02, -1.287925127359697795e-02, -2.016162443502315764e-03, 6.920992230680440838e-02, 9.636865575782319060e-02, 5.490906491614055279e-03, -9.445060911397183678e-02, -7.469369703934192195e-02
1.977000000000000000e+03, 1.594243700528664709e-01, -1.220027543219446842e-01, -1.086644939500485026e-02, 9.687428245987388109e-02, -3.035538438451444720e-02, -1.396175597138736013e-01, -3.495684531552452345e-02, -1.438286498825181448e-01, 1.726213129551444625e-02, -1.692591430025291652e-02, 9.693056632256542848e-02, 1.240993817490315121e-01, -7.291586069048695828e-02, 2.025133048258594137e-01, -7.057100105713441651e-02, 9.393669518240435265e-03
1.978000000000000000e+03, 1.764882076337897787e-01, -1.545208033531193514e-01, 9.456648848856026579e-02, 1.286329458422905969e-01, -3.935616229649070014e-02, 1.167869596421425571e-01, 8.394282600759174267e-04, -5.809051384383032146e-02, 9.128837734286365324e-04, 1.504223697031225881e-01, 6.696944681428704249e-02, 1.423500879564835453e-01, 2.014973923974755152e-02, -3.810203248226074618e-02, -5.974861224682815469e-02, 1.014370673926222599e-01
1.979000000000000000e+03, 8.496691339934682452e-02, -8.417260091898566207e-03, -3.716801000681373840e-02, 9.424361780377582543e-02, 4.819507049392109110e-02, 1.145490391989725382e-01, 6.678096839840873267e-02, 6.191780059821629101e-02, -3.664944747571515643e-02, 1.125902683915851327e-01, -8.577567421451308405e-02, 1.238293005120866958e-02, 2.832924780986156507e-02, -3.191845984833429628e-01, 7.517466591026715494e-02, 6.959366261539612353e-02
1.980000000000000000e+03, 1.452523060116074349e-01, -6.837444816165838719e-03, 6.346436263187281435e-02, 1.564930734689292946e-01, 1.008392654531337085e-01, -2.704700592771495937e-02, -8.225373854402757978e-02, 1.284229122521585442e-01, 9.094874712351095833e-03, 1.365468090230824161e-01, 3.214108058946202329e-02, 6.179068595980814066e-02, 3.331450747517476427e-03, 3.334664423790041632e-02, 2.166762310074734493e-02, 1.811891697117470543e-02
1.981000000000000000e+03, 1.447035044240189416e-01, -5.570283346145928072e-02, 1.183543830877146000e-02, 1.619811542900250201e-01, -2.814878798031809903e-02, 5.098048927040035178e-02, -8.697009327337669460e-03, 7.501618226605537287e-02, 1.320871941415019402e-02, -5.925428188947132191e-02, 1.436128455238639967e-01, -1.026008457330109327e-02, -1.949518689420981911e-04, 6.014401810281084781e-01, -1.188759687132714543e-01, 5.123924000647942650e-02
1.982000000000000000e+03, 1.004101061332943468e-01, 9.799274788133954806e-02, 6.482841715102106994e-02, 9.427866751196117834e-02, -2.773991862913066653e-02, 9.663326174647293709e-02, -2.079333018003402811e-02, -3.843563854571003385e-02, 1.557091303522664671e-01, -3.384447328888300771e-03, 2.075763196854250037e-01, 1.126187164376315220e-01, -2.670795219611657445e-02, -2.626327815644758923e-01, -9.157478992507654680e-02, 8.709344962902962339e-02
1.983000000000000000e+03, 1.185742653032784144e-01, 3.278608989767937132e-01, 6.262926768111358455e-02, -7.780204178570271183e-03, 4.821569356139714796e-02, 6.491795447535807506e-01, -2.674719881324232398e-02, -2.480700628399732516e-02, 1.827261652433729566e-01, 3.339470703076348641e-03, 1.497917844957474265e-01, 7.968563216603007093e-02, 2.824445284892236618e-02, -3.574625307321921963e-01, -2.755313920620959534e-02, 1.460593612573254929e-01
1.984000000000000000e+03, 1.896012697556355431e-01, 1.446219251649685511e-01, 9.827486896339351907e-02, -5.397269986477874759e-02, 5.403779386532670675e-02, 3.721892008147800746e-01, -2.811964425191285435e-02, 5.730272202307871293e-02, 1.200039975966622069e-01, 2.162341637665793348e-02, 7.337103877733684720e-02, 2.672426106167915746e-02, 4.293416550588569774e-02, -8.106337967323157256e-02, -2.974718245448758694e-02, -8.706845702843588400e-03
1.985000000000000000e+03, 1.177481605313925178e-01, 6.110490491892719284e-02, 2.461325569210554877e-03, 2.517964042642326650e-01, -4.695709398717395899e-02, -3.593794813491109352e-02, -7.175764233544867747e-03, -1.796684511691041403e-02, 4.843847145080757560e-02, 6.528873469675490482e-02, 1.894309579948480829e-02, 1.161031835906864984e-01, -4.489238435472413247e-02, 3.570348987167943910e-01, 1.173949609296228574e-02, -1.161017518421076158e-02
1.986000000000000000e+03, 6.801407726307169554e-02, 2.845563990312573455e-01, 1.870853706335332792e-04, 8.231758044667764063e-02, 2.850417680817654217e-02, -8.887883390558556918e-02, -3.358828110506722336e-02, -2.639735846190523899e-02, 4.400740516948884601e-02, 2.733708922510113062e-02, 3.050023262643003497e-02, -2.102717658937347869e-02, -2.129168977853761885e-02, -5.250266342075935594e-02, 9.813105457524175235e-02, 5.018044217570871712e-02
1.987000000000000000e+03, 1.441529370052913317e-01, 9.227591873511195933e-03, 9.667933021554581119e-02, -4.443766521398279101e-02, 8.822805297675119507e-02, 4.664906651680587879e-02, -6.703059877310549308e-02, 5.244922685240524518e-02, 2.650300115417263125e-02, 1.391253477396918112e-02, 9.991513678185627578e-02, 7.960946108940800126e-02, 6.395037495601174626e-02, -1.109090707989140306e-01, -7.041317215513756556e-02, 3.955788702469843071e-02
1.988000000000000000e+03, 7.649734873588763528e-02, -3.120838071246823456e-02, 1.845335015630818198e-02, 1.109762043312112756e-01, 4.016081913565829986e-04, 5.590268286865229114e-02, -3.422371133875502097e-02, 5.730124205929572334e-02, 2.738400732469218474e-02, 5.039413225236231281e-02, -5.559525445009295963e-02, -2.265635610094600925e-03, -8.427794257091089647e-02, 2.466221654903306693e-01, -1.685844512194419886e-01, 1.364667469460775599e-02
1.989000000000000000e+03, 1.706759693394309940e-01, -4.017232181404928326e-02, 3.878350900154144132e-02, 4.745302911653417194e-02, 1.264378662916113873e-02, 1.909756045140087177e-01, -1.780344601527522955e-02, -3.177504093041363942e-02, 6.391083082667484150e-02, 3.195613825891175513e-02, 3.902567728570138089e-02, 2.916395307904619608e-02, 4.042054441199606496e-02, 2.062216004580902928e-01, -7.657551216796663895e-02, 3.332967250040631824e-02
1.990000000000000000e+03, 1.026555756092523697e-01, 1.963228306775359755e-01, 7.807294881670838460e-02, -3.095867254509429133e-03, -3.947651930856546643e-02, 1.130109880403342426e-01, 3.832557911987852922e-02, -1.931567992725922306e-02, 2.374169875405528901e-02, 8.458457979805260318e-02, -1.607496043705640698e-01, -8.263197244956060894e-02, -1.084677878006369556e-02, -2.987174923461533571e-01, 2.413767961288176833e-02, 1.077523425957980785e-01
1.991000000000000000e+03, 1.727498555365387656e-01, 1.417181206938661689e-02, 1.076449855112653932e-02, 2.573045065106764340e-01, 7.661146354718247065e-02, 2.329199846898071247e-01, 4.067897110481656642e-02, 1.845456927526459290e-01, 2.582690394334758235e-02, 1.153685929706988467e-01, 8.109934778321845061e-02, 8.702961977052886544e-02, 3.917726804777298469e-03, 1.559148504771671884e-01, -1.523093740213515585e-03, 7.872253355975984690e-02
1.992000000000000000e+03, 1.433202233514980217e-01, 4.209830405651345808e-01, -6.536389632329478450e-02, 1.164069621767678114e-01, -4.836652328791675448e-02, 2.361584191924590848e-01, -1.061321082702446350e-01, -1.504980683960231193e-02, 5.932604110064668146e-02, 2.650931017539209268e-03, 9.107156953357901930e-02, 6.897944278776811655e-02, 5.444399607582763034e-02, 1.120319133001661943e-01, -5.589237325803984163e-02, 3.391094074802037533e-02
1.993000000000000000e+03, 8.966280121916928025e-02, 2.869786659403268936e-01, -5.919122363773405421e-02, 1.743318647251431153e-01, 1.596731242972130108e-02, 3.361479361415025680e-01, 4.602695476247916501e-02, 3.466285023212834632e-02, 7.651215311982711986e-02, 2.290019531538562900e-02, -1.560325277183717725e-02, 1.377412692388152449e-01, -5.220452604894892240e-02, -2.153112893465509159e-01, 7.450967135750985459e-02, -1.312333072208890505e-03
1.994000000000000000e+03, 1.305392291108757319e-01, 3.267400835475149368e-01, 1.124312207422507454e-01, 1.943742718088239951e-02, 7.616041417150935799e-02, 1.853740143447306643e-01, -9.820987458553840505e-03, 3.046958417075861479e-03, 1.921375579959350632e-03, 1.685780834551438012e-01, 1.269360436537522382e-02, -1.252564428859410939e-02, 6.963291655389926282e-02, 1.592179704407079288e-01, -6.412444719091053846e-03, 5.489549190973394555e-02
1.995000000000000000e+03, 5.577157418577922271e-02, 2.636647843336530350e-01, 8.946690020022896039e-02, 1.976318830856003961e-01, -2.983320511226990671e-02, 7.174860082313627707e-02, 2.659447698444819888e-02, -4.917641929665573369e-02, 4.703639939996118874e-02, 5.782143602094698409e-02, 3.872861854023502970e-02, 1.136738304674474731e-01, 9.214089399361713451e-02, 2.055091711968187462e-01, -5.166914723461077386e-02, 1.745801565625607413e-02
1.996000000000000000e+03, 1.317437304744512316e-01, -2.339159995783660073e-02, -7.717813426618176653e-02, 2.410128023938496455e-01, -1.394993510504624612e-02, 4.885039093773767965e-02, -4.470257629779741254e-02, -4.867089151656078111e-02, 5.579255785012784963e-02, 8.367399419097842905e-02, 6.260416787992280352e-02, -8.523652509223729153e-06, 2.147768487216786260e-02, 2.196071921053177334e-01, 5.338744904657134055e-02, 1.208385968400102067e-01
1.997000000000000000e+03, 1.620646695587816544e-01, -3.216410959284707327e-02, -1.170105988507678420e-02, 1.208134383529767819e-01, 1.193084902573626760e-02, -4.286478570284548567e-02, 4.222665808179179581e-02, -3.074501522841292453e-02, -5.713857116705398781e-02, 1.043742016115314641e-01, 8.601346644047250245e-02, 8.256317558783926591e-02, -5.383048415402953008e-03, -1.817649564645681115e-01, -8.574667307278975581e-02, 7.482689903814537802e-02
1.998000000000000000e+03, 1.783523415237452114e-01, 1.075609079982743771e-01, 8.553380161558488126e-02, -1.856447171006923250e-03, 6.888140621503358041e-02, 3.747177221261929064e-02, -9.828672250229788382e-03, 4.756443089172428251e-02, 4.396916445508759763e-02, -1.755009214424156291e-02, -4.356529510362858876e-02, 2.020881834151825457e-02, 8.627846283796291801e-03, 1.362201404117173442e-01, -1.458192874631307348e-03, 7.764991645538579790e-02
1.999000000000000000e+03, 2.341132390592343682e-01, 2.053420080586235430e-01, 8.997522207973710287e-03, -7.439178752347845591e-02, 2.464901994110532679e-02, 1.056767353330547027e-01, 2.963348794028472163e-02, 4.244798247253891293e-02, 7.869873756168550838e-02, -9.014993400048226802e-02, 1.983635221199588350e-01, 4.231509018824727159e-02, 1.654303141197614041e-02, -4.065215913963829975e-01, 5.868516203717304147e-03, 2.882297315906668864e-02
2.000000000000000000e+03, 2.354935521668952425e-01, 1.068301968689129855e-01, -9.026978749183073303e-02, -7.626749851293750104e-02, -8.728069102326403705e-02, 1.187761170207124600e-01, -5.510575746651888950e-03, 8.499856771306169012e-02, 1.115402291538431651e-01, -8.934488632776065031e-02, 1.788529677675122428e-02, 6.044079286342925184e-02, 1.446719342796069438e-02, -1.633057554479754037e-01, -5.916465385962477175e-02, 4.524841968031220220e-03
2.001000000000000000e+03, 5.323187885947040787e-02, -4.635463923890747323e-02, -3.023475087873006908e-02, -1.497911395955368319e-01, -7.575907514760401619e-03, -1.427706402206934191e-02, -1.317445082071434488e-03, -6.482324243425212351e-02, -9.108374455372769685e-03, 7.422364826560798323e-02, -7.663896113062226845e-02, 9.454639341332349289e-02, -4.033607645627790284e-02, 1.074880469707088920e-01, -8.693826034852275564e-02, 3.675646534495127793e-02
2.002000000000000000e+03, 5.970633199736216645e-02, -2.209378996662698935e-02, 5.718850063179003324e-02, 9.335745698941974938e-03, 6.219792043800612125e-02, 9.569093753072666075e-02, 2.998985158673025606e-02, -5.334675891348387988e-02, 2.917164399723027463e-02, 1.264166786606229220e-01, -1.847818336428101380e-02, 1.055412524922035855e-01, 4.765851437517209382e-02, 5.777919482339872737e-01, -8.959889704608328675e-02, 1.019763519907948141e-01
2.003000000000000000e+03, 1.607046696904157745e-01, 5.983234420601186293e-02, 2.046033184220726400e-02, -1.860873828845196337e-02, -3.911478705981684401e-02, 3.972985850252681583e-01, -6.683703888035306961e-02, 5.470635029292233303e-02, -1.568798110049411318e-02, 7.106834806503037338e-02, 1.398742621433756161e-01, 1.777939200040529882e-02, -1.933759730707264183e-03, 1.818178896857467960e-02, -2.180904113428836985e-02, -2.360561780659694783e-02
2.004000000000000000e+03, 2.277389677387642308e-01, 1.949807017606275394e-01, 6.257329117727693235e-02, 7.762025376972732371e-02, 7.515206550018826981e-02, 5.697511605349177277e-02, -2.194798590546181635e-02, 3.065244843201007235e-02, -6.960600244120672409e-02, 7.953800255005763487e-02, 2.115920061808508612e-01, -3.521397707356649365e-02, 8.423338438130009709e-02, 9.564203447948158021e-02, -4.035979345918196820e-02, 1.048094419082073875e-01
2.005000000000000000e+03, 1.562148620860741473e-02, -3.831298229078492629e-02, -1.042441326182830426e-02, 1.046055322092981354e-01, 4.192826677238354477e-02, 9.728163819050426875e-02, -3.215226601604653789e-02, 8.095025867308085210e-02, 4.737539257151662103e-02, 1.505581189427539213e-01, 9.789299760726410948e-02, 6.190630487733586595e-02, 5.985848850828803802e-02, -6.090798636726221238e-01, -1.318530295399418170e-02, 4.995597673781168591e-02
2.006000000000000000e+03, 1.611150038126828998e-01, -2.197847170995583313e-02, 7.656223463760861159e-02, 7.786394382551313498e-02, -1.041839688245849160e-01, 1.983474265997225150e-01, -9.462586656247105876e-02, 2.798454095687291643e-02, 1.127645871480222745e-01, 8.084946472435626183e-03, -4.936234660128364232e-02, -7.569640877198127726e-02, 5.669327841303967164e-02, -1.606334718452551713e-01, 1.496821442568902448e-02, -8.750897860010257989e-02
2.007000000000000000e+03, 1.718362068079488103e-01, 3.535718977443034344e-02, 2.541191521227749092e-02, -8.086286695554244230e-02, 7.185895682746137880e-02, 2.357600896291195125e-01, -5.169462248014308758e-02, 4.142126958730948244e-02, -7.659764687443447462e-02, 6.029873882187365697e-02, 1.345840117452520163e-02, -1.282595260772747825e-01, 7.920235597531827265e-03, 6.469683858424200018e-01, -6.805225325678229686e-02, 1.364053264924295836e-02
2.008000000000000000e+03, 1.897217082508406427e-01, -5.286103624533296241e-02, 1.262041592326776590e-03, 1.158774966410984070e-01, 4.551796837240067173e-02, 9.192193199735158859e-02, -4.498767007453290806e-02, 7.211724566314904605e-02, 9.196532434858213645e-02, -1.013088283280325769e-01, 1.470103208161815111e-01, 1.984632335613418785e-01, -4.214985833498875040e-02, 1.663891578822447037e-01, 6.027359403606442900e-02, -2.551305768099788873e-02
2.009000000000000000e+03, 1.932997470684949537e-01, 1.645226267681375310e-01, -3.427704901218344563e-02, 4.069739431112948114e-02, 8.233679039799043226e-03, 2.129173984193399316e-01, -1.898584926955155031e-02, -5.004130242292003511e-02, 7.562042399855700703e-02, 4.275392821283507255e-02, -1.725344187746984809e-02, 8.904231253435906934e-02, 7.826669095985784586e-02, -3.946205710884055917e-01, -7.510740970739579470e-02, 4.815400224438335514e-02
2.010000000000000000e+03, 1.034108841413331481e-01, 1.905383604422831723e-01, -6.233340496652623602e-02, 5.773684233729807491e-02, 4.583290685822716953e-02, -8.907703174907651011e-02, 6.223412971274292112e-03, -6.675141103663963238e-02, 1.363363077384325273e-01, -9.360934131151866719e-03, 5.949063635329874394e-02, 7.933040126528667635e-02, 8.702688154837845413e-02, -4.968289924798676149e-01, -1.721979235747392867e-01, -4.536315194904525644e-02
2.011000000000000000e+03, 2.122324795713464995e-01, 1.675217815280878597e-01, 4.869750415621541817e-02, -7.175133434377617414e-02, 5.789108037902005593e-02, 8.349261957582618243e-02, 1.683304559786760399e-02, -6.732477032658770386e-03, 5.502159947088633429e-02, 1.955679081785154094e-02, 7.730320176611579774e-02, -1.240242339380834800e-02, 7.135448018696527797e-03, 3.895731493620093189e-01, -4.184460017679291627e-02, 5.465068044613780041e-02
2.012000000000000000e+03, 9.067441850642711521e-02, 2.217221448628049763e-01, 1.789227931617607542e-02, -5.853958084825996999e-02, -2.912072014598215963e-02, 2.763591406610896306e-01, 4.416779032853936082e-02, 1.207465117639340418e-01, 3.950280430011643071e-03, -3.657593747873929407e-02, 3.900804982058470038e-02, 7.365262175094336450e-02, 6.772251779191247600e-02, 7.259564136765453979e-01, -5.983218700005400736e-02, 5.586186814552263069e-02
2.013000000000000000e+03, 5.772352058721683110e-02, 1.690498376943118108e-01, 1.536621195498466264e-01, -1.345517617767856555e-01, -9.544119422999194913e-02, 1.605792055261047735e-01, 1.209457361685429937e-02, 3.481014754637769965e-02, 6.111318199054937422e-02, 1.602261651130596487e-01, -7.847568155555699476e-03, 1.043645758060934570e-01, 2.589394187896384633e-02, -2.975217559000652434e-01, -1.418441902401927912e-01, 4.909248391945985474e-02
2.014000000000000000e+03, 1.195304037234541511e-01, 1.417988508093521449e-01, -1.805240618381679860e-02, -2.370069326604893126e-02, 4.224423871275505282e-02, 2.527329000071535381e-01, -7.141302092778438471e-02, -9.076370093706040421e-02, 7.943595710767110962e-02, 4.293394024658899605e-02, 9.392765944750802731e-03, -7.213361929498821046e-02, -7.569940736042193863e-02, -2.953071974450476866e-01, -9.728484443348082988e-02, 1.770534193955700664e-01
