year, NorESM2-MM, IPSL-CM6A-LR, CMCC-CM2-SR5, EC-Earth3-Veg, CNRM-ESM2-1, INM-CM4-8, UKESM1-0-LL, CanESM5, CESM2-WACCM, GFDL-ESM4, NorESM2-LM, INM-CM5-0, MIROC-ES2L, ACCESS-ESM1-5, TaiESM1, MPI-ESM1-2-LR
1.974000000000000000e+03, 1.913909812669952526e+00, 2.040137842735698204e+00, 2.770374359062715897e+00, 1.919538940882435707e+00, 2.271075950973798552e+00, 3.197138434558127962e+00, 2.501380789446683295e+00, 2.073146743490118293e+00, 2.291419634352254153e+00, 2.158323108625634035e+00, 2.302469668796278235e+00, 2.918621927444741804e+00, 2.886623655353337092e+00, 2.777222515297334215e+00, 2.566491784012582045e+00, 2.239958970494224655e+00
1.975000000000000000e+03, 2.039270305350745716e+00, 2.134740304941074029e+00, 2.802472828176854058e+00, 1.785091834251859355e+00, 2.294446297064900886e+00, 3.107521252311842730e+00, 2.127676817596664272e+00, 2.145626676823231715e+00, 2.246203584109470519e+00, 2.205182388299266716e+00, 2.295882952849900072e+00, 3.047553789284070724e+00, 2.961695287006638644e+00, 2.720955739429296472e+00, 2.356508529438714028e+00, 2.262349953970209882e+00
1.976000000000000000e+03, 2.017860023501501843e+00, 2.063000478182056785e+00, 2.717756932232878064e+00, 2.001304170208410671e+00, 2.185367557786348058e+00, 3.264769700764305504e+00, 2.297487556386809793e+00, 2.142172382128259667e+00, 2.482251029165463585e+00, 2.068608074865585067e+00, 2.087426061933105981e+00, 3.038344460589821772e+00, 2.909205776104284880e+00, 2.731724916690890570e+00, 2.647203700794062975e+00, 2.368245104795906553e+00
1.977000000000000000e+03, 2.013153037254710842e+00, 2.030155268622387599e+00, 2.506953254385079877e+00, 1.850217369081203600e+00, 2.199078137242389097e+00, 3.248275134189624769e+00, 2.055735865536993057e+00, 2.028297780986906496e+00, 2.424846973546392448e+00, 2.080314345257570974e+00, 2.135690494026641240e+00, 3.028488209009824406e+00, 2.815157373228069027e+00, 2.742112255334770765e+00, 2.523680076038085751e+00, 2.265933059480213618e+00
1.978000000000000000e+03, 2.033196737092229700e+00, 2.158721616698668466e+00, 2.618063199132613761e+00, 1.869798588294847352e+00, 2.141982830473315502e+00, 2.988826140768741091e+00, 2.443859066057856300e+00, 2.008390278603078727e+00, 2.435754491055409421e+00, 2.157282258274845876e+00, 2.252492551175549806e+00, 3.038064470486106394e+00, 2.709670053421996627e+00, 2.686897826944014689e+00, 2.547805709336831814e+00, 2.237382161772528466e+00
1.979000000000000000e+03, 2.027039540677969320e+00, 1.993445154640009820e+00, 2.559340290659962491e+00, 1.766344400059472131e+00, 2.005493600021086120e+00, 3.039969184458828355e+00, 2.356291854247873463e+00, 2.332208313904953201e+00, 2.609512634561949707e+00, 2.037925317476361187e+00, 2.333488764640465174e+00, 3.017408772653467963e+00, 2.777811876887099629e+00, 2.727359008580125366e+00, 2.428435732447287609e+00, 2.267740742600013792e+00
1.980000000000000000e+03, 2.106756585131132287e+00, 1.988174847601843931e+00, 2.564041425008988462e+00, 1.788124844136900871e+00, 2.087499781704801105e+00, 3.154749752186466250e+00, 2.335765971042111477e+00, 2.010074152544439219e+00, 2.417102414185231751e+00, 2.144571733315743245e+00, 2.256854992979332675e+00, 3.175330876612719511e+00, 2.851449024032212787e+00, 2.676154960175969766e+00, 2.435613619071686387e+00, 2.234110081595462205e+00
1.981000000000000000e+03, 2.005019072090947319e+00, 1.957768815819987740e+00, 2.610452853650247818e+00, 1.960738900734508849e+00, 2.251085850200678085e+00, 3.349935529702900094e+00, 2.195212237724945226e+00, 2.136726548160724271e+00, 2.280192798389737874e+00, 2.155010177154841777e+00, 2.159087533862398711e+00, 3.037480567437190526e+00, 2.945485969285853045e+00, 2.918553807883968343e+00, 2.439480972912790424e+00, 2.234017835611186165e+00
1.982000000000000000e+03, 2.208556985402081008e+00, 2.215935376738904061e+00, 2.697331996451820757e+00, 1.941095827048586742e+00, 2.100001172200860022e+00, 3.051947303348663709e+00, 2.281911384753109839e+00, 2.079019614897876789e+00, 2.376173660414779842e+00, 2.160141665480855622e+00, 2.220414627506756222e+00, 3.211141009034650828e+00, 2.704179943963693322e+00, 2.675915670760432796e+00, 2.340356702252796683e+00, 2.109376141127911719e+00
1.983000000000000000e+03, 2.136096997987912083e+00, 2.127872945045964581e+00, 2.458188039115609680e+00, 1.900962570032741494e+00, 2.095850299486727852e+00, 3.042247165188685543e+00, 2.246321129494738944e+00, 2.103583888294006776e+00, 2.379275617193557846e+00, 2.010669684797824708e+00, 2.220612048407362593e+00, 2.800802360898403176e+00, 2.960021295370148575e+00, 2.519593005012626730e+00, 2.335349535721229053e+00, 2.193369274828274484e+00
1.984000000000000000e+03, 2.216512797557972814e+00, 2.077705655565722953e+00, 2.331500365371493189e+00, 1.915207565429048575e+00, 2.124846302172554324e+00, 3.052616696978936339e+00, 2.440003139360443551e+00, 2.441774408437855648e+00, 2.072464697934242928e+00, 2.137923463995335283e+00, 2.242467183384619034e+00, 3.016787685289203935e+00, 2.933626369864112071e+00, 2.750216225650661261e+00, 2.584777512661823540e+00, 2.216256375864171346e+00
1.985000000000000000e+03, 2.063524822638259870e+00, 2.124817980697956354e+00, 2.706390922437064361e+00, 1.785061791580574431e+00, 2.073067225790000467e+00, 3.108316751190383087e+00, 2.253074908676547583e+00, 2.181876027573459886e+00, 2.505393842830041073e+00, 2.011090266938469373e+00, 2.249403723927651200e+00, 2.973608689175796904e+00, 3.046472085838085153e+00, 2.645612560946867919e+00, 2.657922569990212924e+00, 2.163437374440472460e+00
1.986000000000000000e+03, 2.079135174264801211e+00, 2.007132832572950498e+00, 2.521389107273201979e+00, 1.893225648025118391e+00, 2.179988499396219748e+00, 3.103631892399916214e+00, 2.253378464550517712e+00, 2.298129629807420748e+00, 2.311911146254280514e+00, 1.930591655333721679e+00, 2.334917574756738112e+00, 2.835843361251217498e+00, 2.893447846074070462e+00, 2.710973849388074619e+00, 2.359732436664494948e+00, 2.085069693784996403e+00
1.987000000000000000e+03, 2.304537546062605635e+00, 2.092532809633172786e+00, 2.627700276123373424e+00, 1.936007846296771806e+00, 2.111221753468406348e+00, 3.317391074608907697e+00, 2.689907720615942743e+00, 2.035920737829500116e+00, 2.564850062370315431e+00, 2.160790567459993650e+00, 2.195594772272124295e+00, 3.012338413301842710e+00, 2.706388230376374882e+00, 2.709376442235827298e+00, 2.382816433175631410e+00, 2.272505222977390549e+00
1.988000000000000000e+03, 2.118688493430450848e+00, 2.036962368778623134e+00, 2.538986611662624959e+00, 1.806059639651385051e+00, 2.280475275627199316e+00, 3.400888458955444893e+00, 2.337544858998766628e+00, 1.989459213200337029e+00, 2.238194143320621166e+00, 1.962473756355530119e+00, 2.305741548380864980e+00, 2.958765461914247386e+00, 2.803493070039191792e+00, 2.702384396895927576e+00, 2.416717678132517477e+00, 2.213170276792096214e+00
1.989000000000000000e+03, 2.000572877303920194e+00, 2.240389486943433983e+00, 2.856930470002274181e+00, 1.818832867515123963e+00, 2.086726852820456113e+00, 3.235151391802501664e+00, 2.300461764383923580e+00, 2.273113713221019072e+00, 2.307388015449661545e+00, 2.196541459220038295e+00, 2.234787309986106862e+00, 3.052213219835917535e+00, 2.735602255061666988e+00, 3.054223902743966157e+00, 2.492098386771081309e+00, 2.270809213638021351e+00
1.990000000000000000e+03, 2.164587468251782276e+00, 2.190491715416793106e+00, 2.358026752544473581e+00, 1.941065008136346082e+00, 2.303920130595322302e+00, 3.148106999184417720e+00, 2.453565718732469314e+00, 2.068483122969853039e+00, 2.437448569331968073e+00, 2.074234039512175887e+00, 2.264792706484778595e+00, 2.996750703340884670e+00, 3.029690725877166813e+00, 2.843216539335457593e+00, 2.352512472832775536e+00, 2.015030669352190884e+00
1.991000000000000000e+03, 2.167755731341060699e+00, 2.090621212109289750e+00, 2.685311902135760320e+00, 2.043937575340104562e+00, 2.203444010296452316e+00, 2.935947972828425456e+00, 2.354930905264520202e+00, 2.111869983266930539e+00, 2.379394418571803005e+00, 1.962799966049748379e+00, 2.007851258779807857e+00, 3.052533634550279373e+00, 2.996390144081295670e+00, 2.686185942185324027e+00, 2.391320692233789291e+00, 2.095065624594968590e+00
1.992000000000000000e+03, 2.035603628760588535e+00, 2.115688490524151533e+00, 2.419852585144158130e+00, 1.763018128826925990e+00, 2.273274473729688605e+00, 2.907721795227268480e+00, 2.315370358164567488e+00, 2.205637198534826204e+00, 2.184361024786927619e+00, 1.823647392141961809e+00, 2.262320568649375030e+00, 3.144488458239316220e+00, 2.809399096877059243e+00, 2.620795341874500028e+00, 2.279205143961542390e+00, 2.291896165419622822e+00
1.993000000000000000e+03, 1.965624024091401578e+00, 2.067233803231992351e+00, 2.573916026505162158e+00, 1.756086574306697345e+00, 2.330569065587718480e+00, 3.037178871126283042e+00, 2.272886275434967462e+00, 2.084242130582544039e+00, 2.392316386480172863e+00, 1.802751240958519574e+00, 2.285940553992620305e+00, 3.271130146547648554e+00, 2.832741237287440317e+00, 2.577435065225903710e+00, 2.453622997769659086e+00, 2.255669621248396872e+00
1.994000000000000000e+03, 2.059632139943484930e+00, 2.050258572921131339e+00, 2.608437092603796081e+00, 1.932035161249366251e+00, 2.215597510155407956e+00, 3.018933982124405446e+00, 2.323118940679131494e+00, 2.088106280201135423e+00, 2.348659936477156762e+00, 2.067138275782701484e+00, 2.325918064281934594e+00, 3.093166854706556279e+00, 2.675954513011038927e+00, 2.594096344721924741e+00, 2.363964036864599549e+00, 2.185197856606158950e+00
1.995000000000000000e+03, 2.029927972446862849e+00, 2.165199314545972253e+00, 2.619098636919700684e+00, 1.837312615171393659e+00, 2.158253234718848557e+00, 3.207911276747611229e+00, 2.302626891608818394e+00, 2.222646663661822952e+00, 2.464209409051989930e+00, 2.042922794241303741e+00, 2.123217831158183078e+00, 3.085713499860232911e+00, 2.851357980472194242e+00, 2.859018371164429251e+00, 2.434524778012963520e+00, 2.129689893865967854e+00
1.996000000000000000e+03, 2.030148245509816984e+00, 2.079013107650101500e+00, 2.612443717299457902e+00, 1.760380002665961285e+00, 2.051314577116405857e+00, 3.015241086086710265e+00, 2.228102401762954266e+00, 2.121234879372515536e+00, 2.238334416359542445e+00, 2.075329516548315212e+00, 2.202394536168532202e+00, 3.112834149055863087e+00, 2.943520764219560881e+00, 2.476346845104615113e+00, 2.337987725895317670e+00, 2.208315728759066232e+00
1.997000000000000000e+03, 2.253426146207460068e+00, 2.210460148965589955e+00, 2.441137042818970038e+00, 1.996737621069026192e+00, 2.111510281700464287e+00, 3.120285282848365149e+00, 2.339898312298155592e+00, 2.318367829716522888e+00, 2.434851958562262553e+00, 2.085944878271691394e+00, 2.241058251622428443e+00, 3.005635732740075561e+00, 3.015952712137832226e+00, 2.620062141618610063e+00, 2.398356833518210163e+00, 2.278856273799826138e+00
1.998000000000000000e+03, 2.146827778660220343e+00, 1.959933772255990636e+00, 2.674152470924629377e+00, 1.974397649109009834e+00, 2.143451114965489346e+00, 2.994798466785641988e+00, 2.413583109435750274e+00, 2.161750121347311815e+00, 2.515046862627024815e+00, 1.962308720231484616e+00, 2.160629262725080935e+00, 3.142690185066307151e+00, 2.800711919898676072e+00, 2.652289014501418851e+00, 2.416687078368198627e+00, 2.105418851431146710e+00
1.999000000000000000e+03, 2.174885037319155945e+00, 2.122778140266945002e+00, 2.774092988586510433e+00, 2.045398464782066217e+00, 2.289062346337771725e+00, 3.210003282126550062e+00, 2.369866632281758978e+00, 2.200678505613346658e+00, 2.303841024083998601e+00, 2.013259662921545345e+00, 2.173183087515464074e+00, 3.082263223910511662e+00, 2.724506110230374478e+00, 2.831375133495059870e+00, 2.503792770764889042e+00, 2.114491509845120465e+00
2.000000000000000000e+03, 2.190233121864623378e+00, 2.043541528243161043e+00, 2.646180665780837771e+00, 1.804098336146982895e+00, 2.203541084660619820e+00, 3.128972704754760414e+00, 2.283500880286549961e+00, 2.246856401489395694e+00, 2.442774805266136884e+00, 2.022980074251071958e+00, 2.229147681650003321e+00, 2.998466467458968943e+00, 2.832011494481105895e+00, 2.855406030365660541e+00, 2.585418974503618461e+00, 2.247476940883454066e+00
2.001000000000000000e+03, 2.046233581832689108e+00, 2.161784441004074520e+00, 2.596754556022024651e+00, 1.891586897949766533e+00, 2.278603935475591591e+00, 3.176419364551137825e+00, 2.228188088295877112e+00, 2.036375999123152258e+00, 2.392673719473334959e+00, 1.868475109547229618e+00, 2.286854049948998213e+00, 3.110660992227666455e+00, 2.774816082784044013e+00, 2.788836019291809354e+00, 2.373625986362008611e+00, 2.320834301552751278e+00
2.002000000000000000e+03, 2.249863319068607481e+00, 2.053571039418552679e+00, 2.434790613809604487e+00, 1.909236397510456706e+00, 2.017015626839541831e+00, 3.269076347248409231e+00, 2.532312227994912845e+00, 2.367704431470994297e+00, 2.452489983491503267e+00, 2.055615276864489083e+00, 2.201529561564735893e+00, 3.178584058808180401e+00, 2.810592455546844448e+00, 2.699099844638950696e+00, 2.426451392472107838e+00, 2.236444888253016128e+00
2.003000000000000000e+03, 1.959421340537047529e+00, 2.127277113306908163e+00, 2.896109996450251689e+00, 1.928533099317278232e+00, 2.144569784222333908e+00, 3.208564545102669641e+00, 2.486600951834922135e+00, 2.330678959893620394e+00, 2.492253709436606179e+00, 1.892768001811101719e+00, 2.067681018807018045e+00, 2.823642227890941214e+00, 2.788356260891463378e+00, 2.602506579164717060e+00, 2.484679192668386438e+00, 2.220670834493423396e+00
2.004000000000000000e+03, 2.120854209563177051e+00, 2.062357507509371857e+00, 2.831472850911718186e+00, 1.840127053090188980e+00, 2.160432275457836226e+00, 3.156909123615970980e+00, 2.177236670229062643e+00, 2.056233494518941551e+00, 2.336795454349841261e+00, 2.012441527699196708e+00, 2.322158885445501308e+00, 3.227273863177272162e+00, 3.056723984645073777e+00, 2.671391887312814628e+00, 2.560086124333116331e+00, 2.161517863384448734e+00
2.005000000000000000e+03, 2.194094655055409238e+00, 2.136396952934467297e+00, 2.643970632713458002e+00, 1.684966884155609801e+00, 2.232188291786508128e+00, 3.021781842979820443e+00, 2.184759321842422608e+00, 2.107337108929446146e+00, 2.412118385354128591e+00, 1.886873134243091998e+00, 2.364370943183289331e+00, 2.976043961506568358e+00, 2.875799080900557581e+00, 2.690499351198046618e+00, 2.653425621294164038e+00, 2.271403254549884565e+00
2.006000000000000000e+03, 2.286286879018693430e+00, 1.989225012592996444e+00, 2.609354334483272364e+00, 1.982162316057036078e+00, 2.104911658883893200e+00, 2.971593320772899727e+00, 2.265114248130185359e+00, 2.128586068519163987e+00, 2.212583123863122392e+00, 2.019841812697248606e+00, 2.229409699519111943e+00, 3.109353204464485820e+00, 2.789601962596487628e+00, 2.796983194591982969e+00, 2.376110742580964441e+00, 2.334552706714654757e+00
2.007000000000000000e+03, 2.161736682740408977e+00, 2.214713208849095061e+00, 2.692131247159174734e+00, 2.077029769677843696e+00, 2.047339399657407633e+00, 3.072908543960340744e+00, 2.418886320662894107e+00, 2.238577191899383312e+00, 2.169264556434873370e+00, 2.127636042459294163e+00, 2.456113808836103196e+00, 2.964468799347461658e+00, 2.718121517348186966e+00, 2.601003725867490513e+00, 2.489011634943545381e+00, 2.220464486729749165e+00
2.008000000000000000e+03, 2.011427883773468928e+00, 1.936846673474917457e+00, 2.705425821091967720e+00, 1.992557289966292000e+00, 2.210965132956789425e+00, 2.945976916386310318e+00, 2.184501792300866718e+00, 2.189297417733447215e+00, 2.517595013980732599e+00, 1.864692739555094514e+00, 2.163568858514484106e+00, 2.976533252448877676e+00, 2.835211907946738830e+00, 2.688186620923422421e+00, 2.591308949138071860e+00, 2.231670137316412283e+00
2.009000000000000000e+03, 2.257509826903850048e+00, 2.004581154347718552e+00, 2.801406884931561425e+00, 1.829313780960436064e+00, 2.145361954839903440e+00, 3.016190588010708051e+00, 2.159080423687888661e+00, 2.160730945843792217e+00, 2.340761820445569796e+00, 1.955376148620411536e+00, 2.273629077899342654e+00, 2.796652239210814628e+00, 2.886378756464710982e+00, 2.603970630505791028e+00, 2.469645461474364367e+00, 2.309147380250458959e+00
2.010000000000000000e+03, 2.138266168200544382e+00, 2.130336331538702499e+00, 2.689002336712291719e+00, 1.805709157718925484e+00, 2.179767776201567475e+00, 2.924935357161497329e+00, 2.307905700202934618e+00, 2.136556812105475434e+00, 2.423507563744586868e+00, 1.904659193991452781e+00, 2.169901293945039278e+00, 3.220059080217846148e+00, 2.905604917383795005e+00, 2.668159565342633766e+00, 2.274406992470956013e+00, 2.230934168327110445e+00
2.011000000000000000e+03, 2.372515681919511010e+00, 2.169646641403463416e+00, 2.723358564612904598e+00, 1.789227522208342025e+00, 2.130102318046693366e+00, 3.076441034032076693e+00, 2.395788090769478185e+00, 2.127445175519336207e+00, 2.392336632259944196e+00, 1.966022460722514964e+00, 2.218904668792398560e+00, 3.024115289222386149e+00, 2.717196875434313430e+00, 2.557916434693911611e+00, 2.417609367665202402e+00, 2.188459614156091249e+00
2.012000000000000000e+03, 2.065358238422238202e+00, 2.201640762227438319e+00, 2.680870851960117207e+00, 2.055026419631200696e+00, 2.108511277996635513e+00, 3.085216939374549661e+00, 2.291720538542985075e+00, 2.256036930581393651e+00, 2.359420131153571187e+00, 2.000254631013477891e+00, 2.103433167363320422e+00, 2.780877954245170702e+00, 2.615666612275706182e+00, 2.643175932017534091e+00, 2.387278850336402858e+00, 2.146688204812953860e+00
2.013000000000000000e+03, 2.164567180958413051e+00, 2.158012669429113739e+00, 2.496564404985634145e+00, 1.862942910589220125e+00, 2.190321458119820708e+00, 3.348721533158481645e+00, 2.249453963930124534e+00, 2.236729257127727521e+00, 2.446841882334505502e+00, 2.176582219115194228e+00, 2.256409286489265753e+00, 2.951468595575021059e+00, 2.747777962107194050e+00, 2.599300940212883049e+00, 2.478029845263464370e+00, 2.204262324287231234e+00
2.014000000000000000e+03, 1.956327120706099931e+00, 2.164329632468031228e+00, 2.528342930050637261e+00, 1.975006343685874022e+00, 2.040975344215472997e+00, 3.137941964685820651e+00, 2.426476763843726125e+00, 2.095836033576894408e+00, 2.624742943317623034e+00, 2.046747143357245058e+00, 2.417517168089881263e+00, 2.993296141738478688e+00, 2.899274175993252545e+00, 2.921559069660578878e+00, 2.398384671561391457e+00, 2.120941678516400586e+00
