year, MPI-ESM1-2-LR, MIROC-ES2L, CNRM-ESM2-1, INM-CM5-0, UKESM1-0-LL, TaiESM1, NorESM2-LM, NorESM2-MM, INM-CM4-8, EC-Earth3-Veg, IPSL-CM6A-LR, ACCESS-ESM1-5, CMCC-ESM2, CanESM5, GFDL-ESM4, CESM2-WACCM
1.974000000000000000e+03, 1.045294946354965893e+00, 8.913323068262885007e-01, 1.329873477606196008e+00, 1.473377165713881887e+00, 1.306558856776746991e+00, 1.511425872490645528e+00, 6.745018248029699404e-01, 6.972618058589392653e-01, 1.585081580643012744e+00, 1.310485529103789126e+00, 8.306654056224409555e-01, 6.662503280655089899e-01, 9.617675018303806223e-01, 1.066743721377550136e+00, 1.038115246325818308e+00, 8.505756635188327364e-01
1.975000000000000000e+03, 1.225727471217236353e+00, 8.829213103853553735e-01, 1.269397023871732255e+00, 1.426478345216261934e+00, 1.328000548490821719e+00, 1.243859200584923386e+00, 6.911677365252340000e-01, 7.291368195779581729e-01, 1.607496354969624619e+00, 1.295926172211972371e+00, 9.533080999028179514e-01, 6.620221966771735467e-01, 1.174497490595103111e+00, 1.030894188556736424e+00, 1.130764406988536308e+00, 8.233723406181342463e-01
1.976000000000000000e+03, 1.222823549072944216e+00, 8.779621633881378173e-01, 1.342295730160356193e+00, 1.429896347278494462e+00, 1.377329890918643551e+00, 1.190285894139703204e+00, 6.446908986874438918e-01, 7.527756095387645452e-01, 1.561302267024446744e+00, 1.315108216461560398e+00, 8.018527707470849419e-01, 6.350293631085954793e-01, 1.470566937144021757e+00, 1.056435211309061595e+00, 1.039510637688030092e+00, 7.867749101583549898e-01
1.977000000000000000e+03, 1.117613734531138991e+00, 8.919807238794387194e-01, 1.250303442792924713e+00, 1.455498104298407203e+00, 1.373044138864045749e+00, 1.551254814292005513e+00, 6.344494003631931944e-01, 7.524642324824745154e-01, 1.554054235257500638e+00, 1.364322418583617802e+00, 7.901176764110602324e-01, 6.255547628585902409e-01, 1.240497992857705345e+00, 1.042406507695217810e+00, 1.090621999678159648e+00, 8.106085185216231892e-01
1.978000000000000000e+03, 1.067185195669788644e+00, 8.944885643169315781e-01, 1.252086782170662493e+00, 1.525450589829766779e+00, 1.343820609583854520e+00, 2.021574898539381770e+00, 6.823667148038613517e-01, 6.945030902464894851e-01, 1.558926097945950939e+00, 1.354165449375387631e+00, 8.140582887470130258e-01, 6.314915798991008744e-01, 1.224390430616024261e+00, 1.061943383406464214e+00, 1.033197270954699265e+00, 8.148070364285538991e-01
1.979000000000000000e+03, 1.181893698996752784e+00, 8.860501209694219282e-01, 1.562917241099333276e+00, 1.413500276566730829e+00, 1.348199981216850141e+00, 1.797521299491902091e+00, 7.143689858253855496e-01, 7.080121356427874213e-01, 1.559724381994549880e+00, 1.288499162522536379e+00, 8.420634981634050886e-01, 6.343285907149915914e-01, 1.258620076748734773e+00, 1.133590820753503481e+00, 1.009949298849211585e+00, 8.450757558287724791e-01
1.980000000000000000e+03, 1.175425375159931951e+00, 8.879520971930182638e-01, 1.460861770652003955e+00, 1.490081509216201416e+00, 1.364949134427551281e+00, 1.444277859564182309e+00, 7.249860376386095817e-01, 7.209536154288853638e-01, 1.599360626358771187e+00, 1.287973378398938218e+00, 7.145984634260975632e-01, 6.076668272455407749e-01, 1.073594051887699630e+00, 1.086363533597766828e+00, 1.119833764689269540e+00, 8.610567176196786132e-01
1.981000000000000000e+03, 1.085690166480682839e+00, 8.687176186855055660e-01, 1.323246136540775941e+00, 1.444872048855831981e+00, 1.264804214978665131e+00, 1.607850608188414965e+00, 7.400410411169728864e-01, 7.824217102186032946e-01, 1.515058799676804568e+00, 1.441856951231228035e+00, 6.819183147940027778e-01, 6.144608327696168271e-01, 9.661713356285928089e-01, 1.133686030091735963e+00, 1.164295520349835078e+00, 8.073096176848011396e-01
1.982000000000000000e+03, 1.118803441847501468e+00, 8.670603823717277781e-01, 1.400757377616796973e+00, 1.492435330393355519e+00, 1.263025275156717475e+00, 1.805819495390688312e+00, 7.342837291513022446e-01, 8.116067730153397886e-01, 1.559592985447537439e+00, 1.452398787872225316e+00, 7.635554480284647560e-01, 6.477115741677822447e-01, 1.066051361378271389e+00, 1.059601805955911358e+00, 1.083664001335089555e+00, 8.257835034862710533e-01
1.983000000000000000e+03, 1.169436987750291035e+00, 9.012136214383330568e-01, 1.454056001862260805e+00, 1.347861680417807184e+00, 1.292346078107917684e+00, 1.403193877606461415e+00, 7.389264294963630020e-01, 8.077188683214919784e-01, 1.431121296778611551e+00, 1.336427276938404907e+00, 7.894457028783917751e-01, 6.256749751531643922e-01, 1.099833175367204374e+00, 1.051470808854569228e+00, 9.852806713292048268e-01, 8.265516372079593221e-01
1.984000000000000000e+03, 1.202514873853476329e+00, 8.901488182827803630e-01, 1.181527616580997142e+00, 1.443166770206719685e+00, 1.298910327587656122e+00, 1.228315543802525278e+00, 7.526602723718395227e-01, 8.586709055963280823e-01, 1.439945691061341071e+00, 1.332181712991136857e+00, 7.645978143520708592e-01, 6.719177496058746923e-01, 1.059223198443428826e+00, 1.104890781118602616e+00, 9.725191586996099202e-01, 8.267895373873884735e-01
1.985000000000000000e+03, 1.143593462684885376e+00, 8.460532312829408541e-01, 1.238673275013313368e+00, 1.493872109205807819e+00, 1.305639364829062954e+00, 1.435706853317547660e+00, 6.975326783028692468e-01, 8.936252372924915477e-01, 1.547571640985915487e+00, 1.461505626718841544e+00, 1.010589228920875549e+00, 6.733480527947859340e-01, 1.131436022078674553e+00, 1.173017172955577170e+00, 1.002343282661165569e+00, 8.236460348850396240e-01
1.986000000000000000e+03, 1.168989541823358680e+00, 8.490374207681415930e-01, 1.405396340165808944e+00, 1.461819117324517414e+00, 1.327580064566270535e+00, 1.786258310369579272e+00, 7.017182937242533169e-01, 9.257815960466203586e-01, 1.604303545132222286e+00, 1.390799442611699410e+00, 9.862420490437705523e-01, 6.566498786955186073e-01, 1.275777368587067029e+00, 1.074831998581210701e+00, 9.912412651264709273e-01, 8.965918572077664628e-01
1.987000000000000000e+03, 1.207326711714763690e+00, 8.942533988957275248e-01, 1.354077172466158885e+00, 1.481980766728643317e+00, 1.388017222264874118e+00, 1.624697316474084108e+00, 7.510340221681489625e-01, 8.996130056015422261e-01, 1.591423499291744870e+00, 1.379044590456436126e+00, 8.423189969563055213e-01, 6.223930732786638886e-01, 1.302143128963081153e+00, 1.090899487432211545e+00, 8.993561321988242652e-01, 9.308592336134079437e-01
1.988000000000000000e+03, 1.169011588101963595e+00, 9.203649800006802328e-01, 1.332230579305026419e+00, 1.395642332380675921e+00, 1.337494127752352657e+00, 1.504801476663223614e+00, 7.741506378827145429e-01, 9.254183348339877213e-01, 1.555952428683651689e+00, 1.427904678580532050e+00, 8.028575406003564119e-01, 6.507083579302274101e-01, 1.075778183912858843e+00, 1.101471255029601526e+00, 9.394682162989763663e-01, 9.300432652221687357e-01
1.989000000000000000e+03, 1.238185979350240551e+00, 8.999534057262320585e-01, 1.417615922986342980e+00, 1.458192184443408923e+00, 1.314193578260846040e+00, 1.677576036582786534e+00, 7.994808641586497178e-01, 9.007395789726874158e-01, 1.620254653532256617e+00, 1.480298568224105882e+00, 7.627629814937570973e-01, 6.634036070741702318e-01, 1.010066558891447697e+00, 1.127768159635835321e+00, 1.049691163951030903e+00, 9.271167588380755387e-01
1.990000000000000000e+03, 1.160225134366711597e+00, 8.853289870285449004e-01, 1.476018228269813104e+00, 1.401839781363037885e+00, 1.374968531963713492e+00, 1.750683263843267889e+00, 7.641117943929627288e-01, 8.636807577918906853e-01, 1.686491492284865279e+00, 1.407943575874998521e+00, 9.039543374786439545e-01, 6.731587485450419850e-01, 9.069421264932482352e-01, 1.101496316244033657e+00, 1.037916434499541296e+00, 9.399437703848335657e-01
1.991000000000000000e+03, 1.148310670261823763e+00, 8.634331793129266241e-01, 1.512287258166944204e+00, 1.466808476507527326e+00, 1.433162514736235016e+00, 1.513118672142522270e+00, 7.779665271985317654e-01, 8.538326272250474913e-01, 1.693348170982071466e+00, 1.325423171692168944e+00, 9.121195239638830721e-01, 7.027330412918120217e-01, 1.211952460590959735e+00, 1.072551751948266796e+00, 1.021286848935794911e+00, 9.510625644348842389e-01
1.992000000000000000e+03, 1.199284498044133951e+00, 9.031710144649074401e-01, 1.580986530216612396e+00, 1.417974566700864969e+00, 1.474477335230377051e+00, 1.609833224214989089e+00, 7.949625953058472305e-01, 8.732291181983734552e-01, 1.609212478882910968e+00, 1.449864066991744416e+00, 8.269619363166909043e-01, 7.083461505397316005e-01, 1.271178937765064187e+00, 1.093029101030940309e+00, 1.097012805001442493e+00, 9.574205300366461779e-01
1.993000000000000000e+03, 1.220620393245015478e+00, 9.208768148974905143e-01, 1.362539355309057232e+00, 1.447693995027397040e+00, 1.379549497051325346e+00, 1.842685424311267584e+00, 8.552365330883971994e-01, 8.812392494176285451e-01, 1.640584707824313870e+00, 1.520223828514938980e+00, 8.849367082010303198e-01, 7.151110733883970783e-01, 1.259891804235472756e+00, 1.094222541321595132e+00, 1.087200440383079725e+00, 9.241906578479642809e-01
1.994000000000000000e+03, 1.204689285473057092e+00, 9.253599767569330448e-01, 1.634126437103031959e+00, 1.457950781222759451e+00, 1.382148846444297696e+00, 1.840319578113065901e+00, 8.190074973763677990e-01, 8.880616598427363284e-01, 1.569789187148401544e+00, 1.466232735172248836e+00, 8.709793783567898462e-01, 7.335742485247200850e-01, 1.526271703647817057e+00, 1.140542742959427924e+00, 1.061098711130889161e+00, 9.340330758324610905e-01
1.995000000000000000e+03, 1.244061299702970302e+00, 9.102821701373905450e-01, 1.469982375503869010e+00, 1.510968776046382800e+00, 1.395453745582402982e+00, 1.833944230976710443e+00, 7.441306636248854467e-01, 8.571000332455536164e-01, 1.565931113011156173e+00, 1.429540662323279143e+00, 8.526142948032630065e-01, 7.232378119831799346e-01, 1.644151191745907958e+00, 1.095522485219857067e+00, 9.605650317562647311e-01, 9.521262690600517109e-01
1.996000000000000000e+03, 1.237152116108398925e+00, 9.335880812569381515e-01, 1.333980363485319565e+00, 1.437193853834644264e+00, 1.482072611534142492e+00, 1.717940442082305674e+00, 7.922514224777944536e-01, 8.313073470675628185e-01, 1.589396895778707908e+00, 1.497570119210376971e+00, 9.277773439624115159e-01, 6.873885880098314916e-01, 1.598533827773597427e+00, 1.083113799640056829e+00, 9.803487188175969980e-01, 9.847445655107135432e-01
1.997000000000000000e+03, 1.175595353995225301e+00, 9.558739723992875081e-01, 1.308859766064009111e+00, 1.429447656875580952e+00, 1.490324485894275020e+00, 1.675348851133958483e+00, 8.335260452942611087e-01, 8.458700460288440803e-01, 1.569046543404616578e+00, 1.575271323666994405e+00, 8.314081557119372690e-01, 6.452763635003011533e-01, 1.200421258522118118e+00, 1.093276456286485177e+00, 9.973975704256292651e-01, 9.813802667499670340e-01
1.998000000000000000e+03, 1.049566549188986953e+00, 9.600713380378669282e-01, 1.263856248386757031e+00, 1.489007515676865845e+00, 1.444334035794244242e+00, 1.560180806773584061e+00, 8.550694639665938901e-01, 9.158750231587271529e-01, 1.616313130366984874e+00, 1.571087801254549499e+00, 8.841705475121893754e-01, 6.381548583900127358e-01, 1.174387588458882803e+00, 1.101739250424570660e+00, 1.153180139787135960e+00, 1.001843389109039251e+00
1.999000000000000000e+03, 1.170983647509710845e+00, 9.636376721421155978e-01, 1.322739787360427410e+00, 1.509429896774105329e+00, 1.342343225255184347e+00, 1.682373715308204121e+00, 8.216838049751535866e-01, 9.724818413706712850e-01, 1.551446644557917587e+00, 1.543246255490514196e+00, 8.803256644592277746e-01, 6.440602159307060592e-01, 1.185360112019690826e+00, 1.112230236934941274e+00, 9.851765665428693364e-01, 1.010808459125604131e+00
2.000000000000000000e+03, 1.287517224625271295e+00, 9.685670137280437686e-01, 1.367126694421337607e+00, 1.438509032447295555e+00, 1.347409769778795452e+00, 1.662208048021507123e+00, 8.032925100199974633e-01, 1.005410206011090324e+00, 1.555397236549016515e+00, 1.457909074806597927e+00, 8.516648147618191000e-01, 6.493697984324890982e-01, 1.224436511092825253e+00, 1.122607141652228968e+00, 1.016605270447224596e+00, 9.890027211624518033e-01
2.001000000000000000e+03, 1.211789763773905015e+00, 9.975639114995032974e-01, 1.322346411727164828e+00, 1.457319776843397641e+00, 1.409669051343786839e+00, 1.850831037115840072e+00, 7.952087021423529523e-01, 1.015825243159657942e+00, 1.608881471587345624e+00, 1.449888536811540174e+00, 8.237661577420504200e-01, 6.085228901623828124e-01, 1.201386292304159831e+00, 1.080125143676380572e+00, 9.594534936995724461e-01, 9.818027472595711735e-01
2.002000000000000000e+03, 1.143129519153728735e+00, 9.881295225322260789e-01, 1.580982804825491028e+00, 1.409494117570611715e+00, 1.437962879329908406e+00, 2.018763176635956391e+00, 8.184762950398687398e-01, 9.703390774173620281e-01, 1.600032238532900886e+00, 1.466882359950406833e+00, 8.263990281592182852e-01, 6.687142742355826064e-01, 1.171097847562897254e+00, 1.106534986513220353e+00, 1.054373590078530265e+00, 1.011144224709845219e+00
2.003000000000000000e+03, 1.177502716903068958e+00, 1.016548714192310854e+00, 1.649802834781307403e+00, 1.403035799014080043e+00, 1.454808026463696002e+00, 1.868288838925232120e+00, 8.860445066616908782e-01, 9.630951545333265029e-01, 1.612082787589826260e+00, 1.486475242388455520e+00, 8.937427499473594716e-01, 7.193592976092912927e-01, 1.274441970628880094e+00, 1.124831581618339849e+00, 1.063112211379621419e+00, 9.916685663991343658e-01
2.004000000000000000e+03, 1.258786116880665107e+00, 9.453705591413679166e-01, 1.472967475178964758e+00, 1.429971081734101146e+00, 1.462322177893820463e+00, 1.389375646480297766e+00, 9.013237320078095749e-01, 8.556926260821878794e-01, 1.563639201318075767e+00, 1.498212210868056671e+00, 8.353359477986438408e-01, 7.268180076015603452e-01, 1.464782739036653236e+00, 1.129522787062142486e+00, 1.007425302235146258e+00, 9.852251481496343555e-01
2.005000000000000000e+03, 1.266313870410654907e+00, 9.397008750908758534e-01, 1.583211676175218852e+00, 1.427681901700545097e+00, 1.469586108603256225e+00, 1.520348304269919515e+00, 9.061290603754410533e-01, 8.492777598410768958e-01, 1.584123050000091126e+00, 1.573173224959092620e+00, 8.543885635989505456e-01, 6.939361118197141520e-01, 1.829754730456102152e+00, 1.103392514019657877e+00, 9.267399214858057510e-01, 9.827124273092026074e-01
2.006000000000000000e+03, 1.383654816238280683e+00, 9.637300853339735296e-01, 1.416616834001526160e+00, 1.424899990739717071e+00, 1.494611083644203253e+00, 1.787000122417217396e+00, 8.763043179984979503e-01, 9.396263997972655879e-01, 1.627931351305070606e+00, 1.539977364635481738e+00, 8.260507717099474512e-01, 7.093735574424748780e-01, 1.546662866431966155e+00, 1.117698320650640120e+00, 9.213409611744552974e-01, 1.038408262345625888e+00
2.007000000000000000e+03, 1.269060254094407814e+00, 9.696313272149676976e-01, 1.425263594740439510e+00, 1.454777859336242818e+00, 1.496016099892257367e+00, 1.655993248099654647e+00, 8.532321189906049153e-01, 1.011488859815690811e+00, 1.542785165995836483e+00, 1.584021477217180562e+00, 8.800506932191335396e-01, 6.887890537974619143e-01, 1.110247019277741387e+00, 1.108793166634548299e+00, 9.784262784696240445e-01, 1.069691936403721622e+00
2.008000000000000000e+03, 1.291601514413874829e+00, 9.701133754530965048e-01, 1.508164248593935719e+00, 1.391848071537694187e+00, 1.509732456068814344e+00, 1.641301677597668762e+00, 8.818273452866970397e-01, 1.039794721971248892e+00, 1.582367717662137796e+00, 1.679786975611130107e+00, 9.392372478970087979e-01, 6.970633533159376061e-01, 1.324491485937713930e+00, 1.099901007878055337e+00, 1.046386586438650568e+00, 1.053091128010447131e+00
2.009000000000000000e+03, 1.208560879151895806e+00, 9.657824145257819515e-01, 1.405218906627679898e+00, 1.418409720744207458e+00, 1.447323249060504802e+00, 1.762227804211796256e+00, 8.763914020482860279e-01, 1.043330830981790136e+00, 1.562443681398580031e+00, 1.637131524091309798e+00, 7.708372171346316026e-01, 7.246463325902993136e-01, 1.455034960890133622e+00, 1.093494806823487764e+00, 1.029771375234753927e+00, 1.072777013172276694e+00
2.010000000000000000e+03, 1.331831360072126547e+00, 9.396847852702927550e-01, 1.402607750124784447e+00, 1.440442777009885988e+00, 1.462566866523834941e+00, 1.511164591323307604e+00, 8.778338215720152826e-01, 1.090935734001835078e+00, 1.544842061258187016e+00, 1.518248658937662476e+00, 7.516550264404197046e-01, 6.773723962432903756e-01, 1.207090878144081669e+00, 1.090456811602565690e+00, 9.699119892783611974e-01, 1.065610485848001332e+00
2.011000000000000000e+03, 1.211882939116982527e+00, 9.653258416359937755e-01, 1.623538685363798972e+00, 1.441004332927534159e+00, 1.517618962286248152e+00, 1.404785847068044768e+00, 8.706401656424259672e-01, 1.103157530144403653e+00, 1.548675223754071739e+00, 1.571792151337757515e+00, 8.620295259883180572e-01, 6.632272677883281897e-01, 1.091382065335791074e+00, 1.126064444835111811e+00, 9.427687168571076137e-01, 9.936011229257558641e-01
2.012000000000000000e+03, 1.220021991956829588e+00, 9.907810493787666539e-01, 1.529896705848238447e+00, 1.425993168646620068e+00, 1.531327690036703659e+00, 1.403522216646365894e+00, 8.903640741200212760e-01, 1.076471206767011246e+00, 1.576371736180603111e+00, 1.758829627309161703e+00, 9.354747036904804691e-01, 6.971602934332862267e-01, 1.004374144819174752e+00, 1.145583978412652026e+00, 8.197584664162358425e-01, 1.002293996603836446e+00
2.013000000000000000e+03, 1.176575421379278508e+00, 9.872267716308954499e-01, 1.624183339984452301e+00, 1.430813242252430673e+00, 1.583686048668274449e+00, 1.544151904949214282e+00, 8.839415321851532559e-01, 1.021636836221431199e+00, 1.576654141435046341e+00, 1.733152795939732371e+00, 8.876949683168593452e-01, 7.299105537320709214e-01, 1.218515029044354492e+00, 1.102163669413091851e+00, 9.384524143352628300e-01, 1.063044265737518757e+00
2.014000000000000000e+03, 1.307781521458432961e+00, 9.911465274240903733e-01, 1.585233556928903997e+00, 1.498189645427176808e+00, 1.467642993844012755e+00, 1.680911168826106250e+00, 9.630855803995991282e-01, 9.667871611230117734e-01, 1.613675526426563867e+00, 1.597674206905439487e+00, 1.033187063733794098e+00, 7.023624531924755887e-01, 1.259297469074468490e+00, 1.088437578440028197e+00, 9.881384318902458608e-01, 1.113181397248663940e+00
