year, NorESM2-MM, MPI-ESM1-2-LR, TaiESM1, CNRM-ESM2-1, ACCESS-ESM1-5, CanESM5, INM-CM5-0, MIROC-ES2L, IPSL-CM6A-LR, CESM2-WACCM, GFDL-ESM4, NorESM2-LM, EC-Earth3-Veg, CMCC-CM2-SR5, INM-CM4-8, UKESM1-0-LL
1.974000000000000000e+03, -1.133405226448177920e-02, -5.437852766939986482e-02, -1.741533630770844832e-01, 4.905807519662189892e-02, 1.250941146511722613e-01, 3.970532405654799563e-02, 3.301451999723061248e-01, -3.102106678779106147e-02, 7.126389428190145481e-02, 7.503739166887840595e-02, 3.084971181915645028e-03, 4.178795188299137819e-02, -1.080908736683940663e-01, 1.924018052461450717e-02, 1.374572461149849711e-01, -9.970489554959541256e-02
1.975000000000000000e+03, 1.403082222748522519e-02, 1.244093099215533432e-01, -2.885454071164392786e-01, 4.288383156385104644e-02, 4.004066333355706109e-02, -6.151625350347122295e-02, 1.896404168027848169e-01, -8.216845155850045768e-02, 1.675017249529439645e-01, 9.300601331172476949e-03, 1.617456517797528220e-02, 5.914154401673496486e-02, 2.974728488825139142e-02, -6.088915391022720058e-02, 2.142016596454080490e-01, -7.554573766425584647e-03
1.976000000000000000e+03, 3.731422554613474801e-02, 9.665811608902134811e-02, 1.457891260835775249e-01, 4.577510244990384142e-02, -2.314874644552163477e-02, 2.830127310753795533e-01, 3.460606020516595466e-02, -7.651785084404781612e-02, -1.799112146192722861e-01, -4.006447731974123461e-02, -1.309731798082898191e-01, 4.517705883707795640e-03, 2.204409147816212722e-04, 1.931597507368910602e-02, -1.610330618558783802e-02, -7.369456851484701421e-02
1.977000000000000000e+03, 3.822689937480923394e-02, -6.656801452403604547e-02, 4.059544861430609552e-01, -6.018393592186208757e-02, -1.135637373325117626e-02, 1.456356507878302925e-02, 2.767332563864654538e-01, 7.528545393095379366e-03, -1.627429200214872140e-02, 1.319833719009211835e-02, 2.131169594145437135e-02, -2.882034984332007901e-02, 3.214147014458938745e-02, -7.406540844111149380e-02, 2.287413416382980472e-02, 3.527330815969073607e-02
1.978000000000000000e+03, -5.163926285879390926e-02, -1.232844134578326006e-01, 6.094971784461981901e-02, 1.179841831179973544e-01, 1.083208464746583492e-02, -3.414094924885711646e-01, 4.012728828080158738e-01, 4.683606036701397227e-04, 2.835359171269950448e-02, 1.923908292449564086e-02, -7.087547149040528127e-02, 3.933026796625402333e-02, 6.468320636981815530e-02, 1.226819043288792377e-01, 9.166775728957776703e-02, -5.254211723996745492e-02
1.979000000000000000e+03, 1.765673042574797749e-02, -5.157328917987456796e-02, -3.332271591557108281e-01, 3.098434210458192450e-01, 6.164255258481800628e-03, 7.123684946165509402e-02, -6.964989505844294826e-02, 2.695966835053540366e-03, -2.648257241763243494e-02, 1.243014462031328052e-02, -7.302581645023280277e-02, 4.462122106343759803e-02, -1.785313177277974006e-01, -1.352668501065182882e-01, -1.799140856348788453e-01, 2.485129972856659625e-02
1.980000000000000000e+03, 3.009897116883744270e-02, 1.100688963559487976e-01, -9.391006322597460210e-02, -2.963140089847364489e-02, -6.492283495290004924e-02, 8.331592067482998867e-03, 2.645611207920722796e-01, -9.100386683253733344e-02, -1.919455902074807818e-01, 6.606475349651823314e-02, 5.431288569914668324e-02, 4.707060777735362633e-02, 5.599270988166344526e-02, 1.300039294795100608e-01, 2.210277373643328991e-01, 2.840436260019809159e-02
1.981000000000000000e+03, 5.233650819388145636e-02, -1.339017466017980440e-02, 4.228486739919728454e-01, 3.412889052389670580e-02, -3.489481838324011344e-03, 1.091970198477099606e-02, 1.582092327697333101e-01, -1.050502621757834903e-01, -4.701718501353620988e-02, -5.648439777018102875e-02, -1.629903804968773837e-02, 6.328936366704550343e-02, 1.706596359207172009e-01, -4.823620063860354322e-03, -8.894955151109294744e-02, -1.719655714083474507e-01
1.982000000000000000e+03, 5.191484342354030918e-02, 8.760261981261691783e-03, -9.385209840272280835e-02, 1.113734819570952883e-01, 6.878839995440394484e-02, 3.302351056442371369e-01, 1.907338191042548536e-01, 4.570509575662103216e-04, 9.935220017735692244e-02, 2.334900522647003623e-02, 2.303231595164242571e-02, -1.577161703432956299e-03, 4.809753374616682065e-02, 4.468377841640260723e-02, 2.587615928362950735e-01, -1.391462641366321418e-01
1.983000000000000000e+03, 7.269433160643306441e-03, 7.903278804494182075e-02, -3.866387877036359666e-01, 2.242786420587518648e-01, -1.017804430506203577e-03, -1.520135359871839786e-01, 1.405415104460383258e-01, 5.377108656117970953e-02, -2.625027981432507748e-02, 4.042074384808636012e-02, -1.687155965015647852e-01, 3.798969072672847558e-02, -2.712027368266950456e-01, -9.524851849734556133e-03, -2.094052384128237965e-01, -2.341181452754647133e-02
1.984000000000000000e+03, 9.336245392931671883e-02, 5.878463038789807915e-02, -3.580323840882015333e-03, -2.262194335418822311e-01, 1.007219731437871829e-01, 7.106145277307458763e-02, 3.484560347928150059e-01, 2.643568642636261699e-03, -7.401849488117861510e-03, 1.410990683682598196e-02, -5.491000640000296557e-02, 3.244054643454021697e-02, 4.442327964605919527e-02, 1.157991209396505294e-01, -1.596322024058372535e-01, -1.069527680562156607e-01
1.985000000000000000e+03, 7.983430636811526815e-02, 1.352097936891591586e-02, 4.236370186175821839e-01, 1.223996748215437497e-01, 9.070305353264328241e-02, 3.069827075389936280e-02, 3.039878594963901781e-01, -9.927978426836982229e-02, 3.028730228094633214e-01, 8.174412217687686277e-03, -3.622312874926458814e-02, 4.799226124972291382e-03, 1.506154812623940187e-01, 1.848597472849866086e-01, 1.030490677666210247e-01, -5.626016540621264078e-02
1.986000000000000000e+03, 8.618731395634325609e-02, 2.700879264218693232e-02, 2.824488453179827430e-03, 7.873327379917346991e-02, 1.813232720452650354e-02, 1.089803398554575059e-01, 5.095031997307743199e-02, -1.322157281133040374e-01, 3.659356149488801613e-02, 9.139787438033161737e-02, -8.667463877432420027e-02, 3.817658715906697281e-02, -6.999184740748644329e-02, 1.204275746867284336e-01, 1.645804403731296328e-01, -1.357007028550410999e-01
1.987000000000000000e+03, 1.165451822840122588e-02, 3.462098960634288347e-02, -2.458505017237557488e-01, 6.911843778669762850e-02, -8.503257325854475523e-02, 1.830440829273205505e-01, 2.439955858838087910e-01, 9.184037239156013499e-02, -1.030745944806186060e-01, 5.443954382908314932e-02, -1.587891710634272147e-01, 5.755716366796993083e-02, 4.038678749163692600e-02, -8.913894675449937632e-02, 2.894087102502947428e-01, 4.259950425127822377e-02
1.988000000000000000e+03, 7.697833283893851242e-02, 4.175203406606790846e-02, 9.155205474484083561e-02, 2.770600369879665584e-02, 6.702540579536832299e-02, -6.854849923209768714e-02, -1.778074432594800303e-01, 7.850355891967721045e-02, -7.986542876026565818e-02, 2.307688669374430637e-02, 4.325116193639814977e-02, 6.664098150849163960e-02, -1.403218504164359046e-02, -9.060107424157133604e-02, 2.067690783985833280e-01, -5.853724010590980603e-04
1.989000000000000000e+03, 8.194660712068554953e-02, 8.295898418470558366e-02, 1.730071730445775502e-01, 1.976648032164322333e-01, 2.021956564203266499e-02, 1.030277076427995597e-01, 1.699381350316158945e-01, 7.524775227356450547e-02, -8.584318504653827564e-02, -2.702023309906056558e-03, -5.718092991594423899e-03, 5.456571026989404105e-02, 1.538770875824392870e-01, -1.452716064293381459e-01, 3.916873161574840334e-01, 2.362132874788325839e-03
1.990000000000000000e+03, 1.852521477711048872e-02, -4.300116471749083208e-02, -8.694251224673436168e-03, 4.494809195768437876e-02, 7.454119722238378154e-02, -3.436726700882927754e-02, -1.056648467429650434e-01, 6.469461941662493776e-02, 1.851676147535374350e-01, 7.748256406842284061e-02, 2.277748533180542351e-02, 3.470573805534811831e-03, -2.609451332677850122e-01, 2.229278307461214637e-01, 3.421235782341020548e-01, 1.242407977785767170e-01
1.991000000000000000e+03, -2.102640470164412675e-02, 2.657301045125182865e-02, -2.083964260588966055e-01, 2.570351079054781218e-01, 1.329180864181115640e-01, -6.238660139852487962e-02, 6.642633050720639365e-02, -1.124488999505554171e-01, 3.367990448480739918e-02, 6.892784758009926072e-02, -2.002335932732303425e-02, 8.847917390415509231e-02, -7.979186400594780182e-02, -1.821366832630323673e-01, 7.755008638826474954e-01, 1.894402650256571119e-01
1.992000000000000000e+03, 8.314812072021583733e-02, -6.513557193033149562e-02, 3.156514576586810783e-01, 6.063142079985633925e-02, 7.423545994744210064e-02, 2.682348126331728366e-01, 3.577802479103284194e-01, 1.837732578204097633e-01, -4.819824316276716952e-02, 5.234954296868984253e-02, 8.179358049025131638e-02, 2.568285701808118923e-02, 3.021597345657138223e-01, 1.049635937116353696e-01, 4.244134533938921372e-01, 1.408480581653884789e-01
1.993000000000000000e+03, 6.352099910554100115e-02, 3.452930856882430177e-02, 1.345731542258506719e-01, 7.166943372528673806e-02, 1.321873625863525248e-01, -1.400784306709069171e-01, 4.184166451751759608e-01, 1.281815155498532144e-01, 1.023264899542228878e-01, -1.268758359359930523e-03, 3.970963175766953172e-03, 9.291165255328709405e-02, 5.149682284881387795e-02, 2.004947800445160688e-01, 4.635942580945714431e-01, -5.675269286812415631e-02
1.994000000000000000e+03, 2.102750019396006434e-02, 1.448312443923916934e-02, -1.553771981452505557e-01, 2.751683384072803329e-01, 1.446623873206543398e-01, 1.207793438964983729e-01, 1.653749394193211320e-01, 1.636509818690008444e-01, -5.936285551862188065e-02, 6.054690276375730013e-02, -7.836712989283436959e-02, 2.389763159820529337e-02, 1.620883831719624121e-02, 3.358180837658840678e-01, 1.435320423302872406e-01, 7.851361381726425226e-02
1.995000000000000000e+03, 1.572056809018179679e-02, 7.554793532438180970e-02, 4.646970096360981267e-02, 1.132974342350115404e-01, 5.321984733114634020e-02, -1.524276567387632952e-01, 3.240801911748645847e-01, 1.358626381179094122e-01, 1.651999970001820708e-02, 5.828389474868553993e-02, -1.541948108818321506e-01, 2.249717898473945626e-02, 3.684825798131811936e-02, -1.631476410311871392e-02, 1.220692190933070492e-01, 1.629506894471734885e-02
1.996000000000000000e+03, 2.903806589013947087e-02, 7.284246946345294960e-02, -1.627188250417938853e-01, -6.807103386548048196e-02, -1.549990840357571079e-02, 1.915651042180118446e-01, 4.293446094425568821e-02, 4.025932019435375653e-02, 3.395237097246022601e-02, 9.385807398031785487e-02, -9.588524532997770577e-02, 1.746501169099590536e-02, 1.661131899256904909e-01, -1.069638028558436982e-01, 2.685000869280532165e-01, 9.764137804860384406e-02
1.997000000000000000e+03, -4.924458579620556720e-02, -9.106471470696302778e-03, 7.664211874028856175e-02, 1.649348068105806892e-02, -8.663017155743425735e-02, 1.076359355554157640e-02, 7.524875235899011749e-02, 5.465849247859339011e-02, -9.607536816058814821e-02, -6.181964653802312498e-03, 1.268525209403203319e-02, 1.097543090999937992e-01, 1.150294175614173797e-01, 7.411191208597490976e-02, -7.229612389551924850e-04, 1.658347901973727112e-01
1.998000000000000000e+03, 1.270318381147506337e-01, -6.366912826328552377e-02, -7.462309438973610543e-02, -5.040351424902610872e-02, -4.820390005798691480e-02, -1.370607054726651619e-01, 3.640909492742485098e-01, 6.497081903247235724e-02, 6.847724839377375416e-02, 2.706432271722363295e-02, 8.923439061673714423e-02, 4.229373923620882020e-02, 2.576733966765222886e-02, -8.922058861848528033e-02, 3.339992000663842830e-01, 1.844343365927776993e-02
1.999000000000000000e+03, 6.687167527113364873e-02, 9.119253754010764323e-02, 6.772135271700968628e-02, 1.463195454667544637e-01, -4.245368123287878576e-02, -1.447395525676430650e-01, 3.156032787483887270e-01, 2.128231734071727721e-01, -3.409293434586768701e-02, 1.278566656864473794e-01, -1.666850170579508295e-01, 2.238577366156131385e-02, 5.187447565731496263e-02, 4.799001383293345357e-01, 7.479057278552191101e-02, -1.346929155956834989e-01
2.000000000000000000e+03, 8.530479586123640434e-02, 6.975788815647397667e-02, -4.303381286862035388e-02, -1.412221225794270570e-02, -1.696289203828865375e-02, 3.477357993003521441e-01, 8.149832240881325907e-02, 1.112636659467821365e-01, -1.590868621771006006e-02, 1.870953946466569207e-02, 1.624195484543667842e-02, 2.728650653798208453e-02, -1.948522967722633725e-01, 2.321419221139714786e-02, 5.897091101867701912e-02, 1.075219964939690478e-02
2.001000000000000000e+03, 7.720039690802701915e-02, 7.348361787342939933e-02, 2.409974197163766152e-01, -2.936473811169100154e-02, -1.124436433985896155e-01, -7.841789149653002888e-02, 2.514814975878132963e-01, 1.240640808889654639e-01, -8.670696479771120707e-03, -4.163246941653472866e-02, -9.309080073540286493e-02, -3.784993871566109253e-02, -1.010254006729452425e-01, -2.641149707996530149e-01, 3.392586831227148436e-01, -3.993127512852556737e-02
2.002000000000000000e+03, -1.912178969978382392e-03, 2.011558943341829053e-02, -2.930356989815060403e-02, 3.278934823246809072e-01, 6.593232281917278670e-02, 2.002341663191574417e-01, -7.013206755084450128e-02, 8.672664090956312688e-02, -1.771116441334831537e-02, 4.484685255971166545e-02, 7.672028714345316414e-02, 7.417865198139450555e-02, 1.530616355447017053e-02, -2.293128415309778068e-01, 4.627675776782625428e-01, -1.738423203000792725e-04
2.003000000000000000e+03, 9.994893281545650862e-03, -9.360787563428486779e-03, -2.624412348205243384e-01, 1.049977771360521145e-02, 1.497356720672352037e-01, -4.192854741032563393e-01, -2.136360807697859632e-02, 1.766735599748938401e-01, 1.417593006552609475e-02, -5.242318221194919303e-02, 2.555462147998003794e-02, 9.655161995133061670e-02, 1.304880793568108203e-02, 5.904733812600039267e-01, 2.565994172408198604e-01, 3.095628294490089527e-02
2.004000000000000000e+03, -1.213232753316958318e-02, 1.458649008534751781e-02, -3.178420314637085964e-01, 6.269172994285648892e-02, 7.011361017761913450e-02, 6.284465793831843505e-02, 6.365754930252047472e-02, -1.162455974274392845e-01, 2.906595533129863879e-02, 7.118939460259607332e-02, -1.727352886310664082e-01, 4.091904740118965100e-02, 1.944139651342474406e-01, 9.976995294633732303e-02, 9.142619915557528842e-02, 9.923976417941940409e-02
2.005000000000000000e+03, -4.030709075847263567e-02, 1.221384250677223920e-01, 3.156958156126237203e-01, 2.953073417573652826e-01, -4.702860275800828035e-03, 1.928903640726127300e-01, 9.076099287796286774e-02, -1.249926317779734425e-01, -8.180511505183894749e-02, -3.677592859550650201e-03, -7.706603120096844339e-02, 4.011318274257439503e-02, 6.700687870441225658e-02, -3.064783494058859192e-02, 3.567139687410935678e-01, 4.166754510747409934e-02
2.006000000000000000e+03, 7.245456275882110331e-02, 6.778250522764392438e-02, 1.261908606650890274e-01, -6.276876908356453233e-02, 2.398163545974971167e-02, 3.106838143934411225e-02, -7.510296951409729804e-02, 1.022780134384126821e-01, -1.473578799274502006e-02, 7.340456262499961415e-02, -5.951488238965607636e-02, 7.980987842820598532e-02, -5.562079391628642344e-02, 4.562215339816972498e-02, 5.703663336512371229e-01, 1.127809524798471241e-01
2.007000000000000000e+03, 9.731987898520495783e-02, 7.385473698893299521e-02, -3.071888400075782344e-01, 1.575838311484601684e-01, 5.634782090613015687e-02, 1.460522339460854913e-01, 2.105454706798692288e-01, 2.182489312807345538e-01, 1.253962931841796635e-01, 6.009260783761853630e-02, -3.857450050711048323e-02, 3.935617617756013292e-02, 2.576600529661174921e-01, -7.333288732307000068e-02, -2.558569660185115030e-02, 1.009096706923794662e-01
2.008000000000000000e+03, 9.602981921903934459e-02, -2.581566412195156202e-02, 3.160112403234165840e-02, 5.269896727291038113e-02, 2.558910949653859027e-02, 1.279157757691608555e-01, 1.522865701522747306e-01, 4.917077523535670625e-02, 6.772976280339597366e-02, -3.373325262740729802e-02, 8.003210054030021614e-02, 5.675635365142982225e-02, 2.240746306553806633e-01, -1.370779900942136753e-01, 1.268584099592039438e-01, 7.805400522448104061e-02
2.009000000000000000e+03, 1.445412949296820231e-02, -5.093582641028406022e-02, -4.699191094816717457e-02, 6.990140658060334244e-03, 9.219675751395203789e-02, -1.527258298772192187e-03, 1.543750940585381370e-01, 1.095486891530007695e-01, -2.393911058823126325e-01, 4.061684226502117190e-02, -6.426968927846916924e-02, 1.008122429462599348e-02, 8.290544511624844959e-02, 2.861157637807344445e-01, 2.351498485150630147e-01, -3.642791717359503828e-02
2.010000000000000000e+03, 3.800309654641736978e-02, 1.979976647945418389e-01, -3.521864930022162721e-01, 1.019506274039909399e-01, -5.452952843959858048e-02, -2.653706213728792562e-01, 3.020192245253737195e-01, -4.661602636802163191e-02, 3.149188476930085516e-03, 5.115914278955072114e-02, 5.530607392961892294e-04, 6.258925477187939068e-02, -2.653757001390672499e-01, 5.612217230620705766e-02, -1.149759799463930497e-02, 9.473833990995769727e-02
2.011000000000000000e+03, 7.884999027869409038e-02, -1.183352545532137673e-01, -2.201783816109686986e-01, 1.771730563337255149e-01, -3.992002127527321392e-02, -3.547065503838057743e-01, 1.271176858422746747e-01, 6.553772639244104248e-02, 9.097782492199583959e-02, 1.008800671729384937e-02, -1.029213517069418882e-01, 7.152667830630288215e-03, 2.342095413005519100e-01, -1.402221462778903971e-01, 8.708848562055242215e-02, 5.444716975556633531e-02
2.012000000000000000e+03, 8.443631567033642316e-02, 8.512519844444331463e-02, 1.608678052528514021e-02, 8.958219618366311532e-02, 5.956144629215575498e-02, 1.248804748034248041e-01, 5.933190473817213928e-02, 1.274212776817449655e-01, 9.274951214276129507e-02, 1.395859278690492547e-02, -2.397458749174320725e-01, 7.351264686854711017e-02, 2.619506512147310451e-01, -3.216273491351875902e-02, 1.871902152975285227e-01, 1.775448112187012206e-01
2.013000000000000000e+03, 4.615352872573595666e-02, -1.874892858507559365e-02, 8.651487971122098775e-02, 2.040723652383667763e-01, 1.055597538464382312e-01, 1.255040662912863536e-01, 1.342879623381314502e-01, 1.642686768303378564e-01, -5.267837909359663132e-03, 3.758561218676501753e-02, 1.117175524652256891e-01, 3.774314419553417149e-02, 9.611817798934030321e-02, 3.700076565806912354e-01, 1.902850095981394041e-01, 8.815631271524977663e-02
2.014000000000000000e+03, -3.576718855643689493e-02, 1.001039774621388795e-01, -1.607273440322495306e-01, 6.514852111791682998e-02, 1.103898733832082805e-02, -7.405993089917059513e-02, 4.189336004208457087e-01, 4.973118864286566604e-02, 2.190901085057579412e-01, 1.436964215726743987e-01, 2.837711778370023002e-02, 5.300696337684390053e-02, -1.495759359977537895e-01, 1.376875418412850660e-01, 2.987703477312984579e-01, 3.248695852230284401e-05
