year, CanESM5, TaiESM1, ACCESS-ESM1-5, CESM2-WACCM, CNRM-ESM2-1, INM-CM4-8, CMCC-CM2-SR5, MIROC-ES2L, GFDL-ESM4, UKESM1-0-LL, NorESM2-LM, INM-CM5-0, EC-Earth3-Veg, NorESM2-MM, MPI-ESM1-2-LR, IPSL-CM6A-LR
1.967000000000000000e+03, -1.204320713056011710e-01, 1.790964192432390953e-02, 2.282076426562800187e-01, 8.604337278650439624e-03, 1.970907910390354012e-01, 1.774283601873065386e-01, -1.799377794311734502e-01, 3.624376837985839317e-01, -3.296217690819195911e-01, -2.226912452170366763e-01, -7.279229210280094842e-01, 5.546366208190814939e-01, -6.161940862233411531e-02, -1.632731851009262269e-01, 1.700599159282378259e-01, 2.392084266810563242e-01
1.968000000000000000e+03, 1.948680041017876452e-01, -1.131541338468992630e-01, 1.069462189947110314e-01, -1.247816847651115890e-01, 4.505546606948999111e-01, -6.733865566294230942e-02, -4.046310722710458885e-01, 1.807026899098749528e-01, -1.866601087781220858e-01, -1.998399015509769450e-01, -5.605517699238024565e-02, 3.741509109457757387e-01, -1.672959673980938256e-01, 7.219812587976230656e-02, 1.613560519758192313e-01, 1.048361638869897278e-01
1.969000000000000000e+03, -3.529978166107485688e-02, 7.915343111946590571e-02, 1.375739090191500091e-01, -1.090832959003838754e-01, 2.417697047193014676e-02, 2.392024219353550141e-01, -1.696790303183813853e-01, 3.676712235900284065e-02, -9.787659864824367617e-02, -4.533188469971564660e-01, 1.168166085291333367e-01, 3.843479556442715439e-01, -3.290397101005574365e-01, 1.024574327284301888e-02, -1.578795718056406339e-01, 2.438318723280922251e-01
1.970000000000000000e+03, -2.479317075180777763e-01, -6.351589789859017100e-03, 2.061672834122066644e-01, -6.788109823563671930e-02, 4.460510820174776736e-01, 2.354901603063024595e-01, -3.892697679841627401e-01, -6.601260630827452194e-03, -2.495046418541617961e-01, -5.169425097313077311e-01, 2.733959437592326513e-01, 3.265686279028540140e-01, 2.648452311548690069e-02, -1.309118954596519280e-01, 2.635984928330049187e-02, 1.111469216494285067e-01
1.971000000000000000e+03, -5.773423869209728249e-02, -7.219925851990885435e-02, 1.778826286210339058e-01, 1.086480656271839179e-01, 3.883095787617325545e-01, 4.301280083853902259e-01, 2.392959457568900883e-01, 1.438012034551412188e-01, -2.356625019668977944e-02, -3.796000667968116860e-01, -7.486068299957109040e-02, 3.658299719898190361e-01, -1.919898609684077551e-01, 6.139269664273895588e-02, 1.695675017833497833e-01, 1.134262710700329191e-01
1.972000000000000000e+03, 9.701954677298164909e-02, -3.851686667686453347e-02, 2.356567229119955476e-01, -4.862204327712164008e-03, 3.234472779319554347e-01, 2.288261202948378703e-01, 1.177632564700933915e-01, 1.666230637612309828e-01, -1.241864845297415559e-01, -1.565639592098003741e-01, -3.434649828999713495e-01, 2.772298490485988198e-01, 2.796367000908555611e-01, -1.085212747859181336e-02, 2.219215395286046055e-01, 8.952390253718008062e-02
1.973000000000000000e+03, -1.341552819687739928e-01, 6.123781487485940866e-02, 2.126180558935530374e-01, -4.668030083869822294e-02, 4.760596434158882451e-01, 1.771459427481358873e-01, 2.074730673495798206e-01, -2.426982627359468014e-01, -1.896188843281080560e-01, -3.651676529654109271e-01, -9.444182329090532180e-02, 2.485100535178806080e-01, 1.271778885679102911e-01, 7.928293326041824240e-02, 1.728884971711806551e-01, 1.083887837666965698e-01
1.974000000000000000e+03, 3.286029535297476517e-02, -2.964186561651023489e-04, 1.267947894044210710e-01, 9.226756693404281062e-02, 5.630497714435168666e-01, 3.209528638272500789e-01, 2.377915862606381214e-01, -3.325755623169669439e-01, -3.466654623001605429e-01, -9.364415394652640667e-02, -1.266290894621229235e-01, 4.327775896980659009e-01, -1.092995396811007464e-01, -3.207921916882566088e-02, 2.714794715981996287e-01, 3.019837685244768782e-02
1.975000000000000000e+03, -1.233905835057354655e-01, 6.131516496088308676e-02, 1.721712852931946425e-01, 2.929639189291938922e-02, 2.855730289635988739e-01, 3.296797383325821285e-01, 9.174891563400378036e-02, 1.809704711801012889e-01, -6.256344019983124671e-02, -1.519941579447673941e-01, 1.597437121936135657e-02, 6.811183919346499582e-01, 4.000908403760013443e-01, 5.359260061030060585e-02, 1.730782945807237405e-01, 2.647395303977351788e-01
1.976000000000000000e+03, -3.573490872521244421e-01, 3.213867169160454507e-02, 3.352459968795883372e-01, -3.987326855723536539e-02, 2.371220075081890699e-01, 1.670797472307073150e-01, 2.160597728232010323e-02, 4.354384306793865345e-02, -1.481815990470354283e-01, -1.871002019362652188e-02, 1.257515554697100080e-01, 4.132048265184769531e-01, 1.225050636126330666e-01, 6.031477574645228296e-02, 6.367542392767612525e-02, 2.044701118127793260e-01
1.977000000000000000e+03, -2.599663099020900758e-01, -3.704340342377773071e-02, 1.297289472108323904e-01, 3.351625564300318438e-01, 3.278570192752442436e-01, 1.536987726791663456e-01, -4.948765029652816283e-01, 2.774425706408210068e-01, -9.471917052799778969e-02, -2.639077076759924201e-01, 3.563635507082000414e-02, 2.382675902874591134e-01, 1.144538099070179504e-01, 7.210118433586437670e-02, 1.681943947159988129e-01, -1.527697828655292210e-02
1.978000000000000000e+03, -4.172240188292572483e-01, -5.375044487227869511e-02, 1.003483924104988934e-01, 6.292094120001723301e-02, 3.229347888328578109e-01, 1.331110299211195058e-01, -2.738946984487285463e-01, 4.116583033061329416e-02, -1.213948123597684142e-01, -7.382690323722768122e-02, -6.955122459777998700e-02, 6.129536098341800132e-01, -2.755794965267603369e-01, 7.770110092428571258e-02, -3.152721042315544120e-02, 2.141424936907609655e-01
1.979000000000000000e+03, -1.313407339495931136e-02, 5.729040555663159756e-02, -1.028689405512221294e-01, 7.322435520850865964e-02, 4.600921595738766690e-01, -1.680884022920706503e-02, -1.021245630272670651e-02, 1.008625949910721548e-01, -3.939976152010422616e-01, -2.575482517039205388e-01, 2.457386337110119001e-01, 3.878647227512925788e-01, 4.073217315691701756e-01, -1.909066763344199058e-01, -1.488508444417942500e-01, 1.184880205168413192e-01
1.980000000000000000e+03, -1.032141524231755952e-01, 2.227335227425716532e-02, 2.989913795591992995e-01, -8.118903581526391855e-02, 3.164611187927600100e-01, 2.168320665961607219e-01, 1.047514261129997570e-01, 1.822450869120253170e-01, -1.895944735977061757e-01, -2.985320899083927504e-01, -1.223293331459883171e-01, 3.034012527350809507e-01, 3.345664824626012335e-01, 1.394714157554270972e-01, 4.142097037561567330e-01, 9.851305042545295543e-02
1.981000000000000000e+03, -1.899827209655413629e-01, 1.510156736292669888e-01, 2.201456713954191013e-01, -2.856816990994823224e-01, 4.458598361161072998e-01, 1.267565413391882057e-01, 1.712585052079639847e-01, 1.686476294938113463e-01, 5.934269786048083917e-02, -9.860310166981403612e-02, 2.460164734685431620e-01, 4.708382244347179002e-01, -2.305885480047440983e-01, 4.150763505622600408e-02, 3.636598167484648148e-01, 1.304478848418159087e-01
1.982000000000000000e+03, -1.376326591368174090e-01, 1.135647590554395882e-02, 2.568152442500195032e-01, 1.455305401045983993e-01, 1.162415252908601537e-01, 4.975045825590117543e-01, -5.924986812110356188e-02, -2.122162431137225025e-01, 2.010600386862192515e-02, -2.293955220621697044e-01, 1.017146375839362987e-01, 5.060454587289302530e-01, 1.783918306219008099e-01, 3.610514388837307020e-01, 4.794216904592080164e-02, 4.885837216958473228e-02
1.983000000000000000e+03, -3.800852135727189607e-02, 5.111714413766450804e-02, 1.697459712350293248e-01, 9.665189012971618643e-02, 5.833368324968534191e-01, 6.310656283119550070e-01, -2.733550208026591100e-01, 6.065737747494552856e-01, 5.704959832765770650e-02, -1.743662754718013630e-01, 2.012858370106585248e-01, 1.248971361049821871e+00, -7.415438940849931881e-02, 2.655964512942315392e-01, 2.885620895824094201e-01, 2.214724803285483545e-01
1.984000000000000000e+03, 1.201838843036700522e-01, 1.080195010008605100e-01, 1.875487091643671389e-01, -1.903479597596622053e-01, 4.836209618261316234e-01, 2.537936535109784342e-01, 3.771915915049391804e-02, 3.457470404841171963e-01, -5.579499400659392039e-02, -2.310263041293018349e-01, 1.500771681223390421e-02, 4.796152817802418200e-01, 4.353366959270491554e-01, 7.408879036179535915e-02, 5.722105745526417930e-02, 8.739646523167848846e-02
1.985000000000000000e+03, 1.770103557121700463e-02, 5.679726826416205132e-02, 1.232892691558329507e-01, -4.804166955372181635e-01, 3.817271662015783162e-01, 1.994782407427477811e-01, 1.145143484771151965e-01, 7.449630716730039071e-01, 8.597222148916032480e-02, -9.745152572465617946e-02, 5.135611532005972535e-01, 4.459887246815014139e-01, -1.406212926856970913e-01, 9.727233666018869629e-02, 1.325212574448692282e-01, 2.010816214112111089e-01
1.986000000000000000e+03, 9.591602719384609288e-02, -2.758853922862214772e-02, 1.825929170330101714e-01, 1.370736490731840063e-01, 3.797051621794677034e-01, 3.897335633935283261e-01, 3.181884341661156412e-01, 6.279416684596170750e-01, 5.089326486970307747e-03, -7.338955746210101827e-02, -2.879797780114322706e-02, 2.098536786974208590e-01, 1.881139956806346936e-01, 1.044516171304781249e-01, 1.010927094700267009e-01, 1.067965312842435038e-01
1.987000000000000000e+03, -7.996796850434759185e-02, 2.492906852301667031e-02, 2.564606289963100028e-01, 2.139699441541658420e-01, 4.292459334224740242e-01, -1.934983156613730507e-02, 2.773976836924431644e-01, 2.810979414153194078e-01, -6.222937310238830372e-02, 4.754996018095659222e-02, 8.912741521478799445e-02, 2.803206290815266621e-01, -1.681554897999147091e-01, 1.062753259976181863e-01, 6.250368559199689922e-02, 3.106321534766107173e-01
1.988000000000000000e+03, -1.070873891968765895e-01, 1.361346899866470832e-02, 2.329875645085426328e-01, -7.671739621876920434e-02, 3.966153035994272880e-02, 1.470719982604171694e-01, -1.603194812167562378e-01, 5.748982745765112146e-01, 1.206794910317523506e-01, 1.719924288314608474e-01, 1.906885692924671916e-01, 6.138929219172075680e-01, -2.295330059685942170e-01, 9.292427622838797530e-02, -3.987798886571875673e-02, 2.053578218960363522e-01
1.989000000000000000e+03, -1.993433913341203512e-01, 9.509731693829572008e-02, 2.772880825342254885e-01, 1.744679525489158944e-01, 5.026689862300511846e-01, 1.594115658213909048e-01, 2.011210084733130732e-01, 4.710049434441123672e-01, -1.243549648801068885e-01, 2.214146741750732533e-02, 3.599078477593196101e-01, 4.977423330764721987e-01, -8.910524420845440663e-02, 3.412206153182639756e-01, 1.335123047204403446e-01, 2.915620855402714096e-01
1.990000000000000000e+03, 1.445852052275719002e-01, 9.837073460232081956e-02, 2.338267618567365369e-01, 2.549617326758114866e-02, 6.471659602182252558e-01, 2.923682427840270104e-01, 1.342593733095142627e-01, 4.640142077577195101e-01, 1.673836800840518557e-01, 2.432653940935203818e-01, -6.167638361777817019e-02, 6.218110765680704421e-01, -2.314843492962838714e-02, 1.087342793548166930e-01, 1.832953230725185567e-01, 3.189443165732936958e-01
1.991000000000000000e+03, 1.227127172026336310e-01, 1.469771942430778966e-01, 3.518802113174445134e-01, 1.635213891819906062e-01, 2.896137573374699126e-01, 7.136733921872596698e-01, 1.559079457308080174e-01, 9.640360282229870625e-02, -1.008783659845432640e-01, 3.785134750932755421e-01, -1.933692015840184422e-02, 3.796730819860990036e-01, 2.066661706852401525e-01, 1.432416134850030831e-01, -6.376962138083182297e-02, 3.766994319900610622e-01
1.992000000000000000e+03, 3.202950807173295389e-01, 2.564148800479277429e-02, 3.171616490874655248e-01, 2.308624198897792912e-01, 3.751848688303723311e-01, 5.217656397871790475e-01, -5.667230917131942797e-02, -7.303276324671782727e-02, 1.737560351505925971e-01, 1.806514260550669548e-01, -2.134220668431230025e-02, 6.566723028462397860e-01, 1.867842658368651376e-01, 1.070630137761090367e-01, 3.179012118369456963e-01, 2.754505601795622649e-01
1.993000000000000000e+03, 2.919789092639942484e-03, 6.330632779436715096e-02, 2.982701874425259803e-01, 2.050177006841898408e-01, 5.024247851251415486e-01, 4.195209556913633842e-01, 3.844224163999895860e-01, 2.822956901272100083e-01, -1.432244748406439304e-02, 3.858872053677586123e-01, -1.334826998619675353e-01, 7.750729611868912849e-01, 5.776547927280927253e-01, 1.235859191655567513e-01, 6.769598670847799815e-02, 2.735074375057328089e-01
1.994000000000000000e+03, -3.561522647268098446e-02, 4.018750450539438496e-02, 3.422710322856532539e-01, 2.638407223644747557e-01, 5.898075801447688615e-01, 4.266020864171213289e-01, -7.266182357017882121e-02, 5.341896499566242129e-01, -9.480883167290876656e-02, 3.394504958641310077e-01, -3.365242322502900452e-01, 4.466154744691738787e-01, 1.809231119637725316e-01, 1.227674746448420423e-01, 1.731482204611342057e-01, 3.984794531127623385e-01
1.995000000000000000e+03, 2.288896400646645291e-01, 6.443331048248895909e-02, 5.502702368365721686e-01, -2.772284618774164544e-01, 3.495359371536013726e-01, 1.435235452815905866e-01, -4.025603656434855182e-01, 6.060280293139895802e-01, 6.169246801143579706e-02, 1.967302516059735076e-03, -1.119546726436160961e-01, 2.811740413217183598e-01, 3.544391898419421150e-01, 9.748546102971397329e-03, 1.099859501178893778e-01, 3.195455818535489212e-01
1.996000000000000000e+03, -6.065312026327392830e-02, 9.021755111641227565e-02, 3.640469437889345405e-01, 1.529871871799627463e-02, 4.659875615301785623e-01, 4.884405239613954786e-01, 1.738905636227390528e-01, 8.996600627898108937e-02, 3.123830985502135671e-01, 3.910005783982289373e-01, 3.583054823431717772e-01, 1.115501776867593997e-01, 1.636949380385538666e-01, 3.736781151529831591e-01, 3.244847741161482890e-01, 4.633248153149768234e-01
1.997000000000000000e+03, 1.809551816624744847e-01, 6.605536821269443470e-03, 4.336592875142690762e-01, 2.980591995544256134e-01, 7.607381223056833841e-01, 3.304807234495904522e-01, 1.888131359112907304e-01, 1.548094478267877105e-01, 2.331247381438855959e-01, 4.338161084330973138e-01, -8.116133249946585332e-03, 1.942054863177374302e-01, -2.725471019865551292e-01, 6.111883072642421838e-02, 1.075757482955692068e-01, 3.964184047896042729e-01
1.998000000000000000e+03, 2.625947494947381000e-01, 1.345189681950651750e-01, 3.880068095778948511e-01, -1.112386490182956655e-01, 3.115001719074066977e-01, 4.366487836473484374e-01, 5.239229512920173804e-02, 1.247385081267160523e-01, 3.959242616516847613e-02, 2.564402487045479018e-01, -9.867105171947621045e-02, 5.047421461740739801e-01, 2.517982396137458112e-01, 2.932227650478834158e-01, 2.547945161666142488e-01, 4.127514595807127984e-01
1.999000000000000000e+03, 7.552004956921082313e-02, 1.309033773116801726e-02, 3.496377899756903385e-01, 1.596103900076127902e-01, 1.048362455879823241e+00, 4.183363007614695483e-01, 1.227970127957035001e-01, 4.289610761349820223e-01, 9.848200619643000808e-02, 3.483991255052549807e-01, 3.980902519018302277e-01, 3.873584878420156530e-01, 3.772341014704626017e-01, 5.151187287637067069e-02, 5.379288251550757849e-01, 4.707396975904641345e-01
2.000000000000000000e+03, -5.381591017237986191e-02, 1.040265141121997083e-01, 3.484181851658892937e-01, 4.241488288275392649e-02, 6.976354919233598295e-01, 5.333294968323598617e-01, -9.067708452637272820e-02, 5.488815242238026526e-01, 1.550674819519012038e-01, 5.791554783381993587e-01, 2.534345080372863990e-01, 4.011257645747276501e-01, 8.548734331808715003e-01, 2.360469141455719677e-01, 4.527824889923712237e-02, 4.086190703817025871e-01
2.001000000000000000e+03, -9.131993952420371444e-03, 1.958048572964880829e-01, 2.319894208427563109e-01, 8.117036944607171345e-02, 6.201112630219832722e-01, 4.122694138551481480e-01, 6.045292372234363498e-02, 2.868044178445690040e-01, 1.830406150490756223e-01, 2.688978379484746051e-01, 2.718537641558838591e-01, 8.370698535257642403e-02, 4.168151371283546069e-01, 1.799154963617698999e-01, 3.198866512022969233e-01, 4.233594995081850221e-01
2.002000000000000000e+03, -5.468608363064984823e-02, 3.881884480293173317e-02, 1.987940766072508192e-01, 3.286347407277271926e-01, 3.167188477104021516e-01, 4.518182566355868346e-01, -3.618227884331191163e-02, 2.105886225772903575e-01, -4.367553340572504633e-02, 3.320195897776963001e-01, 2.986023474022115876e-01, 2.044262103474825953e-01, 4.621453578138595142e-01, 2.105273322861424823e-01, 1.532627609640402899e-01, 1.818777677363714873e-01
2.003000000000000000e+03, 2.616729008686965452e-01, -2.601176846047384417e-02, 3.712478138190751231e-01, 1.231365789324033455e-01, 6.813295957596063879e-01, 2.692647779673401076e-01, 2.121001993847760614e-01, 3.737141370803461204e-01, 5.448511277326205382e-02, 3.165551731482782460e-01, -6.389688329497204833e-02, 7.244158025676855628e-01, -2.522579614549944615e-01, 7.688964560533084747e-02, 1.722698293067420339e-01, 3.062775732669009154e-01
2.004000000000000000e+03, 6.708277756527282476e-02, 4.323369093037603833e-02, 4.445626653573098719e-01, 5.788362726070842568e-01, 3.026721228424741894e-01, 1.727360673913832800e-01, -1.797290703902862941e-01, 1.826282547742018592e-01, 1.518305925928074840e-01, 4.956220354492284486e-01, 5.034464236256356445e-02, 1.593104741651798495e-01, 1.154108746210230768e-01, 2.232742931915965290e-01, 5.759199415064768235e-02, 2.778838975402477818e-01
2.005000000000000000e+03, -2.403357704813076923e-01, 2.312639761903783064e-01, 4.710928672808194495e-01, 3.875960886506121805e-01, 2.176745908965383447e-01, 3.256011840273456692e-01, -4.094243544883600927e-02, 3.565027500420055451e-01, 6.058204939913761772e-02, 5.367271541898822607e-01, 3.026490265627694923e-02, 4.001358883887572992e-01, -2.356781856319795920e-01, 2.469006978263989238e-01, 3.243789885013640406e-01, 3.038148730480664250e-01
2.006000000000000000e+03, 4.625857906143304721e-02, 7.854532348570542055e-02, 3.422386163300112916e-01, 5.373565322715143089e-02, 8.632074603139928692e-01, 4.937785857264642142e-01, 4.797415806641577851e-01, 5.849971316404722899e-01, 7.847590851322235050e-02, 2.089104653095310293e-01, 3.122145874744587379e-01, 3.145123800181194307e-01, 3.354865544854387580e-03, 6.244855439751290094e-01, 3.601736029284703378e-01, 3.470900327578461675e-01
2.007000000000000000e+03, 1.158163085369938172e-01, 9.022118676261731141e-02, 4.238518114709481366e-01, 3.603208892402755548e-01, 7.632726569188069687e-01, 4.479373424952181604e-01, 1.723521899248325051e-01, 1.624953778587129305e-01, 2.070724836797784851e-01, 2.641317545249480814e-01, 6.565049795007258382e-01, 3.575041110527554800e-01, 2.194965937139834733e-01, 3.878292272718171785e-01, 2.809131213462557342e-01, 3.456950054982426135e-01
2.008000000000000000e+03, 3.169844301030570466e-01, 9.094831714983285520e-02, 5.577863170540634519e-01, -1.063081542311133769e-02, 6.811873695156105413e-01, 2.599801288391418441e-01, 1.712467888914782216e-02, 4.175385133753296563e-01, 1.606532455023669884e-02, 4.089210974947486421e-01, 1.922515484723994472e-01, 2.406600363549563082e-01, 1.449326816035014509e-01, 2.001976932712914437e-01, 2.941504216924407111e-01, 3.422416895017629246e-01
2.009000000000000000e+03, 2.272207686701734619e-01, 1.222283826874657475e-01, 5.740835714095493536e-01, 1.397145422214327304e-01, 5.890985704284498192e-01, 5.044970747792584254e-01, -6.871455656785506738e-01, 3.639062889707985748e-01, 1.991595169393616527e-01, 2.737422297500660684e-01, 3.289043682871136687e-01, 3.943801648070731636e-01, 6.050625716840503099e-01, 5.637151987409406706e-01, 5.100241704634325135e-01, 4.179678474083735051e-01
2.010000000000000000e+03, -4.788139281945095332e-02, 2.549103275224016141e-01, 5.493706874922893446e-01, 3.073502493025256355e-01, 8.287255595567122324e-01, 3.222789401089626304e-01, -1.700091854238176270e-01, 5.032190136745129383e-01, 2.481849223368256252e-01, 4.371072557590254815e-01, 2.020773271088751599e-01, 1.621653869716299656e-01, 6.320131492805645124e-01, 3.796902780837427271e-01, 8.454812447244505758e-02, 5.316441671947869096e-01
2.011000000000000000e+03, 1.192665697447890978e-02, 3.223319404455875226e-02, 5.411897598609213267e-01, 3.657230573798521123e-01, 4.716051290532681239e-01, 5.313487676947100669e-01, 3.140238216721255582e-01, 3.663264840678869261e-01, 2.162024289924198706e-01, 5.751745305747620884e-01, 2.748548398997868736e-01, 4.738464658095143944e-01, 4.133817183854536226e-01, 1.564753392352555561e-01, 2.400502508996409656e-01, 2.616918478871186893e-01
2.012000000000000000e+03, 2.631086756369943047e-01, -3.748049627402063461e-02, 5.129658830862030561e-01, -4.423311544723649430e-02, 5.441009990922620609e-01, 4.833961000528989027e-01, 1.494691676857802798e-01, 4.414569681914842225e-01, -1.622087287581412407e-01, 5.678498400475906482e-01, 1.011062243872748317e-01, 6.064353134256651456e-01, -3.003533197660985740e-02, -6.445783084030760890e-02, 3.568091306278146080e-01, 3.564235692348650120e-01
2.013000000000000000e+03, 1.347801053908512792e-01, 2.541703445286855878e-01, 5.351529621020479910e-01, 3.390998909350613766e-01, 7.077306753830699959e-01, 2.653952062167631021e-01, 2.153548311389509029e-01, 6.385496426129546599e-01, 9.306257169129582285e-02, 5.106761638592458574e-01, 3.007168684999921293e-01, 4.394205821132429191e-01, 5.310051837031223299e-01, 4.254847390105128135e-01, 4.209412321485721531e-01, 5.402776357795412432e-01
2.014000000000000000e+03, 1.762278740890916295e-01, 7.190972386981062114e-02, 4.312658133350967815e-01, 1.977747510393979280e-01, 7.873562809982377342e-01, 4.381552407836178942e-01, 4.713142643498823697e-02, 1.076015406019450005e+00, 2.391872649609504964e-01, 5.820659253529192334e-01, 2.321672880108897330e-01, 4.745527958951560876e-01, 6.305851264290355251e-01, 1.174716030204267514e-01, 2.064685166773808367e-01, 4.265322066917218713e-01
