year, ACCESS-ESM1-5, NorESM2-LM, INM-CM5-0, MPI-ESM1-2-LR, UKESM1-0-LL, GFDL-ESM4, CMCC-CM2-SR5, CNRM-ESM2-1, EC-Earth3-Veg, CESM2-WACCM, MIROC-ES2L, IPSL-CM6A-LR, NorESM2-MM, INM-CM4-8, TaiESM1, CanESM5
1.974000000000000000e+03, 2.445729762060718127e+00, 4.846161954386640325e+00, 7.147564626647684882e+00, 2.402387520728315184e+00, 1.985787803551513075e+00, 2.595475395378062711e+00, 4.809584398962462259e+00, 3.573589868320081742e+00, 7.901341031124163194e+00, 4.027578653955209198e+00, 2.943069082527861369e+00, 5.644945062246663703e+00, 5.107401709577026772e+00, 7.376898507829028340e+00, 3.874287876479096226e+00, 5.242180767562452104e+00
1.975000000000000000e+03, 2.859562014767790039e+00, 5.529009146233794247e+00, 6.489604651553195325e+00, 1.985835105796754707e+00, 1.700773552614887052e+00, 3.364314597216018665e+00, 4.597110342366741875e+00, 4.402489297703406024e+00, 7.731304300899520143e+00, 5.618202174959819217e+00, 2.994478996504607693e+00, 5.490348262417167113e+00, 4.441553246939128563e+00, 7.043794240302474030e+00, 4.167952749408314617e+00, 4.940377302936678205e+00
1.976000000000000000e+03, 2.816285030423483882e+00, 5.330766105183369241e+00, 6.818443354393591171e+00, 3.072470970014386182e+00, 2.013621026514760715e+00, 2.594735016328650890e+00, 4.198987408500562069e+00, 3.901842961593361636e+00, 7.379790010406952483e+00, 4.921153734823326964e+00, 2.921096206993509803e+00, 5.230722772804792697e+00, 5.309744558944718307e+00, 6.852748993058396465e+00, 4.148466326261202930e+00, 4.955606814293320284e+00
1.977000000000000000e+03, 2.535061435684704545e+00, 5.747642711909374036e+00, 6.922595407624220876e+00, 3.064574373947048791e+00, 2.195417744991880138e+00, 2.049252114506576739e+00, 4.333605814274089418e+00, 3.081172203396483233e+00, 8.022354383073734496e+00, 5.296845065308228406e+00, 3.127838114710595807e+00, 5.095549626031719903e+00, 4.531260028966247688e+00, 6.642482034754089604e+00, 5.408077315891259396e+00, 4.881692593243307066e+00
1.978000000000000000e+03, 2.773830233239886756e+00, 5.413442233977209916e+00, 6.561189733494785514e+00, 4.214239327665254997e+00, 1.591101216635038451e+00, 2.085230443929165567e+00, 4.131642107925346252e+00, 2.566738079126809957e+00, 9.558085719664267899e+00, 4.944868291566215213e+00, 2.944076450483012142e+00, 4.999015844764813643e+00, 4.720244494269016933e+00, 7.328288123269977028e+00, 5.617132455364572508e+00, 5.423172578358453677e+00
1.979000000000000000e+03, 2.938178332038034579e+00, 5.404245233010620098e+00, 6.902250625405737416e+00, 3.642245237852220097e+00, 2.430539156865361594e+00, 2.507530026987603744e+00, 3.716455012127086732e+00, 3.182279998615695327e+00, 7.868704992754651073e+00, 4.725993518498992074e+00, 2.760232175383792619e+00, 4.724209148100269928e+00, 5.060424409225130482e+00, 5.327733083765269662e+00, 4.826722755565330480e+00, 6.016433889222705389e+00
1.980000000000000000e+03, 2.691457201844460023e+00, 5.374459478259570488e+00, 6.387563509524237126e+00, 2.915887059085000566e+00, 4.280110967718825599e+00, 2.778572414184162120e+00, 2.829288377699278545e+00, 2.931083257958492894e+00, 7.162573242424291386e+00, 4.863008917685275101e+00, 2.881853340018919685e+00, 3.856183576163514815e+00, 5.134001876496741446e+00, 7.038121538689089185e+00, 3.805454061026630530e+00, 5.975069837607196455e+00
1.981000000000000000e+03, 2.727957832330756727e+00, 4.999590344366859895e+00, 6.479967882562711168e+00, 3.872869019423668124e+00, 1.883991490642106470e+00, 3.054868086060502641e+00, 3.640195186718266918e+00, 2.902325629341908186e+00, 7.295847877675666560e+00, 3.796824260774299020e+00, 2.812999646347961402e+00, 4.454395914577941262e+00, 5.597762182321963209e+00, 6.809990258615837178e+00, 5.036958339680695396e+00, 6.509450285489117860e+00
1.982000000000000000e+03, 3.141081135559423032e+00, 5.057340597230566281e+00, 6.253492090650538238e+00, 2.398582016217249091e+00, 2.789005457587541148e+00, 2.249279179580446542e+00, 4.232731968681751944e+00, 3.230222541279046400e+00, 7.615903468155782008e+00, 4.007915647412036542e+00, 3.027907725873073552e+00, 6.293390482688719700e+00, 5.488448245753277277e+00, 6.888175577588626197e+00, 5.057236365249121235e+00, 4.835012633057646170e+00
1.983000000000000000e+03, 2.986355278852388828e+00, 4.181129158395705758e+00, 6.552312493175503683e+00, 3.058850538083736748e+00, 1.352054660363504413e+00, 2.906355687387333742e+00, 3.593315064800155501e+00, 3.748973552588473535e+00, 7.591930072364077020e+00, 5.373182778179252495e+00, 3.052102914656081190e+00, 6.191131770770880394e+00, 5.486655823081649785e+00, 6.972011694394526060e+00, 4.568267528070720118e+00, 4.897715355123707148e+00
1.984000000000000000e+03, 2.637307211281739505e+00, 4.942534832255935484e+00, 6.646130452327819071e+00, 2.476125242255343917e+00, 2.180639585652306423e+00, 3.099244595229925903e+00, 3.563566159872841865e+00, 2.401076968392136468e+00, 7.508255433545557800e+00, 5.054699580945694493e+00, 2.793452262186532753e+00, 5.768997186130873978e+00, 6.116977861617030499e+00, 6.072889883686771739e+00, 4.252374368310599451e+00, 5.812515313416679597e+00
1.985000000000000000e+03, 3.046123256006105340e+00, 5.209172739914163408e+00, 6.615861413818676873e+00, 3.302682770189511174e+00, 2.237380409884534238e+00, 3.648947868392132143e+00, 3.877018166897009177e+00, 3.405528566361926135e+00, 6.924383897765140183e+00, 4.879223794189555541e+00, 2.612245832153869074e+00, 6.764333497991084521e+00, 5.980395492188503859e+00, 6.564725295732515953e+00, 5.523730815321155951e+00, 6.267034674418740181e+00
1.986000000000000000e+03, 3.720441168106106034e+00, 5.212148694308349484e+00, 6.230592208061888293e+00, 3.879346932499525114e+00, 2.351595299318530952e+00, 2.531269460467176824e+00, 4.508199358670230694e+00, 3.114827092405557440e+00, 8.423136227802485720e+00, 5.546039736622137006e+00, 2.779802821236398103e+00, 5.884800248222570751e+00, 5.923603267541129647e+00, 5.948222965174474020e+00, 4.978805581955216830e+00, 5.604479828506844896e+00
1.987000000000000000e+03, 3.598514478689703200e+00, 5.354313296721963766e+00, 7.573011654051270192e+00, 3.440672954775987780e+00, 2.964812597412348705e+00, 2.391678487572078904e+00, 3.507354529754167061e+00, 3.365802278917877199e+00, 6.627588891995432441e+00, 5.821516062960883531e+00, 3.045339835567428821e+00, 5.434673926020432866e+00, 6.340490377193765070e+00, 7.028643643824727505e+00, 4.279168562174299417e+00, 5.165008745474410468e+00
1.988000000000000000e+03, 3.230473295466247841e+00, 5.397771752617644303e+00, 7.347803563289466489e+00, 3.406741347514248730e+00, 3.846461152821563090e+00, 2.690162334362663721e+00, 3.784017138598986474e+00, 4.407323054227540560e+00, 8.141514455940015438e+00, 5.340759887860656363e+00, 3.062849504518705857e+00, 4.535595431803336908e+00, 6.468791632158307436e+00, 7.357109615594531249e+00, 4.637372824083704437e+00, 5.678902688095996965e+00
1.989000000000000000e+03, 2.881260611281216910e+00, 5.483075187977743070e+00, 6.858944867643147703e+00, 4.121414410957409125e+00, 3.368834782673874262e+00, 2.481116519440949464e+00, 4.528993272147328497e+00, 2.953285940408636012e+00, 6.857925716191699550e+00, 5.301465557636253934e+00, 2.832063145389926095e+00, 4.274945051862057532e+00, 5.889408420493930763e+00, 7.472136916284108032e+00, 4.702588520636913572e+00, 5.633602129996161167e+00
1.990000000000000000e+03, 2.665035042702503354e+00, 5.297076885057736106e+00, 7.165972558342588172e+00, 3.468179199755636599e+00, 2.507456442526478924e+00, 1.760051963504960737e+00, 3.579121793723019529e+00, 2.528222899263738110e+00, 7.937557899144622731e+00, 5.851347086462772573e+00, 2.760583827143264557e+00, 5.538602468127161949e+00, 5.309577235346650603e+00, 7.062354191550838323e+00, 4.634384925483590933e+00, 6.161050695295678281e+00
1.991000000000000000e+03, 3.114273947653256158e+00, 4.934232662781280254e+00, 6.385640286113546615e+00, 2.972630527632981856e+00, 5.290679702569844878e+00, 2.461354034840927962e+00, 2.684890537853583670e+00, 3.049994822788880899e+00, 7.500165236399080726e+00, 5.926903398369678833e+00, 2.501416892915447221e+00, 5.765259217768888611e+00, 5.705337988662056325e+00, 6.928529747282158979e+00, 4.136178401323800990e+00, 5.218966445301517432e+00
1.992000000000000000e+03, 3.066933104568304813e+00, 5.438308884194172244e+00, 6.640453982858886661e+00, 3.132298600167022329e+00, 4.386627055198506042e+00, 4.237483517235578034e+00, 3.963084142008967969e+00, 3.880795412482124895e+00, 8.543390540631088825e+00, 4.914195754160525453e+00, 2.574500859385870033e+00, 5.635965512635200625e+00, 5.747406940423053001e+00, 8.032640262677137599e+00, 4.888915612511070208e+00, 5.863347719620313647e+00
1.993000000000000000e+03, 3.375484963137956651e+00, 5.421038123151446619e+00, 6.611824577299352690e+00, 2.498260171611956793e+00, 3.173437375880053146e+00, 3.155761701628325255e+00, 3.865273641806644456e+00, 5.063296221659977725e+00, 7.981122735092534448e+00, 4.395979323484842105e+00, 2.858821089476871968e+00, 4.577084191695092841e+00, 5.857900199060365409e+00, 7.847037345137018782e+00, 4.607473456228763808e+00, 5.998666488945320729e+00
1.994000000000000000e+03, 3.771258939894247320e+00, 5.481857986761590418e+00, 6.903439458251320104e+00, 4.568517696344073897e+00, 3.280809010366546818e+00, 2.273094158431965717e+00, 4.270188368484194363e+00, 4.277040679493886444e+00, 7.242449249754516316e+00, 5.395493317630898567e+00, 2.807636738594284420e+00, 4.544852926806019155e+00, 5.012150864509648862e+00, 7.123483977461794403e+00, 4.123701283685718977e+00, 5.563434876112108185e+00
1.995000000000000000e+03, 3.941287999830127564e+00, 4.934866343268835109e+00, 7.126734293553952604e+00, 5.422364178854226502e+00, 3.385415725706760082e+00, 2.508921505865517432e+00, 4.026168152052562732e+00, 3.861511752021112187e+00, 7.398230500646880259e+00, 5.528202209045446125e+00, 2.437374709657500915e+00, 4.188250858107481100e+00, 4.834438421796355634e+00, 6.737736395021112656e+00, 4.419808194590583383e+00, 5.132422595056418402e+00
1.996000000000000000e+03, 2.869304042073169914e+00, 5.145176010114363763e+00, 6.814977800959230336e+00, 3.608609776311737072e+00, 2.851036184167652365e+00, 2.506767756203424735e+00, 4.485729248111479883e+00, 3.095217400362813009e+00, 7.054854327014481896e+00, 5.254085720443837815e+00, 2.771464546475208568e+00, 4.189677785603141302e+00, 4.586475784823938362e+00, 6.783240512578289305e+00, 4.247166193022176905e+00, 5.778566937865683428e+00
1.997000000000000000e+03, 2.805872087193926667e+00, 5.029654353186007398e+00, 6.738324478166387799e+00, 2.805007617877675496e+00, 4.064599243484559032e+00, 3.000151847212634504e+00, 4.169153618784182669e+00, 2.878906630184112192e+00, 7.906555082684742608e+00, 5.272612576650055338e+00, 2.863011303863905344e+00, 4.735358901367900053e+00, 5.178389979117141273e+00, 6.538418150716033495e+00, 3.721884527387329999e+00, 5.178591778709352944e+00
1.998000000000000000e+03, 2.720704012613927691e+00, 4.729053223511887616e+00, 7.297723566423890418e+00, 2.783129424696456855e+00, 2.033171390281033997e+00, 2.527418747250719910e+00, 4.193378345728564049e+00, 2.775326447495682025e+00, 7.872744130160202580e+00, 5.672925219459414414e+00, 2.791866083287444678e+00, 6.131115114688106438e+00, 6.141732131585068366e+00, 6.764368350423647591e+00, 4.664211146138383057e+00, 5.284560457932253819e+00
1.999000000000000000e+03, 2.597105030001755743e+00, 5.412422125159848108e+00, 6.450296255049335237e+00, 4.215929727517773173e+00, 3.197986753141758509e+00, 3.049702938840025190e+00, 4.967212176740212648e+00, 2.568235536119917839e+00, 7.544834093150984522e+00, 5.577572903549460115e+00, 3.063004622632494289e+00, 5.944004075161039680e+00, 6.458229928416531429e+00, 7.306612690249039588e+00, 4.096085191179756002e+00, 6.346692291121796892e+00
2.000000000000000000e+03, 3.174875693491070461e+00, 5.180663162201190275e+00, 6.193380432387909806e+00, 3.809651950010060073e+00, 2.980369180580961785e+00, 2.258785370045036878e+00, 5.125144670946343517e+00, 2.859341618803576512e+00, 8.057742110695505389e+00, 5.054840258418282772e+00, 2.822279631684500245e+00, 4.504650795148703146e+00, 6.716101388399105865e+00, 6.874908133969931612e+00, 4.515665700649726055e+00, 6.199886552217416913e+00
2.001000000000000000e+03, 3.170098180639868701e+00, 5.050216389143709961e+00, 6.666846870096389210e+00, 3.894748648663344692e+00, 2.449032644401226921e+00, 1.912118484215951764e+00, 4.410496132590119522e+00, 3.896878539836797106e+00, 6.508750211610961678e+00, 4.734894443183481627e+00, 2.619210040679806006e+00, 5.406416841910385962e+00, 6.341972390316875874e+00, 7.217124891127395969e+00, 5.234362037383436750e+00, 5.834666970377590189e+00
2.002000000000000000e+03, 3.065358695229460473e+00, 5.702619381300864987e+00, 6.665628006670491601e+00, 3.037436522501697045e+00, 3.008915371707145070e+00, 2.503824127075337191e+00, 2.630545813495136720e+00, 6.236099916820299072e+00, 8.399499444471135945e+00, 5.300565323908952742e+00, 2.658975965273928654e+00, 5.866723145903173453e+00, 6.201067453609767632e+00, 7.677700740966921344e+00, 5.261473890099901851e+00, 5.682341310647831989e+00
2.003000000000000000e+03, 3.089529656600845442e+00, 5.934215889889948414e+00, 6.334530036668684083e+00, 2.516888643614433096e+00, 2.893854012854201407e+00, 2.764890238178930648e+00, 3.053728129260239843e+00, 3.782338378574587434e+00, 6.420437443901135133e+00, 5.244605977319203305e+00, 2.764694949098152055e+00, 6.085472667766189225e+00, 5.450160303451528243e+00, 7.489558041631744878e+00, 4.377840624220181276e+00, 5.865492653182722727e+00
2.004000000000000000e+03, 3.250867431783226902e+00, 5.299168609176078348e+00, 6.986979483387891321e+00, 2.931631253288403016e+00, 2.162409383702228904e+00, 1.942129500275438847e+00, 5.032367305896947585e+00, 2.277262857751952474e+00, 7.277816919620073044e+00, 4.739076451155372460e+00, 2.567988443777980745e+00, 5.968248975863986061e+00, 5.398314987307704982e+00, 7.075855639881087455e+00, 3.615645931872168095e+00, 6.047111367754321343e+00
2.005000000000000000e+03, 2.870258662951081785e+00, 5.582418459692839896e+00, 7.612596181922079985e+00, 3.585180768178279020e+00, 2.207447053608428078e+00, 2.144073736213331749e+00, 4.802761814409379326e+00, 3.554059978983617807e+00, 7.218297177037456436e+00, 6.037079891841479196e+00, 2.869125947659193709e+00, 4.954220077674991174e+00, 5.757512311833161256e+00, 7.380503059693101164e+00, 4.990468096607629356e+00, 6.186675656061273010e+00
2.006000000000000000e+03, 2.377764260525898621e+00, 5.810139015686903718e+00, 7.068351419996430351e+00, 5.632672933354582412e+00, 2.922890897986509806e+00, 2.947554121166204411e+00, 3.836875639574563124e+00, 3.957322596742057108e+00, 7.877995331214705743e+00, 5.806284922520061009e+00, 3.203733981119825991e+00, 4.756084262368492688e+00, 5.928935223484775641e+00, 7.347619730976310493e+00, 4.970421950623979512e+00, 5.843879189171690136e+00
2.007000000000000000e+03, 3.154943753928549643e+00, 5.556661843483873042e+00, 6.241579846722218328e+00, 4.487510674387744203e+00, 2.678563813920769920e+00, 3.448740236088748912e+00, 4.114561450779842922e+00, 3.267622560755093719e+00, 6.683968034808126291e+00, 6.046909656437216007e+00, 3.126527078977286767e+00, 6.370878130638135239e+00, 6.268574351812878476e+00, 7.111662646287347123e+00, 4.598861849937929236e+00, 5.667286127231268011e+00
2.008000000000000000e+03, 3.149935755813813021e+00, 4.486206201711399721e+00, 7.416070680669441195e+00, 2.442850828481327952e+00, 2.459200481712364272e+00, 2.372595421725239184e+00, 3.796488985639241864e+00, 3.280386793950110569e+00, 8.864960822745739932e+00, 5.386936197985288999e+00, 2.846095675742187581e+00, 7.248153642305673827e+00, 6.803073405820756925e+00, 7.394510678117883984e+00, 5.378010232754609099e+00, 5.966026620899657296e+00
2.009000000000000000e+03, 2.460069280137027192e+00, 5.066641248254608598e+00, 6.774529409861270501e+00, 2.983992727105095000e+00, 2.661426215542816109e+00, 2.757407285209503289e+00, 4.250378250847288264e+00, 2.453777094510849910e+00, 8.227345957619004224e+00, 6.152360105054663464e+00, 2.747803833112919758e+00, 5.086173648136580461e+00, 6.455259812981299916e+00, 7.646206907883488668e+00, 5.339256919091822873e+00, 6.502625950681313327e+00
2.010000000000000000e+03, 2.842098946492715772e+00, 4.990374730496909272e+00, 7.676346045629315995e+00, 4.087417128849794246e+00, 2.173795668456991681e+00, 2.636046905989576583e+00, 4.155254587345557304e+00, 2.911175508307615178e+00, 8.010396129694054679e+00, 6.223020274803647389e+00, 2.616833174420092778e+00, 4.042812984915050478e+00, 6.526799255378607612e+00, 6.724987542115820283e+00, 4.721551115856446934e+00, 5.175818832748962706e+00
2.011000000000000000e+03, 2.754434500307353151e+00, 5.221544619698606837e+00, 6.877190750002911912e+00, 3.381476155535254602e+00, 2.404440305986172977e+00, 3.038961237748132316e+00, 4.281764592258517688e+00, 3.441598737089574200e+00, 6.073063757961748799e+00, 5.390133109607384121e+00, 2.773243072076337690e+00, 6.338566429794433965e+00, 6.798116172473071650e+00, 8.044357253828017917e+00, 3.777400576559574841e+00, 5.864788645169141112e+00
2.012000000000000000e+03, 2.956050060108168509e+00, 5.473801415384728308e+00, 6.188799559881721812e+00, 3.238001180733512729e+00, 2.457104778964008140e+00, 2.846533004301109226e+00, 3.808886815651956859e+00, 3.736703867044200766e+00, 7.329055898948384495e+00, 4.200578740780374076e+00, 2.735792725432392380e+00, 5.698915169650375923e+00, 6.671621375079784144e+00, 8.247504322543887767e+00, 4.298035015416500570e+00, 6.343805141726966745e+00
2.013000000000000000e+03, 3.261172512176877980e+00, 5.201927833080723040e+00, 6.891343893259843867e+00, 4.147936664998962186e+00, 2.298587566470078780e+00, 2.520770424332436921e+00, 4.298327692756473084e+00, 2.776173492521767372e+00, 7.588515675306211961e+00, 5.755221193670228885e+00, 2.584457666742673076e+00, 5.530613615461300370e+00, 5.665887094976539196e+00, 7.423115055451396493e+00, 5.323486986896301509e+00, 6.276310418190180762e+00
2.014000000000000000e+03, 2.996498273937793222e+00, 5.335973804698271650e+00, 7.621600591466378027e+00, 3.751817210910432632e+00, 2.166661014849097455e+00, 4.133562656512860478e+00, 4.875154557979466396e+00, 3.883277625791465848e+00, 7.172074596283112946e+00, 6.590928298970944788e+00, 2.608679892295157732e+00, 5.493920929448012025e+00, 5.106415689546976111e+00, 7.097848139450916527e+00, 5.693733263058831540e+00, 6.597027650861045700e+00
