year, CanESM5, MPI-ESM1-2-LR, CESM2-WACCM, MIROC-ES2L, UKESM1-0-LL, INM-CM5-0, ACCESS-ESM1-5, CMCC-CM2-SR5, EC-Earth3-Veg, CNRM-ESM2-1, GFDL-ESM4, NorESM2-LM, INM-CM4-8, IPSL-CM6A-LR, TaiESM1, NorESM2-MM
1.974000000000000000e+03, -2.373426693487739880e-01, -5.622978640411877699e-02, 2.426005537736729625e-02, 4.949130687436567588e-02, -2.334982447347967727e-01, 6.306481033982870299e-01, -1.521521772811232076e-01, 1.226696490055695504e-01, 5.058265314819042624e-01, 1.393167378622165442e-01, 3.754834511948535458e-01, -3.497757203635097623e-02, 6.315360907476234020e-01, 3.758175494035526087e-01, -2.077307403753858306e-01, 2.160173070219962091e-02
1.975000000000000000e+03, -2.355466903279442026e-01, -2.997902312765266530e-01, 2.469336710458201745e-01, 2.611800399726177391e-02, -2.763719614687002446e-01, 7.310646652839092319e-02, 1.128795902675028412e-01, 4.041032892897961082e-02, 2.441051036105678085e-01, 3.192226039960864847e-01, 4.689950972036727728e-01, 7.132435621568575246e-02, 4.246208515948237117e-01, 2.070559548210716139e-01, 2.473249055687247178e-01, -1.592470096591483697e-01
1.976000000000000000e+03, -3.441150176922174175e-01, 1.697601234942882065e-01, 5.651823667182417216e-03, -5.826485671096370139e-02, -1.088917898915687382e-01, 3.568569015697432012e-01, -2.031929107849777746e-02, -1.725211446058506626e-01, -2.838114695027200152e-01, 6.269536741016493164e-02, -2.046880733205257985e-01, 8.327227820345400877e-02, 2.013006789446889766e-01, -2.887605054286775455e-02, -1.106737036082154346e-01, 1.430290027507364059e-01
1.977000000000000000e+03, -2.226737052362307012e-01, 4.945617183318257865e-02, 4.258879128992548724e-02, 9.400809490336661800e-02, -3.302486389349858220e-02, 4.623717208841950366e-01, -1.191067714964918894e-01, -5.677721522431383727e-02, -2.009840370980274238e-01, -1.872430378807218854e-01, -3.277076167269209472e-01, 2.519928176321568729e-03, -4.842964630937305476e-02, 3.524688254422277817e-02, 9.972816042558654281e-01, -1.085785188522136874e-01
1.978000000000000000e+03, -1.802085559890649336e-01, 4.398405572095722138e-01, -6.383303726982887671e-02, 1.819006300878616214e-02, -3.261450826257302205e-01, 4.983572135455396207e-02, 1.774764294223727182e-02, -3.039054789626425765e-02, 1.247932490703900443e+00, -4.789861394469648731e-02, -1.381239925645610100e-01, 1.919048970000822958e-04, 5.187912920338787481e-01, 3.520786433179960706e-02, 1.275937398274613055e-01, -3.963849928088659068e-03
1.979000000000000000e+03, 1.358882231033760324e-01, 2.495114991240644786e-01, -2.391583092107255407e-02, -6.309271546924333229e-02, 8.909280925508906990e-02, 2.463425278151828435e-01, 9.524876785767415199e-02, -1.466078612140104820e-01, 2.239357682974270070e-01, 8.860423557841021203e-02, 1.526237673112575410e-01, 1.911878449977138378e-02, -9.318811937118653965e-01, -1.758866184145490841e-01, -7.432405332061667869e-01, 3.518402732957261192e-02
1.980000000000000000e+03, 5.195388057572210005e-01, -6.626417121750820260e-02, 6.097390634253875563e-02, -5.477241972322484387e-02, 4.120948631768182047e-01, 2.246509628897095170e-02, -9.074127750810191684e-02, -4.928583289169048420e-01, -8.265597124680393870e-01, 2.142107684336725867e-02, 2.385994789848854825e-01, 2.984206874423128361e-02, 3.290312427488326641e-01, -3.918077390761048884e-01, -5.658801867961531507e-01, 3.465375840019557785e-02
1.981000000000000000e+03, 3.919138843747420053e-01, 3.136064348995988849e-01, -2.167230984912279501e-01, -1.028906434179685109e-01, -3.124747200927609492e-01, 2.715766862611795202e-02, -6.422462070710931170e-02, 4.940421595421569390e-02, -8.426531391250007275e-01, -6.993687086249031522e-03, 1.611432027842631398e-01, -4.929931121129236399e-02, 2.113971514464297596e-01, 7.507398527406948172e-03, 7.777690127227169237e-01, 1.160713255268532446e-01
1.982000000000000000e+03, -5.037244290970929184e-01, -2.666378791155279426e-01, -1.069323466843230402e-01, 1.342818276890428986e-01, 1.240092642026432573e-01, -4.717716663113882131e-02, 2.011639517785617781e-01, 4.270072859220402361e-01, 3.920916690536941918e-01, 6.331647690122942096e-02, -3.844491662925997311e-01, -2.247444485877537687e-02, 2.264930157612378703e-01, 7.439505679266880112e-01, 1.742383350076225912e-01, 7.684854710863525673e-02
1.983000000000000000e+03, -4.691472827776155263e-01, -4.982624039291561058e-02, 2.682426777725611111e-01, 1.085702664034169096e-01, -4.554540574813488729e-01, 1.813998046003864328e-01, 6.247074531458360336e-02, -1.744147716831653816e-01, 2.289203312733154114e-03, 2.081014855167117317e-01, 2.478568192023339334e-01, -1.887722688161059537e-01, 4.668993610542037653e-01, 3.590663654801018456e-01, -3.167014814338491857e-01, 8.458286886137325600e-02
1.984000000000000000e+03, 1.136013969233562459e-01, -5.051087303825214925e-02, 6.625193962986007656e-02, -2.692696540405308328e-02, 6.062769533936410854e-02, 1.877231540081665540e-01, -1.067306338109394598e-01, -7.901598579407988210e-02, -3.204427791486668675e-01, -1.257227290692416732e-01, 2.234533619239444380e-01, 9.879939060610645751e-02, -3.160433347120809588e-01, 9.758459248487008630e-02, -2.758843692321703567e-01, 2.344275875810266918e-01
1.985000000000000000e+03, 3.935458432431415687e-01, 1.166690197926376210e-01, -5.359891281428407622e-02, -1.876632112470044689e-01, -3.460786364632872925e-02, 1.697392166227738863e-01, 1.111404368155431560e-01, 1.457579722187209159e-01, -3.933712197388476994e-01, 2.235866161809341723e-01, 3.932730921562402338e-01, 1.350782532922602808e-01, -4.999644487006515980e-02, 5.517175733665528048e-01, 9.369637209708954195e-01, 7.106854145820491742e-02
1.986000000000000000e+03, -1.946703350941260749e-02, 2.029814077442419207e-01, 1.633044392103920051e-01, -1.078037456474537636e-01, -9.062884666827673158e-03, -8.623016062306546048e-02, 4.289034240006014964e-01, 4.296089101216802320e-01, 4.989044041514680283e-01, 1.146661330399429413e-01, -4.986350666359231631e-01, 5.075041916735175372e-03, -4.584474930755318978e-01, -1.245612783063756723e-01, -1.855098753930597699e-01, 9.236672125700982200e-03
1.987000000000000000e+03, -2.575626401446654001e-01, 1.575912214897026153e-01, 1.907989136117673734e-01, 4.387084361530965010e-02, 1.742810891814119689e-01, 8.378879432271976180e-01, 3.206902071814760058e-01, -2.469843477111449137e-01, -4.195603504166136588e-01, 3.808266176074475567e-02, -1.897443603070028406e-01, 9.411838106025885442e-02, 3.140688825538155426e-01, -4.684725665501559416e-02, -6.347694358178879170e-01, 1.815397544646506767e-01
1.988000000000000000e+03, 1.067123327063028843e-01, 3.162270571744271036e-02, 2.940141656416430521e-02, 7.953926011952937303e-02, 2.737724812944172803e-01, 7.053622273909712082e-01, -1.996641584100788958e-02, -7.592253956164791984e-02, 3.915192006969399618e-01, 2.248381111072748351e-01, 8.701460974323174669e-02, 3.804519174853279728e-02, 4.455973225679791261e-01, -2.239562344966976870e-01, 2.428059499970081914e-01, 2.040822511963754915e-01
1.989000000000000000e+03, -9.099405687195218084e-02, 3.883997926053571748e-01, -1.008274310012462621e-01, -9.930217199855839727e-02, 1.328163780736303368e-01, 1.704156440159159958e-01, -1.302337280842564837e-01, 3.981159614750547360e-01, -3.465175978201376350e-01, -8.217010431502227985e-02, -1.725115370710613716e-01, 1.131982407523459133e-01, 5.084509393073306516e-01, -3.806994954769806205e-01, -3.946998212443973003e-02, -8.027459978733476886e-02
1.990000000000000000e+03, 2.124442562854939043e-01, 1.377359844590627103e-01, 2.193286476379051331e-01, -1.409631648223588773e-01, -2.404452637848323443e-02, 3.951050655006012047e-01, -2.063781906916551112e-01, -2.289612301704959108e-01, 1.226739119552904683e-01, -1.182782366877081770e-01, -3.948916714778243908e-01, 1.024435127017988439e-04, 9.917503520003112527e-02, 4.441634530570534589e-01, 2.169600759815359936e-01, -2.315597906980455811e-01
1.991000000000000000e+03, -2.027450747040550616e-01, -8.914452978181783629e-03, 1.558504486151120749e-01, -3.179617838240903493e-01, 5.181898702487964803e-01, -1.224257197627532656e-01, 5.507708000135601301e-02, -5.610402229258434348e-01, -1.415214750798340915e-01, 1.541167695092832968e-01, 1.668718442329167606e-01, -5.765659879520394077e-02, 1.256231382597732329e-02, 2.180139369822047535e-01, -4.307645093031853833e-01, 3.581906894275690978e-02
1.992000000000000000e+03, 1.199186821330736757e-01, 5.171456027004801836e-02, -1.393357144372232015e-01, -1.871724840997466832e-01, 2.638614352176001931e-01, 2.403261691325084548e-01, 1.041061215022200670e-01, 3.747716743030616304e-01, 7.462070388010871858e-01, 2.850829474648300943e-01, 1.048445988138741569e+00, 1.796553099020574418e-02, 1.033656854101707046e+00, 1.301343664316473026e-01, 5.278580443768566832e-01, 1.305295954459290420e-01
1.993000000000000000e+03, 6.768299580258008152e-02, -1.879671084972760198e-01, -1.485295908020268230e-01, 4.306420753198154233e-02, 2.654619437363549619e-02, 1.159961479288323938e-01, 2.663686237589759642e-01, 1.467582339679736891e-01, 1.769679502105294122e-01, 5.610981836547140889e-01, -2.417947532277633926e-01, 1.337757030672479530e-01, 8.217517152909471490e-01, -3.218850371903268504e-01, -6.193532806014211134e-02, 1.036842176276348421e-01
1.994000000000000000e+03, -1.540032056918233250e-01, 5.086867697845274261e-01, 1.797507687908004859e-01, 4.588959529937096382e-02, 1.186642952936963480e-01, 2.673841521655383469e-01, 3.809104576576473056e-01, 3.065224796118531381e-01, -2.347436309873924820e-01, -2.121149437840898558e-02, -5.476399967044875972e-01, 1.169840247958317814e-01, 1.318538744242060134e-01, -1.456612926766154559e-01, -3.932122749560510999e-01, -9.819274186601800736e-02
1.995000000000000000e+03, -2.140893642335227331e-01, 7.642657015479151772e-01, 1.050192680961722913e-01, -2.069979227610810046e-01, 1.173965458270706391e-01, 3.793775026146385954e-01, 3.432082388838974540e-01, -3.248311015343803565e-02, -3.289881774376544055e-01, 3.558390640559480622e-02, -3.162168022866052031e-02, -5.218787977525365246e-02, -1.003883981189695740e-01, -3.447912790997628152e-01, 1.753184894390639459e-01, -1.029726659866151278e-01
1.996000000000000000e+03, 9.885837583137821460e-02, -8.601128554749457034e-02, -3.300505173327380332e-02, -6.774562472944503644e-02, 6.593180231709851180e-02, 1.140892293266331514e-01, -2.756410688281046850e-01, 1.444771749095523916e-01, -2.084785969965156638e-01, 1.023401433213939546e-02, -7.706858153638679321e-02, -6.318461196256862367e-02, -1.210815577568347956e-01, -2.443763267119778149e-01, -1.570129729050479539e-01, -7.157382671841906741e-02
1.997000000000000000e+03, -2.076539366479113746e-01, -2.499731849724467769e-01, 2.371074986969148868e-02, 6.102455102505421371e-03, 2.526354000087903673e-01, 5.494931866899125522e-02, -1.929226919071777291e-01, 5.022405060356173456e-02, 1.866376712776135760e-01, -4.682138828910446977e-03, 2.080556049803865548e-01, 2.683877618173060448e-02, -2.598297552948982125e-01, 1.123085394340890414e-01, -3.628752131162375494e-01, 5.876901364314161130e-02
1.998000000000000000e+03, -9.462210631142560502e-02, -1.524403943609150547e-01, 2.046320148446239828e-01, -6.998507095668166089e-02, -2.908866157148992659e-01, 3.959693279778019326e-01, -1.776001228462914250e-01, -8.430355553027775450e-02, 1.971981116920085431e-01, -9.132025256210216102e-02, -1.602155484626292536e-01, 3.884335469783477268e-02, -1.162914495568281997e-01, 4.463972760117147498e-01, 5.566093814472681256e-01, 2.838289744826841265e-01
1.999000000000000000e+03, 1.849914984925926376e-01, 3.117588844391486202e-01, 1.302116365152562460e-01, 6.210066365452034109e-02, 1.557892185213234082e-01, -2.749608193957237545e-01, -2.056395560912401554e-01, 3.616849863486889527e-01, 2.606508000865848627e-03, -2.783062451738801957e-02, 1.954422915966436691e-01, 8.931850171498811886e-02, 1.888067295150737956e-01, 1.429516977657793453e-01, -2.699480665796026302e-01, 2.951533032160578718e-01
2.000000000000000000e+03, 2.635545073371952651e-01, 1.536996043793073252e-01, -1.085967236216720533e-01, -4.344248435513339140e-02, 3.754982317886735449e-02, -3.645911514101474182e-01, 1.366329625318970509e-01, 3.534035249709548410e-01, 3.258665764190584735e-01, 8.131623793137320033e-02, -3.626522632465130069e-01, -2.460969247007005478e-02, -4.991226542045600068e-02, -4.328495929798865105e-01, 2.049855353761761700e-01, 2.444737785705301536e-01
2.001000000000000000e+03, -1.078287265761794164e-02, -1.078153457985705187e-02, -1.274755371971656448e-01, -1.850082966813620111e-01, -1.464952460921856991e-01, -5.316451882500958237e-02, 3.843662043798642264e-02, -1.836579361242611230e-01, -7.292623719799316007e-01, 1.988078986662052683e-01, -2.450558344948233491e-01, -1.455347199480103507e-02, 4.964399573385375186e-02, 1.954771154261167598e-01, 3.750540945670422510e-01, -2.395016582610551628e-02
2.002000000000000000e+03, -5.268944961675620098e-02, -3.341997429850157575e-02, 1.067751964046475960e-01, -1.102219139425281713e-01, 1.076593587290621407e-01, 5.048596522592961600e-02, 4.921355411255069062e-02, -8.916927704271683242e-01, 7.178692344632645606e-01, 6.024871524821917568e-01, 1.178715550246942217e-01, 2.279742529168286569e-01, 4.322167407958141805e-01, 1.900354760532017295e-01, 6.105245396357717597e-02, 2.059941749844684204e-03
2.003000000000000000e+03, -8.818054398063866761e-02, -1.518618713336007398e-01, 1.105697708483536351e-01, 1.601870601638431466e-02, 2.768412559010758126e-02, -2.240567117625774096e-01, -6.424562579259410385e-03, -2.942644159618232891e-01, -3.354087369592917423e-01, -1.127865128757517404e-01, 1.381715748440589531e-01, 1.219561313756887810e-01, 3.052756854152273158e-01, 3.916265233252680944e-01, -5.227227895702259985e-01, -1.048982534634563535e-01
2.004000000000000000e+03, 1.943300347998700439e-01, -5.508908824485602047e-03, -9.032034989859193119e-02, -2.092073311926095913e-01, -1.736749300489381365e-01, 2.028514685505542203e-01, 1.305847022494568965e-01, 9.606581794971937871e-01, -4.049724227311105040e-01, -2.712793540195367892e-01, -4.087455015524363300e-01, -1.106034039914219474e-01, -1.218088453870248000e-01, 1.123994571743438531e-01, -4.576824226865036094e-01, -5.886972116099477986e-02
2.005000000000000000e+03, 8.463108529985538531e-02, 1.151598209174880538e-01, 2.840026461512658584e-01, -2.750707212771760085e-02, -1.213427485289282487e-01, 6.107761095106228888e-01, -1.259788062888420046e-01, 4.527977108584286259e-01, 9.137463161704073578e-02, 1.332861205208119570e-01, -9.122132157520163043e-02, -7.141843559080303383e-02, 1.210952328395919625e-01, -2.748657527066593609e-01, 8.868880071157889677e-01, 2.059411673562704798e-02
2.006000000000000000e+03, 4.587304102969222419e-02, 7.878199463405723968e-01, 1.410941736674887759e-01, 1.900835030743530940e-01, 1.131925953795903800e-01, 2.502110768581549127e-01, -3.753894878729218676e-01, -4.289379983884796244e-01, 4.633534438447550197e-01, 1.254791324775990091e-01, 4.103989150746837899e-01, 2.115415345733173413e-01, 2.595121589863141343e-01, -1.793314877870138546e-01, 1.343335575821357486e-01, 1.465755764520379756e-01
2.007000000000000000e+03, -5.490718565903129900e-02, 3.082960076041382225e-01, 1.452303388872230039e-01, 1.877672297450808381e-01, -5.084068469146132280e-02, -2.042281477239162868e-01, 1.639360773619078504e-01, -7.615115384036330592e-02, -5.020815553309004864e-01, -5.812545145285148013e-02, 3.781436513569626512e-01, -4.656035584583938236e-02, -6.872929548402893773e-02, 6.633996484792595849e-01, -4.123317569153964190e-01, 1.770639968163417177e-01
2.008000000000000000e+03, 2.650565001385900288e-02, -3.608645347731815889e-01, -4.537452203813469032e-02, -4.218934860198618464e-02, -6.137788504942157802e-02, 4.436236684978170364e-01, 8.526444885699023535e-02, -2.256711414718285957e-01, 7.295652286737375203e-01, -6.510233206433255204e-02, -4.605966147091333784e-01, -1.166646922424469657e-01, 6.669962338965276794e-02, 6.029502027916346929e-01, 6.673892103097955886e-01, 2.688417904709465844e-01
2.009000000000000000e+03, 4.013543088963107408e-01, -1.565539898415631292e-01, 1.991684901434507271e-01, -8.976124993635133109e-02, 1.937832044213605096e-02, 1.093739815033420264e-02, -3.089079283051086589e-01, 2.222579779202389916e-01, 7.531989029835076677e-01, -1.704897811359750714e-01, 2.368343974204977637e-02, -2.448550979011027140e-02, 3.155037796548925133e-01, -5.314511764307752184e-01, -6.246523979193067955e-02, 5.434725776537703557e-02
2.010000000000000000e+03, -2.049880863066375625e-01, 4.247810072909856682e-01, 1.597365243769016119e-01, -3.095404745757208143e-01, -1.332917376569390522e-01, 6.783774179217463285e-01, -3.942239544158491343e-02, -7.777818611374063933e-03, 1.147478192559623356e-01, -2.089787415317930636e-02, -7.904310011574272252e-03, 1.061348752564634512e-01, -5.002496780011278510e-01, -4.804836826944002826e-01, -4.449480058874807908e-01, 1.167138813281201615e-01
2.011000000000000000e+03, -2.401327812675820017e-01, 1.031863003900832104e-01, -2.152251683369165447e-01, -2.542400138252367062e-02, -5.196829973823739041e-02, -1.036920772859492024e-01, -1.364105987246553575e-01, 1.340409659175661183e-01, -1.361252321443207070e+00, -4.945101555777454277e-02, 1.597632967535097814e-01, -5.600851003480557949e-02, 5.824208959208282410e-01, 5.660354324181571251e-01, -6.048248768528133867e-01, 1.144315455313240082e-01
2.012000000000000000e+03, 5.874356446708112189e-02, -1.199820422328526232e-01, -2.479173973837831835e-01, -4.129554906507210826e-02, -4.202975837149489080e-02, -4.095847027788757089e-01, 3.161332949859333580e-02, -1.850123654423937725e-01, 8.925849961753873352e-02, 1.578168164752296321e-01, -3.317954646841047434e-02, 9.406245325508408306e-02, 6.965085114832938462e-01, 2.449718232429649173e-02, 2.582051929147957670e-01, 1.262387514671511890e-02
2.013000000000000000e+03, 2.659266427349274431e-01, 3.340509319913483877e-01, 1.658150943409967548e-01, -2.130146416008738552e-01, -7.032461833138851925e-02, -3.207417099160801005e-02, 1.742675965911251179e-01, 1.577648949554867897e-01, 6.188184052792020662e-01, -7.427625481330166202e-02, -1.546619057419166832e-01, -1.742061864141066299e-02, 4.470753146559030416e-02, 3.596084251521339953e-02, 8.089958820088237745e-01, -2.051258026293932835e-01
2.014000000000000000e+03, 1.910592172843667280e-01, -4.591507809591892364e-02, 3.902692323119812401e-01, -1.605203112585369685e-01, -3.315712834265473197e-02, 7.117656640047871353e-01, -4.279990962202976593e-04, 3.907693170066706134e-01, -4.451126219751667945e-02, 1.662130330936427425e-01, 7.714406755792024839e-01, 3.164848082782908273e-02, -1.426461837865191373e-01, 1.103104702865838060e-01, 4.600208647781327542e-01, -2.602142492987755129e-01
