year, CMCC-CM2-SR5, EC-Earth3-Veg, UKESM1-0-LL, CESM2-WACCM, INM-CM5-0, TaiESM1, NorESM2-LM, MIROC-ES2L, ACCESS-ESM1-5, CNRM-ESM2-1, MPI-ESM1-2-LR, NorESM2-MM, GFDL-ESM4, INM-CM4-8, IPSL-CM6A-LR, CanESM5
1.974000000000000000e+03, 9.683447699775303619e+00, 5.491822935153219731e+00, 7.389641695270645627e+00, 7.122709217709735086e+00, 8.944591854254790420e+00, 4.751057933086722862e+00, 5.823493622574779316e+00, 8.255096730818893391e+00, 4.844221681574305549e+00, 7.618168420830995657e+00, 9.275016656876344356e+00, 6.547490040478973761e+00, 1.018809153516200894e+01, 8.394124311598552879e+00, 5.369527912388283752e+00, 5.838455923544787041e+00
1.975000000000000000e+03, 9.416017409823686179e+00, 5.032821216136728282e+00, 7.621694328009873232e+00, 6.584905476262992607e+00, 8.886599292488620350e+00, 4.833837476941442723e+00, 5.249833880990076196e+00, 8.865991295621126866e+00, 4.861818989479329112e+00, 7.228144795688439039e+00, 8.569517821233583632e+00, 6.910375803403386641e+00, 9.629440656203902549e+00, 8.785852626972463497e+00, 5.301335280032659192e+00, 6.038568304097639228e+00
1.976000000000000000e+03, 9.486922806763525173e+00, 5.281296204451786380e+00, 7.738678479303276347e+00, 7.207041062455842528e+00, 8.813785377588075676e+00, 4.653319242460586480e+00, 5.579260584179674076e+00, 8.932166926803681406e+00, 4.886496402001120565e+00, 6.825772225400744020e+00, 7.952164348966334728e+00, 6.966922208286461249e+00, 9.798521521526778244e+00, 8.528134320390185152e+00, 5.455795829315998269e+00, 6.046682994518733700e+00
1.977000000000000000e+03, 9.813033426402906656e+00, 5.183589755701722090e+00, 7.372477293216852523e+00, 7.615210709443738679e+00, 9.212235647008988337e+00, 4.758058076427992056e+00, 5.985136116203801038e+00, 9.221367923133227507e+00, 4.735929800435853210e+00, 6.900676237305290783e+00, 8.229772271100260994e+00, 6.633146188515270936e+00, 1.013219444185764218e+01, 8.416139271656374987e+00, 5.457583495971132237e+00, 6.094878915060843561e+00
1.978000000000000000e+03, 9.362746319927003569e+00, 6.102076280419075793e+00, 7.547927870807380479e+00, 6.575533354831417654e+00, 8.987483540930353954e+00, 4.840051394133529250e+00, 5.573731042920891277e+00, 8.799716174142069747e+00, 4.898354774098252484e+00, 7.484445548505558321e+00, 8.772643641456085106e+00, 6.278538107269111990e+00, 9.989673189635855266e+00, 8.507351040965099642e+00, 5.477261948429923422e+00, 6.067873324034580129e+00
1.979000000000000000e+03, 9.689313612691183408e+00, 5.554360395063044464e+00, 7.632726966067613361e+00, 7.154264459990324454e+00, 9.185327508068036551e+00, 4.890327672267015480e+00, 5.953202700957422877e+00, 8.790867289938073981e+00, 4.857997711990171830e+00, 7.685422564793316091e+00, 8.634360201175990568e+00, 6.311860270229418646e+00, 9.466047594306262525e+00, 8.301902374948102903e+00, 5.668911404718256719e+00, 5.742333806402992735e+00
1.980000000000000000e+03, 9.443415578360706775e+00, 5.571570217417599835e+00, 7.399826361845597944e+00, 6.784214817964352662e+00, 9.128307017617569130e+00, 4.943164752595698985e+00, 5.922591834333230665e+00, 8.931249068851942141e+00, 5.043505255120763309e+00, 7.395206544806782745e+00, 8.961414715753553750e+00, 6.502350869211565687e+00, 9.322121153719804099e+00, 8.361745973601248494e+00, 5.873668001175789577e+00, 5.813446655646314909e+00
1.981000000000000000e+03, 1.001628318627657777e+01, 5.957850816387101567e+00, 7.871484493541952787e+00, 6.844251441116204759e+00, 9.036877911203491820e+00, 5.134021294444768735e+00, 6.209770542869089027e+00, 8.856711159935986899e+00, 4.730423522331312469e+00, 7.535206402034253514e+00, 8.940417615591135458e+00, 6.831415602221808214e+00, 9.814582976386557078e+00, 8.026354980609706757e+00, 5.758571771178987220e+00, 6.022560951049531930e+00
1.982000000000000000e+03, 9.717261906463381393e+00, 5.285580680249443830e+00, 7.229891741964909357e+00, 7.208654563617324484e+00, 9.158497355868790990e+00, 4.800333230972003484e+00, 6.163571962094532175e+00, 8.571378536315327423e+00, 4.765385342202658414e+00, 7.234639517379842566e+00, 8.611654834567055161e+00, 7.070532620726081241e+00, 9.895302713894148283e+00, 8.645395963702505071e+00, 5.514714072114744070e+00, 6.192704903206666778e+00
1.983000000000000000e+03, 9.125816240178878047e+00, 5.888915670585347151e+00, 7.248452416368802886e+00, 7.378574836344391485e+00, 8.998724113050485585e+00, 4.861623142434289058e+00, 6.231956798420974053e+00, 9.479074369642757958e+00, 4.764571043327436861e+00, 7.566331225631308222e+00, 8.313806295831151161e+00, 6.891407292875594948e+00, 9.600414514739318506e+00, 7.863129912238979280e+00, 5.369125877520171564e+00, 6.227600542932631988e+00
1.984000000000000000e+03, 9.365250004051631549e+00, 5.124826617434208309e+00, 7.529440595998190489e+00, 6.974109546024657824e+00, 8.717908999841259998e+00, 5.006010175758676795e+00, 6.444054735979322324e+00, 9.040672861188513210e+00, 4.761329469775500201e+00, 7.364729409125304826e+00, 9.108679161751931375e+00, 6.569851888956911523e+00, 9.887187841228170626e+00, 8.834816313461931969e+00, 5.560122746158579154e+00, 6.470955777844148216e+00
1.985000000000000000e+03, 9.659779358393235427e+00, 5.828925351463540849e+00, 7.913212164770579982e+00, 6.237914718248746659e+00, 9.408490059879563105e+00, 5.048820342968847186e+00, 6.864453054329794135e+00, 9.988297562031185350e+00, 4.797441949798484373e+00, 7.769159944236063708e+00, 8.890032026189871317e+00, 7.134941520476250965e+00, 9.962493654739454030e+00, 8.348645370178243041e+00, 5.712424027114739289e+00, 6.314674393909820438e+00
1.986000000000000000e+03, 1.008636708936976767e+01, 5.445025485357040118e+00, 7.586749744000374385e+00, 7.376524359518429108e+00, 8.852095643426620697e+00, 5.008521650437356421e+00, 5.988083895353075725e+00, 9.750986926630979212e+00, 4.927199343623128058e+00, 8.033052795261182766e+00, 9.127984065086556242e+00, 7.316707384913031298e+00, 1.039493273714325738e+01, 8.512113745900897754e+00, 5.898944988875497231e+00, 6.310165792367344650e+00
1.987000000000000000e+03, 1.024062160418585599e+01, 5.801687743360021798e+00, 8.003606294706118618e+00, 7.781237482611291334e+00, 9.204337048322834391e+00, 4.902001278291656661e+00, 6.440428909071883368e+00, 9.254659817744224526e+00, 4.886386487555084202e+00, 8.253830130734485238e+00, 9.057999002631984098e+00, 6.788456652424517124e+00, 1.020678614036896903e+01, 8.327914522343434101e+00, 5.962023921905760027e+00, 6.364711052679495218e+00
1.988000000000000000e+03, 9.647828904372103054e+00, 5.281516570245366360e+00, 8.385910592060161761e+00, 7.540299639429488998e+00, 9.011789227801550339e+00, 4.956402706051002305e+00, 6.094004149104216062e+00, 9.538914999157109165e+00, 4.841888589851424562e+00, 7.978516939455283286e+00, 8.977639494702945200e+00, 6.720778187643596802e+00, 1.043131159451339762e+01, 8.968779042992400363e+00, 6.185120211672490598e+00, 6.096646444309598678e+00
1.989000000000000000e+03, 1.041886841237920613e+01, 5.513522164673012149e+00, 8.248947659465500237e+00, 7.872620364349518951e+00, 9.175878118754521751e+00, 5.103410106104454336e+00, 6.853415562240461334e+00, 9.458447206539299046e+00, 5.057531269456338130e+00, 8.104446780623584701e+00, 9.076552458423668313e+00, 7.090307179919099312e+00, 1.020142500270763541e+01, 8.802958189806275868e+00, 6.544767647529885046e+00, 6.175463465461746182e+00
1.990000000000000000e+03, 9.760371222957781256e+00, 5.311756610431330294e+00, 8.414585508725872742e+00, 7.232060637363027844e+00, 9.211558102688316652e+00, 5.175023624946466505e+00, 6.286666203496460881e+00, 9.447207208774194953e+00, 5.176347442444132696e+00, 8.378011423016355153e+00, 9.225156823951889962e+00, 7.354969073547516167e+00, 1.025174830322213637e+01, 8.449769949141531455e+00, 6.190092581981257780e+00, 6.630025599450888762e+00
1.991000000000000000e+03, 1.097318478105992945e+01, 5.624959520605100849e+00, 9.147912776426553094e+00, 7.652774727831254786e+00, 9.284135983964535654e+00, 5.130081606704311348e+00, 6.333801800832437934e+00, 9.263855472767936305e+00, 5.225600220638780158e+00, 8.358567029521051239e+00, 9.228888210335503217e+00, 7.328863737023003644e+00, 1.051202320012689562e+01, 9.289923463642658419e+00, 6.423226061378941587e+00, 6.509883955590394677e+00
1.992000000000000000e+03, 9.803928191114312796e+00, 6.316159159875380347e+00, 8.149797136727380931e+00, 7.714877857736469835e+00, 9.390285362001529634e+00, 5.006328738281974111e+00, 6.167130145207329051e+00, 8.578689991668291270e+00, 4.989167562219793517e+00, 8.109883211944460157e+00, 9.040665051149133546e+00, 7.150038931222777450e+00, 9.758014817207612879e+00, 8.390721753150444329e+00, 6.465531297064710969e+00, 6.408817093667429354e+00
1.993000000000000000e+03, 1.016771943892839580e+01, 5.320366999046585832e+00, 9.078088872678264920e+00, 8.079352081387003892e+00, 9.277123213983465178e+00, 5.031504601856119585e+00, 5.976513381135661440e+00, 8.969400444427671815e+00, 5.040125405114101120e+00, 7.767354148888938603e+00, 8.922237876849703042e+00, 7.522285717785146097e+00, 9.784343502528637160e+00, 8.889909225807308246e+00, 6.354782146540162380e+00, 5.974339640499810145e+00
1.994000000000000000e+03, 1.020013247062696493e+01, 5.978530590270699996e+00, 8.998878509627710187e+00, 7.642333005144380742e+00, 9.185616565760954089e+00, 5.225840681009653821e+00, 5.702817974847238069e+00, 9.409606630322043586e+00, 5.077551220458738079e+00, 8.167106387407969237e+00, 9.302908220467244860e+00, 7.051100215920767411e+00, 9.982914898463196351e+00, 9.002420851697788606e+00, 6.491531289493756240e+00, 6.174967784623379252e+00
1.995000000000000000e+03, 1.000961183547222966e+01, 6.331112292839215172e+00, 7.943381621336436993e+00, 7.401554789452180039e+00, 9.280001795892809824e+00, 5.234550238860200544e+00, 5.535961219119812426e+00, 1.003581793951331846e+01, 5.229147805578793218e+00, 7.882810039021444837e+00, 9.132784943539212108e+00, 7.135315172007358875e+00, 1.013760590637871317e+01, 9.186110562012752112e+00, 6.760213681771212180e+00, 6.690427760458314665e+00
1.996000000000000000e+03, 1.014480545945153089e+01, 5.699279817334834242e+00, 9.380116477745312764e+00, 7.712033413560405393e+00, 9.029318265624711515e+00, 5.364592591517777898e+00, 6.438074642035727102e+00, 9.431403218735658456e+00, 5.449530358698683408e+00, 8.015298087821216555e+00, 9.423792345391628800e+00, 7.558008565326553629e+00, 1.080132507142174703e+01, 9.613367315299587545e+00, 6.949023602831834623e+00, 6.303074150232822248e+00
1.997000000000000000e+03, 1.086782879361366660e+01, 6.369926904026179670e+00, 9.624125595104619180e+00, 8.452580850189077566e+00, 9.288578659041798247e+00, 5.399968152589657677e+00, 6.533905941994927247e+00, 9.589535346940019522e+00, 5.408049913001678810e+00, 8.597684939125810999e+00, 9.946312696612725546e+00, 7.729915642127933140e+00, 1.107604941392709641e+01, 9.197250738637572809e+00, 6.889164252578366288e+00, 6.475046475886767183e+00
1.998000000000000000e+03, 1.038402356215430444e+01, 6.758351223085585779e+00, 9.167593343803423167e+00, 7.770575860995128537e+00, 9.714405732393336379e+00, 5.435594315232550322e+00, 5.673876947908136792e+00, 8.980364299685687612e+00, 5.532960388668454854e+00, 7.917349895736392362e+00, 1.032619884624828011e+01, 8.040343907559392989e+00, 1.102441928002707705e+01, 9.430560580635441781e+00, 7.026885727475167265e+00, 7.036271020895768835e+00
1.999000000000000000e+03, 1.057605019672170599e+01, 7.380277536088213353e+00, 9.468081645530583401e+00, 7.920455148390681543e+00, 9.408130145496894414e+00, 5.455889044726837334e+00, 7.566748691610408528e+00, 9.699223081575109262e+00, 5.474796415195830157e+00, 8.956064188617185451e+00, 1.024520026704345277e+01, 7.624179248647512175e+00, 1.123105359632011613e+01, 9.216129208026996977e+00, 7.199173355968209620e+00, 6.891728080048079796e+00
2.000000000000000000e+03, 1.016409624867085704e+01, 6.412147872939724103e+00, 1.028006915932699528e+01, 7.933332852563792059e+00, 9.460846151631033152e+00, 5.468748949185306962e+00, 7.437779978266465086e+00, 9.694114352882209573e+00, 5.570411424697490510e+00, 8.522192523494702243e+00, 9.374981966567817793e+00, 7.977496267618271908e+00, 1.096119417582379185e+01, 9.274903219493129569e+00, 7.074063908813645440e+00, 6.581361545239348132e+00
2.001000000000000000e+03, 1.134050685613940779e+01, 6.824098604166781712e+00, 9.242607643204680201e+00, 8.645723238978227698e+00, 1.007140147341249659e+01, 5.662164295951684245e+00, 7.440932522727218057e+00, 9.747457186133917872e+00, 5.747208090719285067e+00, 8.654731355716455354e+00, 1.021978899632622628e+01, 7.608456572621763669e+00, 1.154489886222181028e+01, 9.492299906029661116e+00, 7.248141064674161527e+00, 6.913664823234381807e+00
2.002000000000000000e+03, 1.093947260472441485e+01, 6.020798991167098713e+00, 9.941838659383126497e+00, 8.610511622035028623e+00, 9.864293344558115351e+00, 5.359705435793389761e+00, 6.888349386591412937e+00, 9.560323875392109372e+00, 5.757979059368910413e+00, 8.576391649726788913e+00, 9.492751882228343874e+00, 7.597959262569673022e+00, 1.090361395372228337e+01, 9.343875431711241575e+00, 6.934267965034221604e+00, 6.766918737238600379e+00
2.003000000000000000e+03, 1.084775961365125063e+01, 6.088191794300867876e+00, 9.987917908522664590e+00, 8.234276757822954096e+00, 9.708248420985039928e+00, 5.245458977571634485e+00, 6.671367203724362760e+00, 9.825539243277734869e+00, 5.888133384922123348e+00, 8.921664330796460263e+00, 9.564628559985937528e+00, 7.975913958261764414e+00, 1.118469375842988889e+01, 9.662362576396123615e+00, 7.110722243961517641e+00, 7.287325471371926433e+00
2.004000000000000000e+03, 1.132031051291983914e+01, 5.951982730653141651e+00, 9.977012021044803447e+00, 9.223258926290396786e+00, 9.742264925658506769e+00, 5.643427905582949933e+00, 6.692359123387561226e+00, 9.794911787345071730e+00, 6.149736874008238097e+00, 8.863958045976897182e+00, 9.343972188825247827e+00, 7.812290134731152413e+00, 1.101398616241916528e+01, 9.492746174148308569e+00, 7.125346105298436150e+00, 6.835457251800742817e+00
2.005000000000000000e+03, 1.135359455782448279e+01, 5.859154912988805641e+00, 1.031445529618621926e+01, 9.248925423483973063e+00, 9.784979472558832825e+00, 5.771071064304408971e+00, 7.185117950310057289e+00, 1.036804467964634924e+01, 6.024401825320891746e+00, 8.620203716564647678e+00, 1.079142525898610216e+01, 8.249232723405627965e+00, 1.149615450594706800e+01, 9.332159122911820148e+00, 7.314274312574771564e+00, 6.573409897394592249e+00
2.006000000000000000e+03, 1.125470208664995297e+01, 5.815037035476725791e+00, 9.524450974414042648e+00, 8.393113382049536497e+00, 9.538295903302758560e+00, 5.552315163209939008e+00, 7.113652335763720913e+00, 1.025986170302581613e+01, 6.014094947509224909e+00, 8.961268671878128700e+00, 1.026218245592762202e+01, 8.289386686421751804e+00, 1.150532459679298469e+01, 9.664984396785225584e+00, 7.602272499719670229e+00, 6.664740987502445257e+00
2.007000000000000000e+03, 1.159648459954137500e+01, 6.664279499317647293e+00, 9.730567173053321639e+00, 9.323915656217945269e+00, 9.893515162690260212e+00, 5.655831239436923674e+00, 8.219029060807532261e+00, 9.581988725853978650e+00, 5.999467286908896746e+00, 9.267170509486280849e+00, 9.699627045084749710e+00, 8.555845994218497452e+00, 1.158224745389250110e+01, 9.844462179118917078e+00, 7.419740785163481789e+00, 6.794744528157745656e+00
2.008000000000000000e+03, 1.170390445877101016e+01, 6.892843072435891116e+00, 1.058224367735252081e+01, 8.928746976874725405e+00, 1.007648389401169986e+01, 5.820523098608559209e+00, 7.671860433237418064e+00, 1.021193010012856206e+01, 5.908885324652412230e+00, 9.155406644449112008e+00, 1.062647498710294514e+01, 8.059977868190761896e+00, 1.139583039972861123e+01, 9.614292859428543281e+00, 7.888869608141378720e+00, 7.147361277088594811e+00
2.009000000000000000e+03, 1.171941420322278127e+01, 7.385919868613049388e+00, 1.008007841240120150e+01, 8.747326937352468690e+00, 9.977273653545539744e+00, 5.603247778434318427e+00, 7.345851250257078746e+00, 1.012385869020607210e+01, 6.117489186962971282e+00, 9.012918711174732422e+00, 1.015541641699017106e+01, 9.048564857491301794e+00, 1.185452464097511971e+01, 1.000708817185970290e+01, 7.902002041642131047e+00, 7.018004303391861320e+00
2.010000000000000000e+03, 1.079007486197475885e+01, 6.887562415413396089e+00, 1.074546624813518747e+01, 9.369759822703993990e+00, 9.605760851556187419e+00, 5.856753981859534441e+00, 7.558326930651332098e+00, 1.033713035124041291e+01, 5.994186262603235171e+00, 9.539681326035790221e+00, 9.968836569242901291e+00, 8.665628323053370607e+00, 1.134667974620832354e+01, 9.697652542239669771e+00, 7.967421621286640665e+00, 7.124787223133104419e+00
2.011000000000000000e+03, 1.155967300828482536e+01, 7.479327586682838813e+00, 1.126476985010279819e+01, 9.632710475310076959e+00, 9.548335118285658396e+00, 5.808530249857917660e+00, 8.246610279032136503e+00, 1.022653872879169157e+01, 6.054975285380341354e+00, 9.233090263031522582e+00, 1.011324578180013667e+01, 8.529763880390168751e+00, 1.152319162939471653e+01, 9.877045615827942271e+00, 7.742937585823703728e+00, 7.182401743255837800e+00
2.012000000000000000e+03, 1.148304221408520043e+01, 7.895669536417553758e+00, 1.105330087976756026e+01, 9.036290807374999901e+00, 9.631257934829907441e+00, 5.693095685494884428e+00, 7.422188133031728974e+00, 9.893345994300361212e+00, 6.071571393000859018e+00, 9.768566320554931792e+00, 1.024223846552168737e+01, 7.626242234909730300e+00, 1.117223903263769458e+01, 9.728081365476453968e+00, 7.800692412522511887e+00, 7.306496152105589559e+00
2.013000000000000000e+03, 1.110552227590548924e+01, 7.060936172099930630e+00, 1.121078950874688651e+01, 9.053765164049190517e+00, 9.908057358285507377e+00, 5.819134534421119831e+00, 8.174927849319248097e+00, 1.088083208937304036e+01, 5.998941394699092378e+00, 9.410115588650285190e+00, 1.054894448225559600e+01, 9.181308165989209513e+00, 1.179301230785322119e+01, 9.533766302063567011e+00, 8.400455142462634583e+00, 7.565847905284891262e+00
2.014000000000000000e+03, 1.146808393871856779e+01, 6.521426425640125757e+00, 1.191242423987593746e+01, 9.524235831237167105e+00, 1.001104789956240815e+01, 5.841361008043706171e+00, 8.743914595997612338e+00, 1.161331051698239847e+01, 5.788170671837894687e+00, 9.056900552428210460e+00, 9.900099252505199843e+00, 8.902435948711280744e+00, 1.151255610125410733e+01, 1.017523212569893332e+01, 8.534739003434067328e+00, 7.652349040893183130e+00
