year, INM-CM4-8, CESM2-WACCM, IPSL-CM6A-LR, CanESM5, TaiESM1, ACCESS-ESM1-5, MPI-ESM1-2-LR, CMCC-CM2-SR5, EC-Earth3-Veg, NorESM2-LM, NorESM2-MM, UKESM1-0-LL, MIROC-ES2L, CNRM-ESM2-1, INM-CM5-0, GFDL-ESM4
1.974000000000000000e+03, 2.081687146780321351e-01, -2.215513347533248634e-01, 5.726686040286207979e-02, -1.325685840589647425e-02, -1.288281070447480289e-02, 1.317400694195682842e-01, 2.662784381327401029e-01, 5.454445852701271524e-02, 4.230275819482844785e-02, -1.310156512810710938e-01, -7.660182681069706290e-02, -2.864447027783868505e-01, -2.762681190741200776e-01, 3.936183570377543850e-01, 4.241354799681030796e-01, -1.544239683257002116e-01
1.975000000000000000e+03, 1.786391544832777734e-01, -2.259547382405355798e-01, 1.255668608760853455e-01, 2.361382642762280964e-02, 1.327586198631938545e-02, 1.079376287960598785e-01, 1.357491874074462923e-01, -1.487829876381311332e-02, 1.086107340248848863e-01, -2.894897235119957557e-01, -2.019367245693119706e-02, -1.711976852776727065e-01, 1.744039350728366494e-02, 2.599190511827043637e-01, 3.482051164823602996e-01, -1.093508099730717276e-01
1.976000000000000000e+03, 2.193918464848085836e-01, 3.263383909717428727e-02, 1.310467712192118772e-01, -2.877211802531519716e-02, 5.929718511858276739e-03, 1.416386211598537059e-01, -6.730087628275507883e-02, 1.451009325937695519e-03, -6.130520538000218400e-02, -1.270931141830340949e-01, 4.890197473246839059e-03, -1.173798893128088633e-01, 1.134356683519990028e-01, 2.560976261939116316e-01, 3.625057108520767790e-01, -2.384741407591307039e-01
1.977000000000000000e+03, 2.106452220821277144e-01, 2.034416562048440291e-01, 1.325297041080873983e-01, -1.841894836674026759e-02, -5.022158729711547615e-02, 7.671936736293967496e-02, -8.897411465687465881e-02, -2.665165334112539752e-01, 9.788741601455505301e-03, 3.122591317029231595e-02, -7.212048723074225912e-03, -3.425578322979983548e-01, 2.219383233406131417e-01, 1.827087686440879988e-01, 3.283359757802686296e-01, 3.517824302700180844e-02
1.978000000000000000e+03, 1.991128046184407197e-01, -1.766044748553061428e-01, 1.608542008545214563e-01, -2.393400507700405855e-01, -3.149141578485803450e-02, 8.912677646314731694e-02, -8.128560193298184355e-02, -2.315402776865578272e-01, -7.824563680444177006e-04, -1.596955374303868913e-01, -3.026007807316435372e-01, -1.842998102840631425e-01, 8.040002938966821916e-03, 3.314427666697623009e-01, 3.703485217775756011e-01, 9.691487270469088811e-02
1.979000000000000000e+03, 1.311859782557792953e-01, -7.646215424005913322e-03, 2.195580725617439777e-01, -2.011592165907580276e-01, 3.685803370142165265e-04, 7.036655072600640770e-02, -6.581570867712106809e-02, -1.563165884448351056e-02, 2.073924570667501355e-01, -1.335275669906717255e-03, -2.665380581189901732e-01, -1.904251765790326845e-01, 5.052500354549806921e-02, 4.057150004503994878e-01, 4.040311666362954579e-01, -2.308545800572048001e-01
1.980000000000000000e+03, 1.408776050422030912e-01, -2.553844137462686348e-01, 2.248819119264051647e-01, -5.121409386467005304e-02, -4.450722469633498052e-04, 2.146479022622412303e-01, 2.765302430952069068e-01, -2.347149074274752500e-01, 2.000986487636343403e-01, -1.463550428013704607e-01, 6.901644383075245534e-04, -2.669606894116333673e-01, 9.061973029815911795e-02, 3.350109859181177874e-01, 3.854143842997375669e-01, -7.805863957448959389e-02
1.981000000000000000e+03, 9.909175236327603942e-02, -2.480902444285315311e-01, 1.682791910608343877e-01, -2.354361577079326640e-02, 5.375161740633029039e-02, 8.786355982619840910e-02, 2.357045710740559852e-01, 7.998489036138503594e-02, 5.437277669380628786e-02, 9.362845324279424342e-02, -4.521464706078118928e-04, -1.432377676558544144e-01, -1.384782571544452591e-02, 2.978832443528096063e-01, 5.360279611772391650e-01, -1.413687211929971072e-02
1.982000000000000000e+03, 2.058467202337598834e-01, 4.734510838283797346e-02, 1.466170399989182582e-01, 8.076556531474549105e-02, 7.725272133739836955e-03, 9.323647111507668561e-02, 1.570924956920944915e-01, 8.776815885364891087e-03, 2.952672025212808027e-01, -7.676683934060846148e-04, 1.306178696247595750e-01, -2.301524510151905512e-01, -4.678157858900498095e-02, 3.300151247631430418e-01, 3.294309027488134811e-01, -3.123236872240718956e-02
1.983000000000000000e+03, 4.311940853536985196e-01, 1.569387884487482288e-01, 1.315457602864351372e-01, 6.541586266921402271e-02, -1.129374902754276544e-02, 5.041625193369222296e-02, 9.129660163813732923e-03, -3.883588888179376752e-01, 7.602562818359939745e-02, -2.484542413439787961e-02, 1.346681220816570157e-01, -2.459048646611279310e-01, 5.002047249521569539e-01, 4.823100840618961827e-01, 7.640477690779979847e-01, 1.657615333046613681e-01
1.984000000000000000e+03, 3.601578393392341759e-01, -1.615931724661036073e-01, 1.594009249083489232e-01, 1.233922539571995630e-01, 3.625137527312738417e-02, 7.129815043960267829e-02, 2.786067667264626180e-01, -1.274433456480188187e-01, 2.192069651196454361e-01, -3.224666055902483675e-02, -4.562692154475300049e-02, -2.400149922768180510e-01, 1.139399292391240770e-01, 3.119946479139094064e-01, 3.893143155256936772e-01, 6.627259388108287796e-02
1.985000000000000000e+03, 1.896583168857203516e-01, -4.222936516426104570e-01, 1.935275117037729697e-01, 9.506411152557034394e-02, 3.428219370414920669e-03, 4.194469972992165979e-02, 4.438448355229303310e-02, 2.057796823634363073e-02, -1.628605633060423857e-02, 2.542157056423399730e-01, 5.903060099951209366e-02, -1.570473425263352041e-01, 6.040976800683985903e-01, 3.235803222739642160e-01, 5.679539501867914009e-01, 1.245934701883735507e-01
1.986000000000000000e+03, 2.688342127794816627e-01, 5.438303227884297431e-02, 2.178496643946285782e-01, 3.819515845173249158e-02, 1.235256704708412485e-02, 1.661668537023555381e-01, 1.462887327449686747e-01, 1.829530226413866867e-01, -1.710890082253826647e-02, -2.279190216475832365e-01, 1.028846102381421462e-01, -1.730014780221856840e-01, 3.704214740277625983e-01, 4.118468521184540099e-01, 4.051500268146495110e-01, 1.923461105317704478e-01
1.987000000000000000e+03, 1.156380089783105164e-01, 1.836823521697392436e-01, 2.207339518168603687e-01, 7.726087899126578284e-02, -2.159228592691653931e-02, 1.573182534078047257e-01, 1.303272873096314732e-01, 5.913645551906713399e-02, 1.310042829592125979e-01, -3.039768521239927246e-02, -4.687025872673000054e-02, -3.419032863765072289e-02, 1.233732834881611784e-01, 4.675026966568995856e-01, 4.840505757048239044e-01, 9.439667185450652254e-02
1.988000000000000000e+03, 2.343318000806931256e-01, -1.157172210581377536e-01, 2.580309126638470896e-01, -2.382430185986632656e-02, -5.371363227292952347e-04, 9.626724491279631257e-02, 1.025817333517698854e-01, -3.755666498729614555e-01, -3.745732407685642418e-02, -2.145259670955602382e-01, -9.569691443927996755e-02, 1.286748392949996211e-01, 2.969369094286418154e-01, 3.559798407457696601e-01, 3.409742132652048840e-01, 1.100313797592340770e-01
1.989000000000000000e+03, 1.376847378844035519e-01, 9.466343860707451818e-03, 3.211059105985326068e-01, -3.452485774939396956e-02, 2.921056036924198074e-02, 1.704469754940075576e-01, 4.684889865489681726e-02, 1.898400584309701822e-01, 1.012946845466702189e-02, 2.189148417772925626e-01, 5.328020884604811602e-02, 5.535417458993673739e-03, 3.394264858499799753e-01, 4.240962071244785414e-01, 3.793463198904712952e-01, 1.593951488348171464e-01
1.990000000000000000e+03, 2.381962072356711563e-02, -1.255557875145470181e-01, 3.059877155788951475e-01, 1.455281008018937394e-01, 6.972600688814922787e-02, 1.572367300274747914e-01, 2.413372783964313484e-01, -1.500024678804298406e-01, 2.484067837660692071e-02, 2.157242018860993857e-02, 5.985958944608647109e-02, 6.030428027432684773e-02, 2.069341535379848607e-01, 3.875437208798676592e-01, 4.456042815543861946e-01, 1.597857056875981174e-01
1.991000000000000000e+03, 4.329544680152201952e-01, 1.389456094040094070e-01, 3.405544910243336054e-01, 1.354463248701697209e-01, 2.708025379479098160e-02, 2.207655709906435337e-01, 6.796512800555470912e-02, 2.962440243525341077e-01, -3.329562132195232338e-01, -1.669676418726703457e-02, 9.547914588866364405e-02, 2.496769166464726519e-01, 5.444313811403582448e-02, 3.637484070787219137e-01, 4.377182356902928340e-01, 3.473454793414789549e-02
1.992000000000000000e+03, 3.530319564376921404e-01, 2.674315473143483446e-02, 3.419603649990752281e-01, 1.158641839287969932e-01, -2.241285422592708201e-03, 1.883437525257333767e-01, 2.913645188263419561e-01, -7.603718396581686523e-03, 3.632895902002458016e-02, -1.015357485980827451e-01, 4.495577249406922798e-02, 8.142616138189415209e-02, -9.164490285132897984e-02, 3.935424356922164746e-01, 5.679626690952732648e-01, 2.019968373372268977e-01
1.993000000000000000e+03, 4.883412155974474755e-01, 1.655787573342022423e-01, 2.437533290770869110e-01, -5.040070010925113558e-02, 3.764514255504464862e-02, 1.778135322579788569e-01, 1.420213709958043635e-01, 1.108180253220754641e-01, 5.782024862210114469e-01, -2.329359988752463528e-01, 2.026808548467822109e-03, 3.604971965371096543e-01, 1.230009787600471194e-01, 3.380355810536128658e-01, 4.982376139219037992e-01, 1.138782874083974772e-01
1.994000000000000000e+03, 2.987014907777973960e-01, 1.013968690244219234e-01, 3.346397873034453463e-01, -5.350840274703749788e-02, 4.869506600402288138e-02, 1.857277947088722125e-01, -4.715661124803395381e-03, 5.528683225335330464e-02, 2.392088806555117339e-02, -3.210550212097659228e-01, 2.688830678763960962e-03, 3.098367096494096251e-01, 3.122407696338455052e-01, 4.403334155672993244e-01, 4.076345180702898863e-01, 1.261130110790300296e-01
1.995000000000000000e+03, 3.333593980068859652e-01, -1.181372600265216538e-01, 3.262430533296694080e-01, 1.035469777454396528e-01, 9.510925242003465813e-03, 2.886446020903802312e-01, 3.496493972243550769e-02, 4.710234810600327088e-03, 1.531619881597347521e-01, -1.807466937261995032e-01, -4.197040115033698338e-02, -7.089192828306066507e-02, 6.190759278916366792e-01, 3.163118193256080901e-01, 4.886247930565333353e-01, 2.747442093094293880e-01
1.996000000000000000e+03, 5.372149413094419179e-01, -8.324767513178513850e-03, 3.891669414823461515e-01, -1.088774293269152288e-01, 6.304496085887136003e-02, 2.976625076461840158e-01, 2.452747256169376389e-01, -2.936686989671440096e-02, 2.041247411628481501e-01, 1.229060755576513869e-01, 1.603431201488131896e-01, 4.812724099370661035e-01, 1.925726288097820982e-01, 3.987405498484129507e-01, 3.289159614389338127e-01, 2.956194545209796520e-01
1.997000000000000000e+03, 3.168542763699986886e-01, 2.798123952370015766e-01, 3.794502040505136620e-01, 1.886582437496032438e-01, 7.703041004229456423e-02, 3.178446343506796112e-01, 3.643622454427049573e-01, 2.472050090149096879e-01, 4.608290700689868236e-02, 1.044265201761930377e-02, 1.889620480201182062e-01, 4.384192781272002737e-01, 1.523809153945898109e-01, 6.096639341250048583e-01, 3.868274000375108712e-01, 3.530095667748972543e-01
1.998000000000000000e+03, 4.504815483934803688e-01, -1.105047181884457469e-01, 4.106083221747887091e-01, 2.783081815128579106e-01, 4.143276351864541573e-02, 3.048050087907557826e-01, 4.149768997543944460e-01, -8.456527644339245642e-02, 2.711140447682768850e-01, -2.185299713308352654e-01, 2.702921384889062084e-01, 4.064006936022457328e-01, -6.739631091447113864e-02, 2.849218604285307932e-01, 3.870529921326961165e-01, 7.931946684241036882e-02
1.999000000000000000e+03, 2.748811008331043526e-01, 4.923934140725420849e-02, 4.187225117086430526e-01, 1.062426084386613734e-01, 8.826393302732660207e-02, 2.973412992088640960e-01, 2.679055669536065110e-01, -2.301192856711906445e-02, 2.705398435556455317e-01, 4.058854861831873162e-01, 1.918040327981431203e-01, 4.012174862535117792e-01, 2.853249380032603644e-01, 7.760144088416026653e-01, 2.710394123913063003e-01, 2.890976537043840056e-01
2.000000000000000000e+03, 3.754874496006327389e-01, 9.360705321997851713e-02, 3.524455438884783187e-01, -2.446052586625149100e-02, 5.528187316384006178e-02, 2.899383746508198967e-01, 9.941548139533176731e-02, -6.365438360576984589e-02, 7.472399242899987470e-01, 3.136637442681078358e-01, 1.838306281229891981e-01, 5.429708324170249290e-01, 2.920529949496464828e-01, 6.348543866246120215e-01, 4.335095638215181735e-01, 3.163127113115822286e-01
2.001000000000000000e+03, 4.149397723175991537e-01, 1.769034358502437065e-01, 4.054572780690626210e-01, 1.556176232881122945e-01, 1.213996985095377595e-01, 3.826571481977671385e-01, 3.994474759589182744e-01, 2.328658061663921308e-01, 1.528629492624875574e-01, 2.986357127531726885e-01, 8.280841798843421864e-02, 4.023673638802918173e-01, 2.599850257774332651e-01, 5.435646920054919562e-01, 5.476477250526753382e-01, 2.887237576224281899e-01
2.002000000000000000e+03, 3.697552322190436613e-01, 1.466618006763137638e-01, 3.729318388993468347e-01, 1.192580418907581985e-01, 1.853955506406555070e-02, 3.504400438197994849e-01, 2.162065287653998705e-02, -1.006633036196545455e-01, 1.480182597327360239e-01, 3.277851485996199910e-02, 9.868368075472887246e-02, 4.446348417223852656e-01, 2.388557186350682149e-01, 2.987975655383985907e-01, 5.333064513072121038e-01, -6.310486986494737160e-02
2.003000000000000000e+03, 4.730801328238185555e-01, 3.646889105830632138e-02, 2.997831809964606742e-01, 2.756645474698273257e-01, -1.398506132643387127e-02, 3.442430482700331029e-01, 1.655598368003817489e-01, -1.056744542729023961e-01, 8.824827633945942981e-03, -4.875719684452520242e-02, 7.588264680523160166e-02, 6.395405938908045318e-01, 4.406001929859959532e-01, 5.283701086548485693e-01, 4.922488118605015117e-01, 1.884730521912550694e-01
2.004000000000000000e+03, 4.427856538717458990e-01, 4.710882033841879979e-01, 3.667859755598465998e-01, 1.809513044479864607e-01, 1.249199043152300487e-01, 4.854532029629787249e-01, 5.386796440806936037e-02, 7.287036927298487510e-02, 1.337459835199988067e-01, -3.177127094926918832e-02, 2.976426718966032267e-02, 5.664278112161689194e-01, 3.089777475947681484e-01, 4.869040850393495656e-01, 2.794257325833024996e-01, 1.937290577653710266e-01
2.005000000000000000e+03, 2.361845767790384520e-01, 4.066122320318736882e-01, 4.264617654396541391e-01, 2.170690389709526921e-02, 1.339136976347163055e-01, 4.370507128729683166e-01, 3.352459595051625052e-01, -1.150818315904014455e-01, 1.404521115721188707e-01, -2.288610528858816412e-02, 3.560208231784440791e-01, 5.506756832476236152e-01, 3.940517253660978936e-01, 5.089294467888724194e-01, 3.897199777651982333e-01, 1.478889683489935103e-01
2.006000000000000000e+03, 5.011145028681707192e-01, 9.933150026364408192e-02, 4.513005267352251382e-01, 1.475795021200165986e-02, 2.557612953485654053e-02, 4.548921319049163969e-01, 3.176827512042497137e-01, 1.288376176093654069e-01, 3.816440690859242840e-02, 1.368815574114789491e-01, 2.922366364084356127e-01, 3.812008384783454606e-01, 5.197365762648038512e-01, 6.830273400087600866e-01, 3.728711037836227038e-01, 2.374605363263095625e-01
2.007000000000000000e+03, 5.520980688382751689e-01, 3.426727906556241154e-01, 4.354524777369023214e-01, 1.678869783692037987e-01, 7.748392133652914904e-02, 4.140646223816790150e-01, 1.235093137549845427e-01, 4.704913491820111870e-02, -1.548311241175343855e-01, 5.664933260216638011e-01, 3.340108847929559865e-01, 4.114353723852339773e-01, 1.986199852658487586e-01, 6.019650510373676378e-01, 4.958714890362081462e-01, 2.317845031713975379e-01
2.008000000000000000e+03, 5.153261838851606047e-01, 7.960006167570579660e-02, 4.946274020016117601e-01, 2.720620172842159734e-01, 1.310430579260074835e-01, 3.422893008322041020e-01, 4.640341393563368610e-01, 1.620895273175489981e-01, 3.162555404131430214e-01, 1.582062801313536271e-01, 1.956740901318319847e-01, 7.931291654364494015e-01, 4.720208422942401838e-01, 5.960926887293265253e-01, 4.713563138603222291e-01, 2.585072172911528354e-01
2.009000000000000000e+03, 5.674092726965238587e-01, -3.105418581033031131e-02, 4.338147697330621000e-01, 1.584650290236825632e-01, 4.510172273973740015e-02, 4.366639792068859882e-01, 2.217084724488350145e-01, -1.469414200859405772e-01, 6.040503572789361897e-01, 6.175984066580079285e-02, 4.117308074251187500e-01, 4.795113513393639004e-01, 4.450450544718708157e-01, 6.031082123968524167e-01, 5.387230665436336663e-01, 2.565101813230535321e-01
2.010000000000000000e+03, 3.636738759642575980e-01, 2.660493862956758715e-01, 4.860005592387460216e-01, 1.532342395334924112e-01, 8.334960851865916287e-02, 3.886758657558578300e-01, 2.225507778252525104e-01, -3.288006934571106044e-01, 5.347151580498670231e-01, 5.251195421708083205e-02, 3.172091780754118795e-01, 6.091868922104564099e-01, 4.128284606295204995e-01, 7.769764656619044807e-01, 4.375141196972318625e-01, 2.858521545503857619e-01
2.011000000000000000e+03, 3.770899675674885820e-01, 2.765930290181315976e-01, 3.769795136226795629e-01, 1.494955132359524208e-01, 9.280827017467374596e-02, 3.802797835563698770e-01, 2.314562222388160395e-01, 1.761946952409023173e-02, 1.444995772588087701e-01, 4.096074697117912389e-01, 1.600303337135778881e-01, 6.924960582731196634e-01, 5.244594634266560584e-01, 4.315538302166490037e-01, 3.828864316448120086e-01, 2.732047482533523364e-01
2.012000000000000000e+03, 5.443488041094752816e-01, 7.924390769088848069e-03, 4.171252865883399719e-01, 1.863584488504821668e-01, 1.894662005450433589e-02, 3.609660851770550294e-01, 3.534444909367950305e-01, 1.935395562010963078e-01, -1.982821860334934849e-01, -5.883016885610523744e-02, -8.518026429887989859e-02, 6.359850731522291856e-01, 3.365482024173423459e-01, 6.489916184740582850e-01, 4.460209963731314731e-01, 8.956593691658532030e-02
2.013000000000000000e+03, 3.094833938886266678e-01, 3.438930228595664107e-01, 5.709118278044428285e-01, 2.081070121705189957e-01, 1.673548219219897215e-01, 3.768128488253473796e-01, 3.480282185938136097e-01, -1.504049191832537158e-01, 7.780754279826495035e-01, 2.351005260002199948e-01, 4.072982558717245238e-01, 6.405630650877383037e-01, 6.720020526027234986e-01, 5.669529578855252439e-01, 4.835174503604890983e-01, 1.653074051918315968e-01
2.014000000000000000e+03, 5.800866667143267374e-01, 3.576374113401981081e-01, 5.969649905632176123e-01, 3.149585684375453276e-01, 7.721186141322777807e-02, 2.468851364562652528e-01, 1.857365675744492850e-01, 2.489580613583915747e-01, 4.367758157721508550e-01, 2.886172364520971922e-01, 2.786468562880375921e-01, 9.756843735257447747e-01, 1.212374396781803254e+00, 4.712365339367234340e-01, 5.402151401446581014e-01, 3.661826807902641145e-01
